Date,PM2.5_mean,PM2.5_max,PM2.5_min
2022-07-27,7.405833333333334,10.07,5.01
2022-07-28,8.01375,12.35,5.14
2022-07-29,7.392083333333333,10.94,5.13
2022-07-30,9.45125,18.67,5.99
2022-07-31,7.45625,8.99,5.95
2022-08-01,5.814166666666666,10.05,3.77
2022-08-02,7.141666666666667,9.37,4.63
2022-08-03,7.375416666666666,9.47,5.95
2022-08-04,4.310833333333333,6.85,3.3
2022-08-05,3.9141666666666666,4.42,3.38
2022-08-06,8.73,12.19,4.08
2022-08-07,9.113333333333333,12.87,6.13
2022-08-08,6.727083333333333,9.88,4.51
2022-08-09,7.203333333333333,10.04,6.27
2022-08-10,6.437916666666666,7.81,5.62
2022-08-11,9.503333333333334,22.46,6.45
2022-08-12,10.526666666666667,12.06,7.96
2022-08-13,10.965833333333334,13.08,9.8
2022-08-14,11.261666666666668,14.14,9.14
2022-08-15,13.047916666666666,16.58,9.91
2022-08-16,14.419166666666667,18.68,7.21
2022-08-17,11.140416666666667,20.41,0.0
2022-08-18,7.256666666666667,10.9,0.0
2022-08-19,5.16625,5.85,3.27
2022-08-20,7.234999999999999,10.74,4.95
2022-08-21,7.5275,9.64,5.92
2022-08-22,7.471666666666667,10.4,5.92
2022-08-23,7.141666666666667,9.68,5.78
2022-08-24,5.916250000000001,7.27,4.85
2022-08-25,7.8875,11.17,5.74
2022-08-26,10.879583333333334,13.23,7.48
2022-08-27,9.008333333333333,13.4,6.82
2022-08-28,6.145,6.98,5.74
2022-08-29,3.7470833333333338,6.48,3.27
2022-08-30,4.53125,5.31,3.89
2022-08-31,3.8524999999999996,4.95,2.95
2022-09-01,7.345416666666666,12.02,3.67
2022-09-02,12.465416666666668,22.89,9.26
2022-09-03,15.943333333333333,30.47,7.83
2022-09-04,9.953333333333333,15.63,7.6
2022-09-05,5.377083333333334,7.98,3.91
2022-09-06,6.702500000000001,8.5,5.6
2022-09-07,6.409166666666667,10.07,4.22
2022-09-08,6.204166666666667,18.49,0.61
2022-09-09,7.74125,11.09,5.74
2022-09-10,9.793333333333333,12.77,7.65
2022-09-11,9.89,14.58,7.32
2022-09-12,10.0025,12.78,8.4
2022-09-13,7.560416666666666,12.27,5.44
2022-09-14,6.332083333333333,8.22,5.16
2022-09-15,7.407916666666666,10.12,6.36
2022-09-16,4.730833333333334,7.45,2.71
2022-09-17,5.491666666666667,9.84,4.01
2022-09-18,4.87875,6.58,3.51
2022-09-19,3.1820833333333334,4.91,2.17
2022-09-20,6.275833333333334,11.79,4.45
2022-09-21,10.300833333333333,15.18,7.11
2022-09-22,10.961666666666666,16.84,8.0
2022-09-23,9.792916666666667,12.78,7.47
2022-09-24,3.872083333333333,7.16,3.02
2022-09-25,4.130833333333333,7.98,2.46
2022-09-26,6.663333333333333,8.99,4.3
2022-09-27,7.839583333333334,12.5,4.5
2022-09-28,6.920833333333333,11.5,4.82
2022-09-29,9.761666666666667,13.29,6.54
2022-09-30,9.10875,14.86,4.76
2022-10-01,6.90125,9.73,5.51
2022-10-02,8.355833333333333,15.19,6.44
2022-10-03,12.01,18.6,9.04
2022-10-04,6.685833333333334,13.62,5.48
2022-10-05,5.620833333333334,7.86,2.97
2022-10-06,3.9770833333333333,14.41,0.13
2022-10-07,4.45875,14.58,0.0
2022-10-08,7.754166666666666,14.01,5.17
2022-10-09,7.207916666666667,11.16,5.21
2022-10-10,8.46375,10.55,6.75
2022-10-11,14.714166666666666,21.01,8.1
2022-10-12,12.049166666666666,18.24,9.72
2022-10-13,10.925833333333335,16.18,6.84
2022-10-14,10.101666666666667,16.21,6.41
2022-10-15,3.5666666666666664,9.66,1.63
2022-10-16,0.18208333333333335,2.02,0.0
2022-10-17,7.640416666666667,12.4,5.08
2022-10-18,8.144583333333333,13.68,5.47
2022-10-19,9.295416666666666,14.83,5.78
2022-10-20,12.305416666666666,18.93,6.79
2022-10-21,9.53,12.68,8.29
2022-10-22,7.592083333333334,17.79,5.35
2022-10-23,6.074583333333333,9.22,2.56
2022-10-24,6.091666666666666,10.16,1.62
2022-10-25,7.462083333333333,12.13,5.69
2022-10-26,7.22125,11.22,5.84
2022-10-27,8.674999999999999,15.95,5.83
2022-10-28,9.695416666666667,13.47,6.43
2022-10-29,10.876249999999999,18.58,5.81
2022-10-30,6.535500000000001,8.03,5.26
2022-10-31,7.76764705882353,15.53,4.92
2022-11-01,6.705,9.0,4.1
2022-11-02,5.303809523809524,10.62,2.27
2022-11-03,5.319999999999999,15.97,1.82
2022-11-04,9.955833333333333,28.03,3.22
2022-11-05,9.361666666666666,25.78,4.11
2022-11-06,5.22578947368421,15.62,2.87
2022-11-07,6.812352941176471,12.33,4.54
2022-11-08,6.082777777777777,14.19,0.0
2022-11-09,3.730555555555556,8.21,1.98
2022-11-10,6.565882352941177,9.69,4.73
2022-11-11,6.611666666666667,12.41,4.69
2022-11-12,11.818823529411764,18.28,6.52
2022-11-13,12.857222222222223,16.81,7.3
2022-11-14,15.169444444444444,19.85,4.95
2022-11-15,4.960000000000001,13.39,3.06
2022-11-16,5.9944444444444445,18.28,2.7
2022-11-17,4.6641176470588235,8.84,2.58
