Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
BL0,O3,03/09/2018 00:00,46.40000,ug m-3,R
BL0,O3,04/09/2018 00:00,33.60000,ug m-3,R
BL0,O3,05/09/2018 00:00,34.80000,ug m-3,R
BL0,O3,06/09/2018 00:00,28.30000,ug m-3,R
BL0,O3,07/09/2018 00:00,29.50000,ug m-3,R
BL0,O3,08/09/2018 00:00,32.90000,ug m-3,R
BL0,O3,09/09/2018 00:00,47.30000,ug m-3,R
BL0,O3,10/09/2018 00:00,42.50000,ug m-3,R
BL0,O3,11/09/2018 00:00,36.80000,ug m-3,R
BL0,O3,12/09/2018 00:00,21.70000,ug m-3,R
BL0,O3,13/09/2018 00:00,18.90000,ug m-3,R
BL0,O3,14/09/2018 00:00,25.60000,ug m-3,R
BL0,O3,15/09/2018 00:00,34.90000,ug m-3,R
BL0,O3,16/09/2018 00:00,50.70000,ug m-3,R
BL0,O3,17/09/2018 00:00,55.70000,ug m-3,R
BL0,O3,18/09/2018 00:00,53.10000,ug m-3,R
BL0,O3,19/09/2018 00:00,46.80000,ug m-3,R
BL0,O3,20/09/2018 00:00,47.90000,ug m-3,R
BL0,O3,21/09/2018 00:00,44.60000,ug m-3,R
BL0,O3,22/09/2018 00:00,28.10000,ug m-3,R
BL0,O3,23/09/2018 00:00,25.60000,ug m-3,R
BL0,O3,24/09/2018 00:00,16.40000,ug m-3,R
BL0,O3,25/09/2018 00:00,22.10000,ug m-3,R
BL0,O3,26/09/2018 00:00,28.30000,ug m-3,R
BL0,O3,27/09/2018 00:00,29.80000,ug m-3,R
BL0,O3,28/09/2018 00:00,25.90000,ug m-3,R
BL0,O3,29/09/2018 00:00,20.10000,ug m-3,R
BL0,O3,30/09/2018 00:00,25.00000,ug m-3,R
BL0,O3,01/10/2018 00:00,28.10000,ug m-3,R
BL0,O3,02/10/2018 00:00,31.40000,ug m-3,R
BL0,O3,03/10/2018 00:00,17.00000,ug m-3,R
BL0,O3,04/10/2018 00:00,14.60000,ug m-3,R
BL0,O3,05/10/2018 00:00,24.80000,ug m-3,R
BL0,O3,06/10/2018 00:00,28.60000,ug m-3,R
BL0,O3,07/10/2018 00:00,27.60000,ug m-3,R
BL0,O3,08/10/2018 00:00,32.20000,ug m-3,R
BL0,O3,09/10/2018 00:00,34.60000,ug m-3,R
BL0,O3,10/10/2018 00:00,9.20000,ug m-3,R
BL0,O3,11/10/2018 00:00,41.20000,ug m-3,R
BL0,O3,12/10/2018 00:00,52.40000,ug m-3,R
BL0,O3,13/10/2018 00:00,50.00000,ug m-3,R
BL0,O3,14/10/2018 00:00,38.80000,ug m-3,R
BL0,O3,15/10/2018 00:00,15.30000,ug m-3,R
BL0,O3,16/10/2018 00:00,28.60000,ug m-3,R
BL0,O3,17/10/2018 00:00,17.60000,ug m-3,R
BL0,O3,18/10/2018 00:00,18.20000,ug m-3,R
BL0,O3,19/10/2018 00:00,12.80000,ug m-3,R
BL0,O3,20/10/2018 00:00,11.80000,ug m-3,R
BL0,O3,21/10/2018 00:00,18.60000,ug m-3,R
BL0,O3,22/10/2018 00:00,21.50000,ug m-3,R
BL0,O3,23/10/2018 00:00,12.30000,ug m-3,R
BL0,O3,24/10/2018 00:00,14.00000,ug m-3,R
BL0,O3,25/10/2018 00:00,21.70000,ug m-3,R
BL0,O3,26/10/2018 00:00,25.50000,ug m-3,R
BL0,O3,27/10/2018 00:00,27.00000,ug m-3,R
BL0,O3,28/10/2018 00:00,30.70000,ug m-3,R
BL0,O3,29/10/2018 00:00,17.90000,ug m-3,R
BL0,O3,30/10/2018 00:00,13.90000,ug m-3,R
BL0,O3,31/10/2018 00:00,12.10000,ug m-3,R
BL0,O3,01/11/2018 00:00,3.50000,ug m-3,R
BL0,O3,02/11/2018 00:00,8.20000,ug m-3,R
BL0,O3,03/11/2018 00:00,33.20000,ug m-3,R
BL0,O3,04/11/2018 00:00,28.50000,ug m-3,R
BL0,O3,05/11/2018 00:00,0.60000,ug m-3,R
BL0,O3,06/11/2018 00:00,13.20000,ug m-3,R
BL0,O3,07/11/2018 00:00,33.90000,ug m-3,R
BL0,O3,08/11/2018 00:00,32.10000,ug m-3,R
BL0,O3,09/11/2018 00:00,28.80000,ug m-3,R
BL0,O3,10/11/2018 00:00,37.40000,ug m-3,R
BL0,O3,11/11/2018 00:00,41.10000,ug m-3,R
BL0,O3,12/11/2018 00:00,32.10000,ug m-3,R
BL0,O3,13/11/2018 00:00,36.00000,ug m-3,R
BL0,O3,14/11/2018 00:00,27.50000,ug m-3,R
BL0,O3,15/11/2018 00:00,9.20000,ug m-3,R
BL0,O3,16/11/2018 00:00,4.30000,ug m-3,R
BL0,O3,17/11/2018 00:00,3.70000,ug m-3,R
BL0,O3,18/11/2018 00:00,17.10000,ug m-3,R
BL0,O3,19/11/2018 00:00,28.50000,ug m-3,R
BL0,O3,20/11/2018 00:00,16.60000,ug m-3,R
BL0,O3,21/11/2018 00:00,5.20000,ug m-3,R
BL0,O3,22/11/2018 00:00,0.70000,ug m-3,R
BL0,O3,23/11/2018 00:00,0.70000,ug m-3,R
BL0,O3,24/11/2018 00:00,7.00000,ug m-3,R
BL0,O3,25/11/2018 00:00,13.00000,ug m-3,R
BL0,O3,26/11/2018 00:00,8.60000,ug m-3,R
BL0,O3,27/11/2018 00:00,6.20000,ug m-3,R
BL0,O3,28/11/2018 00:00,39.40000,ug m-3,R
BL0,O3,29/11/2018 00:00,,ug m-3,R
BL0,O3,30/11/2018 00:00,34.30000,ug m-3,R
BL0,O3,01/12/2018 00:00,38.40000,ug m-3,R
BL0,O3,02/12/2018 00:00,,ug m-3,R
BL0,O3,03/12/2018 00:00,,ug m-3,R
BL0,O3,04/12/2018 00:00,,ug m-3,R
BL0,O3,05/12/2018 00:00,18.40000,ug m-3,R
BL0,O3,06/12/2018 00:00,34.60000,ug m-3,R
BL0,O3,07/12/2018 00:00,42.50000,ug m-3,R
BL0,O3,08/12/2018 00:00,51.80000,ug m-3,R
BL0,O3,09/12/2018 00:00,38.80000,ug m-3,R
BL0,O3,10/12/2018 00:00,12.70000,ug m-3,R
BL0,O3,11/12/2018 00:00,5.20000,ug m-3,R
BL0,O3,12/12/2018 00:00,18.10000,ug m-3,R
BL0,O3,13/12/2018 00:00,5.60000,ug m-3,R
BL0,O3,14/12/2018 00:00,6.70000,ug m-3,R
BL0,O3,15/12/2018 00:00,17.80000,ug m-3,R
BL0,O3,16/12/2018 00:00,34.70000,ug m-3,R
BL0,O3,17/12/2018 00:00,24.40000,ug m-3,R
BL0,O3,18/12/2018 00:00,42.10000,ug m-3,R
BL0,O3,19/12/2018 00:00,38.70000,ug m-3,R
BL0,O3,20/12/2018 00:00,40.20000,ug m-3,R
BL0,O3,21/12/2018 00:00,42.60000,ug m-3,R
BL0,O3,22/12/2018 00:00,33.60000,ug m-3,R
BL0,O3,23/12/2018 00:00,28.60000,ug m-3,R
BL0,O3,24/12/2018 00:00,10.40000,ug m-3,R
BL0,O3,25/12/2018 00:00,11.60000,ug m-3,R
BL0,O3,26/12/2018 00:00,16.80000,ug m-3,R
BL0,O3,27/12/2018 00:00,1.10000,ug m-3,R
BL0,O3,28/12/2018 00:00,3.10000,ug m-3,R
BL0,O3,29/12/2018 00:00,19.60000,ug m-3,R
BL0,O3,30/12/2018 00:00,16.90000,ug m-3,R
BL0,O3,31/12/2018 00:00,35.50000,ug m-3,R
