count_point_id,direction_of_travel,year,count_date,hour,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
6094,N,2018,2018-03-16,7,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.497613,-0.08971595,1.0,0.62,115,109,255,12,292,24,5,2,2,0,1,34,702
6094,N,2018,2018-03-16,8,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.497613,-0.08971595,1.0,0.62,269,112,243,10,213,13,6,2,1,1,1,24,602
6094,N,2018,2018-03-16,9,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.497613,-0.08971595,1.0,0.62,142,78,304,12,230,12,2,4,2,1,1,22,646
6094,N,2018,2018-03-16,10,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.497613,-0.08971595,1.0,0.62,66,55,255,11,135,18,5,0,2,2,1,28,484
6094,N,2018,2018-03-16,11,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.497613,-0.08971595,1.0,0.62,29,24,207,9,123,17,2,6,1,0,1,27,390
6094,N,2018,2018-03-16,12,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.497613,-0.08971595,1.0,0.62,18,16,182,10,106,14,2,6,2,0,1,25,339
6094,N,2018,2018-03-16,13,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.497613,-0.08971595,1.0,0.62,12,33,172,10,124,7,2,3,0,1,2,15,354
6094,N,2018,2018-03-16,14,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.497613,-0.08971595,1.0,0.62,24,33,217,8,97,5,1,2,0,0,2,10,365
6094,N,2018,2018-03-16,15,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.497613,-0.08971595,1.0,0.62,21,24,222,11,102,6,3,4,1,2,0,16,375
6094,N,2018,2018-03-16,16,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.497613,-0.08971595,1.0,0.62,47,27,279,10,103,8,0,2,1,2,0,13,432
6094,N,2018,2018-03-16,17,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.497613,-0.08971595,1.0,0.62,30,24,227,10,75,2,2,2,0,1,0,7,343
6094,N,2018,2018-03-16,18,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.497613,-0.08971595,1.0,0.62,37,39,486,18,63,6,1,1,0,0,0,8,614
6094,S,2018,2018-03-16,7,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.497613,-0.08971595,1.0,0.62,13,8,80,8,33,9,0,0,2,0,0,11,140
6094,S,2018,2018-03-16,8,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.497613,-0.08971595,1.0,0.62,16,5,91,10,50,9,1,1,4,0,0,15,171
6094,S,2018,2018-03-16,9,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.497613,-0.08971595,1.0,0.62,10,14,109,12,58,17,4,1,2,1,1,26,219
6094,S,2018,2018-03-16,10,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.497613,-0.08971595,1.0,0.62,14,14,111,13,64,27,5,2,0,0,0,34,236
6094,S,2018,2018-03-16,11,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.497613,-0.08971595,1.0,0.62,18,19,113,10,75,10,3,3,0,1,0,17,234
6094,S,2018,2018-03-16,12,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.497613,-0.08971595,1.0,0.62,16,15,125,9,87,6,3,4,1,0,0,14,250
6094,S,2018,2018-03-16,13,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.497613,-0.08971595,1.0,0.62,15,26,119,11,91,3,2,3,0,0,0,8,255
6094,S,2018,2018-03-16,14,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.497613,-0.08971595,1.0,0.62,38,38,141,9,96,15,2,0,1,1,0,19,303
6094,S,2018,2018-03-16,15,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.497613,-0.08971595,1.0,0.62,32,53,162,10,104,8,1,2,0,1,0,12,341
6094,S,2018,2018-03-16,16,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.497613,-0.08971595,1.0,0.62,78,67,148,14,125,3,1,1,0,0,0,5,359
6094,S,2018,2018-03-16,17,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.497613,-0.08971595,1.0,0.62,120,83,162,10,47,4,0,1,0,1,0,6,308
6094,S,2018,2018-03-16,18,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.497613,-0.08971595,1.0,0.62,128,79,296,11,33,6,0,0,0,0,0,6,425
