count_point_id,direction_of_travel,year,count_date,hour,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
90108,E,2019,2019-09-06,16,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,51,73,238,43,140,23,2,7,0,0,0,32,526
90108,E,2019,2019-09-06,14,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,27,27,225,37,194,16,3,9,4,3,0,35,518
90108,W,2019,2019-09-06,14,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,12,25,220,38,112,14,2,7,0,1,0,24,419
90108,E,2019,2019-09-06,12,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,20,39,179,37,164,26,5,16,0,2,0,49,468
90108,W,2019,2019-09-06,10,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,19,23,135,45,116,22,3,12,2,3,0,42,361
90108,E,2019,2019-09-06,15,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,28,53,196,36,145,21,7,10,2,1,0,41,471
90108,W,2019,2019-09-06,7,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,63,103,130,44,181,39,6,13,1,4,2,65,523
90108,W,2019,2019-09-06,9,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,46,62,139,55,141,12,1,8,0,0,0,21,418
90108,E,2019,2019-09-06,10,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,22,20,111,37,157,19,4,11,0,1,0,35,360
90108,W,2019,2019-09-06,17,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,40,17,303,45,55,8,2,1,1,0,0,12,432
90108,E,2019,2019-09-06,9,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,25,14,138,35,144,23,8,9,1,1,0,42,373
90108,W,2019,2019-09-06,18,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,19,19,319,46,44,6,1,1,0,0,0,8,436
90108,E,2019,2019-09-06,11,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,19,20,139,41,152,16,7,12,2,0,0,37,389
90108,E,2019,2019-09-06,13,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,16,29,148,35,170,24,4,9,1,0,0,38,420
90108,E,2019,2019-09-06,18,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,75,102,328,43,131,10,2,6,0,0,0,18,622
90108,W,2019,2019-09-06,8,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,110,87,115,36,150,26,3,10,0,1,1,41,429
90108,W,2019,2019-09-06,12,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,16,43,171,39,100,17,3,9,0,1,0,30,383
90108,W,2019,2019-09-06,15,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,10,23,182,36,82,15,2,2,1,2,0,22,345
90108,W,2019,2019-09-06,16,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,26,15,222,41,62,10,1,2,0,0,0,13,353
90108,E,2019,2019-09-06,8,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,19,13,112,39,119,15,4,11,1,1,0,32,315
90108,E,2019,2019-09-06,17,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,94,105,292,37,115,12,1,2,0,0,0,15,564
90108,E,2023,2023-04-21,12,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,28,28,229,32,194,27,2,14,1,0,5,49,532
90108,E,2023,2023-04-21,13,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,30,20,237,39,196,27,4,10,0,0,2,43,535
90108,E,2023,2023-04-21,14,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,32,49,236,36,195,21,5,7,2,1,0,36,552
90108,E,2023,2023-04-21,15,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,44,48,262,33,174,16,4,12,0,0,0,32,549
90108,E,2023,2023-04-21,16,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,42,64,312,35,166,12,2,8,0,0,1,23,600
90108,E,2023,2023-04-21,17,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,53,74,313,29,107,10,1,3,0,0,0,14,537
90108,E,2023,2023-04-21,18,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,53,56,306,28,79,11,3,2,0,0,0,16,485
90108,W,2023,2023-04-21,7,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,52,64,109,36,197,30,4,13,1,0,6,54,460
90108,W,2023,2023-04-21,8,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,72,40,138,36,156,28,4,10,1,0,1,44,414
90108,W,2023,2023-04-21,9,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,40,35,149,37,136,19,3,7,0,0,0,29,386
90108,W,2023,2023-04-21,10,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,18,14,131,32,115,12,1,10,0,0,2,25,317
90108,W,2023,2023-04-21,11,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,21,13,114,32,81,13,0,12,0,0,0,25,265
90108,W,2023,2023-04-21,12,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,29,26,136,32,80,19,3,7,0,0,0,29,303
90108,W,2023,2023-04-21,13,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,32,23,130,39,64,8,5,6,0,0,0,19,275
90108,W,2023,2023-04-21,14,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,30,26,142,33,64,8,1,4,0,0,0,13,278
90108,W,2023,2023-04-21,15,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,30,22,125,34,52,8,0,3,0,0,1,12,245
90108,W,2023,2023-04-21,16,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,24,18,127,34,24,8,1,2,0,1,0,12,215
90108,W,2023,2023-04-21,17,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,42,22,141,31,21,2,0,0,0,0,0,2,217
90108,W,2023,2023-04-21,18,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,41,19,228,29,20,8,0,0,1,0,0,9,305
90108,E,2023,2023-04-21,7,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,21,6,122,38,108,21,3,0,0,0,0,24,298
90108,E,2023,2023-04-21,8,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,25,6,120,35,137,28,3,3,1,1,0,36,334
90108,E,2023,2023-04-21,9,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,9,17,152,31,153,26,5,13,0,0,0,44,397
90108,E,2023,2023-04-21,10,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,15,16,180,32,181,30,4,7,0,1,1,43,452
90108,E,2023,2023-04-21,11,6,London,174,City of London,A1211,Major,London Wall,Outwich St,533604,181267,51.514537,-0.07597902,1.0,0.62,21,20,206,34,185,30,3,7,0,2,5,47,492
90109,S,2021,2021-07-09,18,6,London,174,City of London,A1211,Major,Goodman's Yard,Bevis Marks,533630,181070,51.51276,-0.07567916,0.5,0.31,45,14,144,31,36,2,0,0,0,0,0,2,227
90109,N,2021,2021-07-09,7,6,London,174,City of London,A1211,Major,Goodman's Yard,Bevis Marks,533630,181070,51.51276,-0.07567916,0.5,0.31,27,11,51,6,74,4,1,0,0,0,0,5,147
90109,N,2021,2021-07-09,8,6,London,174,City of London,A1211,Major,Goodman's Yard,Bevis Marks,533630,181070,51.51276,-0.07567916,0.5,0.31,41,12,57,10,64,6,1,0,0,0,1,8,151
90109,N,2021,2021-07-09,9,6,London,174,City of London,A1211,Major,Goodman's Yard,Bevis Marks,533630,181070,51.51276,-0.07567916,0.5,0.31,31,6,62,6,63,1,1,0,0,0,0,2,139
90109,N,2021,2021-07-09,10,6,London,174,City of London,A1211,Major,Goodman's Yard,Bevis Marks,533630,181070,51.51276,-0.07567916,0.5,0.31,21,13,67,9,61,2,0,0,0,0,0,2,152
90109,N,2021,2021-07-09,11,6,London,174,City of London,A1211,Major,Goodman's Yard,Bevis Marks,533630,181070,51.51276,-0.07567916,0.5,0.31,13,11,59,7,55,7,0,0,0,0,0,7,139
90109,N,2021,2021-07-09,12,6,London,174,City of London,A1211,Major,Goodman's Yard,Bevis Marks,533630,181070,51.51276,-0.07567916,0.5,0.31,30,7,67,8,48,4,0,1,0,0,0,5,135
90109,N,2021,2021-07-09,13,6,London,174,City of London,A1211,Major,Goodman's Yard,Bevis Marks,533630,181070,51.51276,-0.07567916,0.5,0.31,37,10,79,8,26,1,2,0,0,0,0,3,126
90109,N,2021,2021-07-09,14,6,London,174,City of London,A1211,Major,Goodman's Yard,Bevis Marks,533630,181070,51.51276,-0.07567916,0.5,0.31,28,13,87,6,34,2,0,0,0,0,0,2,142
90109,N,2021,2021-07-09,15,6,London,174,City of London,A1211,Major,Goodman's Yard,Bevis Marks,533630,181070,51.51276,-0.07567916,0.5,0.31,32,9,92,8,16,1,0,0,0,0,0,1,126
