Date,PM10_weighted_value(ug m-3)
2018-01-01,8.665625
2018-01-02,13.445833333333333
2018-01-03,19.136458333333334
2018-01-04,9.921875
2018-01-05,10.117708333333333
2018-01-06,14.719791666666666
2018-01-07,10.2
2018-01-08,18.169791666666665
2018-01-09,29.453125
2018-01-10,16.571875000000002
2018-01-11,23.469791666666666
2018-01-12,18.9875
2018-01-13,22.198958333333334
2018-01-14,25.179166666666664
2018-01-15,7.261458333333334
2018-01-16,7.489583333333333
2018-01-17,10.519791666666666
2018-01-18,7.032291666666667
2018-01-19,10.460416666666667
2018-01-20,7.960416666666667
2018-01-21,11.109375
2018-01-22,11.882291666666667
2018-01-23,5.570833333333333
2018-01-24,5.6375
2018-01-25,14.121875
2018-01-26,15.090625
2018-01-27,10.977083333333333
2018-01-28,3.93125
2018-01-29,5.836458333333333
2018-01-30,12.813541666666666
2018-01-31,5.992708333333333
2018-02-01,10.328833333333334
2018-02-02,13.36875
2018-02-03,11.679166666666667
2018-02-04,7.998958333333333
2018-02-05,12.6
2018-02-06,19.55208333333333
2018-02-07,16.372916666666665
2018-02-08,14.869791666666666
2018-02-09,9.891666666666667
2018-02-10,7.170833333333333
2018-02-11,4.7
2018-02-12,9.819791666666667
2018-02-13,8.648958333333333
2018-02-14,9.566666666666666
2018-02-15,12.533333333333331
2018-02-16,14.022916666666667
2018-02-17,16.506249999999998
2018-02-18,13.586458333333333
2018-02-19,16.275000000000002
2018-02-20,11.034375
2018-02-21,37.266666666666666
2018-02-22,26.854166666666668
2018-02-23,25.31041666666667
2018-02-24,28.421875
2018-02-25,15.139583333333334
2018-02-26,11.119791666666666
2018-02-27,10.992708333333333
2018-02-28,19.688541666666666
2018-03-01,40.36666666666667
2018-03-02,45.98541666666667
2018-03-03,67.66562499999999
2018-03-04,18.713541666666668
2018-03-05,13.157291666666666
2018-03-06,9.339583333333334
2018-03-07,13.735416666666666
2018-03-08,6.984375
2018-03-09,15.371875
2018-03-10,16.024666666666665
2018-03-11,20.53333333333333
2018-03-12,9.913541666666667
2018-03-13,11.682291666666666
2018-03-14,11.078125
2018-03-15,8.5875
2018-03-16,13.23125
2018-03-17,17.028125
2018-03-18,27.959375
2018-03-19,18.847916666666663
2018-03-20,14.535416666666668
2018-03-21,17.630208333333332
2018-03-22,14.401041666666666
2018-03-23,13.154166666666669
2018-03-24,24.828125
2018-03-25,27.957291666666663
2018-03-26,12.011458333333332
2018-03-27,7.158333333333334
2018-03-28,6.963541666666667
2018-03-29,8.535416666666666
2018-03-30,8.244791666666666
2018-03-31,5.828125
2018-04-01,9.844791666666667
2018-04-02,7.678125
2018-04-03,8.803125
2018-04-04,9.147916666666667
2018-04-05,6.005208333333333
2018-04-06,14.476041666666667
2018-04-07,20.694791666666667
2018-04-08,15.119791666666666
2018-04-09,18.804166666666667
2018-04-10,25.040625
2018-04-11,37.009375
2018-04-12,31.45833333333333
2018-04-13,20.88958333333333
2018-04-14,32.630208333333336
2018-04-15,22.371875
2018-04-16,14.179166666666667
2018-04-17,12.997916666666669
2018-04-18,15.625
2018-04-19,31.165625
2018-04-20,26.582291666666663
2018-04-21,36.19375
2018-04-22,23.06041666666667
2018-04-23,7.805208333333333
2018-04-24,8.4375
2018-04-25,7.840625
2018-04-26,10.053125
2018-04-27,12.190625
2018-04-28,6.619791666666667
2018-04-29,6.567708333333333
2018-04-30,10.373958333333333
2018-05-01,8.423958333333333
2018-05-02,6.002083333333334
2018-05-03,11.583333333333334
2018-05-04,14.823958333333335
2018-05-05,22.51875
2018-05-06,28.992708333333336
2018-05-07,30.68645833333333
2018-05-08,28.03020833333333
2018-05-09,14.676041666666668
2018-05-10,9.842708333333333
2018-05-11,13.807291666666666
2018-05-12,11.067708333333334
2018-05-13,14.532291666666666
2018-05-14,11.483333333333334
2018-05-15,15.742708333333333
2018-05-16,17.592708333333334
2018-05-17,15.491666666666667
2018-05-18,14.930208333333333
2018-05-19,19.50208333333333
2018-05-20,22.698958333333334
2018-05-21,27.510416666666668
2018-05-22,21.840625
2018-05-23,23.204166666666666
2018-05-24,26.945833333333336
2018-05-25,22.93958333333333
2018-05-26,34.48854166666667
2018-05-27,23.5
2018-05-28,33.12916666666667
2018-05-29,19.30625
2018-05-30,21.745833333333334
2018-05-31,33.110416666666666
2018-06-01,20.011458333333334
2018-06-02,8.235416666666667
2018-06-03,9.286458333333334
2018-06-04,15.010416666666666
2018-06-05,14.34375
2018-06-06,18.991666666666667
2018-06-07,16.241666666666667
2018-06-08,15.292708333333332
2018-06-09,16.163541666666667
2018-06-10,15.261458333333332
2018-06-11,10.969791666666666
2018-06-12,11.576041666666669
2018-06-13,9.872916666666669
2018-06-14,11.363541666666668
2018-06-15,12.946875
2018-06-16,8.38125
2018-06-17,7.48125
2018-06-18,8.93125
2018-06-19,4.8656250000000005
2018-06-20,7.684375
2018-06-21,9.088541666666666
2018-06-22,11.334375
2018-06-23,10.129166666666666
2018-06-24,10.665625
2018-06-25,13.207291666666668
2018-06-26,15.690625
2018-06-27,16.320833333333333
2018-06-28,18.11145833333333
2018-06-29,15.129166666666668
2018-06-30,13.419791666666669
2018-07-01,16.667708333333334
2018-07-02,15.076041666666669
2018-07-03,12.09375
2018-07-04,17.209374999999998
2018-07-05,22.10833333333333
2018-07-06,21.308333333333334
2018-07-07,24.251041666666666
2018-07-08,13.289583333333333
2018-07-09,14.448958333333332
2018-07-10,10.16304347826087
2018-07-11,12.161458333333334
2018-07-12,16.394791666666666
2018-07-13,16.817708333333332
2018-07-14,14.497916666666669
2018-07-15,11.279166666666669
2018-07-16,12.405208333333334
2018-07-17,8.65
2018-07-18,8.727083333333333
2018-07-19,13.241666666666667
2018-07-20,13.533333333333331
2018-07-21,17.379166666666666
2018-07-22,11.838541666666666
2018-07-23,10.986458333333331
2018-07-24,12.514583333333334
2018-07-25,13.660416666666668
2018-07-26,23.792708333333334
2018-07-27,17.652083333333334
2018-07-28,11.338541666666666
2018-07-29,5.558333333333334
2018-07-30,6.180208333333333
2018-07-31,6.765625
2018-08-01,8.326041666666667
2018-08-02,8.736458333333333
2018-08-03,10.676041666666668
2018-08-04,8.575000000000001
2018-08-05,10.310416666666669
2018-08-06,12.888541666666669
2018-08-07,13.853125
2018-08-08,8.06875
2018-08-09,8.46875
2018-08-10,6.238541666666666
2018-08-11,6.415625
2018-08-12,5.4281250000000005
2018-08-13,7.932291666666667
2018-08-14,8.532291666666667
2018-08-15,9.269791666666666
2018-08-16,8.001041666666667
2018-08-17,8.9625
2018-08-18,9.389583333333333
2018-08-19,8.042708333333334
2018-08-20,6.55625
2018-08-21,6.4625
2018-08-22,9.513541666666669
2018-08-23,7.16875
2018-08-24,7.397916666666666
2018-08-25,6.879166666666666
2018-08-26,6.815625
2018-08-27,6.49375
2018-08-28,7.11875
2018-08-29,10.0875
2018-08-30,9.619791666666666
2018-08-31,12.379166666666668
2018-09-01,12.410416666666668
2018-09-02,15.604166666666666
2018-09-03,18.525
2018-09-04,18.67395833333333
2018-09-05,20.164583333333333
2018-09-06,13.0875
2018-09-07,7.451086956521739
