Date,NO2_weighted_value(ug m-3)
2021-05-04,56.0
2021-05-05,56.8
2021-05-06,53.7
2021-05-07,62.849999999999994
2021-05-08,71.5
2021-05-09,62.900000000000006
2021-05-10,58.5
2021-05-11,58.75
2021-05-12,55.400000000000006
2021-05-13,51.2
2021-05-14,53.15
2021-05-15,60.45
2021-05-16,52.5
2021-05-17,58.5
2021-05-18,65.5
2021-05-19,59.9
2021-05-20,59.2
2021-05-21,72.9
2021-05-22,74.95
2021-05-23,76.30000000000001
2021-05-24,69.69999999999999
2021-05-25,62.050000000000004
2021-05-26,40.75
2021-05-27,44.1
2021-05-28,59.3
2021-05-29,60.25
2021-05-30,52.35
2021-05-31,52.35
2021-06-01,53.5
2021-06-02,49.3
2021-06-03,47.0
2021-06-04,54.2
2021-06-05,51.0
2021-06-06,46.65
2021-06-07,46.4
2021-06-08,41.2
2021-06-09,42.65
2021-06-10,52.0
2021-06-11,41.900000000000006
2021-06-12,57.7
2021-06-13,48.8
2021-06-14,40.5
2021-06-15,45.05
2021-06-16,40.349999999999994
2021-06-17,46.7
2021-06-18,49.4
2021-06-19,50.400000000000006
2021-06-20,42.099999999999994
2021-06-21,50.2
2021-06-22,39.349999999999994
2021-06-23,42.45
2021-06-24,54.2
2021-06-25,64.25
2021-06-26,45.0
2021-06-27,28.85
2021-06-28,32.2
2021-06-29,47.3
2021-06-30,32.599999999999994
2021-07-01,38.45
2021-07-02,46.45
2021-07-03,37.15
2021-07-04,50.099999999999994
2021-07-05,64.3
2021-07-06,59.85
2021-07-07,47.15
2021-07-08,50.0
2021-07-09,57.95
2021-07-10,55.05
2021-07-11,53.3
2021-07-12,46.7
2021-07-13,47.05
2021-07-14,44.9
2021-07-15,51.55
2021-07-16,62.650000000000006
2021-07-17,59.3
2021-07-18,50.5
2021-07-19,52.1
2021-07-20,44.6
2021-07-21,48.4
2021-07-22,45.7
2021-07-23,44.05
2021-07-24,58.599999999999994
2021-07-25,59.2
2021-07-26,53.55
2021-07-27,49.3
2021-07-28,33.849999999999994
2021-07-29,33.1
2021-07-30,30.799999999999997
2021-07-31,41.1
2021-08-01,48.4
2021-08-02,54.599999999999994
2021-08-03,46.3
2021-08-04,39.400000000000006
2021-08-05,41.1
2021-08-06,52.0
2021-08-07,59.7
2021-08-08,46.650000000000006
2021-08-09,44.05
2021-08-10,43.85
2021-08-11,43.7
2021-08-12,46.2
2021-08-13,55.9
2021-08-14,41.5
2021-08-15,44.1
2021-08-16,36.9
2021-08-17,38.599999999999994
2021-08-18,38.6
2021-08-19,38.1
2021-08-20,45.400000000000006
2021-08-21,47.3
2021-08-22,50.9
2021-08-23,43.349999999999994
2021-08-24,52.65
2021-08-25,56.15
2021-08-26,59.800000000000004
2021-08-27,56.9
2021-08-28,49.55
2021-08-29,51.3
2021-08-30,50.55
2021-08-31,50.599999999999994
2021-09-01,49.099999999999994
2021-09-02,53.0
2021-09-03,61.25
2021-09-04,53.8
2021-09-05,56.6
2021-09-06,53.7
2021-09-07,46.650000000000006
2021-09-08,50.8
2021-09-09,45.35
2021-09-10,51.900000000000006
2021-09-11,40.45
2021-09-12,48.099999999999994
2021-09-13,50.95
2021-09-14,56.95
2021-09-15,50.05
2021-09-16,44.45
2021-09-17,45.4
2021-09-18,46.650000000000006
2021-09-19,45.900000000000006
2021-09-20,39.3
2021-09-21,44.099999999999994
2021-09-22,44.0
2021-09-23,39.95
2021-09-24,47.5
2021-09-25,50.25
2021-09-26,55.8
2021-09-27,55.8
2021-09-28,43.2
2021-09-29,44.1
2021-09-30,45.15
2021-10-01,47.5
2021-10-02,45.8
2021-10-03,46.8
2021-10-04,45.75
2021-10-05,48.6
2021-10-06,44.150000000000006
2021-10-07,49.8
2021-10-08,53.05
2021-10-09,50.75
2021-10-10,51.8
2021-10-11,40.8
2021-10-12,43.7
2021-10-13,39.75
2021-10-14,46.0
2021-10-15,47.8
2021-10-16,49.2
2021-10-17,51.55
2021-10-18,47.25
2021-10-19,60.55
2021-10-20,55.400000000000006
2021-10-21,49.85
2021-10-22,58.05
2021-10-23,51.099999999999994
2021-10-24,53.05
2021-10-25,43.75
2021-10-26,41.650000000000006
2021-10-27,48.7
2021-10-28,54.150000000000006
2021-10-29,49.3
2021-10-30,42.95
2021-10-31,47.05
2021-11-01,50.95
2021-11-02,48.699999999999996
2021-11-03,50.35
2021-11-04,47.900000000000006
2021-11-05,51.8
2021-11-06,47.599999999999994
2021-11-07,44.4
2021-11-08,53.45
2021-11-09,42.7
2021-11-10,51.65
2021-11-11,49.9
2021-11-12,51.45
2021-11-13,54.25
2021-11-14,53.3
2021-11-15,50.2
2021-11-16,43.05
2021-11-17,54.8
2021-11-18,51.349999999999994
2021-11-19,54.05
2021-11-20,50.6
2021-11-21,44.45
2021-11-22,55.150000000000006
2021-11-23,45.4
2021-11-24,45.45
2021-11-25,43.25
2021-11-26,51.45
2021-11-27,54.650000000000006
2021-11-28,47.599999999999994
2021-11-29,56.25
2021-11-30,62.0
2021-12-01,53.7
2021-12-02,60.25
2021-12-03,64.0
2021-12-04,70.85
2021-12-05,56.9
2021-12-06,52.3
2021-12-07,50.6
2021-12-08,42.7
2021-12-09,43.9
2021-12-10,50.2
2021-12-11,63.6
2021-12-12,52.6
2021-12-13,45.95
2021-12-14,49.35
2021-12-15,40.75
2021-12-16,61.25
2021-12-17,63.8
2021-12-18,44.7
2021-12-19,46.75
2021-12-20,62.15
2021-12-21,47.150000000000006
2021-12-22,51.400000000000006
2021-12-23,51.75
2021-12-24,50.0
2021-12-25,47.6
2021-12-26,44.1
2021-12-27,60.8
2021-12-28,50.15
2021-12-29,45.2
2021-12-30,48.95
2021-12-31,43.05
2022-01-01,47.15
2022-01-02,50.95
2022-01-03,57.550000000000004
2022-01-04,57.65
2022-01-05,54.35
2022-01-06,48.75
2022-01-07,50.849999999999994
2022-01-08,50.25
2022-01-09,50.400000000000006
2022-01-10,57.2
2022-01-11,46.75
2022-01-12,41.35
2022-01-13,35.5
2022-01-14,38.650000000000006
2022-01-15,57.650000000000006
2022-01-16,44.599999999999994
2022-01-17,57.6
2022-01-18,62.25
2022-01-19,57.95
2022-01-20,70.15
2022-01-21,74.19999999999999
2022-01-22,66.35
2022-01-23,59.15
2022-01-24,66.95
2022-01-25,51.0
2022-01-26,44.6
2022-01-27,45.1
2022-01-28,50.8
2022-01-29,61.1
2022-01-30,69.4
2022-01-31,52.849999999999994
2022-02-01,46.85
2022-02-02,47.099999999999994
2022-02-03,49.05
2022-02-04,46.85
2022-02-05,59.4
2022-02-06,63.400000000000006
2022-02-07,49.6
2022-02-08,43.400000000000006
2022-02-09,31.4
2022-02-10,41.6
2022-02-11,50.15
2022-02-12,58.5
2022-02-13,51.5
2022-02-14,56.7
2022-02-15,43.550000000000004
2022-02-16,46.0
2022-02-17,46.55
2022-02-18,55.349999999999994
2022-02-19,60.0
2022-02-20,53.800000000000004
2022-02-21,59.43333333333334
2022-02-22,45.46666666666667
2022-02-23,45.13333333333333
2022-02-24,47.1
2022-02-25,51.70000000000001
2022-02-26,59.26666666666667
2022-02-27,70.93333333333332
2022-02-28,55.13333333333333
2022-03-01,42.76666666666667
2022-03-02,47.56666666666666
2022-03-03,48.699999999999996
2022-03-04,51.800000000000004
2022-03-05,54.23333333333333
2022-03-06,56.9
2022-03-07,56.199999999999996
2022-03-08,52.166666666666664
2022-03-09,41.05
2022-03-10,34.2
2022-03-11,41.3
2022-03-12,40.7
2022-03-13,47.93333333333334
2022-03-14,42.9
2022-03-15,40.96666666666667
2022-03-16,49.23333333333333
2022-03-17,40.23333333333333
2022-03-18,44.43333333333334
2022-03-19,50.300000000000004
2022-03-20,54.9
2022-03-21,49.333333333333336
2022-03-22,46.56666666666666
2022-03-23,48.63333333333333
2022-03-24,47.9
2022-03-25,54.4
2022-03-26,61.699999999999996
2022-03-27,53.03333333333333
2022-03-28,57.4
2022-03-29,51.56666666666667
2022-03-30,54.9
2022-03-31,34.26666666666667
2022-04-01,44.4
2022-04-02,45.5
2022-04-03,50.26666666666667
2022-04-04,37.63333333333333
2022-04-05,36.63333333333333
2022-04-06,36.833333333333336
2022-04-07,49.0
2022-04-08,60.03333333333333
2022-04-09,52.76666666666667
2022-04-10,43.26666666666667
2022-04-11,48.1
2022-04-12,42.666666666666664
2022-04-13,35.13333333333333
2022-04-14,35.46666666666666
2022-04-15,39.9
2022-04-16,58.76666666666667
2022-04-17,40.0
2022-04-18,37.6
2022-04-19,54.0
2022-04-20,46.6
2022-04-21,43.03333333333333
2022-04-22,48.53333333333333
2022-04-23,50.199999999999996
2022-04-24,44.53333333333333
2022-04-25,33.63333333333333
2022-04-26,41.333333333333336
2022-04-27,43.0
2022-04-28,52.55
2022-04-29,54.150000000000006
2022-04-30,54.8
2022-05-01,59.349999999999994
2022-05-02,53.45
2022-05-03,62.65
2022-05-04,56.0
2022-05-05,56.8
2022-05-06,53.7
2022-05-07,62.849999999999994
2022-05-08,71.5
2022-05-09,62.900000000000006
2022-05-10,58.5
2022-05-11,58.75
2022-05-12,55.400000000000006
2022-05-13,51.2
2022-05-14,53.15
2022-05-15,60.45
2022-05-16,52.5
2022-05-17,58.5
2022-05-18,65.5
2022-05-19,59.9
2022-05-20,59.2
2022-05-21,72.9
2022-05-22,74.95
2022-05-23,76.30000000000001
2022-05-24,69.69999999999999
2022-05-25,62.050000000000004
2022-05-26,40.75
2022-05-27,44.1
2022-05-28,59.3
2022-05-29,60.25
2022-05-30,52.35
2022-05-31,52.35
2022-06-01,53.5
2022-06-02,49.3
2022-06-03,47.0
2022-06-04,54.2
2022-06-05,51.0
2022-06-06,46.65
2022-06-07,46.4
2022-06-08,41.2
2022-06-09,42.65
2022-06-10,52.0
2022-06-11,41.900000000000006
2022-06-12,57.7
2022-06-13,48.8
2022-06-14,40.5
2022-06-15,45.05
2022-06-16,40.349999999999994
2022-06-17,46.7
2022-06-18,49.4
2022-06-19,50.400000000000006
2022-06-20,42.099999999999994
2022-06-21,50.2
2022-06-22,39.349999999999994
2022-06-23,42.45
2022-06-24,54.2
2022-06-25,64.25
2022-06-26,45.0
2022-06-27,28.85
2022-06-28,32.2
2022-06-29,47.3
2022-06-30,32.599999999999994
2022-07-01,38.45
2022-07-02,46.45
2022-07-03,37.15
2022-07-04,50.099999999999994
2022-07-05,64.3
2022-07-06,59.85
2022-07-07,47.15
2022-07-08,50.0
2022-07-09,57.95
2022-07-10,55.05
2022-07-11,53.3
2022-07-12,46.7
2022-07-13,47.05
2022-07-14,44.9
2022-07-15,51.55
2022-07-16,62.650000000000006
2022-07-17,59.3
2022-07-18,50.5
2022-07-19,52.1
2022-07-20,44.6
2022-07-21,48.4
2022-07-22,45.7
2022-07-23,44.05
2022-07-24,58.599999999999994
2022-07-25,59.2
2022-07-26,53.55
2022-07-27,49.3
2022-07-28,33.849999999999994
2022-07-29,33.1
2022-07-30,30.799999999999997
2022-07-31,41.1
2022-08-01,48.4
2022-08-02,54.599999999999994
2022-08-03,46.3
2022-08-04,39.400000000000006
2022-08-05,41.1
2022-08-06,52.0
2022-08-07,59.7
2022-08-08,46.650000000000006
2022-08-09,44.05
2022-08-10,43.85
2022-08-11,43.7
2022-08-12,46.2
2022-08-13,55.9
2022-08-14,41.5
2022-08-15,44.1
2022-08-16,36.9
2022-08-17,38.599999999999994
2022-08-18,38.6
2022-08-19,38.1
2022-08-20,45.400000000000006
2022-08-21,47.3
2022-08-22,50.9
2022-08-23,43.349999999999994
2022-08-24,52.65
2022-08-25,56.15
2022-08-26,59.800000000000004
2022-08-27,56.9
2022-08-28,49.55
2022-08-29,51.3
2022-08-30,50.55
2022-08-31,50.599999999999994
2022-09-01,49.099999999999994
2022-09-02,53.0
2022-09-03,61.25
2022-09-04,53.8
2022-09-05,56.6
2022-09-06,53.7
2022-09-07,46.650000000000006
2022-09-08,50.8
2022-09-09,45.35
2022-09-10,51.900000000000006
2022-09-11,40.45
2022-09-12,48.099999999999994
2022-09-13,50.95
2022-09-14,56.95
2022-09-15,50.05
2022-09-16,44.45
2022-09-17,45.4
2022-09-18,46.650000000000006
2022-09-19,45.900000000000006
2022-09-20,39.3
2022-09-21,44.099999999999994
2022-09-22,44.0
2022-09-23,39.95
2022-09-24,47.5
2022-09-25,50.25
2022-09-26,55.8
2022-09-27,55.8
2022-09-28,43.2
2022-09-29,44.1
2022-09-30,45.15
2022-10-01,47.5
2022-10-02,45.8
2022-10-03,46.8
2022-10-04,45.75
2022-10-05,48.6
2022-10-06,44.150000000000006
2022-10-07,49.8
2022-10-08,53.05
2022-10-09,50.75
2022-10-10,51.8
2022-10-11,40.8
2022-10-12,43.7
2022-10-13,39.75
2022-10-14,46.0
2022-10-15,47.8
2022-10-16,49.2
2022-10-17,51.55
2022-10-18,47.25
2022-10-19,60.55
2022-10-20,55.400000000000006
2022-10-21,49.85
2022-10-22,58.05
2022-10-23,51.099999999999994
2022-10-24,53.05
2022-10-25,43.75
2022-10-26,41.650000000000006
2022-10-27,48.7
2022-10-28,54.150000000000006
2022-10-29,49.3
2022-10-30,42.95
2022-10-31,47.05
2022-11-01,50.95
2022-11-02,48.699999999999996
2022-11-03,50.35
2022-11-04,47.900000000000006
2022-11-05,51.8
2022-11-06,47.599999999999994
2022-11-07,44.4
2022-11-08,53.45
2022-11-09,42.7
2022-11-10,51.65
2022-11-11,49.9
2022-11-12,51.45
2022-11-13,54.25
2022-11-14,53.3
2022-11-15,50.2
2022-11-16,43.05
2022-11-17,54.8
2022-11-18,51.349999999999994
2022-11-19,54.05
2022-11-20,50.6
2022-11-21,44.45
2022-11-22,55.150000000000006
2022-11-23,45.4
2022-11-24,45.45
2022-11-25,43.25
2022-11-26,51.45
2022-11-27,54.650000000000006
2022-11-28,47.599999999999994
2022-11-29,56.25
2022-11-30,62.0
2022-12-01,53.7
2022-12-02,60.25
2022-12-03,64.0
2022-12-04,70.85
2022-12-05,56.9
2022-12-06,52.3
2022-12-07,50.6
2022-12-08,42.7
2022-12-09,43.9
2022-12-10,50.2
2022-12-11,63.6
2022-12-12,52.6
2022-12-13,45.95
2022-12-14,49.35
2022-12-15,40.75
2022-12-16,61.25
2022-12-17,63.8
2022-12-18,44.7
2022-12-19,46.75
2022-12-20,62.15
2022-12-21,47.150000000000006
2022-12-22,51.400000000000006
2022-12-23,51.75
2022-12-24,50.0
2022-12-25,47.6
2022-12-26,44.1
2022-12-27,60.8
2022-12-28,50.15
2022-12-29,45.2
2022-12-30,48.95
2022-12-31,43.05
2023-01-01,47.15
2023-01-02,50.95
2023-01-03,57.550000000000004
2023-01-04,57.65
2023-01-05,54.35
2023-01-06,48.75
2023-01-07,50.849999999999994
2023-01-08,50.25
2023-01-09,50.400000000000006
2023-01-10,57.2
2023-01-11,46.75
2023-01-12,41.35
2023-01-13,35.5
2023-01-14,38.650000000000006
2023-01-15,57.650000000000006
2023-01-16,44.599999999999994
2023-01-17,57.6
2023-01-18,62.25
2023-01-19,57.95
2023-01-20,70.15
2023-01-21,74.19999999999999
2023-01-22,66.35
2023-01-23,59.15
2023-01-24,66.95
2023-01-25,51.0
2023-01-26,44.6
2023-01-27,45.1
2023-01-28,50.8
2023-01-29,61.1
2023-01-30,69.4
2023-01-31,52.849999999999994
2023-02-01,46.85
2023-02-02,47.099999999999994
2023-02-03,49.05
2023-02-04,46.85
2023-02-05,59.4
2023-02-06,63.400000000000006
2023-02-07,49.6
2023-02-08,43.400000000000006
2023-02-09,31.4
2023-02-10,41.6
2023-02-11,50.15
2023-02-12,58.5
2023-02-13,51.5
2023-02-14,56.7
2023-02-15,43.550000000000004
2023-02-16,46.0
2023-02-17,46.55
2023-02-18,55.349999999999994
2023-02-19,60.0
2023-02-20,53.800000000000004
2023-02-21,59.43333333333334
2023-02-22,45.46666666666667
2023-02-23,45.13333333333333
2023-02-24,47.1
2023-02-25,51.70000000000001
2023-02-26,59.26666666666667
2023-02-27,70.93333333333332
2023-02-28,55.13333333333333
2023-03-01,42.76666666666667
2023-03-02,47.56666666666666
2023-03-03,48.699999999999996
2023-03-04,51.800000000000004
2023-03-05,54.23333333333333
2023-03-06,56.9
2023-03-07,56.199999999999996
2023-03-08,52.166666666666664
2023-03-09,41.05
2023-03-10,34.2
2023-03-11,41.3
2023-03-12,40.7
2023-03-13,47.93333333333334
2023-03-14,42.9
2023-03-15,40.96666666666667
2023-03-16,49.23333333333333
2023-03-17,40.23333333333333
2023-03-18,44.43333333333334
2023-03-19,50.300000000000004
2023-03-20,54.9
2023-03-21,49.333333333333336
2023-03-22,46.56666666666666
2023-03-23,48.63333333333333
2023-03-24,47.9
2023-03-25,54.4
2023-03-26,61.699999999999996
2023-03-27,53.03333333333333
2023-03-28,57.4
2023-03-29,51.56666666666667
2023-03-30,54.9
2023-03-31,34.26666666666667
2023-04-01,44.4
2023-04-02,45.5
2023-04-03,50.26666666666667
2023-04-04,37.63333333333333
2023-04-05,36.63333333333333
2023-04-06,36.833333333333336
2023-04-07,49.0
2023-04-08,60.03333333333333
2023-04-09,52.76666666666667
2023-04-10,43.26666666666667
2023-04-11,48.1
2023-04-12,42.666666666666664
2023-04-13,35.13333333333333
2023-04-14,35.46666666666666
2023-04-15,39.9
2023-04-16,58.76666666666667
2023-04-17,40.0
2023-04-18,37.6
2023-04-19,54.0
2023-04-20,46.6
2023-04-21,43.03333333333333
2023-04-22,48.53333333333333
2023-04-23,50.199999999999996
2023-04-24,44.53333333333333
2023-04-25,33.63333333333333
2023-04-26,41.333333333333336
2023-04-27,43.0
2023-04-28,52.55
2023-04-29,54.150000000000006
2023-04-30,54.8
2023-05-01,59.349999999999994
2023-05-02,53.45
2023-05-03,62.65
2023-05-04,56.0
2023-05-05,56.8
2023-05-06,53.7
2023-05-07,62.849999999999994
2023-05-08,71.5
2023-05-09,62.900000000000006
2023-05-10,58.5
2023-05-11,58.75
2023-05-12,55.400000000000006
2023-05-13,51.2
2023-05-14,53.15
2023-05-15,60.45
2023-05-16,52.5
2023-05-17,58.5
2023-05-18,65.5
2023-05-19,59.9
2023-05-20,59.2
2023-05-21,72.9
2023-05-22,74.95
2023-05-23,76.30000000000001
2023-05-24,69.69999999999999
2023-05-25,62.050000000000004
2023-05-26,40.75
2023-05-27,44.1
2023-05-28,59.3
2023-05-29,60.25
2023-05-30,52.35
2023-05-31,52.35
2023-06-01,53.5
2023-06-02,49.3
2023-06-03,47.0
2023-06-04,54.2
2023-06-05,51.0
2023-06-06,46.65
2023-06-07,46.4
2023-06-08,41.2
2023-06-09,42.65
2023-06-10,52.0
2023-06-11,41.900000000000006
2023-06-12,57.7
2023-06-13,48.8
2023-06-14,40.5
2023-06-15,45.05
2023-06-16,40.349999999999994
2023-06-17,46.7
2023-06-18,49.4
2023-06-19,50.400000000000006
2023-06-20,42.099999999999994
2023-06-21,50.2
2023-06-22,39.349999999999994
2023-06-23,42.45
2023-06-24,54.2
2023-06-25,64.25
2023-06-26,45.0
2023-06-27,28.85
2023-06-28,32.2
2023-06-29,47.3
2023-06-30,32.599999999999994
2023-07-01,38.45
2023-07-02,46.45
2023-07-03,37.15
2023-07-04,50.099999999999994
2023-07-05,64.3
2023-07-06,59.85
2023-07-07,47.15
2023-07-08,50.0
2023-07-09,57.95
2023-07-10,55.05
2023-07-11,53.3
2023-07-12,46.7
2023-07-13,47.05
2023-07-14,44.9
2023-07-15,51.55
2023-07-16,62.650000000000006
2023-07-17,59.3
2023-07-18,50.5
2023-07-19,52.1
2023-07-20,44.6
2023-07-21,48.4
2023-07-22,45.7
2023-07-23,44.05
2023-07-24,58.599999999999994
2023-07-25,59.2
2023-07-26,53.55
2023-07-27,49.3
2023-07-28,33.849999999999994
2023-07-29,33.1
2023-07-30,30.799999999999997
2023-07-31,41.1
2023-08-01,48.4
2023-08-02,54.599999999999994
2023-08-03,46.3
2023-08-04,39.400000000000006
2023-08-05,41.1
2023-08-06,52.0
2023-08-07,59.7
2023-08-08,46.650000000000006
2023-08-09,44.05
2023-08-10,43.85
2023-08-11,43.7
2023-08-12,46.2
2023-08-13,55.9
2023-08-14,41.5
2023-08-15,44.1
2023-08-16,36.9
2023-08-17,38.599999999999994
2023-08-18,38.6
2023-08-19,38.1
2023-08-20,45.400000000000006
2023-08-21,47.3
2023-08-22,50.9
2023-08-23,43.349999999999994
2023-08-24,52.65
2023-08-25,56.15
2023-08-26,59.800000000000004
2023-08-27,56.9
2023-08-28,49.55
2023-08-29,51.3
2023-08-30,50.55
2023-08-31,50.599999999999994
2023-09-01,49.099999999999994
2023-09-02,53.0
2023-09-03,61.25
2023-09-04,53.8
2023-09-05,56.6
2023-09-06,53.7
2023-09-07,46.650000000000006
2023-09-08,50.8
2023-09-09,45.35
2023-09-10,51.900000000000006
2023-09-11,40.45
2023-09-12,48.099999999999994
2023-09-13,50.95
2023-09-14,56.95
2023-09-15,50.05
2023-09-16,44.45
2023-09-17,45.4
2023-09-18,46.650000000000006
2023-09-19,45.900000000000006
2023-09-20,39.3
2023-09-21,44.099999999999994
2023-09-22,44.0
2023-09-23,39.95
2023-09-24,47.5
2023-09-25,50.25
2023-09-26,55.8
2023-09-27,55.8
2023-09-28,43.2
2023-09-29,44.1
2023-09-30,45.15
2023-10-01,47.5
2023-10-02,45.8
2023-10-03,46.8
2023-10-04,45.75
2023-10-05,48.6
2023-10-06,44.150000000000006
2023-10-07,49.8
2023-10-08,53.05
2023-10-09,50.75
2023-10-10,51.8
2023-10-11,40.8
2023-10-12,43.7
2023-10-13,39.75
2023-10-14,46.0
2023-10-15,47.8
2023-10-16,49.2
2023-10-17,51.55
2023-10-18,47.25
2023-10-19,60.55
2023-10-20,55.400000000000006
2023-10-21,49.85
2023-10-22,58.05
2023-10-23,51.099999999999994
2023-10-24,53.05
2023-10-25,43.75
2023-10-26,41.650000000000006
2023-10-27,48.7
2023-10-28,54.150000000000006
2023-10-29,49.3
2023-10-30,42.95
2023-10-31,47.05
2023-11-01,50.95
2023-11-02,48.699999999999996
2023-11-03,50.35
2023-11-04,47.900000000000006
2023-11-05,51.8
2023-11-06,47.599999999999994
2023-11-07,44.4
2023-11-08,53.45
2023-11-09,42.7
2023-11-10,51.65
2023-11-11,49.9
2023-11-12,51.45
2023-11-13,54.25
2023-11-14,53.3
2023-11-15,50.2
2023-11-16,43.05
2023-11-17,54.8
2023-11-18,51.349999999999994
2023-11-19,54.05
2023-11-20,50.6
2023-11-21,44.45
2023-11-22,55.150000000000006
2023-11-23,45.4
2023-11-24,45.45
2023-11-25,43.25
2023-11-26,51.45
2023-11-27,54.650000000000006
2023-11-28,47.599999999999994
2023-11-29,56.25
2023-11-30,62.0
2023-12-01,53.7
2023-12-02,60.25
2023-12-03,64.0
2023-12-04,70.85
2023-12-05,56.9
2023-12-06,52.3
2023-12-07,50.6
2023-12-08,42.7
2023-12-09,43.9
2023-12-10,50.2
2023-12-11,63.6
2023-12-12,52.6
2023-12-13,45.95
2023-12-14,49.35
2023-12-15,40.75
2023-12-16,61.25
2023-12-17,63.8
2023-12-18,44.7
2023-12-19,46.75
2023-12-20,62.15
2023-12-21,47.150000000000006
2023-12-22,51.400000000000006
2023-12-23,51.75
2023-12-24,50.0
2023-12-25,47.6
2023-12-26,44.1
2023-12-27,60.8
2023-12-28,50.15
2023-12-29,45.2
2023-12-30,48.95
2023-12-31,43.05
2024-01-01,47.15
2024-01-02,50.95
2024-01-03,57.550000000000004
2024-01-04,57.65
2024-01-05,54.35
2024-01-06,48.75
2024-01-07,50.849999999999994
2024-01-08,50.25
2024-01-09,50.400000000000006
2024-01-10,57.2
2024-01-11,46.75
2024-01-12,41.35
2024-01-13,35.5
2024-01-14,38.650000000000006
2024-01-15,57.650000000000006
2024-01-16,44.599999999999994
2024-01-17,57.6
2024-01-18,62.25
2024-01-19,57.95
2024-01-20,70.15
2024-01-21,74.19999999999999
2024-01-22,66.35
2024-01-23,59.15
2024-01-24,66.95
2024-01-25,51.0
2024-01-26,44.6
2024-01-27,45.1
2024-01-28,50.8
2024-01-29,61.1
2024-01-30,69.4
2024-01-31,52.849999999999994
2024-02-01,46.85
2024-02-02,47.099999999999994
2024-02-03,49.05
2024-02-04,46.85
2024-02-05,59.4
2024-02-06,63.400000000000006
2024-02-07,49.6
2024-02-08,43.400000000000006
2024-02-09,31.4
2024-02-10,41.6
2024-02-11,50.15
2024-02-12,58.5
2024-02-13,51.5
2024-02-14,56.7
2024-02-15,43.550000000000004
2024-02-16,46.0
2024-02-17,46.55
2024-02-18,55.349999999999994
2024-02-19,60.0
2024-02-20,53.800000000000004
2024-02-21,59.43333333333334
2024-02-22,45.46666666666667
2024-02-23,45.13333333333333
2024-02-24,47.1
2024-02-25,51.70000000000001
2024-02-26,59.26666666666667
2024-02-27,70.93333333333332
2024-02-28,55.13333333333333
2024-02-29,29.5
2024-03-01,42.76666666666667
2024-03-02,47.56666666666666
2024-03-03,48.699999999999996
2024-03-04,51.800000000000004
2024-03-05,54.23333333333333
2024-03-06,56.9
2024-03-07,56.199999999999996
2024-03-08,52.166666666666664
2024-03-09,41.05
2024-03-10,34.2
2024-03-11,41.3
2024-03-12,40.7
2024-03-13,47.93333333333334
2024-03-14,42.9
2024-03-15,40.96666666666667
2024-03-16,49.23333333333333
2024-03-17,40.23333333333333
2024-03-18,44.43333333333334
2024-03-19,50.300000000000004
2024-03-20,54.9
2024-03-21,49.333333333333336
2024-03-22,46.56666666666666
2024-03-23,48.63333333333333
2024-03-24,47.9
2024-03-25,54.4
2024-03-26,61.699999999999996
2024-03-27,53.03333333333333
2024-03-28,57.4
2024-03-29,51.56666666666667
2024-03-30,54.9
2024-03-31,34.26666666666667
2024-04-01,44.4
2024-04-02,45.5
2024-04-03,50.26666666666667
2024-04-04,37.63333333333333
2024-04-05,36.63333333333333
2024-04-06,36.833333333333336
2024-04-07,49.0
2024-04-08,60.03333333333333
2024-04-09,52.76666666666667
2024-04-10,43.26666666666667
2024-04-11,48.1
2024-04-12,42.666666666666664
2024-04-13,35.13333333333333
2024-04-14,35.46666666666666
2024-04-15,39.9
2024-04-16,58.76666666666667
2024-04-17,40.0
2024-04-18,37.6
2024-04-19,54.0
2024-04-20,46.6
2024-04-21,43.03333333333333
2024-04-22,48.53333333333333
2024-04-23,50.199999999999996
2024-04-24,44.53333333333333
2024-04-25,33.63333333333333
2024-04-26,41.333333333333336
2024-04-27,43.0
2024-04-28,52.55
2024-04-29,54.150000000000006
2024-04-30,54.8
2024-05-01,59.349999999999994
2024-05-02,53.45
2024-05-03,62.65
2024-05-04,56.0
2024-05-05,56.8
2024-05-06,53.7
2024-05-07,62.849999999999994
2024-05-08,71.5
2024-05-09,62.900000000000006
2024-05-10,58.5
2024-05-11,58.75
2024-05-12,55.400000000000006
2024-05-13,51.2
2024-05-14,53.15
2024-05-15,60.45
2024-05-16,52.5
2024-05-17,58.5
2024-05-18,65.5
2024-05-19,59.9
2024-05-20,59.2
2024-05-21,72.9
2024-05-22,74.95
2024-05-23,76.30000000000001
2024-05-24,69.69999999999999
2024-05-25,62.050000000000004
2024-05-26,40.75
2024-05-27,44.1
2024-05-28,59.3
2024-05-29,60.25
2024-05-30,52.35
2024-05-31,52.35
2024-06-01,53.5
2024-06-02,49.3
2024-06-03,47.0
2024-06-04,54.2
2024-06-05,51.0
2024-06-06,46.65
2024-06-07,46.4
2024-06-08,41.2
2024-06-09,42.65
2024-06-10,52.0
2024-06-11,41.900000000000006
2024-06-12,57.7
2024-06-13,48.8
2024-06-14,40.5
2024-06-15,45.05
2024-06-16,40.349999999999994
2024-06-17,46.7
2024-06-18,49.4
2024-06-19,50.400000000000006
2024-06-20,42.099999999999994
2024-06-21,50.2
2024-06-22,39.349999999999994
2024-06-23,42.45
2024-06-24,54.2
2024-06-25,64.25
2024-06-26,45.0
2024-06-27,28.85
