Date,NO2_weighted_value(ug m-3)
2021-05-26,34.7
2021-05-27,45.2
2021-05-28,45.1
2021-05-29,39.0
2021-05-30,23.9
2021-05-31,32.2
2021-06-01,48.2
2021-06-02,57.1
2021-06-03,14.9
2021-06-04,42.0
2021-06-05,25.9
2021-06-06,15.5
2021-06-07,13.8
2021-06-08,16.9
2021-06-09,13.8
2021-06-10,10.2
2021-06-11,10.0
2021-06-12,29.5
2021-06-13,18.8
2021-06-14,23.9
2021-06-15,33.7
2021-06-16,21.7
2021-06-17,31.8
2021-06-18,32.8
2021-06-19,24.8
2021-06-20,18.0
2021-06-21,20.9
2021-06-22,23.8
2021-06-23,38.1
2021-06-24,26.0
2021-06-25,17.4
2021-06-26,23.2
2021-06-27,20.8
2021-06-28,31.0
2021-06-29,26.8
2021-06-30,33.2
2021-07-01,36.0
2021-07-02,20.2
2021-07-03,14.2
2021-07-04,5.4
2021-07-05,8.2
2021-07-06,7.0
2021-07-07,7.7
2021-07-08,11.5
2021-07-09,16.6
2021-07-10,32.1
2021-07-11,13.3
2021-07-12,36.6
2021-07-13,33.8
2021-07-14,33.4
2021-07-15,25.7
2021-07-16,31.5
2021-07-17,29.2
2021-07-18,39.2
2021-07-19,44.6
2021-07-20,41.4
2021-07-21,58.4
2021-07-22,45.2
2021-07-23,29.4
2021-07-24,33.0
2021-07-25,33.7
2021-07-26,26.5
2021-07-27,12.1
2021-07-28,11.8
2021-07-29,8.7
2021-07-30,9.5
2021-07-31,16.6
2021-08-01,17.8
2021-08-02,21.0
2021-08-03,25.6
2021-08-04,33.0
2021-08-05,11.0
2021-08-06,8.8
2021-08-07,10.7
2021-08-08,6.6
2021-08-09,12.2
2021-08-10,13.8
2021-08-11,13.2
2021-08-12,11.1
2021-08-13,11.0
2021-08-14,11.3
2021-08-15,9.3
2021-08-16,25.2
2021-08-17,17.3
2021-08-18,10.7
2021-08-19,9.0
2021-08-20,13.7
2021-08-21,21.6
2021-08-22,22.1
2021-08-23,25.3
2021-08-24,28.3
2021-08-25,26.8
2021-08-26,23.0
2021-08-27,29.8
2021-08-28,26.1
2021-08-29,23.1
2021-08-30,16.7
2021-08-31,25.0
2021-09-01,25.8
2021-09-02,27.1
2021-09-03,36.0
2021-09-04,28.9
2021-09-05,34.6
2021-09-06,61.1
2021-09-07,72.1
2021-09-08,63.1
2021-09-09,12.8
2021-09-10,15.2
2021-09-11,11.3
2021-09-12,29.4
2021-09-13,34.8
2021-09-14,43.5
2021-09-15,51.7
2021-09-16,24.4
2021-09-17,20.4
2021-09-18,39.3
2021-09-19,36.2
2021-09-20,38.3
2021-09-21,40.4
2021-09-22,25.3
2021-09-23,18.0
2021-09-24,16.8
2021-09-25,25.8
2021-09-26,20.3
2021-09-27,8.2
2021-09-28,12.0
2021-09-29,24.4
2021-09-30,16.0
2021-10-01,15.7
2021-10-02,14.1
2021-10-03,9.9
2021-10-04,12.2
2021-10-05,11.8
2021-10-06,29.4
2021-10-07,27.1
2021-10-08,34.8
2021-10-09,54.2
2021-10-10,34.9
2021-10-11,46.1
2021-10-12,36.6
2021-10-13,39.3
2021-10-14,23.8
2021-10-15,45.6
2021-10-16,48.9
2021-10-17,33.6
2021-10-18,23.2
2021-10-19,10.0
2021-10-20,17.1
2021-10-21,38.3
2021-10-22,30.2
2021-10-23,27.6
2021-10-24,12.1
2021-10-25,32.2
2021-10-26,18.6
2021-10-27,10.5
2021-10-28,13.6
2021-10-29,15.8
2021-10-30,22.7
2021-10-31,9.1
2021-11-01,25.8
2021-11-02,47.0
2021-11-03,45.9
2021-11-04,40.8
2021-11-05,44.4
2021-11-06,16.3
2021-11-07,27.8
2021-11-08,35.8
2021-11-09,27.3
2021-11-10,35.0
2021-11-11,30.8
2021-11-12,16.5
2021-11-13,31.9
2021-11-14,26.0
2021-11-15,53.6
2021-11-16,43.0
2021-11-17,40.4
2021-11-18,27.3
2021-11-19,27.4
2021-11-20,22.7
2021-11-21,18.6
2021-11-22,34.7
2021-11-23,52.3
2021-11-24,51.0
2021-11-25,43.6
2021-11-26,27.8
2021-11-27,19.3
2021-11-28,29.1
2021-11-29,43.4
2021-11-30,19.8
2021-12-01,26.2
2021-12-02,44.4
2021-12-03,42.9
2021-12-04,27.0
2021-12-05,23.0
2021-12-06,31.4
2021-12-07,28.0
2021-12-08,14.6
2021-12-09,25.6
2021-12-10,37.1
2021-12-11,38.0
2021-12-12,15.0
2021-12-13,16.1
2021-12-14,27.2
2021-12-15,33.9
2021-12-16,50.3
2021-12-17,37.9
2021-12-18,27.4
2021-12-19,28.3
2021-12-20,40.5
2021-12-21,49.0
2021-12-22,53.3
2021-12-23,24.8
2021-12-24,37.2
2021-12-25,18.2
2021-12-26,32.5
2021-12-27,22.7
2021-12-28,12.5
2021-12-29,13.3
2021-12-30,6.4
2021-12-31,9.0
2022-01-01,8.5
2022-01-02,6.6
2022-01-03,10.9
2022-01-04,30.5
2022-01-05,36.3
2022-01-06,39.7
2022-01-07,25.1
2022-01-08,27.4
2022-01-09,36.0
2022-01-10,54.7
2022-01-11,36.5
2022-01-12,66.5
2022-01-13,74.6
2022-01-14,85.5
2022-01-15,59.0
2022-01-16,47.7
2022-01-17,64.8
2022-01-18,64.3
2022-01-19,43.7
2022-01-20,46.4
2022-01-21,57.6
2022-01-22,42.2
2022-01-23,27.2
2022-01-24,32.5
2022-01-25,31.0
2022-01-26,31.8
2022-01-27,33.4
2022-01-28,43.4
2022-01-29,16.0
2022-01-30,28.5
2022-01-31,26.8
2022-02-01,18.8
2022-02-02,28.0
2022-02-03,17.3
2022-02-04,17.4
2022-02-05,13.8
2022-02-06,7.4
2022-02-07,21.7
2022-02-08,11.1
2022-02-09,18.2
2022-02-10,26.8
2022-02-11,36.2
2022-02-12,15.1
2022-02-13,7.1
2022-02-14,14.3
2022-02-15,19.0
2022-02-16,7.6
2022-02-17,11.1
2022-02-18,6.6
2022-02-19,11.5
2022-02-20,6.2
2022-02-21,17.2
2022-02-22,20.8
2022-02-23,19.0
2022-02-24,11.3
2022-02-25,40.0
2022-02-26,35.2
2022-02-27,12.3
2022-02-28,15.1
2022-03-01,34.1
2022-03-02,52.8
2022-03-03,40.300000000000004
2022-03-04,34.083333333333336
2022-03-05,32.833333333333336
2022-03-06,38.1
2022-03-07,38.333333333333336
2022-03-08,33.6
2022-03-09,14.4
2022-03-10,21.7
2022-03-11,29.516666666666666
2022-03-12,22.083333333333332
2022-03-13,19.25
2022-03-14,18.783333333333335
2022-03-15,23.75
2022-03-16,20.580000000000002
2022-03-17,25.02
2022-03-18,29.660000000000004
2022-03-19,25.9
2022-03-20,28.6
2022-03-21,60.1
2022-03-22,64.9
2022-03-23,80.5
2022-03-24,82.9
2022-03-25,71.2
2022-03-26,45.1
2022-03-27,28.5
2022-03-28,57.6
2022-03-29,37.1
2022-03-30,34.2
2022-03-31,22.6
2022-04-01,23.2
2022-04-02,34.2
2022-04-03,39.3
2022-04-04,15.6
2022-04-05,12.6
2022-04-06,8.3
2022-04-07,10.9
2022-04-08,37.8
2022-04-09,26.8
2022-04-10,25.1
2022-04-11,46.5
2022-04-12,31.4
2022-04-13,16.7
2022-04-14,24.7
2022-04-15,44.5
2022-04-16,38.5
2022-04-17,26.8
2022-04-18,19.2
2022-04-19,34.5
2022-04-20,30.4
2022-04-21,35.0
2022-04-22,27.0
2022-04-23,24.2
2022-04-24,17.7
2022-04-25,31.6
2022-04-26,32.5
2022-04-27,34.0
2022-04-28,33.9
2022-04-29,34.2
2022-04-30,30.1
2022-05-01,12.4
2022-05-02,23.8
2022-05-03,27.48
2022-05-04,30.26
2022-05-05,33.519999999999996
2022-05-06,34.56
2022-05-07,20.9
2022-05-08,19.2
2022-05-09,18.7
2022-05-10,10.1
2022-05-11,11.5
2022-05-12,11.8
2022-05-13,9.2
2022-05-14,17.8
2022-05-15,41.0
2022-05-16,19.8
2022-05-17,17.9
2022-05-18,12.1
2022-05-19,19.4
2022-05-20,16.0
2022-05-21,10.6
2022-05-22,15.4
2022-05-23,21.5
2022-05-24,20.3
2022-05-25,9.7
2022-05-26,7.6
2022-05-27,22.7
2022-05-28,20.4
2022-05-29,17.1
2022-05-30,18.0
2022-05-31,23.3
2022-06-01,36.7
2022-06-02,35.6
2022-06-03,29.3
2022-06-04,17.8
2022-06-05,19.3
2022-06-06,17.7
2022-06-07,14.2
2022-06-08,9.2
2022-06-09,8.6
2022-06-10,6.7
2022-06-11,6.7
2022-06-12,10.4
2022-06-13,22.7
2022-06-14,12.8
2022-06-15,40.8
2022-06-16,24.4
2022-06-17,14.4
2022-06-18,17.3
2022-06-19,13.4
2022-06-20,21.6
2022-06-21,35.5
2022-06-22,36.9
2022-06-23,33.1
2022-06-24,6.6
2022-06-25,4.0
2022-06-26,4.0
2022-06-27,7.1
2022-06-28,8.1
2022-06-29,9.3
2022-06-30,12.0
2022-07-01,9.3
2022-07-02,6.3
2022-07-03,11.3
2022-07-04,15.4
2022-07-05,24.3
2022-07-06,16.3
2022-07-07,27.5
2022-07-08,34.7
2022-07-09,21.6
2022-07-10,15.7
2022-07-11,20.6
2022-07-12,25.2
2022-07-13,33.4
2022-07-14,28.6
2022-07-15,26.2
2022-07-16,19.5
2022-07-17,16.1
2022-07-18,41.8
2022-07-19,35.0
2022-07-20,14.6
2022-07-21,29.5
2022-07-22,18.3
2022-07-23,10.5
2022-07-24,4.9
2022-07-25,9.2
2022-07-26,27.6
2022-07-27,25.0
2022-07-28,30.4
2022-07-29,37.1
2022-07-30,12.8
2022-07-31,9.0
2022-08-01,21.2
2022-08-02,6.9
2022-08-03,7.7
2022-08-04,22.2
2022-08-05,24.8
2022-08-06,27.4
2022-08-07,33.8
2022-08-08,34.3
2022-08-09,30.6
2022-08-10,35.4
2022-08-11,44.8
2022-08-12,50.0
2022-08-13,39.9
2022-08-14,37.5
2022-08-15,26.6
2022-08-16,27.9
2022-08-17,41.3
2022-08-18,13.8
2022-08-19,11.7
2022-08-20,7.7
2022-08-21,8.3
2022-08-22,12.1
2022-08-23,6.5
2022-08-24,10.5
2022-08-25,31.0
2022-08-26,32.8
2022-08-27,30.7
2022-08-28,20.2
2022-08-29,17.3
2022-08-30,22.3
2022-08-31,41.8
2022-09-01,55.2
2022-09-02,41.7
2022-09-03,19.6
2022-09-04,12.9
2022-09-05,24.3
2022-09-06,15.6
2022-09-07,12.3
2022-09-08,15.4
2022-09-09,21.8
2022-09-10,32.3
2022-09-11,16.8
2022-09-12,26.5
2022-09-13,31.2
2022-09-14,31.8
2022-09-15,32.8
2022-09-16,28.1
2022-09-17,29.7
2022-09-18,21.2
2022-09-19,20.6
2022-09-20,44.7
2022-09-21,35.4
2022-09-22,20.8
2022-09-23,30.2
2022-09-24,20.7
2022-09-25,16.9
2022-09-26,20.3
2022-09-27,21.6
2022-09-28,36.9
2022-09-29,43.9
2022-09-30,17.7
2022-10-01,5.5
2022-10-02,29.18
2022-10-03,22.0
2022-10-04,6.9
2022-10-05,3.3
2022-10-06,8.1
2022-10-07,6.1
2022-10-08,21.3
2022-10-09,23.1
2022-10-10,38.4
2022-10-11,46.6
2022-10-12,28.3
2022-10-13,44.4
2022-10-14,30.1
2022-10-15,16.1
2022-10-16,8.3
2022-10-17,18.8
2022-10-18,41.5
2022-10-19,31.3
2022-10-20,39.2
2022-10-21,20.2
2022-10-22,13.3
2022-10-23,18.3
2022-10-24,10.0
2022-10-25,16.1
2022-10-26,12.0
2022-10-27,21.6
2022-10-28,20.2
2022-10-29,20.8
2022-10-30,8.6
2022-10-31,18.5
2022-11-01,3.7
2022-11-02,5.4
2022-11-03,25.7
2022-11-04,40.4
2022-11-05,19.5
2022-11-06,9.9
2022-11-07,11.2
2022-11-08,9.4
2022-11-09,13.3
2022-11-10,11.3
2022-11-11,14.5
2022-11-12,30.6
2022-11-13,28.3
2022-11-14,34.8
2022-11-15,14.6
2022-11-16,22.8
2022-11-17,17.9
2022-11-18,22.8
2022-11-19,38.5
2022-11-20,27.9
2022-11-21,34.6
2022-11-22,31.5
2022-11-23,22.8
2022-11-24,16.7
2022-11-25,26.8
2022-11-26,20.4
2022-11-27,19.5
2022-11-28,53.3
2022-11-29,47.6
2022-11-30,49.7
2022-12-01,50.6
2022-12-02,33.5
2022-12-03,24.4
2022-12-04,20.8
2022-12-05,29.0
2022-12-06,43.8
2022-12-07,53.9
2022-12-08,68.3
2022-12-09,68.7
2022-12-10,60.3
2022-12-11,66.1
2022-12-12,42.4
2022-12-13,74.1
2022-12-14,56.0
2022-12-15,29.439999999999998
2022-12-16,32.2
2022-12-17,33.879999999999995
2022-12-18,22.34
2022-12-19,21.5
2022-12-20,31.3
2022-12-21,35.1
2022-12-22,32.9
2022-12-23,24.9
2022-12-24,20.6
2022-12-25,10.3
2022-12-26,26.78
2022-12-27,31.919999999999998
2022-12-28,27.380000000000003
2022-12-29,23.4
2022-12-30,25.56
2022-12-31,23.7
2023-01-01,13.9
2023-01-02,32.6
2023-01-03,20.5
2023-01-04,10.7
2023-01-05,14.7
2023-01-06,17.1
2023-01-07,8.1
2023-01-08,11.8
2023-01-09,22.7
2023-01-10,13.8
2023-01-11,13.5
2023-01-12,9.9
2023-01-13,16.1
2023-01-14,11.7
2023-01-15,14.6
2023-01-16,43.1
2023-01-17,79.2
2023-01-18,53.5
2023-01-19,56.4
2023-01-20,49.7
2023-01-21,62.2
2023-01-22,78.4
2023-01-23,82.5
2023-01-24,51.1
2023-01-25,53.7
2023-01-26,58.0
2023-01-27,78.0
2023-01-28,82.4
2023-01-29,58.3
2023-01-30,38.08
2023-01-31,29.7
2023-02-01,18.8
2023-02-02,17.5
2023-02-03,24.0
2023-02-04,30.7
2023-02-05,33.3
2023-02-06,63.2
2023-02-07,66.3
2023-02-08,57.9
2023-02-09,57.1
2023-02-10,48.1
2023-02-11,30.0
2023-02-12,23.4
2023-02-13,36.3
2023-02-14,66.6
2023-02-15,44.4
2023-02-16,16.1
2023-02-17,11.4
2023-02-18,9.5
2023-02-19,17.6
2023-02-20,16.5
2023-02-21,24.9
2023-02-22,40.3
2023-02-23,31.8
2023-02-24,49.0
2023-02-25,23.5
2023-02-26,22.1
2023-02-27,38.5
2023-02-28,37.2
2023-03-01,35.4
2023-03-02,30.0
2023-03-03,35.0
2023-03-04,32.0
2023-03-05,30.9
2023-03-06,31.5
2023-03-07,44.9
2023-03-08,45.9
2023-03-09,37.7
2023-03-10,40.6
2023-03-11,36.3
2023-03-12,10.4
2023-03-13,6.6
2023-03-14,18.6
2023-03-15,19.5
2023-03-16,11.3
2023-03-17,16.4
2023-03-18,16.8
2023-03-19,16.6
2023-03-20,36.339999999999996
2023-03-21,8.1
2023-03-22,6.5
2023-03-23,5.5
2023-03-24,7.3
2023-03-25,6.9
2023-03-26,42.06666666666667
2023-03-27,30.483333333333334
2023-03-28,11.5
2023-03-29,10.1
2023-03-30,2.7
2023-03-31,9.0
2023-04-01,21.7
2023-04-02,16.5
2023-04-03,35.2
2023-04-04,49.0
2023-04-05,27.7
2023-04-06,26.0
2023-04-07,33.9
2023-04-08,31.2
2023-04-09,13.7
2023-04-10,8.1
2023-04-11,9.1
2023-04-12,10.0
2023-04-13,8.6
2023-04-14,17.9
2023-04-15,30.6
2023-04-16,24.7
2023-04-17,28.6
2023-04-18,20.8
2023-04-19,22.7
2023-04-20,21.5
2023-04-21,30.0
2023-04-22,20.6
2023-04-23,11.1
2023-04-24,24.1
2023-04-25,28.2
2023-04-26,25.5
2023-04-27,34.3
2023-04-28,19.0
2023-04-29,33.8
2023-04-30,8.9
2023-05-01,16.7
2023-05-02,22.8
2023-05-03,29.0
2023-05-04,26.4
2023-05-05,6.0
2023-05-06,12.0
2023-05-07,9.0
2023-05-08,7.8
2023-05-09,13.6
2023-05-10,13.1
2023-05-11,24.8
2023-05-12,18.7
2023-05-13,19.9
2023-05-14,14.2
2023-05-15,22.5
2023-05-16,33.7
2023-05-17,31.1
2023-05-18,27.5
2023-05-19,32.4
2023-05-20,15.0
2023-05-21,12.3
2023-05-22,22.5
2023-05-23,23.6
2023-05-24,25.4
2023-05-25,29.2
2023-05-26,20.8
2023-05-27,22.5
2023-05-28,19.3
2023-05-29,8.9
2023-05-30,15.3
2023-05-31,14.3
2023-06-01,14.3
2023-06-02,16.1
2023-06-03,16.6
2023-06-04,13.1
2023-06-05,15.4
2023-06-06,15.0
2023-06-07,20.5
2023-06-08,22.8
2023-06-09,24.7
2023-06-10,31.2
2023-06-11,43.6
2023-06-12,38.4
2023-06-13,34.0
2023-06-14,34.2
2023-06-15,34.0
2023-06-16,41.7
2023-06-17,43.3
2023-06-18,19.9
2023-06-19,5.4
2023-06-20,17.7
2023-06-21,6.8
2023-06-22,29.9
2023-06-23,16.6
2023-06-24,8.9
2023-06-25,11.4
2023-06-26,9.5
2023-06-27,10.2
2023-06-28,9.7
2023-06-29,28.0
2023-06-30,13.8
2023-07-01,12.0
2023-07-02,7.9
2023-07-03,8.8
2023-07-04,14.6
2023-07-05,15.1
2023-07-06,11.8
2023-07-07,30.0
2023-07-08,34.8
2023-07-09,8.6
2023-07-10,10.0
2023-07-11,19.7
2023-07-12,28.7
2023-07-13,35.5
2023-07-14,19.8
2023-07-15,7.7
2023-07-16,19.1
2023-07-17,25.2
2023-07-18,17.7
2023-07-19,17.9
2023-07-20,29.7
2023-07-21,19.1
2023-07-22,4.9
2023-07-23,2.2
2023-07-24,17.6
2023-07-25,18.8
2023-07-26,11.3
2023-07-27,4.5
2023-07-28,6.7
2023-07-29,5.8
2023-07-30,4.8
2023-07-31,6.7
2023-08-01,7.6
2023-08-02,11.3
2023-08-03,26.4
2023-08-04,24.5
2023-08-05,12.9
2023-08-06,13.6
2023-08-07,12.3
2023-08-08,11.9
2023-08-09,18.7
2023-08-10,11.6
2023-08-11,7.6
2023-08-12,8.7
2023-08-13,7.4
2023-08-14,12.1
2023-08-15,12.9
2023-08-16,32.1
2023-08-17,23.4
2023-08-18,28.4
2023-08-19,6.8
2023-08-20,6.6
2023-08-21,6.4
2023-08-22,10.7
2023-08-23,17.2
2023-08-24,31.1
2023-08-25,17.0
2023-08-26,13.2
2023-08-27,12.2
2023-08-28,23.1
2023-08-29,15.3
2023-08-30,16.4
2023-08-31,16.4
2023-09-01,36.7
2023-09-02,25.9
2023-09-03,31.9
2023-09-04,37.6
2023-09-05,44.7
2023-09-06,62.2
2023-09-07,56.7
2023-09-08,44.2
2023-09-09,52.8
2023-09-10,42.5
2023-09-11,10.1
2023-09-12,16.4
2023-09-13,21.3
2023-09-14,20.0
2023-09-15,43.9
2023-09-16,40.3
2023-09-17,24.1
2023-09-18,8.9
2023-09-19,6.4
2023-09-20,6.3
2023-09-21,22.2
2023-09-22,21.1
2023-09-23,16.8
2023-09-24,6.8
2023-09-25,13.2
2023-09-26,16.2
2023-09-27,15.1
2023-09-28,8.0
2023-09-29,17.1
2023-09-30,15.2
2023-10-01,12.2
2023-10-02,24.1
2023-10-03,27.075000000000003
2023-10-04,18.45
2023-10-05,28.924999999999997
2023-10-06,27.4
2023-10-07,15.9
2023-10-08,19.8
2023-10-09,41.4
2023-10-10,24.8
2023-10-11,11.1
2023-10-12,28.7
2023-10-13,9.6
2023-10-14,20.5
2023-10-15,30.1
2023-10-16,39.6
2023-10-17,26.9
2023-10-18,24.9
2023-10-19,15.6
2023-10-20,21.8
2023-10-21,16.9
2023-10-22,22.3
2023-10-23,49.4
2023-10-24,40.6
2023-10-25,49.9
2023-10-26,33.7
2023-10-27,29.2
2023-10-28,19.5
2023-10-29,13.1
2023-10-30,32.1
2023-10-31,31.7
2023-11-01,11.3
2023-11-02,19.5
2023-11-03,19.5
2023-11-04,25.5
2023-11-05,19.4
2023-11-06,15.4
2023-11-07,22.1
2023-11-08,25.8
2023-11-09,19.7
2023-11-10,34.4
2023-11-11,44.3
2023-11-12,43.1
2023-11-13,12.8
2023-11-14,17.4
2023-11-15,24.2
2023-11-16,55.0
2023-11-17,42.3
2023-11-18,11.3
2023-11-19,7.4
2023-11-20,31.3
2023-11-21,27.2
2023-11-22,32.8
2023-11-23,24.6
2023-11-24,32.5
2023-11-25,46.3
2023-11-26,44.4
2023-11-27,25.4
2023-11-28,46.1
2023-11-29,51.7
2023-11-30,45.4
2023-12-01,44.2
2023-12-02,39.6
2023-12-03,28.3
2023-12-04,29.1
2023-12-05,37.6
2023-12-06,50.0
2023-12-07,17.8
2023-12-08,30.9
2023-12-09,9.5
2023-12-10,10.7
2023-12-11,31.9
2023-12-12,26.6
2023-12-13,25.4
2023-12-14,39.7
2023-12-15,46.3
2023-12-16,14.5
2023-12-17,9.8
2023-12-18,11.8
2023-12-19,29.0
2023-12-20,17.4
2023-12-21,13.3
2023-12-22,14.1
2023-12-23,9.9
2023-12-24,5.8
2023-12-25,6.5
2023-12-26,26.9
2023-12-27,11.8
2023-12-28,4.4
2023-12-29,8.7
2023-12-30,7.4
2023-12-31,4.8
2024-01-01,7.4
2024-01-02,6.9
2024-01-03,11.0
2024-01-04,23.8
2024-01-05,30.0
2024-01-06,28.5
2024-01-07,15.5
2024-01-08,21.3
2024-01-09,29.9
2024-01-10,24.8
2024-01-11,33.8
2024-01-12,29.8
2024-01-13,27.9
2024-01-14,23.9
2024-01-15,42.7
2024-01-16,49.8
2024-01-17,55.4
2024-01-18,55.3
2024-01-19,46.2
2024-01-20,15.1
2024-01-21,5.0
2024-01-22,5.8
2024-01-23,10.4
2024-01-24,10.7
2024-01-25,20.3
2024-01-26,23.5
2024-01-27,43.4
2024-01-28,35.3
2024-01-29,17.6
2024-01-30,24.9
2024-01-31,12.9
2024-02-01,31.3
2024-02-02,10.2
2024-02-03,6.7
2024-02-04,3.9
2024-02-05,5.5
2024-02-06,5.7
2024-02-07,36.3
2024-02-08,28.0
2024-02-09,10.4
2024-02-10,22.0
2024-02-11,28.7
2024-02-12,20.8
2024-02-13,13.5
2024-02-14,9.6
2024-02-15,15.4
2024-02-16,18.0
2024-02-17,11.1
2024-02-18,18.1
2024-02-19,25.8
2024-02-20,14.6
2024-02-21,7.3
2024-02-22,13.4
2024-02-23,19.0
2024-02-24,35.4
2024-02-25,31.0
2024-02-26,15.3
2024-02-27,29.6
2024-02-28,19.2
2024-02-29,23.4
2024-03-01,13.5
2024-03-02,17.4
2024-03-03,44.6
2024-03-04,27.7
2024-03-05,38.1
2024-03-06,46.9
2024-03-07,32.6
2024-03-08,33.0
2024-03-09,34.5
2024-03-10,33.2
2024-03-11,31.7
2024-03-12,16.7
2024-03-13,9.9
2024-03-14,11.5
2024-03-15,10.0
2024-03-16,16.8
2024-03-17,10.0
2024-03-18,11.9
2024-03-19,11.7
2024-03-20,24.0
2024-03-21,19.8
2024-03-22,22.5
2024-03-23,12.9
2024-03-24,21.0
2024-03-25,18.3
2024-03-26,29.7
2024-03-27,10.8
2024-03-28,5.4
2024-03-29,5.6
2024-03-30,25.1
2024-03-31,24.7
2024-04-01,5.3
2024-04-02,6.6
2024-04-03,5.4
2024-04-04,4.9
2024-04-05,4.0
2024-04-06,4.4
2024-04-07,3.8
2024-04-08,11.5
2024-04-09,7.6
2024-04-10,12.6
2024-04-11,40.31666666666666
2024-04-12,38.53333333333333
2024-04-13,27.733333333333334
2024-04-14,35.1
2024-04-15,39.36666666666667
2024-04-16,23.3
2024-04-17,23.1
2024-04-18,18.6
2024-04-19,18.5
2024-04-20,19.8
2024-04-21,14.0
2024-04-22,30.9
2024-04-23,28.1
2024-04-24,31.8
2024-04-25,30.6
2024-04-26,33.0
2024-04-27,22.1
2024-04-28,13.9
2024-04-29,10.1
2024-04-30,18.3
2024-05-01,38.9
2024-05-02,22.6
2024-05-03,11.8
2024-05-04,24.0
2024-05-05,19.8
2024-05-06,30.9
2024-05-07,33.0
2024-05-08,30.7
2024-05-09,26.1
2024-05-10,42.8
2024-05-11,31.5
2024-05-12,32.0
2024-05-13,6.9
2024-05-14,11.5
2024-05-15,17.3
2024-05-16,33.0
2024-05-17,27.0
2024-05-18,32.4
2024-05-19,18.6
2024-05-20,24.5
2024-05-21,33.1
2024-05-22,12.3
2024-05-23,10.0
2024-05-24,21.1
2024-05-25,20.5
2024-05-26,7.1
2024-05-27,6.0
2024-05-28,8.1
2024-05-29,11.7
2024-05-30,18.3
2024-05-31,19.4
2024-06-01,15.8
2024-06-02,24.4
2024-06-03,25.6
2024-06-04,11.4
2024-06-05,15.6
2024-06-06,14.2
2024-06-07,11.7
2024-06-08,12.9
2024-06-09,12.9
2024-06-10,21.8
2024-06-11,25.8
2024-06-12,20.8
2024-06-13,9.2
2024-06-14,4.5
2024-06-15,4.6
2024-06-16,4.4
2024-06-17,8.0
2024-06-18,26.9
2024-06-19,18.6
2024-06-20,26.6
2024-06-21,12.8
2024-06-22,8.9
2024-06-23,10.7
2024-06-24,16.2
2024-06-25,32.9
2024-06-26,30.5
2024-06-27,7.3
2024-06-28,6.5
2024-06-29,23.4
2024-06-30,17.4
2024-07-01,12.9
2024-07-02,21.8
2024-07-03,13.2
2024-07-04,8.2
2024-07-05,7.7
2024-07-06,10.1
2024-07-07,6.5
2024-07-08,13.5
2024-07-09,15.1
2024-07-10,6.6
2024-07-11,14.7
2024-07-12,18.3
2024-07-13,14.8
2024-07-14,10.8
2024-07-15,25.8
2024-07-16,14.4
2024-07-17,16.8
2024-07-18,23.4
2024-07-19,33.2
2024-07-20,10.0
2024-07-21,11.2
2024-07-22,7.9
2024-07-23,20.6
2024-07-24,17.6
2024-07-25,9.7
2024-07-26,9.7
2024-07-27,18.6
2024-07-28,21.2
2024-07-29,18.6
2024-07-30,9.775
2024-07-31,11.65
