Site,ReadingDateTime,Value
London N. Kensington (RBKC North Kensington),29/03/2018 00:00,4.310208333333333
London N. Kensington (RBKC North Kensington),30/03/2018 00:00,5.734125
London N. Kensington (RBKC North Kensington),31/03/2018 00:00,4.894875
London N. Kensington (RBKC North Kensington),01/04/2018 00:00,8.283291666666667
London N. Kensington (RBKC North Kensington),02/04/2018 00:00,5.794083333333333
London N. Kensington (RBKC North Kensington),03/04/2018 00:00,5.152333333333334
London N. Kensington (RBKC North Kensington),04/04/2018 00:00,5.280125
London N. Kensington (RBKC North Kensington),05/04/2018 00:00,2.923583333333333
London N. Kensington (RBKC North Kensington),06/04/2018 00:00,8.843333333333334
London N. Kensington (RBKC North Kensington),07/04/2018 00:00,14.1825
London N. Kensington (RBKC North Kensington),08/04/2018 00:00,13.032708333333334
London N. Kensington (RBKC North Kensington),09/04/2018 00:00,15.610375
London N. Kensington (RBKC North Kensington),10/04/2018 00:00,20.361791666666665
London N. Kensington (RBKC North Kensington),11/04/2018 00:00,31.696166666666667
London N. Kensington (RBKC North Kensington),12/04/2018 00:00,25.263416666666668
London N. Kensington (RBKC North Kensington),13/04/2018 00:00,16.60875
London N. Kensington (RBKC North Kensington),14/04/2018 00:00,27.499041666666667
London N. Kensington (RBKC North Kensington),15/04/2018 00:00,18.585916666666666
London N. Kensington (RBKC North Kensington),16/04/2018 00:00,7.201291666666666
London N. Kensington (RBKC North Kensington),17/04/2018 00:00,5.871666666666667
London N. Kensington (RBKC North Kensington),18/04/2018 00:00,8.222333333333333
London N. Kensington (RBKC North Kensington),19/04/2018 00:00,19.554791666666667
London N. Kensington (RBKC North Kensington),20/04/2018 00:00,15.692875
London N. Kensington (RBKC North Kensington),21/04/2018 00:00,25.554333333333332
London N. Kensington (RBKC North Kensington),22/04/2018 00:00,14.650166666666665
London N. Kensington (RBKC North Kensington),23/04/2018 00:00,3.8669166666666666
London N. Kensington (RBKC North Kensington),24/04/2018 00:00,4.457541666666667
London N. Kensington (RBKC North Kensington),25/04/2018 00:00,3.746
London N. Kensington (RBKC North Kensington),26/04/2018 00:00,4.764208333333333
London N. Kensington (RBKC North Kensington),27/04/2018 00:00,7.223958333333333
London N. Kensington (RBKC North Kensington),28/04/2018 00:00,5.157125
London N. Kensington (RBKC North Kensington),29/04/2018 00:00,4.035041666666666
London N. Kensington (RBKC North Kensington),30/04/2018 00:00,4.9223333333333334
London N. Kensington (RBKC North Kensington),01/05/2018 00:00,4.625625
London N. Kensington (RBKC North Kensington),02/05/2018 00:00,3.1004166666666664
London N. Kensington (RBKC North Kensington),03/05/2018 00:00,6.629458333333333
London N. Kensington (RBKC North Kensington),04/05/2018 00:00,8.587
London N. Kensington (RBKC North Kensington),05/05/2018 00:00,15.516875
London N. Kensington (RBKC North Kensington),06/05/2018 00:00,21.649083333333333
London N. Kensington (RBKC North Kensington),07/05/2018 00:00,23.177083333333332
London N. Kensington (RBKC North Kensington),08/05/2018 00:00,19.40158333333333
London N. Kensington (RBKC North Kensington),09/05/2018 00:00,8.280333333333333
London N. Kensington (RBKC North Kensington),10/05/2018 00:00,5.279083333333333
London N. Kensington (RBKC North Kensington),11/05/2018 00:00,7.698583333333333
London N. Kensington (RBKC North Kensington),12/05/2018 00:00,8.08175
London N. Kensington (RBKC North Kensington),13/05/2018 00:00,10.964166666666666
London N. Kensington (RBKC North Kensington),14/05/2018 00:00,4.928375
London N. Kensington (RBKC North Kensington),15/05/2018 00:00,6.131125
London N. Kensington (RBKC North Kensington),16/05/2018 00:00,8.589916666666666
London N. Kensington (RBKC North Kensington),17/05/2018 00:00,7.276958333333333
London N. Kensington (RBKC North Kensington),18/05/2018 00:00,8.467
London N. Kensington (RBKC North Kensington),19/05/2018 00:00,12.951125
London N. Kensington (RBKC North Kensington),20/05/2018 00:00,16.77479166666667
London N. Kensington (RBKC North Kensington),21/05/2018 00:00,19.142166666666665
London N. Kensington (RBKC North Kensington),22/05/2018 00:00,11.825958333333332
London N. Kensington (RBKC North Kensington),23/05/2018 00:00,14.409458333333333
London N. Kensington (RBKC North Kensington),24/05/2018 00:00,18.998708333333333
London N. Kensington (RBKC North Kensington),25/05/2018 00:00,18.105541666666667
London N. Kensington (RBKC North Kensington),26/05/2018 00:00,27.540458333333333
London N. Kensington (RBKC North Kensington),27/05/2018 00:00,16.816041666666667
London N. Kensington (RBKC North Kensington),28/05/2018 00:00,26.769000000000002
London N. Kensington (RBKC North Kensington),29/05/2018 00:00,15.564083333333334
London N. Kensington (RBKC North Kensington),30/05/2018 00:00,16.168583333333334
London N. Kensington (RBKC North Kensington),31/05/2018 00:00,26.15575
London N. Kensington (RBKC North Kensington),01/06/2018 00:00,15.646666666666667
London N. Kensington (RBKC North Kensington),02/06/2018 00:00,5.4815000000000005
London N. Kensington (RBKC North Kensington),03/06/2018 00:00,5.968958333333333
London N. Kensington (RBKC North Kensington),04/06/2018 00:00,10.975791666666666
London N. Kensington (RBKC North Kensington),05/06/2018 00:00,8.167166666666667
London N. Kensington (RBKC North Kensington),06/06/2018 00:00,10.73025
London N. Kensington (RBKC North Kensington),07/06/2018 00:00,9.553875
London N. Kensington (RBKC North Kensington),08/06/2018 00:00,9.035124999999999
London N. Kensington (RBKC North Kensington),09/06/2018 00:00,11.163625000000001
London N. Kensington (RBKC North Kensington),10/06/2018 00:00,11.037916666666668
London N. Kensington (RBKC North Kensington),11/06/2018 00:00,5.866791666666667
London N. Kensington (RBKC North Kensington),12/06/2018 00:00,7.101
London N. Kensington (RBKC North Kensington),13/06/2018 00:00,5.002041666666667
London N. Kensington (RBKC North Kensington),14/06/2018 00:00,5.898208333333333
London N. Kensington (RBKC North Kensington),15/06/2018 00:00,6.433708333333333
London N. Kensington (RBKC North Kensington),16/06/2018 00:00,4.29925
London N. Kensington (RBKC North Kensington),17/06/2018 00:00,4.563958333333333
London N. Kensington (RBKC North Kensington),18/06/2018 00:00,4.4535833333333334
London N. Kensington (RBKC North Kensington),19/06/2018 00:00,1.9605
London N. Kensington (RBKC North Kensington),20/06/2018 00:00,3.7903333333333333
London N. Kensington (RBKC North Kensington),21/06/2018 00:00,3.3844166666666666
London N. Kensington (RBKC North Kensington),22/06/2018 00:00,5.030458333333333
London N. Kensington (RBKC North Kensington),23/06/2018 00:00,5.303708333333334
London N. Kensington (RBKC North Kensington),24/06/2018 00:00,6.106541666666666
London N. Kensington (RBKC North Kensington),25/06/2018 00:00,6.7669999999999995
London N. Kensington (RBKC North Kensington),26/06/2018 00:00,7.274
London N. Kensington (RBKC North Kensington),27/06/2018 00:00,9.068458333333334
London N. Kensington (RBKC North Kensington),28/06/2018 00:00,10.437333333333333
London N. Kensington (RBKC North Kensington),29/06/2018 00:00,8.166291666666668
London N. Kensington (RBKC North Kensington),30/06/2018 00:00,6.9281250000000005
London N. Kensington (RBKC North Kensington),01/07/2018 00:00,6.865166666666667
London N. Kensington (RBKC North Kensington),02/07/2018 00:00,4.249125
London N. Kensington (RBKC North Kensington),03/07/2018 00:00,4.277791666666666
London N. Kensington (RBKC North Kensington),04/07/2018 00:00,9.529291666666667
London N. Kensington (RBKC North Kensington),05/07/2018 00:00,13.502416666666667
London N. Kensington (RBKC North Kensington),06/07/2018 00:00,13.175208333333332
London N. Kensington (RBKC North Kensington),07/07/2018 00:00,17.078541666666666
London N. Kensington (RBKC North Kensington),08/07/2018 00:00,8.33625
London N. Kensington (RBKC North Kensington),09/07/2018 00:00,7.201249999999999
London N. Kensington (RBKC North Kensington),10/07/2018 00:00,4.814478260869565
London N. Kensington (RBKC North Kensington),11/07/2018 00:00,6.975291666666667
London N. Kensington (RBKC North Kensington),12/07/2018 00:00,9.397625
London N. Kensington (RBKC North Kensington),13/07/2018 00:00,10.10825
London N. Kensington (RBKC North Kensington),14/07/2018 00:00,9.07325
London N. Kensington (RBKC North Kensington),15/07/2018 00:00,7.445
London N. Kensington (RBKC North Kensington),16/07/2018 00:00,6.651958333333333
London N. Kensington (RBKC North Kensington),17/07/2018 00:00,3.6055833333333336
London N. Kensington (RBKC North Kensington),18/07/2018 00:00,4.144083333333334
London N. Kensington (RBKC North Kensington),19/07/2018 00:00,5.84025
London N. Kensington (RBKC North Kensington),20/07/2018 00:00,6.9723749999999995
London N. Kensington (RBKC North Kensington),21/07/2018 00:00,11.77975
London N. Kensington (RBKC North Kensington),22/07/2018 00:00,7.236666666666667
London N. Kensington (RBKC North Kensington),23/07/2018 00:00,5.0355
London N. Kensington (RBKC North Kensington),24/07/2018 00:00,6.543958333333333
London N. Kensington (RBKC North Kensington),25/07/2018 00:00,7.005708333333334
London N. Kensington (RBKC North Kensington),26/07/2018 00:00,14.910625000000001
London N. Kensington (RBKC North Kensington),27/07/2018 00:00,9.503666666666666
London N. Kensington (RBKC North Kensington),28/07/2018 00:00,5.070833333333334
London N. Kensington (RBKC North Kensington),29/07/2018 00:00,3.1310000000000002
London N. Kensington (RBKC North Kensington),30/07/2018 00:00,3.1799999999999997
London N. Kensington (RBKC North Kensington),31/07/2018 00:00,3.7373333333333334
London N. Kensington (RBKC North Kensington),01/08/2018 00:00,4.197125
London N. Kensington (RBKC North Kensington),02/08/2018 00:00,4.197166666666667
London N. Kensington (RBKC North Kensington),03/08/2018 00:00,4.555833333333333
London N. Kensington (RBKC North Kensington),04/08/2018 00:00,4.235375
London N. Kensington (RBKC North Kensington),05/08/2018 00:00,5.389208333333333
London N. Kensington (RBKC North Kensington),06/08/2018 00:00,6.768875
London N. Kensington (RBKC North Kensington),07/08/2018 00:00,6.822916666666667
London N. Kensington (RBKC North Kensington),08/08/2018 00:00,3.213416666666667
London N. Kensington (RBKC North Kensington),09/08/2018 00:00,4.7355833333333335
London N. Kensington (RBKC North Kensington),10/08/2018 00:00,2.9647916666666667
London N. Kensington (RBKC North Kensington),11/08/2018 00:00,3.859125
London N. Kensington (RBKC North Kensington),12/08/2018 00:00,3.3344166666666664
London N. Kensington (RBKC North Kensington),13/08/2018 00:00,4.2227500000000004
London N. Kensington (RBKC North Kensington),14/08/2018 00:00,4.1617500000000005
London N. Kensington (RBKC North Kensington),15/08/2018 00:00,5.271166666666667
London N. Kensington (RBKC North Kensington),16/08/2018 00:00,4.50875
London N. Kensington (RBKC North Kensington),17/08/2018 00:00,4.4202916666666665
London N. Kensington (RBKC North Kensington),18/08/2018 00:00,5.857875
London N. Kensington (RBKC North Kensington),19/08/2018 00:00,5.140583333333333
London N. Kensington (RBKC North Kensington),20/08/2018 00:00,3.5867916666666666
London N. Kensington (RBKC North Kensington),21/08/2018 00:00,3.1799999999999997
London N. Kensington (RBKC North Kensington),22/08/2018 00:00,5.213333333333334
London N. Kensington (RBKC North Kensington),23/08/2018 00:00,3.9740416666666665
London N. Kensington (RBKC North Kensington),24/08/2018 00:00,3.2085833333333333
London N. Kensington (RBKC North Kensington),25/08/2018 00:00,4.073291666666667
London N. Kensington (RBKC North Kensington),26/08/2018 00:00,4.4831666666666665
London N. Kensington (RBKC North Kensington),27/08/2018 00:00,3.34425
London N. Kensington (RBKC North Kensington),28/08/2018 00:00,4.491125
London N. Kensington (RBKC North Kensington),29/08/2018 00:00,6.465208333333333
London N. Kensington (RBKC North Kensington),30/08/2018 00:00,5.090583333333333
London N. Kensington (RBKC North Kensington),31/08/2018 00:00,6.9645
London N. Kensington (RBKC North Kensington),01/09/2018 00:00,7.887125
London N. Kensington (RBKC North Kensington),02/09/2018 00:00,10.917875
London N. Kensington (RBKC North Kensington),03/09/2018 00:00,12.200375
London N. Kensington (RBKC North Kensington),04/09/2018 00:00,9.834875
London N. Kensington (RBKC North Kensington),05/09/2018 00:00,9.670791666666666
London N. Kensington (RBKC North Kensington),06/09/2018 00:00,7.706416666666667
London N. Kensington (RBKC North Kensington),07/09/2018 00:00,3.3069565217391306
London N. Kensington (RBKC North Kensington),08/09/2018 00:00,3.7410416666666664
London N. Kensington (RBKC North Kensington),09/09/2018 00:00,3.693125
London N. Kensington (RBKC North Kensington),10/09/2018 00:00,4.587208333333334
London N. Kensington (RBKC North Kensington),11/09/2018 00:00,5.101291666666667
London N. Kensington (RBKC North Kensington),12/09/2018 00:00,4.135208333333334
London N. Kensington (RBKC North Kensington),13/09/2018 00:00,6.567374999999999
London N. Kensington (RBKC North Kensington),14/09/2018 00:00,3.6487499999999997
London N. Kensington (RBKC North Kensington),15/09/2018 00:00,5.5985000000000005
London N. Kensington (RBKC North Kensington),16/09/2018 00:00,4.628541666666666
London N. Kensington (RBKC North Kensington),17/09/2018 00:00,5.007833333333333
London N. Kensington (RBKC North Kensington),18/09/2018 00:00,5.789124999999999
London N. Kensington (RBKC North Kensington),19/09/2018 00:00,7.1875
London N. Kensington (RBKC North Kensington),20/09/2018 00:00,6.992958333333333
London N. Kensington (RBKC North Kensington),21/09/2018 00:00,2.9943333333333335
London N. Kensington (RBKC North Kensington),22/09/2018 00:00,4.729833333333334
London N. Kensington (RBKC North Kensington),23/09/2018 00:00,3.623375
London N. Kensington (RBKC North Kensington),24/09/2018 00:00,5.335125000000001
London N. Kensington (RBKC North Kensington),25/09/2018 00:00,7.737916666666667
London N. Kensington (RBKC North Kensington),26/09/2018 00:00,6.5732083333333335
London N. Kensington (RBKC North Kensington),27/09/2018 00:00,7.665208333333333
London N. Kensington (RBKC North Kensington),28/09/2018 00:00,4.458666666666667
London N. Kensington (RBKC North Kensington),29/09/2018 00:00,8.676375
London N. Kensington (RBKC North Kensington),30/09/2018 00:00,7.655291666666667
London N. Kensington (RBKC North Kensington),01/10/2018 00:00,3.9484166666666667
London N. Kensington (RBKC North Kensington),02/10/2018 00:00,3.173166666666667
London N. Kensington (RBKC North Kensington),03/10/2018 00:00,4.374916666666667
London N. Kensington (RBKC North Kensington),04/10/2018 00:00,8.094583333333334
London N. Kensington (RBKC North Kensington),05/10/2018 00:00,13.763666666666667
London N. Kensington (RBKC North Kensington),06/10/2018 00:00,7.255333333333333
London N. Kensington (RBKC North Kensington),07/10/2018 00:00,4.519416666666667
London N. Kensington (RBKC North Kensington),08/10/2018 00:00,4.414375000000001
London N. Kensington (RBKC North Kensington),09/10/2018 00:00,7.033291666666667
London N. Kensington (RBKC North Kensington),10/10/2018 00:00,27.596416666666666
London N. Kensington (RBKC North Kensington),11/10/2018 00:00,6.374791666666667
London N. Kensington (RBKC North Kensington),12/10/2018 00:00,4.722833333333333
London N. Kensington (RBKC North Kensington),13/10/2018 00:00,5.207416666666666
London N. Kensington (RBKC North Kensington),14/10/2018 00:00,2.05475
London N. Kensington (RBKC North Kensington),15/10/2018 00:00,6.187166666666666
London N. Kensington (RBKC North Kensington),16/10/2018 00:00,11.533041666666668
London N. Kensington (RBKC North Kensington),17/10/2018 00:00,6.741458333333333
London N. Kensington (RBKC North Kensington),18/10/2018 00:00,7.125666666666667
London N. Kensington (RBKC North Kensington),19/10/2018 00:00,10.27225
London N. Kensington (RBKC North Kensington),20/10/2018 00:00,18.016000000000002
London N. Kensington (RBKC North Kensington),21/10/2018 00:00,12.32875
London N. Kensington (RBKC North Kensington),22/10/2018 00:00,7.054875
London N. Kensington (RBKC North Kensington),23/10/2018 00:00,7.180708333333333
London N. Kensington (RBKC North Kensington),24/10/2018 00:00,8.45425
London N. Kensington (RBKC North Kensington),25/10/2018 00:00,9.663333333333332
London N. Kensington (RBKC North Kensington),26/10/2018 00:00,3.3363333333333336
London N. Kensington (RBKC North Kensington),27/10/2018 00:00,2.5345
London N. Kensington (RBKC North Kensington),28/10/2018 00:00,2.613958333333333
