Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
KC1,NOX,05/09/2018 00:00,20.20000,ug m-3 as NO2,R
KC1,NOX,06/09/2018 00:00,29.90000,ug m-3 as NO2,R
KC1,NOX,07/09/2018 00:00,27.70000,ug m-3 as NO2,R
KC1,NOX,08/09/2018 00:00,24.60000,ug m-3 as NO2,R
KC1,NOX,09/09/2018 00:00,14.10000,ug m-3 as NO2,R
KC1,NOX,10/09/2018 00:00,18.40000,ug m-3 as NO2,R
KC1,NOX,11/09/2018 00:00,16.30000,ug m-3 as NO2,R
KC1,NOX,12/09/2018 00:00,59.00000,ug m-3 as NO2,R
KC1,NOX,13/09/2018 00:00,110.10000,ug m-3 as NO2,R
KC1,NOX,14/09/2018 00:00,34.40000,ug m-3 as NO2,R
KC1,NOX,15/09/2018 00:00,25.50000,ug m-3 as NO2,R
KC1,NOX,16/09/2018 00:00,15.50000,ug m-3 as NO2,R
KC1,NOX,17/09/2018 00:00,22.20000,ug m-3 as NO2,R
KC1,NOX,18/09/2018 00:00,13.10000,ug m-3 as NO2,R
KC1,NOX,19/09/2018 00:00,15.80000,ug m-3 as NO2,R
KC1,NOX,20/09/2018 00:00,12.50000,ug m-3 as NO2,R
KC1,NOX,21/09/2018 00:00,16.90000,ug m-3 as NO2,R
KC1,NOX,22/09/2018 00:00,32.20000,ug m-3 as NO2,R
KC1,NOX,23/09/2018 00:00,22.90000,ug m-3 as NO2,R
KC1,NOX,24/09/2018 00:00,103.80000,ug m-3 as NO2,R
KC1,NOX,25/09/2018 00:00,171.60001,ug m-3 as NO2,R
KC1,NOX,26/09/2018 00:00,70.80000,ug m-3 as NO2,R
KC1,NOX,27/09/2018 00:00,69.10000,ug m-3 as NO2,R
KC1,NOX,28/09/2018 00:00,22.60000,ug m-3 as NO2,R
KC1,NOX,29/09/2018 00:00,84.40000,ug m-3 as NO2,R
KC1,NOX,30/09/2018 00:00,47.70000,ug m-3 as NO2,R
KC1,NOX,01/10/2018 00:00,28.60000,ug m-3 as NO2,R
KC1,NOX,02/10/2018 00:00,24.50000,ug m-3 as NO2,R
KC1,NOX,03/10/2018 00:00,61.00000,ug m-3 as NO2,R
KC1,NOX,04/10/2018 00:00,33.70000,ug m-3 as NO2,R
KC1,NOX,05/10/2018 00:00,53.10000,ug m-3 as NO2,R
KC1,NOX,06/10/2018 00:00,26.40000,ug m-3 as NO2,R
KC1,NOX,07/10/2018 00:00,37.40000,ug m-3 as NO2,R
KC1,NOX,08/10/2018 00:00,41.90000,ug m-3 as NO2,R
KC1,NOX,09/10/2018 00:00,68.30000,ug m-3 as NO2,R
KC1,NOX,10/10/2018 00:00,111.30000,ug m-3 as NO2,R
KC1,NOX,11/10/2018 00:00,22.90000,ug m-3 as NO2,R
KC1,NOX,12/10/2018 00:00,15.30000,ug m-3 as NO2,R
KC1,NOX,13/10/2018 00:00,14.10000,ug m-3 as NO2,R
KC1,NOX,14/10/2018 00:00,15.00000,ug m-3 as NO2,R
KC1,NOX,15/10/2018 00:00,32.70000,ug m-3 as NO2,R
KC1,NOX,16/10/2018 00:00,33.60000,ug m-3 as NO2,R
KC1,NOX,17/10/2018 00:00,50.70000,ug m-3 as NO2,R
KC1,NOX,18/10/2018 00:00,32.00000,ug m-3 as NO2,R
KC1,NOX,19/10/2018 00:00,134.20000,ug m-3 as NO2,R
KC1,NOX,20/10/2018 00:00,170.10001,ug m-3 as NO2,R
KC1,NOX,21/10/2018 00:00,54.00000,ug m-3 as NO2,R
KC1,NOX,22/10/2018 00:00,66.00000,ug m-3 as NO2,R
KC1,NOX,23/10/2018 00:00,49.60000,ug m-3 as NO2,R
KC1,NOX,24/10/2018 00:00,51.00000,ug m-3 as NO2,R
KC1,NOX,25/10/2018 00:00,50.20000,ug m-3 as NO2,R
KC1,NOX,26/10/2018 00:00,34.60000,ug m-3 as NO2,R
KC1,NOX,27/10/2018 00:00,22.50000,ug m-3 as NO2,R
KC1,NOX,28/10/2018 00:00,17.90000,ug m-3 as NO2,R
KC1,NOX,29/10/2018 00:00,30.80000,ug m-3 as NO2,R
KC1,NOX,30/10/2018 00:00,39.00000,ug m-3 as NO2,R
