Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
WMC,DUST,24/04/2018 00:00,,ug/m3,R
WMC,DUST,25/04/2018 00:00,,ug/m3,R
WMC,DUST,26/04/2018 00:00,,ug/m3,R
WMC,DUST,27/04/2018 00:00,,ug/m3,R
WMC,DUST,28/04/2018 00:00,,ug/m3,R
WMC,DUST,29/04/2018 00:00,,ug/m3,R
WMC,DUST,30/04/2018 00:00,,ug/m3,R
WMC,DUST,01/05/2018 00:00,,ug/m3,R
WMC,DUST,02/05/2018 00:00,,ug/m3,R
WMC,DUST,03/05/2018 00:00,,ug/m3,R
WMC,DUST,04/05/2018 00:00,,ug/m3,R
WMC,DUST,05/05/2018 00:00,,ug/m3,R
WMC,DUST,06/05/2018 00:00,,ug/m3,R
WMC,DUST,07/05/2018 00:00,,ug/m3,R
WMC,DUST,08/05/2018 00:00,,ug/m3,R
WMC,DUST,09/05/2018 00:00,,ug/m3,R
WMC,DUST,10/05/2018 00:00,,ug/m3,R
WMC,DUST,11/05/2018 00:00,,ug/m3,R
WMC,DUST,12/05/2018 00:00,,ug/m3,R
WMC,DUST,13/05/2018 00:00,,ug/m3,R
WMC,DUST,14/05/2018 00:00,,ug/m3,R
WMC,DUST,15/05/2018 00:00,,ug/m3,R
WMC,DUST,16/05/2018 00:00,,ug/m3,R
WMC,DUST,17/05/2018 00:00,,ug/m3,R
WMC,DUST,18/05/2018 00:00,,ug/m3,R
WMC,DUST,19/05/2018 00:00,,ug/m3,R
WMC,DUST,20/05/2018 00:00,,ug/m3,R
WMC,DUST,21/05/2018 00:00,,ug/m3,R
WMC,DUST,22/05/2018 00:00,,ug/m3,R
WMC,DUST,23/05/2018 00:00,,ug/m3,R
WMC,DUST,24/05/2018 00:00,,ug/m3,R
WMC,DUST,25/05/2018 00:00,,ug/m3,R
WMC,DUST,26/05/2018 00:00,,ug/m3,R
WMC,DUST,27/05/2018 00:00,,ug/m3,R
WMC,DUST,28/05/2018 00:00,,ug/m3,R
WMC,DUST,29/05/2018 00:00,,ug/m3,R
WMC,DUST,30/05/2018 00:00,,ug/m3,R
WMC,DUST,31/05/2018 00:00,,ug/m3,R
WMC,DUST,01/06/2018 00:00,38.00000,ug/m3,R
WMC,DUST,02/06/2018 00:00,25.00000,ug/m3,R
WMC,DUST,03/06/2018 00:00,22.00000,ug/m3,R
WMC,DUST,04/06/2018 00:00,27.00000,ug/m3,R
WMC,DUST,05/06/2018 00:00,29.00000,ug/m3,R
WMC,DUST,06/06/2018 00:00,37.00000,ug/m3,R
WMC,DUST,07/06/2018 00:00,34.00000,ug/m3,R
WMC,DUST,08/06/2018 00:00,31.00000,ug/m3,R
WMC,DUST,09/06/2018 00:00,32.00000,ug/m3,R
WMC,DUST,10/06/2018 00:00,25.00000,ug/m3,R
WMC,DUST,11/06/2018 00:00,28.00000,ug/m3,R
WMC,DUST,12/06/2018 00:00,24.00000,ug/m3,R
WMC,DUST,13/06/2018 00:00,28.00000,ug/m3,R
WMC,DUST,14/06/2018 00:00,35.00000,ug/m3,R
WMC,DUST,15/06/2018 00:00,29.00000,ug/m3,R
WMC,DUST,16/06/2018 00:00,22.00000,ug/m3,R
WMC,DUST,17/06/2018 00:00,18.00000,ug/m3,R
WMC,DUST,18/06/2018 00:00,28.00000,ug/m3,R
WMC,DUST,19/06/2018 00:00,24.00000,ug/m3,R
WMC,DUST,20/06/2018 00:00,26.00000,ug/m3,R
WMC,DUST,21/06/2018 00:00,26.00000,ug/m3,R
WMC,DUST,22/06/2018 00:00,25.00000,ug/m3,R
WMC,DUST,23/06/2018 00:00,24.00000,ug/m3,R
WMC,DUST,24/06/2018 00:00,23.00000,ug/m3,R
WMC,DUST,25/06/2018 00:00,29.00000,ug/m3,R
WMC,DUST,26/06/2018 00:00,35.00000,ug/m3,R
WMC,DUST,27/06/2018 00:00,33.00000,ug/m3,R
WMC,DUST,28/06/2018 00:00,34.00000,ug/m3,R
WMC,DUST,29/06/2018 00:00,31.00000,ug/m3,R
WMC,DUST,30/06/2018 00:00,31.00000,ug/m3,R
WMC,DUST,01/07/2018 00:00,31.00000,ug/m3,R
WMC,DUST,02/07/2018 00:00,38.00000,ug/m3,R
WMC,DUST,03/07/2018 00:00,30.00000,ug/m3,R
WMC,DUST,04/07/2018 00:00,35.00000,ug/m3,R
WMC,DUST,05/07/2018 00:00,46.00000,ug/m3,R
WMC,DUST,06/07/2018 00:00,40.00000,ug/m3,R
WMC,DUST,07/07/2018 00:00,40.00000,ug/m3,R
WMC,DUST,08/07/2018 00:00,28.00000,ug/m3,R
WMC,DUST,09/07/2018 00:00,32.00000,ug/m3,R
WMC,DUST,10/07/2018 00:00,23.00000,ug/m3,R
WMC,DUST,11/07/2018 00:00,28.00000,ug/m3,R
WMC,DUST,12/07/2018 00:00,35.00000,ug/m3,R
WMC,DUST,13/07/2018 00:00,32.00000,ug/m3,R
WMC,DUST,14/07/2018 00:00,33.00000,ug/m3,R
WMC,DUST,15/07/2018 00:00,,ug/m3,R
WMC,DUST,16/07/2018 00:00,,ug/m3,R
WMC,DUST,17/07/2018 00:00,,ug/m3,R
WMC,DUST,18/07/2018 00:00,26.00000,ug/m3,R
WMC,DUST,19/07/2018 00:00,32.00000,ug/m3,R
WMC,DUST,20/07/2018 00:00,31.00000,ug/m3,R
WMC,DUST,21/07/2018 00:00,29.00000,ug/m3,R
WMC,DUST,22/07/2018 00:00,22.00000,ug/m3,R
WMC,DUST,23/07/2018 00:00,29.00000,ug/m3,R
WMC,DUST,24/07/2018 00:00,33.00000,ug/m3,R
WMC,DUST,25/07/2018 00:00,31.00000,ug/m3,R
WMC,DUST,26/07/2018 00:00,41.00000,ug/m3,R
WMC,DUST,27/07/2018 00:00,35.00000,ug/m3,R
WMC,DUST,28/07/2018 00:00,32.00000,ug/m3,R
WMC,DUST,29/07/2018 00:00,13.00000,ug/m3,R
WMC,DUST,30/07/2018 00:00,23.00000,ug/m3,R
WMC,DUST,31/07/2018 00:00,24.00000,ug/m3,R
WMC,DUST,01/08/2018 00:00,27.00000,ug/m3,R
WMC,DUST,02/08/2018 00:00,27.00000,ug/m3,R
WMC,DUST,03/08/2018 00:00,27.00000,ug/m3,R
WMC,DUST,04/08/2018 00:00,17.00000,ug/m3,R
WMC,DUST,05/08/2018 00:00,23.00000,ug/m3,R
WMC,DUST,06/08/2018 00:00,34.00000,ug/m3,R
WMC,DUST,07/08/2018 00:00,35.00000,ug/m3,R
WMC,DUST,08/08/2018 00:00,24.00000,ug/m3,R
WMC,DUST,09/08/2018 00:00,21.00000,ug/m3,R
WMC,DUST,10/08/2018 00:00,22.00000,ug/m3,R
WMC,DUST,11/08/2018 00:00,16.00000,ug/m3,R
WMC,DUST,12/08/2018 00:00,14.00000,ug/m3,R
WMC,DUST,13/08/2018 00:00,24.00000,ug/m3,R
WMC,DUST,14/08/2018 00:00,26.00000,ug/m3,R
WMC,DUST,15/08/2018 00:00,27.00000,ug/m3,R
WMC,DUST,16/08/2018 00:00,23.00000,ug/m3,R
WMC,DUST,17/08/2018 00:00,27.00000,ug/m3,R
WMC,DUST,18/08/2018 00:00,22.00000,ug/m3,R
WMC,DUST,19/08/2018 00:00,16.00000,ug/m3,R
WMC,DUST,20/08/2018 00:00,23.00000,ug/m3,R
WMC,DUST,21/08/2018 00:00,18.00000,ug/m3,R
WMC,DUST,22/08/2018 00:00,23.00000,ug/m3,R
WMC,DUST,23/08/2018 00:00,20.00000,ug/m3,R
WMC,DUST,24/08/2018 00:00,22.00000,ug/m3,R
WMC,DUST,25/08/2018 00:00,14.00000,ug/m3,R
WMC,DUST,26/08/2018 00:00,13.00000,ug/m3,R
WMC,DUST,27/08/2018 00:00,16.00000,ug/m3,R
WMC,DUST,28/08/2018 00:00,21.00000,ug/m3,R
WMC,DUST,29/08/2018 00:00,21.00000,ug/m3,R
WMC,DUST,30/08/2018 00:00,23.00000,ug/m3,R
WMC,DUST,31/08/2018 00:00,27.00000,ug/m3,R
WMC,DUST,01/09/2018 00:00,27.00000,ug/m3,R
WMC,DUST,02/09/2018 00:00,30.00000,ug/m3,R
WMC,DUST,03/09/2018 00:00,34.00000,ug/m3,R
WMC,DUST,04/09/2018 00:00,27.00000,ug/m3,R
WMC,DUST,05/09/2018 00:00,25.00000,ug/m3,R
WMC,DUST,06/09/2018 00:00,27.00000,ug/m3,R
WMC,DUST,07/09/2018 00:00,21.00000,ug/m3,R
WMC,DUST,08/09/2018 00:00,20.00000,ug/m3,R
WMC,DUST,09/09/2018 00:00,19.00000,ug/m3,R
WMC,DUST,10/09/2018 00:00,26.00000,ug/m3,R
WMC,DUST,11/09/2018 00:00,30.00000,ug/m3,R
WMC,DUST,12/09/2018 00:00,19.00000,ug/m3,R
WMC,DUST,13/09/2018 00:00,31.00000,ug/m3,R
WMC,DUST,14/09/2018 00:00,23.00000,ug/m3,R
WMC,DUST,15/09/2018 00:00,21.00000,ug/m3,R
WMC,DUST,16/09/2018 00:00,20.00000,ug/m3,R
WMC,DUST,17/09/2018 00:00,29.00000,ug/m3,R
WMC,DUST,18/09/2018 00:00,27.00000,ug/m3,R
WMC,DUST,19/09/2018 00:00,33.00000,ug/m3,R
