Hourly Data,,London N. Kensington,,,
End Date,End Time,PM10,Status/units,PM25,Status/units
01/01/2021,1:00:00,35.15,R ugm-3 (FIDAS),30.448,R ugm-3 (Ref.eq)
01/01/2021,2:00:00,65.475,R ugm-3 (FIDAS),55.802,R ugm-3 (Ref.eq)
01/01/2021,3:00:00,32.675,R ugm-3 (FIDAS),28.278,R ugm-3 (Ref.eq)
01/01/2021,4:00:00,17.6,R ugm-3 (FIDAS),15.613,R ugm-3 (Ref.eq)
01/01/2021,5:00:00,21.65,R ugm-3 (FIDAS),19.764,R ugm-3 (Ref.eq)
01/01/2021,6:00:00,19.125,R ugm-3 (FIDAS),17.618,R ugm-3 (Ref.eq)
01/01/2021,7:00:00,16.4,R ugm-3 (FIDAS),15.189,R ugm-3 (Ref.eq)
01/01/2021,8:00:00,16.575,R ugm-3 (FIDAS),15.024,R ugm-3 (Ref.eq)
01/01/2021,9:00:00,17.2,R ugm-3 (FIDAS),15.896,R ugm-3 (Ref.eq)
01/01/2021,10:00:00,19.625,R ugm-3 (FIDAS),18.066,R ugm-3 (Ref.eq)
01/01/2021,11:00:00,21.775,R ugm-3 (FIDAS),20.165,R ugm-3 (Ref.eq)
01/01/2021,12:00:00,26.925,R ugm-3 (FIDAS),24.481,R ugm-3 (Ref.eq)
01/01/2021,13:00:00,29.825,R ugm-3 (FIDAS),26.958,R ugm-3 (Ref.eq)
01/01/2021,14:00:00,31.65,R ugm-3 (FIDAS),28.396,R ugm-3 (Ref.eq)
01/01/2021,15:00:00,31.225,R ugm-3 (FIDAS),27.948,R ugm-3 (Ref.eq)
01/01/2021,16:00:00,27.725,R ugm-3 (FIDAS),24.505,R ugm-3 (Ref.eq)
01/01/2021,17:00:00,24.2,R ugm-3 (FIDAS),21.439,R ugm-3 (Ref.eq)
01/01/2021,18:00:00,24.05,R ugm-3 (FIDAS),20.401,R ugm-3 (Ref.eq)
01/01/2021,19:00:00,23.575,R ugm-3 (FIDAS),20.047,R ugm-3 (Ref.eq)
01/01/2021,20:00:00,23.3,R ugm-3 (FIDAS),19.976,R ugm-3 (Ref.eq)
01/01/2021,21:00:00,17.75,R ugm-3 (FIDAS),14.34,R ugm-3 (Ref.eq)
01/01/2021,22:00:00,12.1,R ugm-3 (FIDAS),9.057,R ugm-3 (Ref.eq)
01/01/2021,23:00:00,11.65,R ugm-3 (FIDAS),8.585,R ugm-3 (Ref.eq)
01/01/2021,24:00:00,11.05,R ugm-3 (FIDAS),8.443,R ugm-3 (Ref.eq)
02/01/2021,1:00:00,9.025,R ugm-3 (FIDAS),7.264,R ugm-3 (Ref.eq)
02/01/2021,2:00:00,8.2,R ugm-3 (FIDAS),6.84,R ugm-3 (Ref.eq)
02/01/2021,3:00:00,9.825,R ugm-3 (FIDAS),7.453,R ugm-3 (Ref.eq)
02/01/2021,4:00:00,9.225,R ugm-3 (FIDAS),7.052,R ugm-3 (Ref.eq)
02/01/2021,5:00:00,8.725,R ugm-3 (FIDAS),6.675,R ugm-3 (Ref.eq)
02/01/2021,6:00:00,9.05,R ugm-3 (FIDAS),5.778,R ugm-3 (Ref.eq)
02/01/2021,7:00:00,7.925,R ugm-3 (FIDAS),4.835,R ugm-3 (Ref.eq)
02/01/2021,8:00:00,6.875,R ugm-3 (FIDAS),4.363,R ugm-3 (Ref.eq)
02/01/2021,9:00:00,4.5,R ugm-3 (FIDAS),2.995,R ugm-3 (Ref.eq)
02/01/2021,10:00:00,4.525,R ugm-3 (FIDAS),2.995,R ugm-3 (Ref.eq)
02/01/2021,11:00:00,5.125,R ugm-3 (FIDAS),3.585,R ugm-3 (Ref.eq)
02/01/2021,12:00:00,5.6,R ugm-3 (FIDAS),3.939,R ugm-3 (Ref.eq)
02/01/2021,13:00:00,5.55,R ugm-3 (FIDAS),3.491,R ugm-3 (Ref.eq)
02/01/2021,14:00:00,4.3,R ugm-3 (FIDAS),2.877,R ugm-3 (Ref.eq)
02/01/2021,15:00:00,6.475,R ugm-3 (FIDAS),5.236,R ugm-3 (Ref.eq)
02/01/2021,16:00:00,7.275,R ugm-3 (FIDAS),5.637,R ugm-3 (Ref.eq)
02/01/2021,17:00:00,9.175,R ugm-3 (FIDAS),7.052,R ugm-3 (Ref.eq)
02/01/2021,18:00:00,10.125,R ugm-3 (FIDAS),8.066,R ugm-3 (Ref.eq)
02/01/2021,19:00:00,13.075,R ugm-3 (FIDAS),10.566,R ugm-3 (Ref.eq)
02/01/2021,20:00:00,12.725,R ugm-3 (FIDAS),10.519,R ugm-3 (Ref.eq)
02/01/2021,21:00:00,12.925,R ugm-3 (FIDAS),10.519,R ugm-3 (Ref.eq)
02/01/2021,22:00:00,12.725,R ugm-3 (FIDAS),10.708,R ugm-3 (Ref.eq)
02/01/2021,23:00:00,14.55,R ugm-3 (FIDAS),12.689,R ugm-3 (Ref.eq)
02/01/2021,24:00:00,15.025,R ugm-3 (FIDAS),13.326,R ugm-3 (Ref.eq)
03/01/2021,1:00:00,14.275,R ugm-3 (FIDAS),12.925,R ugm-3 (Ref.eq)
03/01/2021,2:00:00,8.675,R ugm-3 (FIDAS),7.854,R ugm-3 (Ref.eq)
03/01/2021,3:00:00,6.925,R ugm-3 (FIDAS),6.203,R ugm-3 (Ref.eq)
03/01/2021,4:00:00,5.475,R ugm-3 (FIDAS),5.047,R ugm-3 (Ref.eq)
03/01/2021,5:00:00,6.525,R ugm-3 (FIDAS),5.873,R ugm-3 (Ref.eq)
03/01/2021,6:00:00,10.775,R ugm-3 (FIDAS),9.835,R ugm-3 (Ref.eq)
03/01/2021,7:00:00,10.75,R ugm-3 (FIDAS),9.599,R ugm-3 (Ref.eq)
03/01/2021,8:00:00,9.7,R ugm-3 (FIDAS),8.538,R ugm-3 (Ref.eq)
03/01/2021,9:00:00,10.075,R ugm-3 (FIDAS),8.656,R ugm-3 (Ref.eq)
03/01/2021,10:00:00,7.75,R ugm-3 (FIDAS),6.415,R ugm-3 (Ref.eq)
03/01/2021,11:00:00,7.4,R ugm-3 (FIDAS),5.684,R ugm-3 (Ref.eq)
03/01/2021,12:00:00,6.25,R ugm-3 (FIDAS),5.165,R ugm-3 (Ref.eq)
03/01/2021,13:00:00,6.475,R ugm-3 (FIDAS),4.929,R ugm-3 (Ref.eq)
03/01/2021,14:00:00,6.725,R ugm-3 (FIDAS),4.906,R ugm-3 (Ref.eq)
03/01/2021,15:00:00,6.4,R ugm-3 (FIDAS),4.575,R ugm-3 (Ref.eq)
03/01/2021,16:00:00,5.325,R ugm-3 (FIDAS),3.915,R ugm-3 (Ref.eq)
03/01/2021,17:00:00,6.05,R ugm-3 (FIDAS),4.741,R ugm-3 (Ref.eq)
03/01/2021,18:00:00,7.4,R ugm-3 (FIDAS),6.297,R ugm-3 (Ref.eq)
03/01/2021,19:00:00,8.9,R ugm-3 (FIDAS),7.5,R ugm-3 (Ref.eq)
03/01/2021,20:00:00,10.65,R ugm-3 (FIDAS),9.151,R ugm-3 (Ref.eq)
03/01/2021,21:00:00,11.775,R ugm-3 (FIDAS),9.953,R ugm-3 (Ref.eq)
03/01/2021,22:00:00,11.275,R ugm-3 (FIDAS),9.269,R ugm-3 (Ref.eq)
03/01/2021,23:00:00,10.175,R ugm-3 (FIDAS),8.137,R ugm-3 (Ref.eq)
03/01/2021,24:00:00,9.775,R ugm-3 (FIDAS),7.288,R ugm-3 (Ref.eq)
04/01/2021,1:00:00,7.2,R ugm-3 (FIDAS),5.33,R ugm-3 (Ref.eq)
04/01/2021,2:00:00,7.125,R ugm-3 (FIDAS),5.189,R ugm-3 (Ref.eq)
04/01/2021,3:00:00,8.075,R ugm-3 (FIDAS),5.142,R ugm-3 (Ref.eq)
04/01/2021,4:00:00,7.1,R ugm-3 (FIDAS),4.458,R ugm-3 (Ref.eq)
04/01/2021,5:00:00,6.775,R ugm-3 (FIDAS),3.939,R ugm-3 (Ref.eq)
04/01/2021,6:00:00,6.075,R ugm-3 (FIDAS),3.561,R ugm-3 (Ref.eq)
04/01/2021,7:00:00,5.7,R ugm-3 (FIDAS),3.396,R ugm-3 (Ref.eq)
04/01/2021,8:00:00,5.775,R ugm-3 (FIDAS),3.349,R ugm-3 (Ref.eq)
04/01/2021,9:00:00,4.875,R ugm-3 (FIDAS),3.137,R ugm-3 (Ref.eq)
04/01/2021,10:00:00,5.55,R ugm-3 (FIDAS),3.208,R ugm-3 (Ref.eq)
04/01/2021,11:00:00,5.075,R ugm-3 (FIDAS),2.972,R ugm-3 (Ref.eq)
04/01/2021,12:00:00,5.35,R ugm-3 (FIDAS),3.255,R ugm-3 (Ref.eq)
04/01/2021,13:00:00,9.025,R ugm-3 (FIDAS),4.788,R ugm-3 (Ref.eq)
04/01/2021,14:00:00,7.225,R ugm-3 (FIDAS),4.292,R ugm-3 (Ref.eq)
04/01/2021,15:00:00,5.05,R ugm-3 (FIDAS),3.113,R ugm-3 (Ref.eq)
04/01/2021,16:00:00,5.475,R ugm-3 (FIDAS),3.09,R ugm-3 (Ref.eq)
04/01/2021,17:00:00,5.6,R ugm-3 (FIDAS),3.09,R ugm-3 (Ref.eq)
04/01/2021,18:00:00,6.45,R ugm-3 (FIDAS),3.892,R ugm-3 (Ref.eq)
04/01/2021,19:00:00,8.05,R ugm-3 (FIDAS),4.693,R ugm-3 (Ref.eq)
04/01/2021,20:00:00,6.875,R ugm-3 (FIDAS),4.104,R ugm-3 (Ref.eq)
04/01/2021,21:00:00,8.275,R ugm-3 (FIDAS),5.165,R ugm-3 (Ref.eq)
04/01/2021,22:00:00,6.6,R ugm-3 (FIDAS),4.104,R ugm-3 (Ref.eq)
04/01/2021,23:00:00,6.525,R ugm-3 (FIDAS),3.797,R ugm-3 (Ref.eq)
04/01/2021,24:00:00,5.975,R ugm-3 (FIDAS),3.255,R ugm-3 (Ref.eq)
05/01/2021,1:00:00,4.8,R ugm-3 (FIDAS),2.783,R ugm-3 (Ref.eq)
05/01/2021,2:00:00,5.075,R ugm-3 (FIDAS),2.594,R ugm-3 (Ref.eq)
05/01/2021,3:00:00,5.05,R ugm-3 (FIDAS),2.476,R ugm-3 (Ref.eq)
05/01/2021,4:00:00,4.825,R ugm-3 (FIDAS),2.476,R ugm-3 (Ref.eq)
05/01/2021,5:00:00,4.75,R ugm-3 (FIDAS),2.453,R ugm-3 (Ref.eq)
05/01/2021,6:00:00,4.9,R ugm-3 (FIDAS),2.618,R ugm-3 (Ref.eq)
05/01/2021,7:00:00,5.15,R ugm-3 (FIDAS),2.689,R ugm-3 (Ref.eq)
05/01/2021,8:00:00,5.675,R ugm-3 (FIDAS),2.783,R ugm-3 (Ref.eq)
05/01/2021,9:00:00,6.125,R ugm-3 (FIDAS),2.854,R ugm-3 (Ref.eq)
05/01/2021,10:00:00,8,R ugm-3 (FIDAS),3.349,R ugm-3 (Ref.eq)
05/01/2021,11:00:00,6.9,R ugm-3 (FIDAS),3.514,R ugm-3 (Ref.eq)
05/01/2021,12:00:00,8.95,R ugm-3 (FIDAS),3.915,R ugm-3 (Ref.eq)
05/01/2021,13:00:00,7.875,R ugm-3 (FIDAS),4.08,R ugm-3 (Ref.eq)
05/01/2021,14:00:00,6.9,R ugm-3 (FIDAS),4.057,R ugm-3 (Ref.eq)
05/01/2021,15:00:00,7.775,R ugm-3 (FIDAS),4.363,R ugm-3 (Ref.eq)
05/01/2021,16:00:00,7.4,R ugm-3 (FIDAS),4.151,R ugm-3 (Ref.eq)
05/01/2021,17:00:00,4.8,R ugm-3 (FIDAS),3.16,R ugm-3 (Ref.eq)
05/01/2021,18:00:00,7.225,R ugm-3 (FIDAS),4.458,R ugm-3 (Ref.eq)
05/01/2021,19:00:00,9.2,R ugm-3 (FIDAS),5.259,R ugm-3 (Ref.eq)
05/01/2021,20:00:00,11.225,R ugm-3 (FIDAS),6.085,R ugm-3 (Ref.eq)
05/01/2021,21:00:00,11.175,R ugm-3 (FIDAS),5.943,R ugm-3 (Ref.eq)
05/01/2021,22:00:00,9.575,R ugm-3 (FIDAS),5.59,R ugm-3 (Ref.eq)
05/01/2021,23:00:00,9.3,R ugm-3 (FIDAS),5.307,R ugm-3 (Ref.eq)
05/01/2021,24:00:00,7.5,R ugm-3 (FIDAS),4.859,R ugm-3 (Ref.eq)
06/01/2021,1:00:00,7.5,R ugm-3 (FIDAS),4.646,R ugm-3 (Ref.eq)
06/01/2021,2:00:00,7.1,R ugm-3 (FIDAS),4.198,R ugm-3 (Ref.eq)
06/01/2021,3:00:00,6.05,R ugm-3 (FIDAS),3.75,R ugm-3 (Ref.eq)
06/01/2021,4:00:00,5.3,R ugm-3 (FIDAS),3.325,R ugm-3 (Ref.eq)
06/01/2021,5:00:00,4.325,R ugm-3 (FIDAS),3.113,R ugm-3 (Ref.eq)
06/01/2021,6:00:00,5.2,R ugm-3 (FIDAS),3.491,R ugm-3 (Ref.eq)
06/01/2021,7:00:00,4.85,R ugm-3 (FIDAS),3.75,R ugm-3 (Ref.eq)
06/01/2021,8:00:00,6.4,R ugm-3 (FIDAS),4.717,R ugm-3 (Ref.eq)
06/01/2021,9:00:00,7.95,R ugm-3 (FIDAS),5.142,R ugm-3 (Ref.eq)
06/01/2021,10:00:00,9.35,R ugm-3 (FIDAS),5.401,R ugm-3 (Ref.eq)
06/01/2021,11:00:00,9.1,R ugm-3 (FIDAS),5.519,R ugm-3 (Ref.eq)
06/01/2021,12:00:00,6.375,R ugm-3 (FIDAS),4.104,R ugm-3 (Ref.eq)
06/01/2021,13:00:00,7.725,R ugm-3 (FIDAS),4.575,R ugm-3 (Ref.eq)
06/01/2021,14:00:00,8.475,R ugm-3 (FIDAS),4.67,R ugm-3 (Ref.eq)
06/01/2021,15:00:00,8.225,R ugm-3 (FIDAS),4.245,R ugm-3 (Ref.eq)
06/01/2021,16:00:00,9.7,R ugm-3 (FIDAS),5.047,R ugm-3 (Ref.eq)
06/01/2021,17:00:00,10,R ugm-3 (FIDAS),4.953,R ugm-3 (Ref.eq)
06/01/2021,18:00:00,12.05,R ugm-3 (FIDAS),6.415,R ugm-3 (Ref.eq)
06/01/2021,19:00:00,12.6,R ugm-3 (FIDAS),8.302,R ugm-3 (Ref.eq)
06/01/2021,20:00:00,12.225,R ugm-3 (FIDAS),8.538,R ugm-3 (Ref.eq)
06/01/2021,21:00:00,11.425,R ugm-3 (FIDAS),8.326,R ugm-3 (Ref.eq)
06/01/2021,22:00:00,10.525,R ugm-3 (FIDAS),8.042,R ugm-3 (Ref.eq)
06/01/2021,23:00:00,12.875,R ugm-3 (FIDAS),10.142,R ugm-3 (Ref.eq)
06/01/2021,24:00:00,12.475,R ugm-3 (FIDAS),10.142,R ugm-3 (Ref.eq)
07/01/2021,1:00:00,13.375,R ugm-3 (FIDAS),10.778,R ugm-3 (Ref.eq)
07/01/2021,2:00:00,13.175,R ugm-3 (FIDAS),10.873,R ugm-3 (Ref.eq)
07/01/2021,3:00:00,15.075,R ugm-3 (FIDAS),12.453,R ugm-3 (Ref.eq)
07/01/2021,4:00:00,17.25,R ugm-3 (FIDAS),14.222,R ugm-3 (Ref.eq)
07/01/2021,5:00:00,18.075,R ugm-3 (FIDAS),15.047,R ugm-3 (Ref.eq)
07/01/2021,6:00:00,16.55,R ugm-3 (FIDAS),14.41,R ugm-3 (Ref.eq)
07/01/2021,7:00:00,17.325,R ugm-3 (FIDAS),15.071,R ugm-3 (Ref.eq)
07/01/2021,8:00:00,17.55,R ugm-3 (FIDAS),15.236,R ugm-3 (Ref.eq)
07/01/2021,9:00:00,18.95,R ugm-3 (FIDAS),16.415,R ugm-3 (Ref.eq)
07/01/2021,10:00:00,20.375,R ugm-3 (FIDAS),16.769,R ugm-3 (Ref.eq)
07/01/2021,11:00:00,21.1,R ugm-3 (FIDAS),17.264,R ugm-3 (Ref.eq)
07/01/2021,12:00:00,22.875,R ugm-3 (FIDAS),17.217,R ugm-3 (Ref.eq)
07/01/2021,13:00:00,20.35,R ugm-3 (FIDAS),14.505,R ugm-3 (Ref.eq)
07/01/2021,14:00:00,22.5,R ugm-3 (FIDAS),16.415,R ugm-3 (Ref.eq)
07/01/2021,15:00:00,24.4,R ugm-3 (FIDAS),18.656,R ugm-3 (Ref.eq)
07/01/2021,16:00:00,14.075,R ugm-3 (FIDAS),9.623,R ugm-3 (Ref.eq)
07/01/2021,17:00:00,16.975,R ugm-3 (FIDAS),11.627,R ugm-3 (Ref.eq)
07/01/2021,18:00:00,22.5,R ugm-3 (FIDAS),17.948,R ugm-3 (Ref.eq)
07/01/2021,19:00:00,23.45,R ugm-3 (FIDAS),19.929,R ugm-3 (Ref.eq)
07/01/2021,20:00:00,21.025,R ugm-3 (FIDAS),18.656,R ugm-3 (Ref.eq)
07/01/2021,21:00:00,26.475,R ugm-3 (FIDAS),22.642,R ugm-3 (Ref.eq)
07/01/2021,22:00:00,24.375,R ugm-3 (FIDAS),21.651,R ugm-3 (Ref.eq)
07/01/2021,23:00:00,22.85,R ugm-3 (FIDAS),20.731,R ugm-3 (Ref.eq)
07/01/2021,24:00:00,22.225,R ugm-3 (FIDAS),20.283,R ugm-3 (Ref.eq)
08/01/2021,1:00:00,23.775,R ugm-3 (FIDAS),21.627,R ugm-3 (Ref.eq)
08/01/2021,2:00:00,24.75,R ugm-3 (FIDAS),22.146,R ugm-3 (Ref.eq)
08/01/2021,3:00:00,26.7,R ugm-3 (FIDAS),23.42,R ugm-3 (Ref.eq)
08/01/2021,4:00:00,25.3,R ugm-3 (FIDAS),23.066,R ugm-3 (Ref.eq)
08/01/2021,5:00:00,25.325,R ugm-3 (FIDAS),22.901,R ugm-3 (Ref.eq)
08/01/2021,6:00:00,24.65,R ugm-3 (FIDAS),22.382,R ugm-3 (Ref.eq)
08/01/2021,7:00:00,24.575,R ugm-3 (FIDAS),22.241,R ugm-3 (Ref.eq)
08/01/2021,8:00:00,24.925,R ugm-3 (FIDAS),22.288,R ugm-3 (Ref.eq)
08/01/2021,9:00:00,28.5,R ugm-3 (FIDAS),23.609,R ugm-3 (Ref.eq)
08/01/2021,10:00:00,35.575,R ugm-3 (FIDAS),28.373,R ugm-3 (Ref.eq)
08/01/2021,11:00:00,34.775,R ugm-3 (FIDAS),27.76,R ugm-3 (Ref.eq)
08/01/2021,12:00:00,35.925,R ugm-3 (FIDAS),28.255,R ugm-3 (Ref.eq)
08/01/2021,13:00:00,35.1,R ugm-3 (FIDAS),28.09,R ugm-3 (Ref.eq)
08/01/2021,14:00:00,27.975,R ugm-3 (FIDAS),23.137,R ugm-3 (Ref.eq)
08/01/2021,15:00:00,22.975,R ugm-3 (FIDAS),18.915,R ugm-3 (Ref.eq)
08/01/2021,16:00:00,25.2,R ugm-3 (FIDAS),20.212,R ugm-3 (Ref.eq)
08/01/2021,17:00:00,22.45,R ugm-3 (FIDAS),18.538,R ugm-3 (Ref.eq)
08/01/2021,18:00:00,19.75,R ugm-3 (FIDAS),17.288,R ugm-3 (Ref.eq)
08/01/2021,19:00:00,21.975,R ugm-3 (FIDAS),19.764,R ugm-3 (Ref.eq)
08/01/2021,20:00:00,22.3,R ugm-3 (FIDAS),20.354,R ugm-3 (Ref.eq)
08/01/2021,21:00:00,20.55,R ugm-3 (FIDAS),18.679,R ugm-3 (Ref.eq)
08/01/2021,22:00:00,26.125,R ugm-3 (FIDAS),23.632,R ugm-3 (Ref.eq)
08/01/2021,23:00:00,24.425,R ugm-3 (FIDAS),22.146,R ugm-3 (Ref.eq)
08/01/2021,24:00:00,22.75,R ugm-3 (FIDAS),20.826,R ugm-3 (Ref.eq)
09/01/2021,1:00:00,15.25,R ugm-3 (FIDAS),14.033,R ugm-3 (Ref.eq)
09/01/2021,2:00:00,12.275,R ugm-3 (FIDAS),11.132,R ugm-3 (Ref.eq)
09/01/2021,3:00:00,11.8,R ugm-3 (FIDAS),10.849,R ugm-3 (Ref.eq)
09/01/2021,4:00:00,12.3,R ugm-3 (FIDAS),11.368,R ugm-3 (Ref.eq)
09/01/2021,5:00:00,10.55,R ugm-3 (FIDAS),9.269,R ugm-3 (Ref.eq)
09/01/2021,6:00:00,11.1,R ugm-3 (FIDAS),9.882,R ugm-3 (Ref.eq)
09/01/2021,7:00:00,9.575,R ugm-3 (FIDAS),8.326,R ugm-3 (Ref.eq)
09/01/2021,8:00:00,9.1,R ugm-3 (FIDAS),7.736,R ugm-3 (Ref.eq)
09/01/2021,9:00:00,10.35,R ugm-3 (FIDAS),8.42,R ugm-3 (Ref.eq)
09/01/2021,10:00:00,12.025,R ugm-3 (FIDAS),9.741,R ugm-3 (Ref.eq)
09/01/2021,11:00:00,14.55,R ugm-3 (FIDAS),11.085,R ugm-3 (Ref.eq)
09/01/2021,12:00:00,16.15,R ugm-3 (FIDAS),12.264,R ugm-3 (Ref.eq)
09/01/2021,13:00:00,17.65,R ugm-3 (FIDAS),13.396,R ugm-3 (Ref.eq)
09/01/2021,14:00:00,21.45,R ugm-3 (FIDAS),14.41,R ugm-3 (Ref.eq)
09/01/2021,15:00:00,21.675,R ugm-3 (FIDAS),15.142,R ugm-3 (Ref.eq)
09/01/2021,16:00:00,23.8,R ugm-3 (FIDAS),16.038,R ugm-3 (Ref.eq)
09/01/2021,17:00:00,36.375,R ugm-3 (FIDAS),27.995,R ugm-3 (Ref.eq)
09/01/2021,18:00:00,35.525,R ugm-3 (FIDAS),28.656,R ugm-3 (Ref.eq)
09/01/2021,19:00:00,35.6,R ugm-3 (FIDAS),29.859,R ugm-3 (Ref.eq)
09/01/2021,20:00:00,41.45,R ugm-3 (FIDAS),35.283,R ugm-3 (Ref.eq)
09/01/2021,21:00:00,40.075,R ugm-3 (FIDAS),34.764,R ugm-3 (Ref.eq)
09/01/2021,22:00:00,32.9,R ugm-3 (FIDAS),30.118,R ugm-3 (Ref.eq)
09/01/2021,23:00:00,29.2,R ugm-3 (FIDAS),26.981,R ugm-3 (Ref.eq)
09/01/2021,24:00:00,24.65,R ugm-3 (FIDAS),22.925,R ugm-3 (Ref.eq)
10/01/2021,1:00:00,20.675,R ugm-3 (FIDAS),17.877,R ugm-3 (Ref.eq)
10/01/2021,2:00:00,16.725,R ugm-3 (FIDAS),14.717,R ugm-3 (Ref.eq)
10/01/2021,3:00:00,13.6,R ugm-3 (FIDAS),12.712,R ugm-3 (Ref.eq)
10/01/2021,4:00:00,15.7,R ugm-3 (FIDAS),13.16,R ugm-3 (Ref.eq)
10/01/2021,5:00:00,14.1,R ugm-3 (FIDAS),12.925,R ugm-3 (Ref.eq)
10/01/2021,6:00:00,12.125,R ugm-3 (FIDAS),11.344,R ugm-3 (Ref.eq)
10/01/2021,7:00:00,13.625,R ugm-3 (FIDAS),12.547,R ugm-3 (Ref.eq)
10/01/2021,8:00:00,13.875,R ugm-3 (FIDAS),12.925,R ugm-3 (Ref.eq)
10/01/2021,9:00:00,14.925,R ugm-3 (FIDAS),13.797,R ugm-3 (Ref.eq)
10/01/2021,10:00:00,17.225,R ugm-3 (FIDAS),15.047,R ugm-3 (Ref.eq)
10/01/2021,11:00:00,17.45,R ugm-3 (FIDAS),15.92,R ugm-3 (Ref.eq)
10/01/2021,12:00:00,20.1,R ugm-3 (FIDAS),18.16,R ugm-3 (Ref.eq)
10/01/2021,13:00:00,22.15,R ugm-3 (FIDAS),19.764,R ugm-3 (Ref.eq)
10/01/2021,14:00:00,20.45,R ugm-3 (FIDAS),18.278,R ugm-3 (Ref.eq)
10/01/2021,15:00:00,20.075,R ugm-3 (FIDAS),17.972,R ugm-3 (Ref.eq)
10/01/2021,16:00:00,21.075,R ugm-3 (FIDAS),18.774,R ugm-3 (Ref.eq)
10/01/2021,17:00:00,24.675,R ugm-3 (FIDAS),21.651,R ugm-3 (Ref.eq)
10/01/2021,18:00:00,22.025,R ugm-3 (FIDAS),19.363,R ugm-3 (Ref.eq)
10/01/2021,19:00:00,18.55,R ugm-3 (FIDAS),16.321,R ugm-3 (Ref.eq)
10/01/2021,20:00:00,21.575,R ugm-3 (FIDAS),19.41,R ugm-3 (Ref.eq)
10/01/2021,21:00:00,23.375,R ugm-3 (FIDAS),21.203,R ugm-3 (Ref.eq)
10/01/2021,22:00:00,24.525,R ugm-3 (FIDAS),22.099,R ugm-3 (Ref.eq)
10/01/2021,23:00:00,16.575,R ugm-3 (FIDAS),15.071,R ugm-3 (Ref.eq)
10/01/2021,24:00:00,17.825,R ugm-3 (FIDAS),16.274,R ugm-3 (Ref.eq)
11/01/2021,1:00:00,18.775,R ugm-3 (FIDAS),17.193,R ugm-3 (Ref.eq)
11/01/2021,2:00:00,19.075,R ugm-3 (FIDAS),17.453,R ugm-3 (Ref.eq)
11/01/2021,3:00:00,20.525,R ugm-3 (FIDAS),18.585,R ugm-3 (Ref.eq)
11/01/2021,4:00:00,20.075,R ugm-3 (FIDAS),18.113,R ugm-3 (Ref.eq)
11/01/2021,5:00:00,14.95,R ugm-3 (FIDAS),13.396,R ugm-3 (Ref.eq)
11/01/2021,6:00:00,9.75,R ugm-3 (FIDAS),8.208,R ugm-3 (Ref.eq)
11/01/2021,7:00:00,7.65,R ugm-3 (FIDAS),6.344,R ugm-3 (Ref.eq)
11/01/2021,8:00:00,6.275,R ugm-3 (FIDAS),5.118,R ugm-3 (Ref.eq)
11/01/2021,9:00:00,4.925,R ugm-3 (FIDAS),3.042,R ugm-3 (Ref.eq)
11/01/2021,10:00:00,7.2,R ugm-3 (FIDAS),3.797,R ugm-3 (Ref.eq)
11/01/2021,11:00:00,9.275,R ugm-3 (FIDAS),4.033,R ugm-3 (Ref.eq)
11/01/2021,12:00:00,9.15,R ugm-3 (FIDAS),4.104,R ugm-3 (Ref.eq)
11/01/2021,13:00:00,7.925,R ugm-3 (FIDAS),3.325,R ugm-3 (Ref.eq)
11/01/2021,14:00:00,7.45,R ugm-3 (FIDAS),2.571,R ugm-3 (Ref.eq)
11/01/2021,15:00:00,8.025,R ugm-3 (FIDAS),2.571,R ugm-3 (Ref.eq)
11/01/2021,16:00:00,4.825,R ugm-3 (FIDAS),1.651,R ugm-3 (Ref.eq)
11/01/2021,17:00:00,3.9,R ugm-3 (FIDAS),1.675,R ugm-3 (Ref.eq)
11/01/2021,18:00:00,5,R ugm-3 (FIDAS),2.406,R ugm-3 (Ref.eq)
11/01/2021,19:00:00,4.225,R ugm-3 (FIDAS),2.524,R ugm-3 (Ref.eq)
11/01/2021,20:00:00,5.025,R ugm-3 (FIDAS),3.16,R ugm-3 (Ref.eq)
11/01/2021,21:00:00,4.675,R ugm-3 (FIDAS),2.901,R ugm-3 (Ref.eq)
11/01/2021,22:00:00,4.6,R ugm-3 (FIDAS),2.759,R ugm-3 (Ref.eq)
11/01/2021,23:00:00,3.375,R ugm-3 (FIDAS),2.075,R ugm-3 (Ref.eq)
11/01/2021,24:00:00,2.675,R ugm-3 (FIDAS),1.509,R ugm-3 (Ref.eq)
12/01/2021,1:00:00,1.275,R ugm-3 (FIDAS),0.849,R ugm-3 (Ref.eq)
12/01/2021,2:00:00,0.775,R ugm-3 (FIDAS),0.495,R ugm-3 (Ref.eq)
12/01/2021,3:00:00,0.65,R ugm-3 (FIDAS),0.377,R ugm-3 (Ref.eq)
12/01/2021,4:00:00,1.025,R ugm-3 (FIDAS),0.542,R ugm-3 (Ref.eq)
12/01/2021,5:00:00,1.475,R ugm-3 (FIDAS),0.873,R ugm-3 (Ref.eq)
12/01/2021,6:00:00,1.85,R ugm-3 (FIDAS),1.108,R ugm-3 (Ref.eq)
12/01/2021,7:00:00,2.15,R ugm-3 (FIDAS),1.344,R ugm-3 (Ref.eq)
12/01/2021,8:00:00,1.55,R ugm-3 (FIDAS),0.825,R ugm-3 (Ref.eq)
12/01/2021,9:00:00,2.425,R ugm-3 (FIDAS),1.439,R ugm-3 (Ref.eq)
