Date,NO_value,NO2_value,PM10_value,PM25_value,pedal_cycles_major,two_wheeled_motor_vehicles_major,cars_and_taxis_major,buses_and_coaches_major,lgvs_major,hgvs_2_rigid_axle_major,hgvs_3_rigid_axle_major,hgvs_4_or_more_rigid_axle_major,hgvs_3_or_4_articulated_axle_major,hgvs_5_articulated_axle_major,hgvs_6_articulated_axle_major,pedal_cycles_minor,two_wheeled_motor_vehicles_minor,cars_and_taxis_minor,buses_and_coaches_minor,lgvs_minor,hgvs_2_rigid_axle_minor,hgvs_3_rigid_axle_minor,hgvs_4_or_more_rigid_axle_minor,hgvs_3_or_4_articulated_axle_minor,hgvs_5_articulated_axle_minor,hgvs_6_articulated_axle_minor,EntryTapCount,ExitTapCount
2018-01-21,50.5,62.5,18.0,17.55,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,72.06,63.620000000000005,26.0,32.45,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,61.2,56.98,17.0,26.65,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,41.3,52.7,12.0,11.8,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,71.9,76.7,34.0,17.35,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,75.7,75.6,44.0,7.3,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-27,52.9,59.4,23.0,8.850000000000001,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-28,22.4,34.2,10.0,13.7,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,58.5,63.2,24.0,13.15,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-30,116.6,86.8,38.0,9.6,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-31,44.1,59.3,14.0,6.766666666666667,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-01,80.9,80.3,27.0,7.6,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-02,103.4,80.7,35.0,6.033333333333334,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-03,56.3,71.1,19.0,6.433333333333334,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-04,19.0,37.1,14.0,7.033333333333334,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-05,34.8,47.6,30.0,8.566666666666668,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-06,27.2,51.1,30.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-07,67.4,69.2,36.0,13.766666666666667,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-08,87.5,87.4,69.0,14.066666666666668,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-09,73.8,75.1,39.0,11.300000000000002,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-10,50.6,63.9,42.0,12.733333333333333,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-11,22.8,41.3,38.0,11.7,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-12,65.2,73.8,63.0,8.933333333333334,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-13,34.2,52.0,24.0,13.65,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-14,65.8,63.0,27.0,21.9,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-15,56.8,70.9,26.0,18.5,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-16,82.1,88.8,38.0,4.85,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-17,89.8,86.9,46.0,2.8,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-18,52.3,68.6,33.0,3.75,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-19,107.1,75.5,32.0,6.05,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-20,34.1,46.7,15.0,5.35,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-21,45.8,56.3,64.0,7.85,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-22,28.7,50.5,41.0,9.25,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-23,31.2,54.9,39.0,6.25,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-24,20.6,45.4,38.0,10.75,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-25,15.5,35.0,22.0,9.733333333333333,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,25.3,42.2,33.0,6.933333333333333,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-27,36.3,59.8,38.0,7.3,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-28,31.7,49.8,27.0,7.399999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-01,19.4,40.6,45.0,5.8,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-02,22.2,48.1,47.0,13.266666666666666,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-03,25.6,54.3,70.0,13.466666666666669,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-04,44.3,63.5,27.0,8.700000000000001,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,43.1,62.2,32.0,10.166666666666666,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-06,76.4,85.2,26.0,12.566666666666668,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-07,89.7,93.1,31.0,18.4,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-08,45.2,64.3,20.0,23.75,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-09,75.9,77.8,36.0,11.55,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-10,51.2,62.4,29.0,13.6,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-11,35.1,64.4,35.0,21.3,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,72.3,74.6,17.0,7.1,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-13,74.7,78.1,36.0,8.2,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-14,37.7,49.3,35.0,12.2,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-15,55.4,65.8,32.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-16,57.2,69.3,42.0,15.3,130.83,69.56,483.02,46.62,200.26,20.52,3.79,6.26,0.76,1.19,1.1,,,,,,,,,,,,,
2018-03-17,19.7,29.5,23.0,7.5,130.64,69.4,482.18,46.61,199.84,20.46,3.78,6.25,0.76,1.18,1.1,,,,,,,,,,,,,
2018-03-18,16.0,27.0,35.0,14.3,130.45,69.25,481.33,46.59,199.42,20.4,3.77,6.23,0.76,1.18,1.1,,,,,,,,,,,,,
2018-03-19,23.8,37.3,40.0,18.4,130.26,69.1,480.49,46.58,199.0,20.35,3.76,6.21,0.76,1.18,1.09,,,,,,,,,,,,,
2018-03-20,21.9,46.5,30.0,20.9,130.07,68.95,479.65,46.57,198.58,20.29,3.75,6.19,0.76,1.17,1.09,,,,,,,,,,,,,
2018-03-21,72.2,82.8,34.0,20.4,129.88,68.8,478.81,46.55,198.17,20.23,3.74,6.17,0.75,1.17,1.09,,,,,,,,,,,,,
2018-03-22,49.3,61.5,32.0,21.0,129.69,68.64,477.97,46.54,197.75,20.17,3.73,6.15,0.75,1.17,1.09,,,,,,,,,,,,,
2018-03-23,45.6,58.1,35.0,18.2,129.5,68.49,477.14,46.52,197.34,20.12,3.72,6.14,0.75,1.17,1.09,9.41,2.48,41.77,0.69,8.87,0.44,0.11,0.0,0.0,0.01,0.0,,
2018-03-24,37.9,55.4,50.0,20.633333333333333,129.31,68.34,476.31,46.51,196.92,20.06,3.71,6.12,0.75,1.16,1.08,9.42,2.49,42.05,0.69,8.96,0.45,0.11,0.0,0.0,0.01,0.0,,
2018-03-25,37.6,59.3,48.0,21.066666666666663,129.12,68.19,475.47,46.5,196.51,20.0,3.7,6.1,0.75,1.16,1.08,9.44,2.5,42.32,0.69,9.04,0.45,0.11,0.0,0.0,0.01,0.0,,
2018-03-26,71.9,85.5,30.0,15.066666666666668,128.93,68.04,474.65,46.48,196.1,19.95,3.7,6.08,0.74,1.16,1.08,9.45,2.51,42.6,0.7,9.12,0.45,0.11,0.0,0.0,0.01,0.0,,
2018-03-27,62.0,68.6,20.0,7.266666666666667,128.75,67.89,473.82,46.47,195.69,19.89,3.69,6.06,0.74,1.15,1.08,9.47,2.52,42.87,0.7,9.2,0.46,0.12,0.0,0.0,0.01,0.0,,
2018-03-28,72.9,84.8,18.0,16.9,128.56,67.74,472.99,46.45,195.28,19.84,3.68,6.05,0.74,1.15,1.08,9.48,2.53,43.15,0.7,9.28,0.46,0.12,0.0,0.0,0.01,0.0,,
2018-03-29,50.8,65.6,35.0,17.5,128.37,67.59,472.17,46.44,194.87,19.78,3.67,6.03,0.74,1.15,1.07,9.5,2.55,43.42,0.71,9.37,0.46,0.12,0.0,0.0,0.01,0.0,,
2018-03-30,31.4,53.2,18.0,16.3,128.18,67.44,471.35,46.43,194.46,19.73,3.66,6.01,0.74,1.15,1.07,9.52,2.56,43.69,0.71,9.45,0.47,0.12,0.0,0.0,0.01,0.0,,
2018-03-31,52.1,60.5,22.0,5.35,128.0,67.3,470.53,46.41,194.06,19.67,3.65,5.99,0.74,1.14,1.07,9.53,2.57,43.96,0.71,9.53,0.47,0.12,0.0,0.0,0.01,0.0,,
2018-04-01,35.1,53.1,24.0,8.25,127.81,67.15,469.71,46.4,193.65,19.61,3.64,5.97,0.73,1.14,1.07,9.55,2.58,44.23,0.72,9.61,0.47,0.12,0.0,0.0,0.01,0.0,,
2018-04-02,28.2,45.8,16.0,8.15,127.62,67.0,468.9,46.39,193.24,19.56,3.63,5.96,0.73,1.14,1.07,9.56,2.59,44.5,0.72,9.69,0.48,0.12,0.0,0.0,0.01,0.0,,
2018-04-03,50.2,60.2,26.0,8.566666666666666,127.44,66.85,468.09,46.37,192.84,19.5,3.62,5.94,0.73,1.13,1.06,9.58,2.6,44.77,0.72,9.77,0.48,0.12,0.0,0.0,0.01,0.0,,
2018-04-04,37.1,49.3,24.0,8.233333333333334,127.25,66.7,467.27,46.36,192.44,19.45,3.62,5.92,0.73,1.13,1.06,9.59,2.61,45.04,0.73,9.85,0.48,0.12,0.0,0.0,0.01,0.0,,
2018-04-05,60.0,63.1,29.0,9.133333333333333,127.07,66.56,466.46,46.34,192.03,19.4,3.61,5.9,0.73,1.13,1.06,9.61,2.62,45.31,0.73,9.93,0.49,0.12,0.0,0.0,0.01,0.0,,
2018-04-06,39.4,55.9,34.0,6.133333333333333,126.88,66.41,465.66,46.33,191.63,19.34,3.6,5.89,0.72,1.13,1.06,9.62,2.63,45.57,0.74,10.01,0.49,0.12,0.0,0.0,0.01,0.0,,
2018-04-07,44.5,66.2,40.0,6.233333333333333,126.7,66.27,464.85,46.32,191.23,19.29,3.59,5.87,0.72,1.12,1.06,9.64,2.65,45.84,0.74,10.09,0.49,0.12,0.0,0.0,0.01,0.0,,
2018-04-08,34.2,60.1,25.0,9.9,126.51,66.12,464.05,46.3,190.83,19.23,3.58,5.85,0.72,1.12,1.05,9.65,2.66,46.11,0.74,10.17,0.5,0.12,0.0,0.0,0.01,0.0,,
2018-04-09,41.1,59.4,29.0,9.766666666666667,126.33,65.97,463.25,46.29,190.43,19.18,3.57,5.83,0.72,1.12,1.05,9.67,2.67,46.37,0.75,10.25,0.5,0.12,0.0,0.0,0.01,0.0,,
2018-04-10,42.6,65.8,48.0,6.966666666666668,126.15,65.83,462.45,46.28,190.03,19.12,3.56,5.82,0.72,1.11,1.05,9.68,2.68,46.64,0.75,10.33,0.5,0.13,0.0,0.0,0.01,0.0,,
2018-04-11,45.9,55.9,60.0,7.633333333333333,125.96,65.68,461.65,46.26,189.64,19.07,3.55,5.8,0.71,1.11,1.05,9.7,2.69,46.9,0.75,10.41,0.51,0.13,0.0,0.0,0.01,0.0,,
2018-04-12,34.1,44.6,49.0,9.2,125.78,65.54,460.85,46.25,189.24,19.02,3.55,5.78,0.71,1.11,1.05,9.71,2.7,47.17,0.76,10.49,0.51,0.13,0.0,0.0,0.01,0.0,,
2018-04-13,69.4,71.1,43.0,8.133333333333333,125.6,65.4,460.06,46.23,188.85,18.96,3.54,5.76,0.71,1.11,1.05,9.73,2.71,47.43,0.76,10.57,0.51,0.13,0.0,0.0,0.01,0.0,,
2018-04-14,35.2,60.6,51.0,7.533333333333334,125.42,65.25,459.27,46.22,188.45,18.91,3.53,5.75,0.71,1.1,1.04,9.74,2.72,47.69,0.76,10.65,0.52,0.13,0.0,0.0,0.01,0.0,,
2018-04-15,27.7,51.7,41.0,11.966666666666669,125.23,65.11,458.48,46.21,188.06,18.86,3.52,5.73,0.71,1.1,1.04,9.76,2.73,47.95,0.77,10.73,0.52,0.13,0.0,0.0,0.01,0.0,,
2018-04-16,44.9,65.8,39.0,15.466666666666669,125.05,64.96,457.69,46.19,187.66,18.81,3.51,5.71,0.71,1.1,1.04,9.77,2.74,48.22,0.77,10.81,0.52,0.13,0.0,0.0,0.01,0.0,,
2018-04-17,41.3,64.0,43.0,14.533333333333331,124.87,64.82,456.9,46.18,187.27,18.75,3.5,5.69,0.7,1.1,1.04,9.79,2.75,48.48,0.77,10.88,0.53,0.13,0.0,0.0,0.01,0.0,,
2018-04-18,47.0,69.5,38.0,11.233333333333334,124.69,64.68,456.12,46.16,186.88,18.7,3.49,5.68,0.7,1.09,1.04,9.8,2.76,48.74,0.78,10.96,0.53,0.13,0.0,0.0,0.01,0.0,,
2018-04-19,81.1,105.0,60.0,11.066666666666668,124.51,64.54,455.34,46.15,186.49,18.65,3.49,5.66,0.7,1.09,1.03,9.81,2.78,49.0,0.78,11.04,0.53,0.13,0.0,0.0,0.01,0.0,,
2018-04-20,58.6,82.8,45.0,9.633333333333333,124.33,64.4,454.56,46.14,186.1,18.6,3.48,5.64,0.7,1.09,1.03,9.83,2.79,49.26,0.78,11.12,0.54,0.13,0.0,0.0,0.01,0.0,,
2018-04-21,33.1,70.9,58.0,13.2,124.15,64.25,453.78,46.12,185.71,18.54,3.47,5.63,0.7,1.08,1.03,9.84,2.8,49.51,0.79,11.2,0.54,0.13,0.0,0.0,0.01,0.0,,
2018-04-22,27.2,52.4,38.0,15.8,123.97,64.11,453.0,46.11,185.32,18.49,3.46,5.61,0.69,1.08,1.03,9.86,2.81,49.77,0.79,11.27,0.54,0.13,0.0,0.0,0.01,0.0,,
2018-04-23,38.5,51.2,24.0,12.266666666666666,123.79,63.97,452.23,46.09,184.94,18.44,3.45,5.59,0.69,1.08,1.03,9.87,2.82,50.03,0.79,11.35,0.55,0.13,0.0,0.0,0.01,0.0,,
2018-04-24,43.3,46.9,26.0,11.1,123.61,63.83,451.46,46.08,184.55,18.39,3.44,5.58,0.69,1.08,1.02,9.89,2.83,50.29,0.8,11.43,0.55,0.13,0.0,0.0,0.01,0.0,,
2018-04-25,39.1,48.4,23.0,10.2,123.43,63.69,450.69,46.07,184.17,18.34,3.43,5.56,0.69,1.07,1.02,9.9,2.84,50.54,0.8,11.5,0.55,0.14,0.0,0.0,0.01,0.0,,
2018-04-26,41.7,52.1,27.0,10.2,123.25,63.55,449.92,46.05,183.78,18.29,3.43,5.54,0.69,1.07,1.02,9.92,2.85,50.8,0.8,11.58,0.56,0.14,0.0,0.0,0.01,0.0,,
2018-04-27,51.8,66.1,26.0,12.133333333333333,123.07,63.41,449.15,46.04,183.4,18.23,3.42,5.53,0.69,1.07,1.02,9.93,2.86,51.05,0.81,11.66,0.56,0.14,0.0,0.0,0.01,0.0,,
2018-04-28,21.2,41.5,14.0,13.7,122.89,63.27,448.39,46.02,183.02,18.18,3.41,5.51,0.68,1.07,1.02,9.95,2.87,51.31,0.81,11.73,0.56,0.14,0.0,0.0,0.01,0.0,,
2018-04-29,12.8,25.0,14.0,12.166666666666666,122.71,63.13,447.62,46.01,182.64,18.13,3.4,5.49,0.68,1.06,1.02,9.96,2.88,51.56,0.81,11.81,0.57,0.14,0.0,0.0,0.01,0.0,,
2018-04-30,35.6,48.7,19.0,13.6,122.54,62.99,446.86,46.0,182.25,18.08,3.39,5.48,0.68,1.06,1.01,9.97,2.89,51.82,0.82,11.88,0.57,0.14,0.0,0.0,0.01,0.0,,
2018-05-01,50.6,61.1,29.0,14.8,122.36,62.86,446.1,45.98,181.87,18.03,3.38,5.46,0.68,1.06,1.01,9.99,2.9,52.07,0.82,11.96,0.57,0.14,0.0,0.0,0.01,0.0,,
2018-05-02,60.3,74.9,19.0,15.666666666666666,122.18,62.72,445.34,45.97,181.5,17.98,3.38,5.44,0.68,1.05,1.01,10.0,2.91,52.32,0.82,12.04,0.58,0.14,0.0,0.0,0.01,0.0,,
2018-05-03,64.2,71.7,28.0,13.066666666666668,122.01,62.58,444.59,45.96,181.12,17.93,3.37,5.43,0.68,1.05,1.01,10.02,2.93,52.57,0.83,12.11,0.58,0.14,0.0,0.0,0.01,0.0,,
2018-05-04,52.3,70.9,35.0,15.6,121.83,62.44,443.84,45.94,180.74,17.88,3.36,5.41,0.67,1.05,1.01,10.03,2.94,52.82,0.83,12.19,0.58,0.14,0.0,0.0,0.01,0.0,,
2018-05-05,34.7,67.7,41.0,11.1,121.65,62.31,443.08,45.93,180.36,17.83,3.35,5.39,0.67,1.05,1.01,10.04,2.95,53.07,0.83,12.26,0.59,0.14,0.01,0.0,0.01,0.0,,
2018-05-06,18.7,65.0,47.0,13.05,121.48,62.17,442.33,45.91,179.99,17.78,3.34,5.38,0.67,1.04,1.0,10.06,2.96,53.32,0.84,12.34,0.59,0.14,0.01,0.0,0.01,0.0,,
2018-05-07,23.2,78.7,50.0,11.5,121.3,62.03,441.59,45.9,179.61,17.73,3.34,5.36,0.67,1.04,1.0,10.07,2.97,53.57,0.84,12.41,0.59,0.14,0.01,0.0,0.01,0.0,,
2018-05-08,57.1,87.1,46.0,12.9,121.13,61.9,440.84,45.89,179.24,17.68,3.33,5.34,0.67,1.04,1.0,10.09,2.98,53.82,0.84,12.49,0.6,0.14,0.01,0.0,0.01,0.0,,
2018-05-09,44.2,56.3,27.0,13.4,120.95,61.76,440.1,45.87,178.87,17.63,3.32,5.33,0.66,1.04,1.0,10.1,2.99,54.07,0.85,12.56,0.6,0.15,0.01,0.0,0.01,0.0,,
2018-05-10,47.5,63.5,27.0,11.15,120.78,61.63,439.36,45.86,178.49,17.58,3.31,5.31,0.66,1.03,1.0,10.11,3.0,54.32,0.85,12.63,0.6,0.15,0.01,0.0,0.01,0.0,,
2018-05-11,29.5,46.9,38.0,16.05,120.6,61.49,438.61,45.84,178.12,17.53,3.3,5.29,0.66,1.03,1.0,10.13,3.01,54.56,0.85,12.71,0.61,0.15,0.01,0.0,0.01,0.0,,
2018-05-12,29.5,49.3,22.0,12.166666666666666,120.43,61.36,437.88,45.83,177.75,17.49,3.3,5.28,0.66,1.03,0.99,10.14,3.02,54.81,0.86,12.78,0.61,0.15,0.01,0.0,0.01,0.0,,
2018-05-13,25.0,42.3,24.0,10.433333333333332,120.25,61.22,437.14,45.82,177.38,17.44,3.29,5.26,0.66,1.03,0.99,10.16,3.03,55.05,0.86,12.85,0.61,0.15,0.01,0.0,0.01,0.0,,
2018-05-14,11.1,28.8,21.0,11.133333333333333,120.08,61.09,436.41,45.8,177.01,17.39,3.28,5.25,0.66,1.02,0.99,10.17,3.04,55.3,0.86,12.93,0.62,0.15,0.01,0.0,0.01,0.0,,
2018-05-15,16.2,37.8,23.0,10.533333333333331,119.91,60.95,435.67,45.79,176.65,17.34,3.27,5.23,0.65,1.02,0.99,10.18,3.05,55.54,0.87,13.0,0.62,0.15,0.02,0.0,0.01,0.0,,
2018-05-16,15.7,28.0,31.0,15.65,119.73,60.82,434.94,45.77,176.28,17.29,3.26,5.21,0.65,1.02,0.99,10.2,3.06,55.79,0.87,13.07,0.62,0.15,0.02,0.0,0.01,0.0,,
2018-05-17,20.8,31.6,33.0,8.5,119.56,60.69,434.21,45.76,175.91,17.24,3.26,5.2,0.65,1.02,0.98,10.21,3.07,56.03,0.87,13.15,0.63,0.15,0.02,0.0,0.01,0.0,,
2018-05-18,26.8,43.3,32.0,10.6,119.39,60.55,433.49,45.75,175.55,17.2,3.25,5.18,0.65,1.01,0.98,10.23,3.08,56.27,0.88,13.22,0.63,0.15,0.02,0.0,0.01,0.0,,
2018-05-19,24.3,44.4,35.0,10.7,119.22,60.42,432.76,45.73,175.18,17.15,3.24,5.17,0.65,1.01,0.98,10.24,3.09,56.52,0.88,13.29,0.63,0.15,0.02,0.0,0.01,0.0,,
2018-05-20,13.3,36.5,36.0,9.033333333333331,119.04,60.29,432.04,45.72,174.82,17.1,3.23,5.15,0.65,1.01,0.98,10.25,3.1,56.76,0.88,13.36,0.64,0.15,0.02,0.0,0.01,0.0,,
2018-05-21,38.0,72.4,48.0,10.4,118.87,60.16,431.32,45.7,174.46,17.05,3.22,5.13,0.64,1.01,0.98,10.27,3.11,57.0,0.89,13.44,0.64,0.15,0.02,0.0,0.01,0.0,,
2018-05-22,12.9,34.4,38.0,9.5,118.7,60.03,430.6,45.69,174.09,17.01,3.22,5.12,0.64,1.0,0.98,10.28,3.12,57.24,0.89,13.51,0.64,0.15,0.02,0.0,0.01,0.0,,
2018-05-23,16.0,36.1,37.0,7.3,118.53,59.89,429.88,45.68,173.73,16.96,3.21,5.1,0.64,1.0,0.97,10.29,3.13,57.48,0.89,13.58,0.65,0.15,0.02,0.0,0.01,0.0,,
2018-05-24,37.3,56.6,45.0,8.166666666666666,118.36,59.76,429.16,45.66,173.37,16.91,3.2,5.09,0.64,1.0,0.97,10.31,3.14,57.72,0.9,13.65,0.65,0.16,0.02,0.0,0.01,0.0,,
2018-05-25,51.5,71.8,48.0,8.433333333333334,118.19,59.63,428.45,45.65,173.01,16.87,3.19,5.07,0.64,0.99,0.97,10.32,3.15,57.96,0.9,13.72,0.65,0.16,0.02,0.0,0.01,0.0,,
2018-05-26,8.9,39.2,55.0,6.3,118.02,59.5,427.74,45.63,172.66,16.82,3.19,5.06,0.64,0.99,0.97,10.33,3.16,58.2,0.9,13.79,0.66,0.16,0.03,0.0,0.01,0.0,,
2018-05-27,13.4,51.5,41.0,8.799999999999999,117.85,59.37,427.03,45.62,172.3,16.77,3.18,5.04,0.63,0.99,0.97,10.35,3.17,58.43,0.91,13.87,0.66,0.16,0.03,0.0,0.01,0.0,,
2018-05-28,11.3,45.0,47.0,6.333333333333333,117.68,59.24,426.32,45.6,171.94,16.73,3.17,5.03,0.63,0.99,0.97,10.36,3.18,58.67,0.91,13.94,0.66,0.16,0.03,0.0,0.01,0.0,,
2018-05-29,17.9,47.2,31.0,5.466666666666666,117.51,59.11,425.61,45.59,171.58,16.68,3.16,5.01,0.63,0.98,0.97,10.37,3.19,58.91,0.91,14.01,0.67,0.16,0.03,0.0,0.01,0.0,,
2018-05-30,50.2,69.6,43.0,7.066666666666666,117.34,58.98,424.91,45.58,171.23,16.63,3.15,4.99,0.63,0.98,0.96,10.39,3.21,59.14,0.92,14.08,0.67,0.16,0.03,0.0,0.01,0.0,,
2018-05-31,34.7,65.5,55.0,6.45,117.17,58.86,424.21,45.56,170.88,16.59,3.15,4.98,0.63,0.98,0.96,10.4,3.22,59.38,0.92,14.15,0.67,0.16,0.03,0.0,0.01,0.0,,
2018-06-01,42.8,73.7,37.0,7.900000000000001,117.0,58.73,423.5,45.55,170.52,16.54,3.14,4.96,0.63,0.98,0.96,10.41,3.23,59.61,0.92,14.22,0.68,0.16,0.03,0.0,0.01,0.0,,
2018-06-02,27.7,56.6,20.0,9.4,116.84,58.6,422.81,45.53,170.17,16.5,3.13,4.95,0.62,0.97,0.96,10.43,3.24,59.85,0.93,14.29,0.68,0.16,0.03,0.0,0.01,0.0,,
2018-06-03,17.2,46.6,23.0,9.266666666666666,116.67,58.47,422.11,45.52,169.82,16.45,3.12,4.93,0.62,0.97,0.96,10.44,3.25,60.08,0.93,14.36,0.68,0.16,0.03,0.0,0.01,0.0,,
2018-06-04,22.6,48.2,30.0,7.433333333333334,116.5,58.34,421.41,45.51,169.47,16.41,3.12,4.92,0.62,0.97,0.96,10.45,3.26,60.31,0.93,14.43,0.69,0.16,0.03,0.0,0.01,0.0,,
2018-06-05,20.8,35.9,32.0,9.333333333333334,116.33,58.22,420.72,45.49,169.12,16.36,3.11,4.9,0.62,0.97,0.95,10.47,3.27,60.55,0.94,14.5,0.69,0.16,0.03,0.0,0.01,0.0,,
2018-06-06,24.4,43.4,39.0,7.399999999999999,116.17,58.09,420.03,45.48,168.77,16.32,3.1,4.89,0.62,0.96,0.95,10.48,3.28,60.78,0.94,14.57,0.69,0.16,0.04,0.0,0.01,0.0,,
2018-06-07,26.7,49.1,37.0,8.55,116.0,57.96,419.34,45.46,168.42,16.27,3.09,4.87,0.62,0.96,0.95,10.49,3.29,61.01,0.94,14.64,0.69,0.16,0.04,0.0,0.01,0.0,,
2018-06-08,20.9,42.8,35.0,7.75,115.83,57.84,418.65,45.45,168.07,16.23,3.09,4.86,0.61,0.96,0.95,10.51,3.3,61.24,0.95,14.7,0.7,0.17,0.04,0.0,0.01,0.0,,
2018-06-09,12.1,34.4,31.0,6.9,115.67,57.71,417.96,45.44,167.72,16.18,3.08,4.84,0.61,0.96,0.95,10.52,3.31,61.47,0.95,14.77,0.7,0.17,0.04,0.01,0.01,0.0,,
