Date,NO_value,NO2_value,PM10_value,PM25_value,pedal_cycles_major,two_wheeled_motor_vehicles_major,cars_and_taxis_major,buses_and_coaches_major,lgvs_major,hgvs_2_rigid_axle_major,hgvs_3_rigid_axle_major,hgvs_4_or_more_rigid_axle_major,hgvs_3_or_4_articulated_axle_major,hgvs_5_articulated_axle_major,hgvs_6_articulated_axle_major,pedal_cycles_minor,two_wheeled_motor_vehicles_minor,cars_and_taxis_minor,buses_and_coaches_minor,lgvs_minor,hgvs_2_rigid_axle_minor,hgvs_3_rigid_axle_minor,hgvs_4_or_more_rigid_axle_minor,hgvs_3_or_4_articulated_axle_minor,hgvs_5_articulated_axle_minor,hgvs_6_articulated_axle_minor,EntryTapCount,ExitTapCount
2018-01-01,4.033333333333333,18.25,11.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,2.4166666666666665,18.116666666666667,18.0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,2.1333333333333333,19.08333333333333,26.4,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,6.5,25.5,15.5,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,15.4,36.9,14.4,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-06,31.8,37.2,18.8,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-07,1.7,13.1,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,4.3,20.7,19.0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,23.8,35.8,30.6,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,12.916666666666666,29.933333333333334,21.9,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,3.1833333333333336,23.1,22.5,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,11.4,33.5,24.1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-13,3.6,23.6,24.3,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-14,4.8,27.7,26.9,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-15,3.5,27.2,13.2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,2.7,22.7,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,2.5,21.7,18.5,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,3.3,20.8,12.6,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,7.2,39.0,16.2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-20,3.7,31.8,10.3,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-21,9.7,37.8,14.7,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,6.6,32.2,15.3,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,2.4,25.2,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,1.6,20.7,10.5,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,3.7,31.5,17.8,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,10.2,36.3,16.8,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-27,7.9,34.7,15.2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-28,1.5,13.1,8.6,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,3.5,20.9,10.1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-30,33.1,52.5,21.0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-31,3.1,22.7,10.4,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-01,3.6,19.7,13.3,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-02,12.9,28.8,17.8,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-03,11.5,48.8,14.7,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-04,2.0,15.7,10.5,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-05,3.1,21.7,13.2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-06,8.3,31.5,21.3,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-07,17.8,38.0,20.4,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-08,20.6,49.6,21.1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-09,3.4,23.5,12.2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-10,5.4,38.2,12.1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-11,1.8,11.9,8.3,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-12,8.1,36.8,14.0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-13,3.3,27.3,11.2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-14,15.1,31.2,15.2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-15,5.1,34.5,16.3,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-16,12.2,48.1,19.0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-17,30.6,53.8,25.8,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-18,15.4,39.2,19.0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-19,12.5,35.3,15.8,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-20,4.9,22.5,9.4,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-21,7.6,32.2,36.4,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-22,4.4,28.4,30.4,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-23,7.1,31.8,29.5,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-24,4.8,28.4,32.4,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-25,2.8,18.7,21.7,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,2.5,18.8,14.0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-27,5.7,35.4,15.7,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-28,6.0,28.3,22.1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-01,3.4,22.2,43.9,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-02,5.0,32.9,46.6,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-03,6.9,40.1,66.6,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-04,8.6,37.4,27.0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,3.7,31.5,20.2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-06,8.7,38.0,14.8,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-07,23.9,48.1,19.8,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-08,2.8,26.4,11.5,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-09,19.8,51.4,22.8,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-10,3.5,32.4,19.7,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-11,14.9,45.0,24.2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,7.5,35.5,11.5,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-13,5.5,33.0,15.2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-14,3.8,26.7,16.8,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-15,5.2,38.5,14.7,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-16,6.4,32.0,19.1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-17,1.5,14.3,19.1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-18,1.5,15.0,29.6,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-19,1.6,17.0,22.3,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-20,2.3,23.1,17.7,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-21,11.6,39.0,23.1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-22,3.7,27.4,21.7,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-23,1.8,21.5,19.4,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-24,3.6,31.2,25.8,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-25,5.6,30.9,31.1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-26,2.5,29.4,16.5,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-27,4.6,28.2,11.7,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-28,7.2,40.7,11.2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-29,7.3,36.1,12.0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-30,4.1,30.9,10.6,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31,41.4,45.2,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-01,13.9,33.6,18.7,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-02,2.0,24.7,11.1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-03,2.9,25.5,13.1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-04,2.1,21.8,12.8,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-05,2.6,19.8,8.6,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-06,5.4,34.6,22.5,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-07,10.6,44.3,30.0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-08,3.6,31.8,19.2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-09,3.3,31.9,23.2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-10,3.4,32.6,28.1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-11,4.6,28.5,40.0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-12,4.7,21.7,32.4,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-13,5.8,33.8,24.2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-14,5.7,36.7,38.3,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-15,3.0,27.7,30.7,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-16,1.6,23.0,20.5,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-17,2.7,26.7,18.3,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-18,2.8,35.7,23.2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-19,14.6,54.1,47.1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-20,4.6,36.5,31.6,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-21,6.0,45.5,45.5,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-22,2.6,23.1,32.1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-23,2.0,20.3,13.3,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-24,2.0,20.2,12.7,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-25,2.0,17.4,12.2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-26,2.2,21.6,16.2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-27,5.0,37.1,14.7,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-28,2.3,20.1,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-29,2.7,13.6,14.4,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-30,2.9,20.7,16.1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-01,4.6,28.4,14.3,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-02,3.7,30.0,10.8,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-03,7.4,35.6,19.5,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-04,5.8,36.8,24.2,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-05,9.0,37.7,31.1,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-06,1.4,32.7,35.8,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-07,2.2,42.0,40.7,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-08,12.3,48.0,40.4,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-09,3.1,23.4,20.6,,110.42,58.92,371.06,48.12,153.59,17.64,3.36,5.3,1.31,1.06,0.96,,,,,,,,,,,,,
2018-05-10,2.1,20.7,17.0,,110.13,58.78,370.58,48.04,153.33,17.6,3.35,5.29,1.31,1.06,0.96,,,,,,,,,,,,,
2018-05-11,2.6,27.2,23.4,,109.85,58.65,370.1,47.96,153.08,17.57,3.35,5.28,1.31,1.06,0.95,,,,,,,,,,,,,
2018-05-12,3.2,30.8,17.8,,109.57,58.51,369.63,47.88,152.83,17.54,3.34,5.27,1.3,1.06,0.95,,,,,,,,,,,,,
2018-05-13,4.7,25.3,21.1,,109.28,58.37,369.15,47.8,152.58,17.51,3.33,5.26,1.3,1.05,0.95,,,,,,,,,,,,,
2018-05-14,1.9,16.8,15.9,,109.0,58.23,368.68,47.72,152.33,17.48,3.33,5.25,1.3,1.05,0.95,,,,,,,,,,,,,
2018-05-15,2.2,18.7,18.2,,108.72,58.1,368.2,47.64,152.07,17.44,3.32,5.24,1.29,1.05,0.95,,,,,,,,,,,,,
2018-05-16,1.2,14.0,23.9,,108.44,57.96,367.73,47.56,151.82,17.41,3.31,5.24,1.29,1.05,0.95,58.57,7.89,72.19,1.42,28.03,1.64,0.29,0.04,0.0,0.0,0.01,,
2018-05-17,1.4,12.4,22.0,,108.16,57.83,367.26,47.48,151.58,17.38,3.31,5.23,1.29,1.05,0.94,58.51,7.88,72.06,1.41,28.0,1.63,0.29,0.04,0.0,0.0,0.01,,
2018-05-18,2.7,22.0,21.0,,107.88,57.69,366.79,47.4,151.33,17.35,3.3,5.22,1.28,1.04,0.94,58.44,7.87,71.94,1.4,27.96,1.63,0.29,0.04,0.0,0.0,0.01,,
2018-05-19,6.1,29.2,28.1,,107.6,57.56,366.32,47.32,151.08,17.32,3.29,5.21,1.28,1.04,0.94,58.38,7.86,71.82,1.39,27.92,1.62,0.29,0.04,0.0,0.0,0.01,,
2018-05-20,4.0,27.3,26.3,,107.32,57.42,365.85,47.24,150.83,17.29,3.29,5.2,1.28,1.04,0.94,58.32,7.85,71.7,1.39,27.89,1.62,0.29,0.04,0.0,0.0,0.01,,
2018-05-21,3.4,32.7,36.2,,107.04,57.29,365.39,47.16,150.58,17.25,3.28,5.19,1.27,1.04,0.94,58.25,7.84,71.58,1.38,27.85,1.61,0.29,0.04,0.0,0.0,0.01,,
2018-05-22,1.0,12.2,29.3,,106.77,57.15,364.92,47.08,150.34,17.22,3.27,5.18,1.27,1.04,0.94,58.19,7.83,71.46,1.37,27.81,1.6,0.29,0.04,0.0,0.0,0.01,,
2018-05-23,1.1,11.1,28.2,,106.49,57.02,364.46,47.0,150.09,17.19,3.27,5.17,1.26,1.03,0.93,58.13,7.82,71.35,1.36,27.78,1.6,0.29,0.04,0.0,0.0,0.01,,
2018-05-24,2.2,22.7,31.6,,106.22,56.89,363.99,46.93,149.84,17.16,3.26,5.16,1.26,1.03,0.93,58.06,7.82,71.23,1.35,27.74,1.59,0.28,0.04,0.0,0.0,0.01,,
2018-05-25,4.0,34.2,28.0,,105.94,56.75,363.53,46.85,149.6,17.13,3.26,5.15,1.26,1.03,0.93,58.0,7.81,71.11,1.35,27.7,1.59,0.28,0.04,0.0,0.0,0.01,,
2018-05-26,0.9,15.7,39.2,,105.67,56.62,363.07,46.77,149.35,17.1,3.25,5.15,1.25,1.03,0.93,57.94,7.8,70.99,1.34,27.67,1.58,0.28,0.04,0.0,0.0,0.01,,
2018-05-27,1.4,24.0,36.8,,105.39,56.49,362.61,46.69,149.11,17.07,3.24,5.14,1.25,1.03,0.93,57.87,7.79,70.88,1.33,27.63,1.57,0.28,0.04,0.0,0.0,0.01,,
2018-05-28,1.2,19.2,36.3,,105.12,56.36,362.15,46.61,148.87,17.04,3.24,5.13,1.25,1.02,0.93,57.81,7.78,70.76,1.32,27.59,1.57,0.28,0.04,0.0,0.0,0.01,,
2018-05-29,1.5,14.5,22.9,,104.85,56.22,361.7,46.53,148.62,17.01,3.23,5.12,1.24,1.02,0.92,57.75,7.77,70.64,1.31,27.56,1.56,0.28,0.04,0.0,0.0,0.01,,
2018-05-30,3.4,28.2,23.8,,104.58,56.09,361.24,46.46,148.38,16.98,3.22,5.11,1.24,1.02,0.92,57.68,7.76,70.53,1.31,27.52,1.56,0.28,0.04,0.0,0.0,0.01,,
2018-05-31,2.3,25.8,30.9,,104.3,55.96,360.79,46.38,148.14,16.95,3.22,5.1,1.24,1.02,0.92,57.62,7.75,70.41,1.3,27.49,1.55,0.28,0.04,0.0,0.0,0.01,,
2018-06-01,2.4,27.9,25.0,,104.03,55.83,360.33,46.3,147.9,16.91,3.21,5.09,1.23,1.02,0.92,57.56,7.75,70.3,1.29,27.45,1.55,0.28,0.04,0.0,0.0,0.01,,
2018-06-02,1.5,19.9,16.4,,103.76,55.7,359.88,46.22,147.66,16.88,3.21,5.08,1.23,1.01,0.92,57.49,7.74,70.19,1.28,27.42,1.54,0.28,0.04,0.0,0.0,0.01,,
2018-06-03,2.1,21.0,16.1,,103.49,55.57,359.43,46.15,147.42,16.85,3.2,5.08,1.23,1.01,0.92,57.43,7.73,70.07,1.27,27.38,1.53,0.28,0.04,0.0,0.0,0.01,,
2018-06-04,0.9,12.8,17.4,,103.23,55.44,358.98,46.07,147.18,16.82,3.19,5.07,1.22,1.01,0.92,57.37,7.72,69.96,1.27,27.35,1.53,0.28,0.04,0.0,0.0,0.01,,
2018-06-05,0.9,10.3,17.3,,102.96,55.31,358.53,45.99,146.94,16.79,3.19,5.06,1.22,1.01,0.91,57.3,7.71,69.85,1.26,27.31,1.52,0.28,0.04,0.0,0.0,0.01,,
2018-06-06,2.0,14.0,24.5,,102.69,55.18,358.08,45.92,146.7,16.76,3.18,5.05,1.22,1.01,0.91,57.24,7.7,69.74,1.25,27.28,1.52,0.28,0.04,0.0,0.0,0.01,,
2018-06-07,1.6,15.9,22.9,,102.42,55.05,357.63,45.84,146.46,16.73,3.18,5.04,1.21,1.0,0.91,57.18,7.7,69.63,1.24,27.24,1.51,0.28,0.04,0.0,0.0,0.01,,
2018-06-08,1.7,14.4,22.6,,102.16,54.93,357.19,45.76,146.23,16.71,3.17,5.03,1.21,1.0,0.91,57.12,7.69,69.52,1.24,27.21,1.51,0.28,0.04,0.0,0.0,0.01,,
2018-06-09,0.8,12.0,19.7,,101.89,54.8,356.74,45.69,145.99,16.68,3.16,5.02,1.21,1.0,0.91,57.05,7.68,69.41,1.23,27.17,1.5,0.28,0.04,0.0,0.0,0.01,,
2018-06-10,0.6,9.3,18.6,,101.63,54.67,356.3,45.61,145.75,16.65,3.16,5.01,1.2,1.0,0.91,56.99,7.67,69.3,1.22,27.14,1.5,0.28,0.04,0.0,0.0,0.01,,
2018-06-11,1.5,11.7,16.5,,101.36,54.54,355.86,45.54,145.52,16.62,3.15,5.01,1.2,1.0,0.9,56.93,7.66,69.19,1.21,27.1,1.49,0.28,0.05,0.0,0.0,0.01,,
2018-06-12,2.4,15.9,16.2,,101.1,54.42,355.41,45.46,145.28,16.59,3.14,5.0,1.2,0.99,0.9,56.87,7.65,69.08,1.21,27.07,1.48,0.28,0.05,0.0,0.0,0.01,,
2018-06-13,5.9,26.3,17.7,,100.84,54.29,354.97,45.38,145.05,16.56,3.14,4.99,1.19,0.99,0.9,56.8,7.65,68.97,1.2,27.04,1.48,0.28,0.05,0.0,0.0,0.01,,
2018-06-14,2.4,19.0,19.7,,100.58,54.16,354.53,45.31,144.81,16.53,3.13,4.98,1.19,0.99,0.9,56.74,7.64,68.86,1.19,27.0,1.47,0.28,0.05,0.0,0.0,0.01,,
2018-06-15,2.4,19.3,21.0,,100.31,54.04,354.1,45.23,144.58,16.5,3.13,4.97,1.19,0.99,0.9,56.68,7.63,68.76,1.18,26.97,1.47,0.28,0.05,0.0,0.0,0.01,,
2018-06-16,1.4,15.2,15.0,,100.05,53.91,353.66,45.16,144.35,16.47,3.12,4.96,1.18,0.99,0.9,56.62,7.62,68.65,1.18,26.94,1.46,0.28,0.05,0.0,0.0,0.01,,
2018-06-17,0.8,11.2,12.1,,99.79,53.79,353.22,45.08,144.11,16.44,3.11,4.95,1.18,0.98,0.89,56.55,7.61,68.54,1.17,26.9,1.46,0.28,0.05,0.0,0.0,0.01,,
2018-06-18,2.0,13.1,17.4,,99.53,53.66,352.79,45.01,143.88,16.41,3.11,4.95,1.18,0.98,0.89,56.49,7.6,68.44,1.16,26.87,1.45,0.28,0.05,0.0,0.0,0.01,,
2018-06-19,3.6,12.9,13.1,,99.27,53.54,352.36,44.93,143.65,16.38,3.1,4.94,1.17,0.98,0.89,56.43,7.6,68.33,1.15,26.84,1.45,0.28,0.05,0.0,0.0,0.01,,
2018-06-20,4.6,13.5,12.2,,99.02,53.41,351.92,44.86,143.42,16.36,3.1,4.93,1.17,0.98,0.89,56.37,7.59,68.23,1.15,26.8,1.44,0.28,0.05,0.0,0.0,0.01,,
2018-06-21,2.3,10.9,17.3,,98.76,53.29,351.49,44.78,143.19,16.33,3.09,4.92,1.17,0.98,0.89,56.31,7.58,68.12,1.14,26.77,1.44,0.28,0.05,0.0,0.0,0.01,,
2018-06-22,2.3,14.3,19.1,,98.5,53.17,351.06,44.71,142.96,16.3,3.08,4.91,1.16,0.97,0.89,56.24,7.57,68.02,1.13,26.74,1.43,0.28,0.05,0.0,0.0,0.01,,
2018-06-23,2.0,17.8,22.0,,98.24,53.04,350.63,44.64,142.73,16.27,3.08,4.9,1.16,0.97,0.89,56.18,7.56,67.92,1.13,26.7,1.43,0.28,0.05,0.0,0.0,0.01,,
2018-06-24,1.6,17.2,19.3,,97.99,52.92,350.2,44.56,142.5,16.24,3.07,4.9,1.16,0.97,0.88,56.12,7.56,67.81,1.12,26.67,1.42,0.28,0.05,0.0,0.0,0.01,,
2018-06-25,2.2,22.2,20.6,,97.73,52.8,349.78,44.49,142.27,16.21,3.07,4.89,1.15,0.97,0.88,56.06,7.55,67.71,1.11,26.64,1.42,0.28,0.05,0.0,0.0,0.01,,
2018-06-26,5.5,27.6,22.1,,97.48,52.67,349.35,44.41,142.05,16.19,3.06,4.88,1.15,0.97,0.88,56.0,7.54,67.61,1.1,26.61,1.41,0.28,0.05,0.0,0.0,0.01,,
2018-06-27,2.3,12.1,19.6,,97.22,52.55,348.93,44.34,141.82,16.16,3.06,4.87,1.15,0.96,0.88,55.93,7.53,67.51,1.1,26.57,1.41,0.28,0.05,0.0,0.0,0.01,,
2018-06-28,2.5,11.9,22.3,,96.97,52.43,348.5,44.27,141.59,16.13,3.05,4.86,1.14,0.96,0.88,55.87,7.53,67.41,1.09,26.54,1.4,0.28,0.05,0.0,0.0,0.01,,
2018-06-29,2.4,13.5,19.8,,96.72,52.31,348.08,44.19,141.37,16.1,3.04,4.85,1.14,0.96,0.88,55.81,7.52,67.31,1.08,26.51,1.4,0.28,0.05,0.0,0.0,0.01,,
2018-06-30,1.6,7.3,19.6,,96.47,52.19,347.66,44.12,141.14,16.08,3.04,4.85,1.14,0.96,0.88,55.75,7.51,67.21,1.08,26.48,1.39,0.28,0.05,0.0,0.0,0.01,,
2018-07-01,1.7,15.9,24.0,,96.21,52.07,347.24,44.05,140.92,16.05,3.03,4.84,1.13,0.96,0.87,55.69,7.5,67.11,1.07,26.45,1.39,0.28,0.05,0.0,0.0,0.01,,
2018-07-02,2.0,12.7,21.2,,95.96,51.95,346.82,43.97,140.69,16.02,3.03,4.83,1.13,0.95,0.87,55.63,7.49,67.01,1.06,26.41,1.38,0.28,0.05,0.0,0.0,0.01,,
2018-07-03,1.4,7.4,17.6,,95.71,51.83,346.4,43.9,140.47,15.99,3.02,4.82,1.13,0.95,0.87,55.57,7.49,66.91,1.06,26.38,1.38,0.28,0.05,0.0,0.0,0.01,,
2018-07-04,2.3,18.7,23.3,,95.46,51.71,345.99,43.83,140.25,15.97,3.01,4.81,1.12,0.95,0.87,55.5,7.48,66.81,1.05,26.35,1.37,0.28,0.05,0.0,0.0,0.01,,
2018-07-05,4.3,33.7,36.1,,95.22,51.59,345.57,43.76,140.02,15.94,3.01,4.8,1.12,0.95,0.87,55.44,7.47,66.71,1.04,26.32,1.37,0.28,0.05,0.0,0.0,0.01,,
2018-07-06,2.2,25.7,31.9,,94.97,51.47,345.16,43.68,139.8,15.91,3.0,4.8,1.12,0.95,0.87,55.38,7.46,66.62,1.04,26.29,1.36,0.27,0.05,0.0,0.0,0.01,,
2018-07-07,2.2,22.1,33.2,,94.72,51.35,344.74,43.61,139.58,15.88,3.0,4.79,1.12,0.95,0.87,55.32,7.46,66.52,1.03,26.26,1.36,0.27,0.05,0.0,0.0,0.01,,
2018-07-08,1.3,19.4,21.8,,94.47,51.23,344.33,43.54,139.36,15.86,2.99,4.78,1.11,0.94,0.86,55.26,7.45,66.42,1.02,26.23,1.35,0.27,0.05,0.0,0.0,0.01,,
2018-07-09,3.2,22.5,21.8,,94.23,51.11,343.92,43.47,139.14,15.83,2.99,4.77,1.11,0.94,0.86,55.2,7.44,66.33,1.02,26.2,1.35,0.27,0.05,0.0,0.0,0.01,,
2018-07-10,1.7,8.1,16.7,,93.98,51.0,343.51,43.4,138.92,15.8,2.98,4.76,1.11,0.94,0.86,55.14,7.43,66.23,1.01,26.17,1.34,0.27,0.05,0.0,0.0,0.01,,
2018-07-11,1.3,9.6,17.7,,93.73,50.88,343.1,43.32,138.7,15.78,2.97,4.75,1.1,0.94,0.86,55.08,7.43,66.14,1.0,26.13,1.34,0.27,0.05,0.0,0.0,0.01,,
2018-07-12,1.5,17.2,21.6,,93.49,50.76,342.69,43.25,138.48,15.75,2.97,4.75,1.1,0.94,0.86,55.02,7.42,66.04,1.0,26.1,1.33,0.27,0.05,0.0,0.0,0.01,,
2018-07-13,2.7,17.5,21.1,,93.25,50.64,342.28,43.18,138.26,15.72,2.96,4.74,1.1,0.93,0.86,54.95,7.41,65.95,0.99,26.07,1.33,0.27,0.05,0.0,0.0,0.01,,
2018-07-14,1.8,21.5,18.6,,93.0,50.53,341.88,43.11,138.04,15.7,2.96,4.73,1.09,0.93,0.86,54.89,7.4,65.86,0.98,26.04,1.33,0.27,0.05,0.0,0.0,0.01,,
2018-07-15,5.2,28.8,20.2,,92.76,50.41,341.47,43.04,137.82,15.67,2.95,4.72,1.09,0.93,0.85,54.83,7.4,65.76,0.98,26.01,1.32,0.27,0.05,0.0,0.0,0.01,,
2018-07-16,2.0,23.1,17.6,,92.52,50.3,341.07,42.97,137.61,15.65,2.95,4.71,1.09,0.93,0.85,54.77,7.39,65.67,0.97,25.98,1.32,0.27,0.05,0.01,0.0,0.01,,
2018-07-17,2.0,16.7,14.4,,92.27,50.18,340.67,42.9,137.39,15.62,2.94,4.71,1.08,0.93,0.85,54.71,7.38,65.58,0.97,25.95,1.31,0.27,0.05,0.01,0.0,0.01,,
2018-07-18,2.5,25.0,15.4,,92.03,50.06,340.26,42.83,137.17,15.59,2.93,4.7,1.08,0.93,0.85,54.65,7.38,65.49,0.96,25.92,1.31,0.27,0.05,0.01,0.0,0.01,,
2018-07-19,11.2,41.3,23.7,,91.79,49.95,339.86,42.76,136.96,15.57,2.93,4.69,1.08,0.92,0.85,54.59,7.37,65.4,0.95,25.89,1.3,0.27,0.05,0.01,0.0,0.01,,
2018-07-20,2.6,30.8,21.5,,91.55,49.84,339.46,42.69,136.74,15.54,2.92,4.68,1.07,0.92,0.85,54.53,7.36,65.31,0.95,25.86,1.3,0.27,0.05,0.01,0.0,0.01,,
2018-07-21,2.0,20.5,24.0,,91.31,49.72,339.07,42.62,136.53,15.52,2.92,4.67,1.07,0.92,0.85,54.47,7.35,65.22,0.94,25.83,1.29,0.27,0.05,0.01,0.0,0.01,,
