Date,NO_value,NO2_value,PM10_value,PM25_value,pedal_cycles_major,two_wheeled_motor_vehicles_major,cars_and_taxis_major,buses_and_coaches_major,lgvs_major,hgvs_2_rigid_axle_major,hgvs_3_rigid_axle_major,hgvs_4_or_more_rigid_axle_major,hgvs_3_or_4_articulated_axle_major,hgvs_5_articulated_axle_major,hgvs_6_articulated_axle_major,pedal_cycles_minor,two_wheeled_motor_vehicles_minor,cars_and_taxis_minor,buses_and_coaches_minor,lgvs_minor,hgvs_2_rigid_axle_minor,hgvs_3_rigid_axle_minor,hgvs_4_or_more_rigid_axle_minor,hgvs_3_or_4_articulated_axle_minor,hgvs_5_articulated_axle_minor,hgvs_6_articulated_axle_minor,EntryTapCount,ExitTapCount
2019-07-11,29.0,50.9,23.0,10.7,51.53,46.73,442.09,41.35,130.87,22.35,2.88,4.27,0.52,0.49,1.01,25.17,10.28,95.65,6.23,30.86,3.01,0.81,0.69,0.04,0.03,0.04,1000381.0,1037811.0
2019-07-12,20.9,40.4,19.0,5.5,51.53,46.76,442.27,41.32,130.92,22.38,2.88,4.27,0.52,0.49,1.01,25.17,10.27,95.64,6.23,30.85,3.01,0.81,0.69,0.04,0.03,0.04,990729.0,1031019.0
2019-07-13,24.0,45.3,16.0,5.7,51.53,46.78,442.45,41.29,130.98,22.4,2.88,4.28,0.52,0.49,1.01,25.17,10.27,95.62,6.23,30.85,3.01,0.81,0.69,0.04,0.03,0.04,781235.0,804302.0
2019-07-14,23.0,41.8,15.0,4.6,51.53,46.8,442.63,41.26,131.03,22.43,2.88,4.28,0.52,0.49,1.01,25.16,10.27,95.61,6.23,30.84,3.01,0.81,0.69,0.04,0.03,0.04,565766.0,563594.0
2019-07-15,25.1,42.5,15.0,4.6,51.53,46.82,442.81,41.23,131.09,22.45,2.89,4.29,0.52,0.49,1.01,25.16,10.27,95.6,6.23,30.84,3.01,0.81,0.69,0.04,0.03,0.04,893563.0,919651.0
2019-07-16,25.1,53.1,24.0,10.6,51.53,46.84,442.99,41.2,131.15,22.48,2.89,4.29,0.52,0.49,1.01,25.15,10.27,95.58,6.22,30.83,3.01,0.81,0.69,0.04,0.03,0.04,940123.0,968194.0
2019-07-17,23.7,57.6,29.0,13.3,51.54,46.86,443.18,41.18,131.21,22.5,2.89,4.3,0.52,0.49,1.02,25.15,10.27,95.57,6.22,30.82,3.01,0.81,0.69,0.04,0.03,0.04,965724.0,994807.0
2019-07-18,24.8,40.6,25.0,8.7,51.54,46.88,443.36,41.15,131.26,22.53,2.89,4.3,0.52,0.49,1.02,25.15,10.27,95.56,6.22,30.82,3.02,0.81,0.69,0.04,0.03,0.04,973658.0,1007505.0
2019-07-19,25.2,52.1,22.0,6.8,51.54,46.9,443.55,41.12,131.32,22.55,2.89,4.31,0.53,0.49,1.02,25.14,10.26,95.54,6.22,30.81,3.02,0.81,0.69,0.04,0.03,0.04,923137.0,956971.0
2019-07-20,23.3,36.1,20.0,4.8,51.54,46.92,443.74,41.09,131.38,22.58,2.89,4.31,0.53,0.49,1.02,25.14,10.26,95.53,6.22,30.81,3.02,0.81,0.69,0.04,0.03,0.04,714267.0,736330.0
2019-07-21,25.0,36.9,18.0,5.0,51.54,46.94,443.93,41.06,131.44,22.6,2.89,4.32,0.53,0.49,1.02,25.14,10.26,95.52,6.22,30.8,3.02,0.81,0.69,0.04,0.03,0.04,528032.0,526207.0
2019-07-22,32.3,39.9,22.0,9.2,51.54,46.96,444.12,41.03,131.5,22.63,2.89,4.32,0.53,0.49,1.02,25.13,10.26,95.51,6.21,30.79,3.02,0.81,0.69,0.04,0.03,0.04,873075.0,900082.0
2019-07-23,14.5,40.0,35.0,11.8,51.54,46.99,444.31,41.01,131.56,22.65,2.9,4.33,0.53,0.49,1.02,25.13,10.26,95.49,6.21,30.79,3.02,0.81,0.69,0.04,0.03,0.04,912248.0,937517.0
2019-07-24,27.0,66.1,39.0,15.6,51.55,47.01,444.5,40.98,131.62,22.68,2.9,4.33,0.53,0.49,1.03,25.12,10.26,95.48,6.21,30.78,3.02,0.81,0.69,0.04,0.03,0.04,924669.0,945498.0
2019-07-25,11.6,66.0,45.0,15.4,51.55,47.03,444.7,40.95,131.68,22.71,2.9,4.34,0.53,0.49,1.03,25.12,10.25,95.47,6.21,30.78,3.02,0.81,0.69,0.04,0.03,0.04,845117.0,881488.0
2019-07-26,33.6,53.1,33.0,10.3,51.55,47.05,444.89,40.92,131.75,22.73,2.9,4.34,0.53,0.49,1.03,25.11,10.25,95.45,6.21,30.77,3.02,0.81,0.69,0.04,0.03,0.04,904338.0,937415.0
2019-07-27,21.7,39.6,22.0,13.2,51.55,47.07,445.08,40.9,131.81,22.76,2.9,4.35,0.53,0.49,1.03,25.11,10.25,95.44,6.21,30.76,3.03,0.81,0.69,0.04,0.03,0.04,700187.0,718221.0
2019-07-28,16.3,32.3,22.0,3.2,51.56,47.09,445.28,40.87,131.87,22.78,2.9,4.36,0.53,0.49,1.03,25.11,10.25,95.42,6.2,30.76,3.03,0.81,0.69,0.04,0.03,0.04,540947.0,534080.0
2019-07-29,18.4,38.5,29.0,7.75,51.56,47.11,445.48,40.84,131.93,22.81,2.9,4.36,0.53,0.49,1.03,25.1,10.25,95.41,6.2,30.75,3.03,0.81,0.69,0.04,0.03,0.04,868400.0,889381.0
2019-07-30,8.9,28.8,31.0,8.75,51.56,47.14,445.68,40.81,132.0,22.83,2.91,4.37,0.53,0.49,1.03,25.1,10.25,95.4,6.2,30.74,3.03,0.81,0.69,0.04,0.03,0.04,902270.0,923774.0
2019-07-31,26.0,39.7,31.0,11.733333333333334,51.57,47.16,445.88,40.79,132.06,22.86,2.91,4.37,0.53,0.49,1.04,25.09,10.24,95.38,6.2,30.74,3.03,0.81,0.69,0.04,0.03,0.04,921756.0,954256.0
2019-08-01,27.5,53.9,28.0,8.766666666666667,51.57,47.18,446.08,40.76,132.12,22.89,2.91,4.38,0.53,0.49,1.04,25.09,10.24,95.37,6.2,30.73,3.03,0.81,0.69,0.04,0.03,0.04,924850.0,966089.0
2019-08-02,27.5,57.9,29.0,8.633333333333333,51.58,47.2,446.28,40.73,132.19,22.91,2.91,4.38,0.53,0.49,1.04,25.08,10.24,95.36,6.19,30.72,3.03,0.81,0.69,0.04,0.03,0.04,891770.0,945379.0
2019-08-03,7.0,34.8,27.0,8.566666666666666,51.58,47.22,446.48,40.71,132.25,22.94,2.91,4.39,0.53,0.49,1.04,25.08,10.24,95.34,6.19,30.72,3.03,0.81,0.69,0.04,0.03,0.04,771698.0,789634.0
2019-08-04,9.3,34.7,28.0,8.866666666666665,51.59,47.24,446.69,40.68,132.32,22.96,2.91,4.39,0.53,0.49,1.04,25.07,10.24,95.33,6.19,30.71,3.03,0.81,0.69,0.04,0.03,0.04,612183.0,597142.0
2019-08-05,32.4,47.7,33.0,8.299999999999999,51.59,47.27,446.89,40.65,132.38,22.99,2.91,4.4,0.53,0.49,1.04,25.07,10.24,95.32,6.19,30.7,3.04,0.81,0.69,0.04,0.03,0.04,852106.0,873971.0
2019-08-06,35.1,45.2,31.0,10.133333333333333,51.6,47.29,447.1,40.63,132.45,23.02,2.92,4.4,0.53,0.49,1.04,25.06,10.23,95.3,6.19,30.7,3.04,0.81,0.69,0.04,0.03,0.04,909761.0,934907.0
2019-08-07,49.8,58.1,30.0,6.8,51.6,47.31,447.3,40.6,132.51,23.04,2.92,4.41,0.54,0.49,1.05,25.06,10.23,95.29,6.18,30.69,3.04,0.81,0.69,0.04,0.03,0.04,917715.0,965669.0
2019-08-08,34.1,49.6,28.0,7.4,51.61,47.33,447.51,40.57,132.58,23.07,2.92,4.41,0.54,0.49,1.05,25.05,10.23,95.27,6.18,30.68,3.04,0.81,0.69,0.04,0.03,0.04,943612.0,984066.0
2019-08-09,18.1,37.5,33.0,7.1,51.61,47.36,447.72,40.55,132.65,23.1,2.92,4.42,0.54,0.49,1.05,25.05,10.23,95.26,6.18,30.67,3.04,0.81,0.69,0.04,0.03,0.04,891166.0,933692.0
2019-08-10,31.3,41.6,44.0,8.1,51.62,47.38,447.93,40.52,132.72,23.12,2.92,4.42,0.54,0.49,1.05,25.04,10.23,95.25,6.18,30.67,3.04,0.81,0.69,0.04,0.03,0.04,675561.0,695058.0
2019-08-11,26.0,44.7,29.0,6.9,51.62,47.4,448.14,40.5,132.78,23.15,2.92,4.43,0.54,0.49,1.05,25.04,10.22,95.23,6.17,30.66,3.04,0.81,0.69,0.04,0.03,0.04,493520.0,491062.0
2019-08-12,41.6,54.7,24.0,7.5,51.63,47.42,448.35,40.47,132.85,23.18,2.92,4.43,0.54,0.49,1.05,25.03,10.22,95.22,6.17,30.65,3.04,0.81,0.69,0.04,0.03,0.04,836955.0,857873.0
2019-08-13,36.8,55.9,36.0,5.6,51.64,47.45,448.56,40.44,132.92,23.2,2.93,4.44,0.54,0.49,1.05,25.03,10.22,95.2,6.17,30.65,3.04,0.81,0.69,0.04,0.03,0.04,909548.0,935005.0
2019-08-14,20.0,41.5,19.0,7.9,51.64,47.47,448.78,40.42,132.99,23.23,2.93,4.45,0.54,0.49,1.06,25.02,10.22,95.19,6.17,30.64,3.05,0.81,0.69,0.04,0.03,0.04,898918.0,935773.0
2019-08-15,23.9,44.1,27.0,5.5,51.65,47.49,448.99,40.39,133.06,23.26,2.93,4.45,0.54,0.49,1.06,25.02,10.22,95.18,6.17,30.63,3.05,0.81,0.69,0.04,0.03,0.04,949724.0,984067.0
2019-08-16,20.6,36.0,23.0,7.9,51.66,47.51,449.21,40.37,133.13,23.28,2.93,4.46,0.54,0.49,1.06,25.01,10.21,95.16,6.16,30.62,3.05,0.81,0.69,0.04,0.03,0.04,897872.0,933837.0
2019-08-17,23.9,37.8,25.0,7.3,51.67,47.54,449.42,40.34,133.2,23.31,2.93,4.46,0.54,0.49,1.06,25.0,10.21,95.15,6.16,30.62,3.05,0.81,0.69,0.04,0.03,0.04,750658.0,762515.0
2019-08-18,24.2,39.6,24.0,6.9,51.67,47.56,449.64,40.32,133.27,23.34,2.93,4.47,0.54,0.49,1.06,25.0,10.21,95.13,6.16,30.61,3.05,0.81,0.69,0.04,0.03,0.04,534330.0,523140.0
2019-08-19,30.8,46.4,27.0,7.4,51.68,47.58,449.86,40.29,133.34,23.36,2.93,4.47,0.54,0.49,1.06,24.99,10.21,95.12,6.16,30.6,3.05,0.81,0.69,0.04,0.03,0.04,817433.0,852388.0
2019-08-20,27.9,52.1,26.0,8.9,51.69,47.6,450.08,40.27,133.41,23.39,2.94,4.48,0.54,0.49,1.06,24.99,10.21,95.11,6.15,30.59,3.05,0.81,0.7,0.04,0.03,0.04,890111.0,909001.0
2019-08-21,28.9,53.6,26.0,10.3,51.7,47.63,450.3,40.24,133.48,23.42,2.94,4.48,0.54,0.49,1.07,24.98,10.2,95.09,6.15,30.58,3.05,0.81,0.7,0.04,0.03,0.04,894624.0,930015.0
2019-08-22,38.5,61.8,31.0,10.8,51.71,47.65,450.52,40.22,133.55,23.44,2.94,4.49,0.54,0.49,1.07,24.98,10.2,95.08,6.15,30.58,3.06,0.81,0.7,0.04,0.03,0.04,895154.0,930856.0
2019-08-23,25.0,51.4,29.0,11.6,51.71,47.67,450.75,40.19,133.63,23.47,2.94,4.49,0.54,0.49,1.07,24.97,10.2,95.06,6.15,30.57,3.06,0.81,0.7,0.04,0.03,0.04,849673.0,896286.0
2019-08-24,11.5,68.8,47.0,23.9,51.72,47.7,450.97,40.17,133.7,23.5,2.94,4.5,0.54,0.49,1.07,24.96,10.2,95.05,6.14,30.56,3.06,0.81,0.7,0.04,0.03,0.04,657620.0,680583.0
2019-08-25,8.0,72.0,48.0,31.2,51.73,47.72,451.19,40.14,133.77,23.53,2.94,4.51,0.55,0.49,1.07,24.96,10.2,95.03,6.14,30.55,3.06,0.81,0.7,0.04,0.03,0.04,562165.0,545533.0
2019-08-26,14.7,80.9,39.0,25.1,51.74,47.74,451.42,40.12,133.84,23.55,2.94,4.51,0.55,0.49,1.07,24.95,10.19,95.02,6.14,30.54,3.06,0.81,0.7,0.04,0.03,0.04,572466.0,529306.0
2019-08-27,16.4,77.1,47.0,8.033333333333333,51.75,47.77,451.65,40.09,133.92,23.58,2.95,4.52,0.55,0.49,1.07,24.95,10.19,95.0,6.13,30.54,3.06,0.81,0.7,0.04,0.03,0.04,789271.0,812197.0
2019-08-28,28.6,52.1,26.0,9.5,51.76,47.79,451.87,40.07,133.99,23.61,2.95,4.52,0.55,0.49,1.08,24.94,10.19,94.99,6.13,30.53,3.06,0.81,0.7,0.04,0.03,0.04,869407.0,897854.0
2019-08-29,28.0,48.2,24.0,6.5,51.77,47.81,452.1,40.05,134.07,23.64,2.95,4.53,0.55,0.49,1.08,24.93,10.19,94.98,6.13,30.52,3.06,0.81,0.7,0.04,0.03,0.04,878883.0,910879.0
2019-08-30,26.5,48.2,30.0,8.3,51.78,47.84,452.33,40.02,134.14,23.66,2.95,4.53,0.55,0.49,1.08,24.93,10.19,94.96,6.13,30.51,3.06,0.81,0.7,0.04,0.03,0.04,847462.0,888013.0
2019-08-31,29.1,49.4,23.0,8.1,51.79,47.86,452.56,40.0,134.22,23.69,2.95,4.54,0.55,0.49,1.08,24.92,10.18,94.95,6.12,30.5,3.07,0.81,0.7,0.04,0.03,0.04,654397.0,680722.0
2019-09-01,21.1,39.8,14.0,3.5,51.8,47.88,452.79,39.97,134.29,23.72,2.95,4.54,0.55,0.49,1.08,24.91,10.18,94.93,6.12,30.49,3.07,0.81,0.7,0.04,0.03,0.05,444770.0,440160.0
2019-09-02,36.7,51.3,26.0,7.1,51.81,47.91,453.02,39.95,134.37,23.75,2.96,4.55,0.55,0.49,1.08,24.91,10.18,94.92,6.12,30.49,3.07,0.81,0.7,0.04,0.03,0.05,786898.0,807396.0
2019-09-03,28.2,45.1,23.0,7.4,51.82,47.93,453.26,39.93,134.45,23.77,2.96,4.55,0.55,0.49,1.09,24.9,10.18,94.9,6.11,30.48,3.07,0.81,0.7,0.04,0.03,0.05,833425.0,854716.0
2019-09-04,18.9,31.4,22.0,12.6,51.83,47.96,453.49,39.9,134.52,23.8,2.96,4.56,0.55,0.49,1.09,24.89,10.18,94.89,6.11,30.47,3.07,0.8,0.7,0.04,0.03,0.05,873728.0,891701.0
2019-09-05,29.8,45.2,20.0,3.3,51.85,47.98,453.73,39.88,134.6,23.83,2.96,4.57,0.55,0.49,1.09,24.89,10.17,94.87,6.11,30.46,3.07,0.8,0.7,0.04,0.03,0.05,898022.0,924372.0
2019-09-06,38.0,53.7,27.0,8.0,51.86,48.0,453.96,39.86,134.68,23.86,2.96,4.57,0.55,0.49,1.09,24.88,10.17,94.86,6.11,30.45,3.07,0.8,0.7,0.04,0.03,0.05,875121.0,911380.0
2019-09-07,28.6,45.6,16.0,3.0,51.87,48.03,454.2,39.83,134.75,23.89,2.96,4.58,0.55,0.49,1.09,24.87,10.17,94.84,6.1,30.44,3.07,0.8,0.7,0.04,0.03,0.05,714431.0,723534.0
2019-09-08,22.8,48.7,15.0,3.8,51.88,48.05,454.44,39.81,134.83,23.91,2.96,4.58,0.55,0.49,1.09,24.87,10.17,94.83,6.1,30.43,3.08,0.8,0.7,0.04,0.03,0.05,487551.0,487254.0
2019-09-09,11.0,43.2,24.0,9.6,51.89,48.08,454.68,39.79,134.91,23.94,2.97,4.59,0.55,0.49,1.09,24.86,10.16,94.81,6.1,30.43,3.08,0.8,0.7,0.04,0.03,0.05,827328.0,843521.0
2019-09-10,41.5,55.2,26.0,10.2,51.91,48.1,454.92,39.76,134.99,23.97,2.97,4.59,0.55,0.49,1.1,24.85,10.16,94.8,6.09,30.42,3.08,0.8,0.7,0.04,0.03,0.05,906045.0,921501.0
2019-09-11,36.6,39.6,24.0,7.1,51.92,48.12,455.16,39.74,135.07,24.0,2.97,4.6,0.56,0.49,1.1,24.85,10.16,94.78,6.09,30.41,3.08,0.8,0.7,0.04,0.03,0.05,915725.0,941781.0
2019-09-12,32.7,37.8,27.0,8.6,51.93,48.15,455.4,39.72,135.15,24.03,2.97,4.6,0.56,0.49,1.1,24.84,10.16,94.77,6.09,30.4,3.08,0.8,0.7,0.04,0.03,0.05,949015.0,977529.0
2019-09-13,26.2,44.3,25.0,5.3,51.94,48.17,455.64,39.7,135.23,24.06,2.97,4.61,0.56,0.49,1.1,24.83,10.15,94.75,6.08,30.39,3.08,0.8,0.7,0.04,0.03,0.05,932525.0,965303.0
2019-09-14,33.7,58.7,27.0,9.7,51.96,48.2,455.88,39.67,135.31,24.08,2.97,4.62,0.56,0.49,1.1,24.83,10.15,94.74,6.08,30.38,3.08,0.8,0.7,0.04,0.03,0.05,762870.0,777010.0
2019-09-15,27.4,51.2,21.0,10.1,51.97,48.22,456.13,39.65,135.39,24.11,2.98,4.62,0.56,0.49,1.1,24.82,10.15,94.72,6.08,30.37,3.08,0.8,0.7,0.04,0.03,0.05,550938.0,545826.0
2019-09-16,40.2,45.0,23.0,10.3,51.99,48.25,456.37,39.63,135.47,24.14,2.98,4.63,0.56,0.49,1.11,24.81,10.15,94.71,6.07,30.36,3.09,0.8,0.7,0.04,0.03,0.05,869236.0,885168.0
2019-09-17,27.5,45.9,23.0,4.8,52.0,48.27,456.62,39.61,135.55,24.17,2.98,4.63,0.56,0.49,1.11,24.8,10.15,94.69,6.07,30.35,3.09,0.8,0.7,0.04,0.03,0.05,932863.0,954103.0
2019-09-18,26.1,52.1,35.0,6.2,52.01,48.29,456.87,39.58,135.63,24.2,2.98,4.64,0.56,0.49,1.11,24.8,10.14,94.68,6.07,30.34,3.09,0.8,0.7,0.04,0.03,0.05,943590.0,966657.0
2019-09-19,37.8,53.2,31.0,8.4,52.03,48.32,457.12,39.56,135.71,24.23,2.98,4.64,0.56,0.49,1.11,24.79,10.14,94.66,6.06,30.33,3.09,0.8,0.7,0.04,0.03,0.05,966609.0,996426.0
2019-09-20,10.8,42.9,38.0,12.3,52.04,48.34,457.36,39.54,135.8,24.26,2.98,4.65,0.56,0.49,1.11,24.78,10.14,94.65,6.06,30.32,3.09,0.8,0.7,0.04,0.03,0.05,989644.0,1022052.0
2019-09-21,9.0,49.9,30.0,12.7,52.06,48.37,457.61,39.52,135.88,24.28,2.99,4.66,0.56,0.49,1.11,24.77,10.14,94.63,6.06,30.31,3.09,0.8,0.7,0.04,0.03,0.05,732654.0,753366.0
2019-09-22,12.4,44.2,19.0,10.9,52.07,48.39,457.86,39.5,135.96,24.31,2.99,4.66,0.56,0.49,1.11,24.77,10.13,94.62,6.05,30.31,3.09,0.8,0.7,0.04,0.03,0.05,503253.0,497009.0
2019-09-23,19.5,34.0,17.0,6.2,52.09,48.42,458.12,39.47,136.05,24.34,2.99,4.67,0.56,0.49,1.12,24.76,10.13,94.6,6.05,30.3,3.09,0.8,0.7,0.04,0.03,0.05,863239.0,879019.0
2019-09-24,22.4,41.2,16.0,8.0,52.1,48.44,458.37,39.45,136.13,24.37,2.99,4.67,0.56,0.49,1.12,24.75,10.13,94.59,6.05,30.29,3.1,0.8,0.7,0.04,0.03,0.05,908728.0,924440.0
2019-09-25,28.7,40.0,16.0,6.7,52.12,48.47,458.62,39.43,136.21,24.4,2.99,4.68,0.56,0.49,1.12,24.74,10.13,94.57,6.04,30.28,3.1,0.8,0.7,0.04,0.03,0.05,951435.0,977788.0
2019-09-26,26.2,43.3,20.0,9.0,52.13,48.49,458.88,39.41,136.3,24.43,2.99,4.68,0.56,0.49,1.12,24.74,10.12,94.56,6.04,30.27,3.1,0.8,0.7,0.04,0.03,0.05,977317.0,1008325.0
2019-09-27,28.3,42.1,20.0,8.4,52.15,48.52,459.13,39.39,136.38,24.46,3.0,4.69,0.57,0.49,1.12,24.73,10.12,94.54,6.04,30.26,3.1,0.8,0.7,0.04,0.03,0.05,979194.0,1012575.0
2019-09-28,20.1,36.4,16.0,6.4,52.16,48.54,459.39,39.37,136.47,24.49,3.0,4.69,0.57,0.49,1.12,24.72,10.12,94.52,6.03,30.25,3.1,0.8,0.7,0.04,0.03,0.05,787770.0,808567.0
2019-09-29,15.0,28.3,11.0,3.8,52.18,48.57,459.64,39.35,136.55,24.52,3.0,4.7,0.57,0.49,1.13,24.71,10.12,94.51,6.03,30.24,3.1,0.8,0.7,0.04,0.03,0.05,517772.0,519511.0
2019-09-30,32.8,42.4,16.0,8.2,52.2,48.59,459.9,39.33,136.64,24.55,3.0,4.71,0.57,0.49,1.13,24.7,10.11,94.49,6.03,30.23,3.1,0.8,0.7,0.04,0.03,0.05,858616.0,868515.0
2019-10-01,35.8,51.7,18.0,7.0,52.21,48.62,460.16,39.3,136.72,24.57,3.0,4.71,0.57,0.49,1.13,24.7,10.11,94.48,6.02,30.22,3.11,0.8,0.7,0.04,0.03,0.05,916299.0,932079.0
2019-10-02,40.8,51.9,14.0,4.4,52.23,48.64,460.42,39.28,136.81,24.6,3.0,4.72,0.57,0.49,1.13,24.69,10.11,94.46,6.02,30.21,3.11,0.8,0.7,0.04,0.03,0.05,980940.0,1001176.0
2019-10-03,38.3,47.0,20.0,13.4,52.25,48.67,460.68,39.26,136.9,24.63,3.01,4.72,0.57,0.49,1.13,24.68,10.11,94.45,6.01,30.2,3.11,0.8,0.7,0.04,0.03,0.05,1008450.0,1044174.0
2019-10-04,47.2,51.1,25.0,12.9,52.26,48.7,460.94,39.24,136.98,24.66,3.01,4.73,0.57,0.49,1.13,24.67,10.1,94.43,6.01,30.19,3.11,0.8,0.7,0.04,0.03,0.05,1005722.0,1039961.0
2019-10-05,13.7,41.0,19.0,10.7,52.28,48.72,461.2,39.22,137.07,24.69,3.01,4.73,0.57,0.49,1.13,24.66,10.1,94.42,6.01,30.18,3.11,0.8,0.7,0.04,0.03,0.05,794530.0,825516.0
2019-10-06,14.9,32.7,12.0,10.6,52.3,48.75,461.47,39.2,137.16,24.72,3.01,4.74,0.57,0.49,1.14,24.66,10.1,94.4,6.0,30.17,3.11,0.8,0.7,0.04,0.03,0.05,546980.0,546168.0
2019-10-07,38.1,50.5,14.0,8.1,52.32,48.77,461.73,39.18,137.25,24.75,3.01,4.75,0.57,0.49,1.14,24.65,10.1,94.38,6.0,30.16,3.11,0.8,0.7,0.04,0.03,0.05,953213.0,964426.0
2019-10-08,42.4,49.7,23.0,10.9,52.33,48.8,461.99,39.16,137.34,24.78,3.01,4.75,0.57,0.49,1.14,24.64,10.09,94.37,6.0,30.15,3.11,0.8,0.7,0.04,0.03,0.05,984061.0,1002255.0
2019-10-09,31.3,42.1,16.0,7.7,52.35,48.82,462.26,39.14,137.42,24.81,3.02,4.76,0.57,0.49,1.14,24.63,10.09,94.35,5.99,30.14,3.12,0.8,0.7,0.04,0.03,0.05,996182.0,1020925.0
2019-10-10,32.6,42.7,20.0,9.1,52.37,48.85,462.53,39.12,137.51,24.84,3.02,4.76,0.57,0.49,1.14,24.62,10.09,94.34,5.99,30.13,3.12,0.8,0.7,0.04,0.03,0.05,1035768.0,1066455.0
2019-10-11,24.6,42.6,16.0,7.2,52.39,48.87,462.79,39.1,137.6,24.87,3.02,4.77,0.57,0.49,1.14,24.61,10.09,94.32,5.98,30.12,3.12,0.8,0.7,0.04,0.03,0.05,1032896.0,1062868.0
2019-10-12,31.5,54.1,12.0,6.8,52.41,48.9,463.06,39.08,137.69,24.9,3.02,4.77,0.57,0.5,1.15,24.61,10.08,94.31,5.98,30.1,3.12,0.8,0.7,0.04,0.03,0.05,789761.0,836436.0
2019-10-13,22.3,45.8,12.0,9.6,52.43,48.93,463.33,39.06,137.78,24.93,3.02,4.78,0.58,0.5,1.15,24.6,10.08,94.29,5.98,30.09,3.12,0.8,0.7,0.04,0.03,0.05,551382.0,557033.0
2019-10-14,20.3,44.8,18.0,9.1,52.45,48.95,463.6,39.04,137.87,24.96,3.03,4.79,0.58,0.5,1.15,24.59,10.08,94.27,5.97,30.08,3.12,0.8,0.7,0.04,0.03,0.05,925095.0,948125.0
2019-10-15,29.3,46.1,16.0,9.3,52.47,48.98,463.87,39.02,137.96,24.99,3.03,4.79,0.58,0.5,1.15,24.58,10.07,94.26,5.97,30.07,3.12,0.8,0.7,0.04,0.03,0.05,969507.0,994309.0
2019-10-16,43.1,56.0,19.0,10.7,52.49,49.0,464.14,39.0,138.05,25.02,3.03,4.8,0.58,0.5,1.15,24.57,10.07,94.24,5.96,30.06,3.13,0.8,0.7,0.04,0.03,0.05,982358.0,1015236.0
2019-10-17,22.6,49.3,15.0,9.4,52.51,49.03,464.41,38.98,138.15,25.05,3.03,4.8,0.58,0.5,1.15,24.56,10.07,94.23,5.96,30.05,3.13,0.8,0.7,0.04,0.03,0.05,992127.0,1027038.0
2019-10-18,25.5,44.9,19.0,7.6,52.53,49.06,464.69,38.96,138.24,25.08,3.03,4.81,0.58,0.5,1.15,24.55,10.07,94.21,5.96,30.04,3.13,0.8,0.7,0.04,0.03,0.05,982578.0,1023445.0
2019-10-19,39.1,52.1,15.0,10.0,52.55,49.08,464.96,38.94,138.33,25.11,3.03,4.82,0.58,0.5,1.16,24.54,10.06,94.19,5.95,30.03,3.13,0.8,0.7,0.04,0.03,0.05,825161.0,887575.0
2019-10-20,42.5,49.6,14.0,7.4,52.57,49.11,465.23,38.92,138.42,25.14,3.04,4.82,0.58,0.5,1.16,24.54,10.06,94.18,5.95,30.02,3.13,0.8,0.7,0.04,0.03,0.05,532706.0,535973.0
2019-10-21,36.7,50.0,15.0,3.5,52.59,49.13,465.51,38.91,138.51,25.17,3.04,4.83,0.58,0.5,1.16,24.53,10.06,94.16,5.94,30.01,3.13,0.8,0.7,0.04,0.03,0.05,896339.0,923071.0
2019-10-22,64.8,58.9,22.0,9.2,52.61,49.16,465.79,38.89,138.61,25.2,3.04,4.83,0.58,0.5,1.16,24.52,10.06,94.15,5.94,30.0,3.13,0.8,0.7,0.04,0.03,0.05,953240.0,979503.0
2019-10-23,50.0,54.9,32.0,10.45,52.63,49.19,466.06,38.87,138.7,25.23,3.04,4.84,0.58,0.5,1.16,24.51,10.05,94.13,5.93,29.99,3.14,0.8,0.7,0.04,0.03,0.05,969432.0,996135.0
2019-10-24,72.4,56.2,31.0,22.8,52.65,49.21,466.34,38.85,138.79,25.26,3.04,4.84,0.58,0.5,1.16,24.5,10.05,94.11,5.93,29.97,3.14,0.8,0.7,0.04,0.03,0.05,984615.0,1014344.0
2019-10-25,20.9,34.0,20.0,7.1,52.67,49.24,466.62,38.83,138.89,25.29,3.04,4.85,0.58,0.5,1.17,24.49,10.05,94.1,5.93,29.96,3.14,0.8,0.7,0.04,0.03,0.05,984933.0,1022336.0
2019-10-26,15.2,32.1,16.0,6.3,52.69,49.27,466.9,38.81,138.98,25.32,3.05,4.86,0.58,0.5,1.17,24.48,10.04,94.08,5.92,29.95,3.14,0.79,0.7,0.03,0.03,0.05,767881.0,784659.0
2019-10-27,32.7,48.5,15.0,8.5,52.71,49.29,467.18,38.79,139.08,25.35,3.05,4.86,0.58,0.5,1.17,24.47,10.04,94.06,5.92,29.94,3.14,0.79,0.7,0.03,0.03,0.05,591453.0,584796.0
2019-10-28,57.5,58.1,20.0,10.5,52.73,49.32,467.46,38.77,139.17,25.38,3.05,4.87,0.59,0.5,1.17,24.46,10.04,94.05,5.91,29.93,3.14,0.79,0.7,0.03,0.03,0.05,944325.0,963399.0
2019-10-29,9.5,41.7,14.0,4.8,52.76,49.35,467.74,38.76,139.26,25.41,3.05,4.87,0.59,0.5,1.17,24.45,10.04,94.03,5.91,29.92,3.14,0.79,0.7,0.03,0.03,0.05,990981.0,1005920.0
2019-10-30,10.7,41.4,23.0,12.9,52.78,49.37,468.03,38.74,139.36,25.44,3.05,4.88,0.59,0.5,1.17,24.44,10.03,94.02,5.9,29.91,3.15,0.79,0.7,0.03,0.03,0.05,1029816.0,1047632.0
