Hourly Data,,London N. Kensington,,,
End Date,End Time,PM10,Status/units,PM25,Status/units
01/01/2018,1:00:00,12.425,R ugm-3 (FIDAS),8.892,R ugm-3 (Ref.eq)
01/01/2018,2:00:00,7.375,R ugm-3 (FIDAS),4.363,R ugm-3 (Ref.eq)
01/01/2018,3:00:00,5.625,R ugm-3 (FIDAS),3.137,R ugm-3 (Ref.eq)
01/01/2018,4:00:00,3.2,R ugm-3 (FIDAS),1.792,R ugm-3 (Ref.eq)
01/01/2018,5:00:00,3.875,R ugm-3 (FIDAS),2.146,R ugm-3 (Ref.eq)
01/01/2018,6:00:00,5.05,R ugm-3 (FIDAS),2.618,R ugm-3 (Ref.eq)
01/01/2018,7:00:00,9.4,R ugm-3 (FIDAS),4.575,R ugm-3 (Ref.eq)
01/01/2018,8:00:00,12.4,R ugm-3 (FIDAS),6.109,R ugm-3 (Ref.eq)
01/01/2018,9:00:00,15.375,R ugm-3 (FIDAS),7.052,R ugm-3 (Ref.eq)
01/01/2018,10:00:00,18.025,R ugm-3 (FIDAS),8.373,R ugm-3 (Ref.eq)
01/01/2018,11:00:00,20.225,R ugm-3 (FIDAS),9.151,R ugm-3 (Ref.eq)
01/01/2018,12:00:00,16.525,R ugm-3 (FIDAS),7.948,R ugm-3 (Ref.eq)
01/01/2018,13:00:00,11.25,R ugm-3 (FIDAS),6.297,R ugm-3 (Ref.eq)
01/01/2018,14:00:00,9.325,R ugm-3 (FIDAS),5.259,R ugm-3 (Ref.eq)
01/01/2018,15:00:00,3.2,R ugm-3 (FIDAS),1.981,R ugm-3 (Ref.eq)
01/01/2018,16:00:00,4.525,R ugm-3 (FIDAS),2.736,R ugm-3 (Ref.eq)
01/01/2018,17:00:00,5.95,R ugm-3 (FIDAS),3.42,R ugm-3 (Ref.eq)
01/01/2018,18:00:00,6.975,R ugm-3 (FIDAS),4.175,R ugm-3 (Ref.eq)
01/01/2018,19:00:00,8.6,R ugm-3 (FIDAS),5.307,R ugm-3 (Ref.eq)
01/01/2018,20:00:00,6.325,R ugm-3 (FIDAS),3.75,R ugm-3 (Ref.eq)
01/01/2018,21:00:00,5.525,R ugm-3 (FIDAS),3.325,R ugm-3 (Ref.eq)
01/01/2018,22:00:00,5.1,R ugm-3 (FIDAS),2.948,R ugm-3 (Ref.eq)
01/01/2018,23:00:00,5.775,R ugm-3 (FIDAS),3.184,R ugm-3 (Ref.eq)
01/01/2018,24:00:00,5.925,R ugm-3 (FIDAS),3.16,R ugm-3 (Ref.eq)
02/01/2018,1:00:00,6.6,R ugm-3 (FIDAS),3.585,R ugm-3 (Ref.eq)
02/01/2018,2:00:00,6.425,R ugm-3 (FIDAS),3.443,R ugm-3 (Ref.eq)
02/01/2018,3:00:00,6.775,R ugm-3 (FIDAS),3.774,R ugm-3 (Ref.eq)
02/01/2018,4:00:00,10.55,R ugm-3 (FIDAS),5.259,R ugm-3 (Ref.eq)
02/01/2018,5:00:00,11.55,R ugm-3 (FIDAS),5.943,R ugm-3 (Ref.eq)
02/01/2018,6:00:00,13.375,R ugm-3 (FIDAS),6.604,R ugm-3 (Ref.eq)
02/01/2018,7:00:00,14.325,R ugm-3 (FIDAS),7.241,R ugm-3 (Ref.eq)
02/01/2018,8:00:00,15.8,R ugm-3 (FIDAS),8.042,R ugm-3 (Ref.eq)
02/01/2018,9:00:00,17.25,R ugm-3 (FIDAS),8.42,R ugm-3 (Ref.eq)
02/01/2018,10:00:00,20.6,R ugm-3 (FIDAS),8.939,R ugm-3 (Ref.eq)
02/01/2018,11:00:00,18.3,R ugm-3 (FIDAS),9.057,R ugm-3 (Ref.eq)
02/01/2018,12:00:00,14.05,R ugm-3 (FIDAS),8.679,R ugm-3 (Ref.eq)
02/01/2018,13:00:00,9.2,R ugm-3 (FIDAS),6.509,R ugm-3 (Ref.eq)
02/01/2018,14:00:00,3.85,R ugm-3 (FIDAS),2.524,R ugm-3 (Ref.eq)
02/01/2018,15:00:00,2.075,R ugm-3 (FIDAS),1.274,R ugm-3 (Ref.eq)
02/01/2018,16:00:00,4.625,R ugm-3 (FIDAS),2.83,R ugm-3 (Ref.eq)
02/01/2018,17:00:00,15.125,R ugm-3 (FIDAS),8.561,R ugm-3 (Ref.eq)
02/01/2018,18:00:00,26.275,R ugm-3 (FIDAS),15.118,R ugm-3 (Ref.eq)
02/01/2018,19:00:00,32.375,R ugm-3 (FIDAS),19.08,R ugm-3 (Ref.eq)
02/01/2018,20:00:00,27.55,R ugm-3 (FIDAS),17.217,R ugm-3 (Ref.eq)
02/01/2018,21:00:00,27.05,R ugm-3 (FIDAS),17.877,R ugm-3 (Ref.eq)
02/01/2018,22:00:00,13.625,R ugm-3 (FIDAS),9.717,R ugm-3 (Ref.eq)
02/01/2018,23:00:00,2.925,R ugm-3 (FIDAS),2.146,R ugm-3 (Ref.eq)
02/01/2018,24:00:00,2.425,R ugm-3 (FIDAS),1.462,R ugm-3 (Ref.eq)
03/01/2018,1:00:00,6.8,R ugm-3 (FIDAS),3.538,R ugm-3 (Ref.eq)
03/01/2018,2:00:00,13.175,R ugm-3 (FIDAS),7.311,R ugm-3 (Ref.eq)
03/01/2018,3:00:00,8.6,R ugm-3 (FIDAS),4.599,R ugm-3 (Ref.eq)
03/01/2018,4:00:00,8.475,R ugm-3 (FIDAS),4.363,R ugm-3 (Ref.eq)
03/01/2018,5:00:00,16.425,R ugm-3 (FIDAS),8.679,R ugm-3 (Ref.eq)
03/01/2018,6:00:00,10.025,R ugm-3 (FIDAS),5.448,R ugm-3 (Ref.eq)
03/01/2018,7:00:00,11.025,R ugm-3 (FIDAS),6.061,R ugm-3 (Ref.eq)
03/01/2018,8:00:00,11.95,R ugm-3 (FIDAS),6.297,R ugm-3 (Ref.eq)
03/01/2018,9:00:00,13.5,R ugm-3 (FIDAS),7.288,R ugm-3 (Ref.eq)
03/01/2018,10:00:00,12.55,R ugm-3 (FIDAS),6.698,R ugm-3 (Ref.eq)
03/01/2018,11:00:00,16.525,R ugm-3 (FIDAS),8.491,R ugm-3 (Ref.eq)
03/01/2018,12:00:00,19.275,R ugm-3 (FIDAS),10.377,R ugm-3 (Ref.eq)
03/01/2018,13:00:00,20.05,R ugm-3 (FIDAS),10.92,R ugm-3 (Ref.eq)
03/01/2018,14:00:00,19.275,R ugm-3 (FIDAS),10.755,R ugm-3 (Ref.eq)
03/01/2018,15:00:00,19.975,R ugm-3 (FIDAS),11.156,R ugm-3 (Ref.eq)
03/01/2018,16:00:00,25.325,R ugm-3 (FIDAS),13.137,R ugm-3 (Ref.eq)
03/01/2018,17:00:00,26.525,R ugm-3 (FIDAS),14.528,R ugm-3 (Ref.eq)
03/01/2018,18:00:00,26.5,R ugm-3 (FIDAS),15.024,R ugm-3 (Ref.eq)
03/01/2018,19:00:00,25.95,R ugm-3 (FIDAS),14.717,R ugm-3 (Ref.eq)
03/01/2018,20:00:00,27.45,R ugm-3 (FIDAS),15.118,R ugm-3 (Ref.eq)
03/01/2018,21:00:00,29.625,R ugm-3 (FIDAS),16.651,R ugm-3 (Ref.eq)
03/01/2018,22:00:00,28.275,R ugm-3 (FIDAS),16.085,R ugm-3 (Ref.eq)
03/01/2018,23:00:00,31.775,R ugm-3 (FIDAS),16.722,R ugm-3 (Ref.eq)
03/01/2018,24:00:00,30.225,R ugm-3 (FIDAS),16.061,R ugm-3 (Ref.eq)
04/01/2018,1:00:00,25.475,R ugm-3 (FIDAS),14.009,R ugm-3 (Ref.eq)
04/01/2018,2:00:00,13.775,R ugm-3 (FIDAS),8.208,R ugm-3 (Ref.eq)
04/01/2018,3:00:00,9.9,R ugm-3 (FIDAS),5.825,R ugm-3 (Ref.eq)
04/01/2018,4:00:00,7.75,R ugm-3 (FIDAS),4.741,R ugm-3 (Ref.eq)
04/01/2018,5:00:00,7.35,R ugm-3 (FIDAS),4.788,R ugm-3 (Ref.eq)
04/01/2018,6:00:00,6.625,R ugm-3 (FIDAS),4.623,R ugm-3 (Ref.eq)
04/01/2018,7:00:00,4.6,R ugm-3 (FIDAS),3.656,R ugm-3 (Ref.eq)
04/01/2018,8:00:00,4.175,R ugm-3 (FIDAS),3.42,R ugm-3 (Ref.eq)
04/01/2018,9:00:00,9.05,R ugm-3 (FIDAS),3.349,R ugm-3 (Ref.eq)
04/01/2018,10:00:00,7.2,R ugm-3 (FIDAS),3.585,R ugm-3 (Ref.eq)
04/01/2018,11:00:00,6.725,R ugm-3 (FIDAS),3.514,R ugm-3 (Ref.eq)
04/01/2018,12:00:00,15.275,R ugm-3 (FIDAS),8.75,R ugm-3 (Ref.eq)
04/01/2018,13:00:00,22.775,R ugm-3 (FIDAS),14.033,R ugm-3 (Ref.eq)
04/01/2018,14:00:00,20.2,R ugm-3 (FIDAS),11.462,R ugm-3 (Ref.eq)
04/01/2018,15:00:00,11.4,R ugm-3 (FIDAS),6.038,R ugm-3 (Ref.eq)
04/01/2018,16:00:00,9.1,R ugm-3 (FIDAS),4.575,R ugm-3 (Ref.eq)
04/01/2018,17:00:00,5.6,R ugm-3 (FIDAS),2.665,R ugm-3 (Ref.eq)
04/01/2018,18:00:00,5.225,R ugm-3 (FIDAS),2.429,R ugm-3 (Ref.eq)
04/01/2018,19:00:00,5.125,R ugm-3 (FIDAS),2.948,R ugm-3 (Ref.eq)
04/01/2018,20:00:00,8.825,R ugm-3 (FIDAS),4.41,R ugm-3 (Ref.eq)
04/01/2018,21:00:00,8.6,R ugm-3 (FIDAS),4.646,R ugm-3 (Ref.eq)
04/01/2018,22:00:00,10.125,R ugm-3 (FIDAS),5.212,R ugm-3 (Ref.eq)
04/01/2018,23:00:00,7.75,R ugm-3 (FIDAS),4.693,R ugm-3 (Ref.eq)
04/01/2018,24:00:00,5.5,R ugm-3 (FIDAS),3.561,R ugm-3 (Ref.eq)
05/01/2018,1:00:00,5.3,R ugm-3 (FIDAS),3.656,R ugm-3 (Ref.eq)
05/01/2018,2:00:00,6.45,R ugm-3 (FIDAS),4.41,R ugm-3 (Ref.eq)
05/01/2018,3:00:00,6.575,R ugm-3 (FIDAS),4.599,R ugm-3 (Ref.eq)
05/01/2018,4:00:00,6.225,R ugm-3 (FIDAS),3.821,R ugm-3 (Ref.eq)
05/01/2018,5:00:00,6.95,R ugm-3 (FIDAS),3.561,R ugm-3 (Ref.eq)
05/01/2018,6:00:00,8.325,R ugm-3 (FIDAS),4.104,R ugm-3 (Ref.eq)
05/01/2018,7:00:00,11.675,R ugm-3 (FIDAS),5.66,R ugm-3 (Ref.eq)
05/01/2018,8:00:00,16.725,R ugm-3 (FIDAS),7.83,R ugm-3 (Ref.eq)
05/01/2018,9:00:00,17.525,R ugm-3 (FIDAS),8.726,R ugm-3 (Ref.eq)
05/01/2018,10:00:00,6.65,R ugm-3 (FIDAS),3.325,R ugm-3 (Ref.eq)
05/01/2018,11:00:00,6.475,R ugm-3 (FIDAS),3.491,R ugm-3 (Ref.eq)
05/01/2018,12:00:00,10.75,R ugm-3 (FIDAS),4.67,R ugm-3 (Ref.eq)
05/01/2018,13:00:00,8.025,R ugm-3 (FIDAS),3.75,R ugm-3 (Ref.eq)
05/01/2018,14:00:00,4.3,R ugm-3 (FIDAS),2.028,R ugm-3 (Ref.eq)
05/01/2018,15:00:00,4.05,R ugm-3 (FIDAS),1.981,R ugm-3 (Ref.eq)
05/01/2018,16:00:00,3.55,R ugm-3 (FIDAS),1.698,R ugm-3 (Ref.eq)
05/01/2018,17:00:00,5.075,R ugm-3 (FIDAS),2.524,R ugm-3 (Ref.eq)
05/01/2018,18:00:00,6.325,R ugm-3 (FIDAS),3.302,R ugm-3 (Ref.eq)
05/01/2018,19:00:00,8.15,R ugm-3 (FIDAS),4.599,R ugm-3 (Ref.eq)
05/01/2018,20:00:00,12.625,R ugm-3 (FIDAS),7.83,R ugm-3 (Ref.eq)
05/01/2018,21:00:00,19.05,R ugm-3 (FIDAS),14.222,R ugm-3 (Ref.eq)
05/01/2018,22:00:00,18.775,R ugm-3 (FIDAS),14.835,R ugm-3 (Ref.eq)
05/01/2018,23:00:00,21.3,R ugm-3 (FIDAS),17.429,R ugm-3 (Ref.eq)
05/01/2018,24:00:00,21.975,R ugm-3 (FIDAS),17.83,R ugm-3 (Ref.eq)
06/01/2018,1:00:00,21.725,R ugm-3 (FIDAS),17.524,R ugm-3 (Ref.eq)
06/01/2018,2:00:00,17.7,R ugm-3 (FIDAS),14.717,R ugm-3 (Ref.eq)
06/01/2018,3:00:00,11.7,R ugm-3 (FIDAS),9.175,R ugm-3 (Ref.eq)
06/01/2018,4:00:00,14.7,R ugm-3 (FIDAS),11.627,R ugm-3 (Ref.eq)
06/01/2018,5:00:00,14.725,R ugm-3 (FIDAS),12.146,R ugm-3 (Ref.eq)
06/01/2018,6:00:00,17.4,R ugm-3 (FIDAS),14.245,R ugm-3 (Ref.eq)
06/01/2018,7:00:00,22.325,R ugm-3 (FIDAS),19.222,R ugm-3 (Ref.eq)
06/01/2018,8:00:00,23.875,R ugm-3 (FIDAS),20.684,R ugm-3 (Ref.eq)
06/01/2018,9:00:00,20.45,R ugm-3 (FIDAS),17.618,R ugm-3 (Ref.eq)
06/01/2018,10:00:00,17.3,R ugm-3 (FIDAS),13.962,R ugm-3 (Ref.eq)
06/01/2018,11:00:00,18.15,R ugm-3 (FIDAS),13.844,R ugm-3 (Ref.eq)
06/01/2018,12:00:00,15.8,R ugm-3 (FIDAS),11.91,R ugm-3 (Ref.eq)
06/01/2018,13:00:00,16.15,R ugm-3 (FIDAS),12.972,R ugm-3 (Ref.eq)
06/01/2018,14:00:00,15.125,R ugm-3 (FIDAS),12.712,R ugm-3 (Ref.eq)
06/01/2018,15:00:00,12.2,R ugm-3 (FIDAS),9.859,R ugm-3 (Ref.eq)
06/01/2018,16:00:00,10.775,R ugm-3 (FIDAS),7.877,R ugm-3 (Ref.eq)
06/01/2018,17:00:00,7.225,R ugm-3 (FIDAS),4.693,R ugm-3 (Ref.eq)
06/01/2018,18:00:00,7.9,R ugm-3 (FIDAS),5.094,R ugm-3 (Ref.eq)
06/01/2018,19:00:00,9.5,R ugm-3 (FIDAS),5.472,R ugm-3 (Ref.eq)
06/01/2018,20:00:00,9.45,R ugm-3 (FIDAS),5.849,R ugm-3 (Ref.eq)
06/01/2018,21:00:00,10.5,R ugm-3 (FIDAS),6.321,R ugm-3 (Ref.eq)
06/01/2018,22:00:00,11.275,R ugm-3 (FIDAS),6.486,R ugm-3 (Ref.eq)
06/01/2018,23:00:00,13.175,R ugm-3 (FIDAS),6.91,R ugm-3 (Ref.eq)
06/01/2018,24:00:00,14.15,R ugm-3 (FIDAS),6.934,R ugm-3 (Ref.eq)
07/01/2018,1:00:00,12.15,R ugm-3 (FIDAS),6.25,R ugm-3 (Ref.eq)
07/01/2018,2:00:00,11.325,R ugm-3 (FIDAS),5.637,R ugm-3 (Ref.eq)
07/01/2018,3:00:00,11.15,R ugm-3 (FIDAS),5.212,R ugm-3 (Ref.eq)
07/01/2018,4:00:00,9.675,R ugm-3 (FIDAS),4.717,R ugm-3 (Ref.eq)
07/01/2018,5:00:00,8.8,R ugm-3 (FIDAS),4.009,R ugm-3 (Ref.eq)
07/01/2018,6:00:00,7.825,R ugm-3 (FIDAS),3.42,R ugm-3 (Ref.eq)
07/01/2018,7:00:00,6.55,R ugm-3 (FIDAS),3.208,R ugm-3 (Ref.eq)
07/01/2018,8:00:00,5.175,R ugm-3 (FIDAS),2.948,R ugm-3 (Ref.eq)
07/01/2018,9:00:00,6.8,R ugm-3 (FIDAS),3.609,R ugm-3 (Ref.eq)
07/01/2018,10:00:00,7.6,R ugm-3 (FIDAS),4.387,R ugm-3 (Ref.eq)
07/01/2018,11:00:00,9.575,R ugm-3 (FIDAS),4.929,R ugm-3 (Ref.eq)
07/01/2018,12:00:00,9.975,R ugm-3 (FIDAS),4.788,R ugm-3 (Ref.eq)
07/01/2018,13:00:00,10.225,R ugm-3 (FIDAS),5.142,R ugm-3 (Ref.eq)
07/01/2018,14:00:00,8.65,R ugm-3 (FIDAS),4.623,R ugm-3 (Ref.eq)
07/01/2018,15:00:00,9.925,R ugm-3 (FIDAS),4.764,R ugm-3 (Ref.eq)
07/01/2018,16:00:00,9.6,R ugm-3 (FIDAS),4.859,R ugm-3 (Ref.eq)
07/01/2018,17:00:00,10.075,R ugm-3 (FIDAS),5.236,R ugm-3 (Ref.eq)
07/01/2018,18:00:00,11.3,R ugm-3 (FIDAS),5.943,R ugm-3 (Ref.eq)
07/01/2018,19:00:00,12.9,R ugm-3 (FIDAS),6.722,R ugm-3 (Ref.eq)
07/01/2018,20:00:00,12.475,R ugm-3 (FIDAS),7.099,R ugm-3 (Ref.eq)
07/01/2018,21:00:00,13.625,R ugm-3 (FIDAS),7.689,R ugm-3 (Ref.eq)
07/01/2018,22:00:00,12.725,R ugm-3 (FIDAS),6.887,R ugm-3 (Ref.eq)
07/01/2018,23:00:00,12.825,R ugm-3 (FIDAS),6.816,R ugm-3 (Ref.eq)
07/01/2018,24:00:00,13.875,R ugm-3 (FIDAS),6.934,R ugm-3 (Ref.eq)
08/01/2018,1:00:00,13.775,R ugm-3 (FIDAS),6.91,R ugm-3 (Ref.eq)
08/01/2018,2:00:00,13.825,R ugm-3 (FIDAS),6.58,R ugm-3 (Ref.eq)
08/01/2018,3:00:00,12.925,R ugm-3 (FIDAS),6.627,R ugm-3 (Ref.eq)
08/01/2018,4:00:00,12.55,R ugm-3 (FIDAS),7.146,R ugm-3 (Ref.eq)
08/01/2018,5:00:00,13.325,R ugm-3 (FIDAS),7.712,R ugm-3 (Ref.eq)
08/01/2018,6:00:00,11.775,R ugm-3 (FIDAS),7.476,R ugm-3 (Ref.eq)
08/01/2018,7:00:00,13.65,R ugm-3 (FIDAS),8.632,R ugm-3 (Ref.eq)
08/01/2018,8:00:00,16.525,R ugm-3 (FIDAS),10.377,R ugm-3 (Ref.eq)
08/01/2018,9:00:00,18.275,R ugm-3 (FIDAS),12.264,R ugm-3 (Ref.eq)
08/01/2018,10:00:00,19.575,R ugm-3 (FIDAS),13.019,R ugm-3 (Ref.eq)
08/01/2018,11:00:00,18.9,R ugm-3 (FIDAS),12.241,R ugm-3 (Ref.eq)
08/01/2018,12:00:00,18.525,R ugm-3 (FIDAS),12.665,R ugm-3 (Ref.eq)
08/01/2018,13:00:00,19.225,R ugm-3 (FIDAS),13.491,R ugm-3 (Ref.eq)
08/01/2018,14:00:00,19.25,R ugm-3 (FIDAS),13.679,R ugm-3 (Ref.eq)
08/01/2018,15:00:00,19,R ugm-3 (FIDAS),13.585,R ugm-3 (Ref.eq)
08/01/2018,16:00:00,20.55,R ugm-3 (FIDAS),14.481,R ugm-3 (Ref.eq)
08/01/2018,17:00:00,19.975,R ugm-3 (FIDAS),14.198,R ugm-3 (Ref.eq)
08/01/2018,18:00:00,18.7,R ugm-3 (FIDAS),14.245,R ugm-3 (Ref.eq)
08/01/2018,19:00:00,17.525,R ugm-3 (FIDAS),14.552,R ugm-3 (Ref.eq)
08/01/2018,20:00:00,18.425,R ugm-3 (FIDAS),15.212,R ugm-3 (Ref.eq)
08/01/2018,21:00:00,20.3,R ugm-3 (FIDAS),17.052,R ugm-3 (Ref.eq)
08/01/2018,22:00:00,23.75,R ugm-3 (FIDAS),19.505,R ugm-3 (Ref.eq)
08/01/2018,23:00:00,26.275,R ugm-3 (FIDAS),22.123,R ugm-3 (Ref.eq)
08/01/2018,24:00:00,29.475,R ugm-3 (FIDAS),23.868,R ugm-3 (Ref.eq)
09/01/2018,1:00:00,29.2,R ugm-3 (FIDAS),23.774,R ugm-3 (Ref.eq)
09/01/2018,2:00:00,27.5,R ugm-3 (FIDAS),22.594,R ugm-3 (Ref.eq)
09/01/2018,3:00:00,26.65,R ugm-3 (FIDAS),21.51,R ugm-3 (Ref.eq)
09/01/2018,4:00:00,27.275,R ugm-3 (FIDAS),21.816,R ugm-3 (Ref.eq)
09/01/2018,5:00:00,26.825,R ugm-3 (FIDAS),21.981,R ugm-3 (Ref.eq)
09/01/2018,6:00:00,28.325,R ugm-3 (FIDAS),23.326,R ugm-3 (Ref.eq)
09/01/2018,7:00:00,28.525,R ugm-3 (FIDAS),24.033,R ugm-3 (Ref.eq)
09/01/2018,8:00:00,28.5,R ugm-3 (FIDAS),23.703,R ugm-3 (Ref.eq)
09/01/2018,9:00:00,27.35,R ugm-3 (FIDAS),22.807,R ugm-3 (Ref.eq)
09/01/2018,10:00:00,30,R ugm-3 (FIDAS),23.632,R ugm-3 (Ref.eq)
09/01/2018,11:00:00,27.15,R ugm-3 (FIDAS),21.698,R ugm-3 (Ref.eq)
09/01/2018,12:00:00,30.4,R ugm-3 (FIDAS),24.599,R ugm-3 (Ref.eq)
09/01/2018,13:00:00,34.85,R ugm-3 (FIDAS),25.401,R ugm-3 (Ref.eq)
09/01/2018,14:00:00,36.45,R ugm-3 (FIDAS),25.495,R ugm-3 (Ref.eq)
09/01/2018,15:00:00,33.875,R ugm-3 (FIDAS),25.401,R ugm-3 (Ref.eq)
09/01/2018,16:00:00,36.725,R ugm-3 (FIDAS),27.076,R ugm-3 (Ref.eq)
09/01/2018,17:00:00,35.225,R ugm-3 (FIDAS),25.944,R ugm-3 (Ref.eq)
09/01/2018,18:00:00,30.05,R ugm-3 (FIDAS),22.642,R ugm-3 (Ref.eq)
09/01/2018,19:00:00,30.75,R ugm-3 (FIDAS),23.302,R ugm-3 (Ref.eq)
09/01/2018,20:00:00,30.05,R ugm-3 (FIDAS),23.727,R ugm-3 (Ref.eq)
09/01/2018,21:00:00,28.75,R ugm-3 (FIDAS),22.193,R ugm-3 (Ref.eq)
09/01/2018,22:00:00,24.15,R ugm-3 (FIDAS),18.231,R ugm-3 (Ref.eq)
09/01/2018,23:00:00,22.75,R ugm-3 (FIDAS),17.17,R ugm-3 (Ref.eq)
09/01/2018,24:00:00,25.55,R ugm-3 (FIDAS),19.41,R ugm-3 (Ref.eq)
10/01/2018,1:00:00,19.775,R ugm-3 (FIDAS),15.307,R ugm-3 (Ref.eq)
10/01/2018,2:00:00,14.575,R ugm-3 (FIDAS),10.92,R ugm-3 (Ref.eq)
10/01/2018,3:00:00,13.7,R ugm-3 (FIDAS),10.59,R ugm-3 (Ref.eq)
10/01/2018,4:00:00,12.6,R ugm-3 (FIDAS),9.552,R ugm-3 (Ref.eq)
10/01/2018,5:00:00,10.025,R ugm-3 (FIDAS),6.486,R ugm-3 (Ref.eq)
10/01/2018,6:00:00,6.2,R ugm-3 (FIDAS),4.481,R ugm-3 (Ref.eq)
10/01/2018,7:00:00,3.175,R ugm-3 (FIDAS),2.146,R ugm-3 (Ref.eq)
10/01/2018,8:00:00,3.625,R ugm-3 (FIDAS),2.524,R ugm-3 (Ref.eq)
10/01/2018,9:00:00,9.475,R ugm-3 (FIDAS),5.637,R ugm-3 (Ref.eq)
10/01/2018,10:00:00,11,R ugm-3 (FIDAS),6.297,R ugm-3 (Ref.eq)
10/01/2018,11:00:00,12.075,R ugm-3 (FIDAS),7.311,R ugm-3 (Ref.eq)
10/01/2018,12:00:00,12.45,R ugm-3 (FIDAS),7.571,R ugm-3 (Ref.eq)
10/01/2018,13:00:00,13.775,R ugm-3 (FIDAS),8.231,R ugm-3 (Ref.eq)
10/01/2018,14:00:00,13.575,R ugm-3 (FIDAS),7.995,R ugm-3 (Ref.eq)
10/01/2018,15:00:00,14.875,R ugm-3 (FIDAS),8.373,R ugm-3 (Ref.eq)
10/01/2018,16:00:00,12.575,R ugm-3 (FIDAS),6.887,R ugm-3 (Ref.eq)
10/01/2018,17:00:00,14.35,R ugm-3 (FIDAS),8.962,R ugm-3 (Ref.eq)
10/01/2018,18:00:00,19.3,R ugm-3 (FIDAS),11.627,R ugm-3 (Ref.eq)
10/01/2018,19:00:00,20.75,R ugm-3 (FIDAS),13.656,R ugm-3 (Ref.eq)
10/01/2018,20:00:00,25.6,R ugm-3 (FIDAS),16.604,R ugm-3 (Ref.eq)
10/01/2018,21:00:00,37.075,R ugm-3 (FIDAS),28.42,R ugm-3 (Ref.eq)
10/01/2018,22:00:00,27.675,R ugm-3 (FIDAS),20.778,R ugm-3 (Ref.eq)
10/01/2018,23:00:00,40.7,R ugm-3 (FIDAS),32.642,R ugm-3 (Ref.eq)
10/01/2018,24:00:00,28.8,R ugm-3 (FIDAS),22.736,R ugm-3 (Ref.eq)
11/01/2018,1:00:00,31.35,R ugm-3 (FIDAS),25.66,R ugm-3 (Ref.eq)
11/01/2018,2:00:00,27.1,R ugm-3 (FIDAS),22.311,R ugm-3 (Ref.eq)
11/01/2018,3:00:00,24.15,R ugm-3 (FIDAS),18.326,R ugm-3 (Ref.eq)
11/01/2018,4:00:00,19.85,R ugm-3 (FIDAS),17.264,R ugm-3 (Ref.eq)
11/01/2018,5:00:00,20.75,R ugm-3 (FIDAS),17.995,R ugm-3 (Ref.eq)
11/01/2018,6:00:00,22.05,R ugm-3 (FIDAS),19.623,R ugm-3 (Ref.eq)
11/01/2018,7:00:00,26.675,R ugm-3 (FIDAS),24.104,R ugm-3 (Ref.eq)
11/01/2018,8:00:00,20.875,R ugm-3 (FIDAS),18.467,R ugm-3 (Ref.eq)
11/01/2018,9:00:00,23.95,R ugm-3 (FIDAS),13.443,R ugm-3 (Ref.eq)
11/01/2018,10:00:00,20.525,R ugm-3 (FIDAS),13.844,R ugm-3 (Ref.eq)
11/01/2018,11:00:00,21.5,R ugm-3 (FIDAS),16.58,R ugm-3 (Ref.eq)
11/01/2018,12:00:00,17.275,R ugm-3 (FIDAS),13.208,R ugm-3 (Ref.eq)
11/01/2018,13:00:00,23.65,R ugm-3 (FIDAS),13.349,R ugm-3 (Ref.eq)
11/01/2018,14:00:00,20.425,R ugm-3 (FIDAS),15.448,R ugm-3 (Ref.eq)
11/01/2018,15:00:00,25.2,R ugm-3 (FIDAS),18.868,R ugm-3 (Ref.eq)
11/01/2018,16:00:00,26.15,R ugm-3 (FIDAS),19.599,R ugm-3 (Ref.eq)
11/01/2018,17:00:00,25.175,R ugm-3 (FIDAS),20.566,R ugm-3 (Ref.eq)
11/01/2018,18:00:00,23.875,R ugm-3 (FIDAS),20.826,R ugm-3 (Ref.eq)
11/01/2018,19:00:00,23.675,R ugm-3 (FIDAS),20.543,R ugm-3 (Ref.eq)
11/01/2018,20:00:00,23.5,R ugm-3 (FIDAS),20.33,R ugm-3 (Ref.eq)
11/01/2018,21:00:00,22.9,R ugm-3 (FIDAS),19.929,R ugm-3 (Ref.eq)
11/01/2018,22:00:00,22.675,R ugm-3 (FIDAS),19.764,R ugm-3 (Ref.eq)
11/01/2018,23:00:00,25.2,R ugm-3 (FIDAS),21.745,R ugm-3 (Ref.eq)
11/01/2018,24:00:00,24.8,R ugm-3 (FIDAS),21.439,R ugm-3 (Ref.eq)
12/01/2018,1:00:00,24.275,R ugm-3 (FIDAS),21.156,R ugm-3 (Ref.eq)
12/01/2018,2:00:00,19.275,R ugm-3 (FIDAS),17.288,R ugm-3 (Ref.eq)
12/01/2018,3:00:00,18.65,R ugm-3 (FIDAS),17.123,R ugm-3 (Ref.eq)
12/01/2018,4:00:00,20.675,R ugm-3 (FIDAS),18.538,R ugm-3 (Ref.eq)
12/01/2018,5:00:00,21.1,R ugm-3 (FIDAS),19.08,R ugm-3 (Ref.eq)
12/01/2018,6:00:00,19.45,R ugm-3 (FIDAS),17.854,R ugm-3 (Ref.eq)
12/01/2018,7:00:00,15.95,R ugm-3 (FIDAS),14.576,R ugm-3 (Ref.eq)
12/01/2018,8:00:00,15.35,R ugm-3 (FIDAS),14.033,R ugm-3 (Ref.eq)
12/01/2018,9:00:00,15.05,R ugm-3 (FIDAS),10.896,R ugm-3 (Ref.eq)
