Date,PM25_weighted_value(ug m-3)
2021-05-07,7.4
2021-05-08,6.0
2021-05-09,6.6
2021-05-10,8.2
2021-05-11,7.1
2021-05-12,8.6
2021-05-13,12.3
2021-05-14,11.1
2021-05-15,9.8
2021-05-16,7.1
2021-05-17,9.0
2021-05-18,9.2
2021-05-19,6.3
2021-05-20,8.6
2021-05-21,8.4
2021-05-22,7.3
2021-05-23,6.0
2021-05-24,5.9
2021-05-25,7.2
2021-05-26,7.7
2021-05-27,12.7
2021-05-28,16.0
2021-05-29,15.1
2021-05-30,14.4
2021-05-31,16.5
2021-06-01,15.4
2021-06-02,16.8
2021-06-03,17.4
2021-06-04,9.2
2021-06-05,10.9
2021-06-06,9.6
2021-06-07,9.8
2021-06-08,11.2
2021-06-09,9.6
2021-06-10,9.3
2021-06-11,8.6
2021-06-12,9.7
2021-06-13,13.9
2021-06-14,11.3
2021-06-15,10.9
2021-06-16,14.8
2021-06-17,16.2
2021-06-18,8.25
2021-06-19,9.45
2021-06-20,6.2
2021-06-21,7.0
2021-06-22,5.8
2021-06-23,8.9
2021-06-24,14.1
2021-06-25,8.7
2021-06-26,10.7
2021-06-27,18.2
2021-06-28,12.2
2021-06-29,10.9
2021-06-30,7.1
2021-07-01,13.2
2021-07-02,19.5
2021-07-03,11.7
2021-07-04,8.5
2021-07-05,8.9
2021-07-06,9.0
2021-07-07,10.5
2021-07-08,11.9
2021-07-09,14.5
2021-07-10,11.0
2021-07-11,7.8
2021-07-12,6.65
2021-07-13,6.050000000000001
2021-07-14,9.6
2021-07-15,8.133333333333333
2021-07-16,10.333333333333334
2021-07-17,10.55
2021-07-18,7.05
2021-07-19,5.15
2021-07-20,4.25
2021-07-21,4.65
2021-07-22,24.7
2021-07-23,11.3
2021-07-24,19.9
2021-07-25,17.1
2021-07-26,14.333333333333334
2021-07-27,13.2
2021-07-28,7.300000000000001
2021-07-29,7.3
2021-07-30,6.8
2021-07-31,6.8
2021-08-01,6.3
2021-08-02,6.3
2021-08-03,8.6
2021-08-04,10.6
2021-08-05,8.7
2021-08-06,6.2
2021-08-07,5.9
2021-08-08,6.5
2021-08-09,7.1
2021-08-10,8.4
2021-08-11,7.6
2021-08-12,7.9
2021-08-13,10.0
2021-08-14,9.3
2021-08-15,7.3
2021-08-16,10.9
2021-08-17,7.2
2021-08-18,6.8
2021-08-19,8.3
2021-08-20,6.8
2021-08-21,9.0
2021-08-22,6.3
2021-08-23,6.0
2021-08-24,5.4
2021-08-25,4.4
2021-08-26,4.7
2021-08-27,5.7
2021-08-28,6.4
2021-08-29,5.2
2021-08-30,4.3
2021-08-31,4.8
2021-09-01,7.8
2021-09-02,8.8
2021-09-03,14.7
2021-09-04,15.5
2021-09-05,8.233333333333333
2021-09-06,10.700000000000001
2021-09-07,8.033333333333333
2021-09-08,8.133333333333333
2021-09-09,9.4
2021-09-10,10.0
2021-09-11,10.966666666666667
2021-09-12,8.05
2021-09-13,9.833333333333334
2021-09-14,13.633333333333333
2021-09-15,18.533333333333335
2021-09-16,13.733333333333334
2021-09-17,8.333333333333334
2021-09-18,9.033333333333333
2021-09-19,10.233333333333333
2021-09-20,12.133333333333333
2021-09-21,13.766666666666666
2021-09-22,14.100000000000001
2021-09-23,7.35
2021-09-24,6.5
2021-09-25,11.9
2021-09-26,17.0
2021-09-27,5.7
2021-09-28,5.8
2021-09-29,5.6
2021-09-30,6.2
2021-10-01,7.1
2021-10-02,5.8
2021-10-03,5.2
2021-10-04,6.0
2021-10-05,5.3
2021-10-06,6.9
2021-10-07,10.5
2021-10-08,11.4
2021-10-09,31.4
2021-10-10,18.2
2021-10-11,8.9
2021-10-12,9.2
2021-10-13,9.6
2021-10-14,7.699999999999999
2021-10-15,6.7
2021-10-16,15.7
2021-10-17,12.7
2021-10-18,12.5
2021-10-19,15.3
2021-10-20,7.7
2021-10-21,5.9
2021-10-22,7.0
2021-10-23,7.0
2021-10-24,7.0
2021-10-25,7.9
2021-10-26,7.1
2021-10-27,6.4
2021-10-28,10.2
2021-10-29,8.9
2021-10-30,6.7
2021-10-31,6.1
2021-11-01,7.8
2021-11-02,12.2
2021-11-03,12.0
2021-11-04,7.2
2021-11-05,22.5
2021-11-06,14.1
2021-11-07,10.7
2021-11-08,15.0
2021-11-09,9.3
2021-11-10,12.2
2021-11-11,12.4
2021-11-12,10.3
2021-11-13,4.2
2021-11-14,6.5
2021-11-15,11.8
2021-11-16,18.3
2021-11-17,13.3
2021-11-18,11.7
2021-11-19,11.7
2021-11-20,10.7
2021-11-21,4.1
2021-11-22,5.7
2021-11-23,16.5
2021-11-24,21.75
2021-11-25,14.0
2021-11-26,7.3
2021-11-27,3.5
2021-11-28,6.2
2021-11-29,17.0
2021-11-30,8.2
2021-12-01,4.4
2021-12-02,6.9
2021-12-03,12.7
2021-12-04,10.6
2021-12-05,3.5
2021-12-06,10.3
2021-12-07,7.4
2021-12-08,7.2
2021-12-09,8.8
2021-12-10,5.7
2021-12-11,10.6
2021-12-12,5.8
2021-12-13,6.2
2021-12-14,9.7
2021-12-15,8.9
2021-12-16,8.1
2021-12-17,10.4
2021-12-18,12.7
2021-12-19,6.9
2021-12-20,5.3
2021-12-21,9.55
2021-12-22,10.7
2021-12-23,8.7
2021-12-24,9.633333333333333
2021-12-25,13.933333333333332
2021-12-26,11.133333333333333
2021-12-27,28.150000000000002
2021-12-28,20.366666666666667
2021-12-29,15.666666666666666
2021-12-30,17.7
2021-12-31,15.6
2022-01-01,18.85
2022-01-02,8.6
2022-01-03,8.925
2022-01-04,14.799999999999999
2022-01-05,11.775
2022-01-06,12.6
2022-01-07,12.5
2022-01-08,14.925
2022-01-09,15.625
2022-01-10,18.299999999999997
2022-01-11,14.475
2022-01-12,11.725
2022-01-13,13.175
2022-01-14,13.799999999999999
2022-01-15,12.15
2022-01-16,9.933333333333334
2022-01-17,9.466666666666667
2022-01-18,12.6
2022-01-19,10.266666666666667
2022-01-20,18.75
2022-01-21,23.35
2022-01-22,14.799999999999999
2022-01-23,12.066666666666668
2022-01-24,18.25
2022-01-25,17.825
2022-01-26,13.133333333333333
2022-01-27,11.95
2022-01-28,8.333333333333334
2022-01-29,9.733333333333333
2022-01-30,11.4
2022-01-31,12.425
2022-02-01,9.566666666666666
2022-02-02,9.466666666666667
2022-02-03,10.566666666666666
2022-02-04,8.45
2022-02-05,10.866666666666667
2022-02-06,16.425
2022-02-07,14.225
2022-02-08,11.125
2022-02-09,7.65
2022-02-10,8.15
2022-02-11,9.524999999999999
2022-02-12,13.725
2022-02-13,12.725
2022-02-14,16.725
2022-02-15,16.225
2022-02-16,14.325
2022-02-17,14.5
2022-02-18,11.775
2022-02-19,11.575
2022-02-20,10.5
2022-02-21,19.125
2022-02-22,21.525
2022-02-23,17.5
2022-02-24,19.55
2022-02-25,17.225
2022-02-26,17.599999999999998
2022-02-27,21.8
2022-02-28,18.8
2022-03-01,22.075
2022-03-02,24.15
2022-03-03,31.75
2022-03-04,13.55
2022-03-05,8.875
2022-03-06,11.2
2022-03-07,14.25
2022-03-08,16.46666666666667
2022-03-09,12.933333333333332
2022-03-10,10.4
2022-03-11,9.15
2022-03-12,8.1
2022-03-13,9.2
2022-03-14,7.9
2022-03-15,8.075
2022-03-16,10.175
2022-03-17,8.65
2022-03-18,11.649999999999999
2022-03-19,10.575
2022-03-20,8.925
2022-03-21,10.633333333333333
2022-03-22,14.933333333333332
2022-03-23,15.25
2022-03-24,17.5
2022-03-25,16.175
2022-03-26,15.75
2022-03-27,14.25
2022-03-28,13.475
2022-03-29,14.849999999999998
2022-03-30,19.425
2022-03-31,16.65
2022-04-01,12.725
2022-04-02,11.4
2022-04-03,10.35
2022-04-04,11.2
2022-04-05,9.775
2022-04-06,11.733333333333334
2022-04-07,26.133333333333336
2022-04-08,26.650000000000002
2022-04-09,27.466666666666665
2022-04-10,17.75
2022-04-11,19.6
2022-04-12,18.175
2022-04-13,16.025
2022-04-14,18.775
2022-04-15,20.825
2022-04-16,25.950000000000003
2022-04-17,19.325
2022-04-18,21.55
2022-04-19,23.075000000000003
2022-04-20,23.9
2022-04-21,28.425
2022-04-22,23.55
2022-04-23,17.925
2022-04-24,17.2
2022-04-25,9.35
2022-04-26,10.275
2022-04-27,14.175
2022-04-28,9.525
2022-04-29,8.7
2022-04-30,11.475
2022-05-01,12.525
2022-05-02,10.6
2022-05-03,10.925
2022-05-04,8.675
2022-05-05,10.9
2022-05-06,8.766666666666667
2022-05-07,12.633333333333335
2022-05-08,11.833333333333334
2022-05-09,15.799999999999999
2022-05-10,10.066666666666666
2022-05-11,8.0
2022-05-12,9.5
2022-05-13,10.233333333333333
2022-05-14,8.675
2022-05-15,11.7
2022-05-16,10.125
2022-05-17,10.175
2022-05-18,12.566666666666665
2022-05-19,11.9
2022-05-20,11.766666666666666
2022-05-21,9.4
2022-05-22,9.833333333333334
2022-05-23,8.466666666666667
2022-05-24,8.333333333333334
2022-05-25,13.924999999999999
2022-05-26,15.950000000000001
2022-05-27,14.05
2022-05-28,15.575
2022-05-29,14.075
2022-05-30,15.0
2022-05-31,17.625
2022-06-01,16.225
2022-06-02,12.6
2022-06-03,13.975
2022-06-04,11.075
2022-06-05,8.925
2022-06-06,8.5
2022-06-07,7.733333333333334
2022-06-08,7.3
2022-06-09,9.6
2022-06-10,9.525
2022-06-11,9.333333333333334
2022-06-12,10.725
2022-06-13,10.95
2022-06-14,10.35
2022-06-15,9.425
2022-06-16,9.725000000000001
2022-06-17,10.9
2022-06-18,8.25
2022-06-19,9.45
2022-06-20,6.633333333333334
2022-06-21,6.3999999999999995
2022-06-22,6.733333333333333
2022-06-23,11.3
2022-06-24,15.975
2022-06-25,13.525
2022-06-26,10.9
2022-06-27,11.25
2022-06-28,10.274999999999999
2022-06-29,10.775
2022-06-30,7.233333333333333
2022-07-01,10.699999999999998
2022-07-02,11.6
2022-07-03,9.766666666666667
2022-07-04,10.166666666666666
2022-07-05,12.666666666666666
2022-07-06,10.35
2022-07-07,14.6
2022-07-08,10.733333333333334
2022-07-09,11.55
2022-07-10,9.2
2022-07-11,7.8
2022-07-12,6.65
2022-07-13,6.050000000000001
2022-07-14,9.6
2022-07-15,8.133333333333333
2022-07-16,10.333333333333334
2022-07-17,10.55
2022-07-18,7.05
2022-07-19,5.15
2022-07-20,4.25
2022-07-21,4.65
2022-07-22,13.9
2022-07-23,10.1
2022-07-24,13.9
2022-07-25,13.425
2022-07-26,14.333333333333334
2022-07-27,13.2
2022-07-28,7.300000000000001
2022-07-29,7.75
2022-07-30,8.75
2022-07-31,11.733333333333334
2022-08-01,8.766666666666667
2022-08-02,8.633333333333333
2022-08-03,8.566666666666666
2022-08-04,8.866666666666665
2022-08-05,8.299999999999999
2022-08-06,10.133333333333333
2022-08-07,11.375
2022-08-08,10.5
2022-08-09,11.033333333333333
2022-08-10,12.225
2022-08-11,13.975
2022-08-12,16.575
2022-08-13,12.35
2022-08-14,10.05
2022-08-15,10.55
2022-08-16,13.75
2022-08-17,9.275
2022-08-18,8.35
2022-08-19,8.65
2022-08-20,9.1
2022-08-21,9.600000000000001
2022-08-22,9.925
2022-08-23,9.6
2022-08-24,12.966666666666667
2022-08-25,12.575
2022-08-26,11.9
2022-08-27,8.033333333333333
2022-08-28,8.8
2022-08-29,6.9
2022-08-30,6.95
2022-08-31,8.575
2022-09-01,10.425
2022-09-02,11.775
2022-09-03,12.775
2022-09-04,12.6
2022-09-05,8.233333333333333
2022-09-06,10.700000000000001
2022-09-07,8.033333333333333
2022-09-08,8.133333333333333
2022-09-09,9.4
2022-09-10,10.0
2022-09-11,10.966666666666667
2022-09-12,8.05
2022-09-13,9.833333333333334
2022-09-14,13.633333333333333
2022-09-15,18.533333333333335
2022-09-16,13.733333333333334
2022-09-17,8.333333333333334
2022-09-18,9.033333333333333
2022-09-19,10.233333333333333
2022-09-20,12.133333333333333
2022-09-21,13.766666666666666
2022-09-22,14.100000000000001
2022-09-23,7.35
2022-09-24,6.5
2022-09-25,11.075
2022-09-26,12.625
2022-09-27,10.2
2022-09-28,7.425
2022-09-29,9.15
2022-09-30,8.95
2022-10-01,7.375
2022-10-02,6.7
2022-10-03,10.1
2022-10-04,10.95
2022-10-05,13.766666666666666
2022-10-06,10.600000000000001
2022-10-07,9.533333333333333
2022-10-08,10.7
2022-10-09,16.775
2022-10-10,18.5
2022-10-11,9.4
2022-10-12,9.524999999999999
2022-10-13,9.6
2022-10-14,7.699999999999999
2022-10-15,6.7
2022-10-16,16.400000000000002
2022-10-17,12.633333333333333
2022-10-18,10.666666666666666
2022-10-19,13.700000000000001
2022-10-20,16.466666666666665
2022-10-21,10.233333333333334
2022-10-22,9.2
2022-10-23,10.45
2022-10-24,14.700000000000001
2022-10-25,10.200000000000001
2022-10-26,7.3999999999999995
2022-10-27,6.533333333333334
2022-10-28,8.700000000000001
2022-10-29,6.5
2022-10-30,10.833333333333334
2022-10-31,17.8
2022-11-01,13.433333333333332
2022-11-02,13.4
2022-11-03,13.766666666666666
2022-11-04,12.600000000000001
2022-11-05,25.166666666666668
2022-11-06,19.533333333333335
2022-11-07,10.866666666666667
2022-11-08,13.333333333333334
2022-11-09,11.6
2022-11-10,11.966666666666667
2022-11-11,10.966666666666667
2022-11-12,10.666666666666666
2022-11-13,9.333333333333334
2022-11-14,9.766666666666667
2022-11-15,15.333333333333334
2022-11-16,17.5
2022-11-17,20.633333333333333
2022-11-18,10.933333333333332
2022-11-19,13.9
2022-11-20,11.833333333333334
2022-11-21,18.766666666666666
2022-11-22,19.599999999999998
2022-11-23,23.26666666666667
2022-11-24,21.75
2022-11-25,14.0
2022-11-26,9.233333333333333
2022-11-27,11.266666666666666
2022-11-28,9.200000000000001
2022-11-29,12.299999999999999
2022-11-30,13.133333333333333
2022-12-01,7.666666666666667
2022-12-02,12.1
2022-12-03,15.9
2022-12-04,19.033333333333335
2022-12-05,15.200000000000001
2022-12-06,11.266666666666666
2022-12-07,8.666666666666666
2022-12-08,8.466666666666667
2022-12-09,7.433333333333334
2022-12-10,9.200000000000001
2022-12-11,14.566666666666668
2022-12-12,12.666666666666666
2022-12-13,11.866666666666667
2022-12-14,14.833333333333334
2022-12-15,12.433333333333332
2022-12-16,9.533333333333333
2022-12-17,12.9
2022-12-18,11.9
2022-12-19,10.033333333333333
2022-12-20,8.366666666666667
2022-12-21,9.55
2022-12-22,10.7
2022-12-23,8.7
2022-12-24,9.633333333333333
2022-12-25,13.933333333333332
2022-12-26,11.133333333333333
2022-12-27,28.150000000000002
2022-12-28,20.366666666666667
2022-12-29,15.666666666666666
2022-12-30,17.7
2022-12-31,15.6
2023-01-01,18.85
2023-01-02,8.6
2023-01-03,8.925
2023-01-04,14.799999999999999
2023-01-05,11.775
2023-01-06,12.6
2023-01-07,12.5
2023-01-08,14.925
2023-01-09,15.625
2023-01-10,18.299999999999997
2023-01-11,14.475
2023-01-12,11.725
2023-01-13,13.175
2023-01-14,13.799999999999999
2023-01-15,12.15
2023-01-16,9.933333333333334
2023-01-17,9.466666666666667
2023-01-18,12.6
2023-01-19,10.266666666666667
2023-01-20,18.75
2023-01-21,23.35
2023-01-22,14.799999999999999
2023-01-23,12.066666666666668
2023-01-24,18.25
2023-01-25,17.825
2023-01-26,13.133333333333333
2023-01-27,11.95
2023-01-28,8.333333333333334
2023-01-29,9.733333333333333
2023-01-30,11.4
2023-01-31,12.425
2023-02-01,9.566666666666666
2023-02-02,9.466666666666667
2023-02-03,10.566666666666666
2023-02-04,8.45
2023-02-05,10.866666666666667
2023-02-06,16.425
2023-02-07,14.225
2023-02-08,11.125
2023-02-09,7.65
2023-02-10,8.15
2023-02-11,9.524999999999999
2023-02-12,13.725
2023-02-13,12.725
2023-02-14,16.725
2023-02-15,16.225
2023-02-16,14.325
2023-02-17,14.5
2023-02-18,11.775
2023-02-19,11.575
2023-02-20,10.5
2023-02-21,19.125
2023-02-22,21.525
2023-02-23,17.5
2023-02-24,19.55
2023-02-25,17.225
2023-02-26,17.599999999999998
2023-02-27,21.8
2023-02-28,18.8
2023-03-01,22.075
2023-03-02,24.15
2023-03-03,31.75
2023-03-04,13.55
2023-03-05,8.875
2023-03-06,11.2
2023-03-07,14.25
2023-03-08,16.46666666666667
2023-03-09,12.933333333333332
2023-03-10,10.4
2023-03-11,9.15
2023-03-12,8.1
2023-03-13,9.2
2023-03-14,7.9
2023-03-15,8.075
2023-03-16,10.175
2023-03-17,8.65
2023-03-18,11.649999999999999
2023-03-19,10.575
2023-03-20,8.925
2023-03-21,10.633333333333333
2023-03-22,14.933333333333332
2023-03-23,15.25
2023-03-24,17.5
2023-03-25,16.175
2023-03-26,15.75
2023-03-27,14.25
2023-03-28,13.475
2023-03-29,14.849999999999998
2023-03-30,19.425
2023-03-31,16.65
2023-04-01,12.725
2023-04-02,11.4
2023-04-03,10.35
2023-04-04,11.2
2023-04-05,9.775
2023-04-06,11.733333333333334
2023-04-07,26.133333333333336
2023-04-08,26.650000000000002
2023-04-09,27.466666666666665
2023-04-10,17.75
2023-04-11,19.6
2023-04-12,18.175
2023-04-13,16.025
2023-04-14,18.775
2023-04-15,20.825
2023-04-16,25.950000000000003
2023-04-17,19.325
2023-04-18,21.55
2023-04-19,23.075000000000003
2023-04-20,23.9
2023-04-21,28.425
2023-04-22,23.55
2023-04-23,17.925
2023-04-24,17.2
2023-04-25,9.35
2023-04-26,10.275
2023-04-27,14.175
2023-04-28,9.525
2023-04-29,8.7
2023-04-30,11.475
2023-05-01,12.525
2023-05-02,10.6
2023-05-03,10.925
2023-05-04,8.675
2023-05-05,10.9
2023-05-06,8.766666666666667
2023-05-07,12.633333333333335
2023-05-08,11.833333333333334
2023-05-09,15.799999999999999
2023-05-10,10.066666666666666
2023-05-11,8.0
2023-05-12,9.5
2023-05-13,10.233333333333333
2023-05-14,8.675
2023-05-15,11.7
2023-05-16,10.125
2023-05-17,10.175
2023-05-18,12.566666666666665
2023-05-19,11.9
2023-05-20,11.766666666666666
2023-05-21,9.4
2023-05-22,9.833333333333334
2023-05-23,8.466666666666667
2023-05-24,8.333333333333334
2023-05-25,13.924999999999999
2023-05-26,15.950000000000001
2023-05-27,14.05
2023-05-28,15.575
2023-05-29,14.075
2023-05-30,15.0
2023-05-31,17.625
2023-06-01,16.225
2023-06-02,12.6
2023-06-03,13.975
2023-06-04,11.075
2023-06-05,8.925
2023-06-06,8.5
2023-06-07,7.733333333333334
2023-06-08,7.3
2023-06-09,9.6
2023-06-10,9.525
2023-06-11,9.333333333333334
2023-06-12,10.725
2023-06-13,10.95
2023-06-14,10.35
2023-06-15,9.425
2023-06-16,9.725000000000001
2023-06-17,10.9
2023-06-18,8.25
2023-06-19,9.45
2023-06-20,6.633333333333334
2023-06-21,6.3999999999999995
2023-06-22,6.733333333333333
2023-06-23,11.3
2023-06-24,15.975
2023-06-25,13.525
2023-06-26,10.9
2023-06-27,11.25
2023-06-28,10.274999999999999
2023-06-29,10.775
2023-06-30,7.233333333333333
2023-07-01,10.699999999999998
2023-07-02,11.6
2023-07-03,9.766666666666667
2023-07-04,10.166666666666666
2023-07-05,12.666666666666666
2023-07-06,10.35
2023-07-07,14.6
2023-07-08,10.733333333333334
2023-07-09,11.55
2023-07-10,9.2
2023-07-11,7.8
2023-07-12,6.65
2023-07-13,6.050000000000001
2023-07-14,9.6
2023-07-15,8.133333333333333
2023-07-16,10.333333333333334
2023-07-17,10.55
2023-07-18,7.05
2023-07-19,5.15
2023-07-20,4.25
2023-07-21,4.65
2023-07-22,13.9
2023-07-23,10.1
2023-07-24,13.9
2023-07-25,13.425
2023-07-26,14.333333333333334
2023-07-27,13.2
2023-07-28,7.300000000000001
2023-07-29,7.75
2023-07-30,8.75
2023-07-31,11.733333333333334
2023-08-01,8.766666666666667
2023-08-02,8.633333333333333
2023-08-03,8.566666666666666
2023-08-04,8.866666666666665
2023-08-05,8.299999999999999
2023-08-06,10.133333333333333
2023-08-07,11.375
2023-08-08,10.5
2023-08-09,11.033333333333333
2023-08-10,12.225
2023-08-11,13.975
2023-08-12,16.575
2023-08-13,12.35
2023-08-14,10.05
2023-08-15,10.55
2023-08-16,13.75
2023-08-17,9.275
2023-08-18,8.35
2023-08-19,8.65
2023-08-20,9.1
2023-08-21,9.600000000000001
2023-08-22,9.925
2023-08-23,9.6
2023-08-24,12.966666666666667
2023-08-25,12.575
2023-08-26,11.9
2023-08-27,8.033333333333333
2023-08-28,8.8
2023-08-29,6.9
2023-08-30,6.95
2023-08-31,8.575
2023-09-01,10.425
2023-09-02,11.775
2023-09-03,12.775
2023-09-04,12.6
2023-09-05,8.233333333333333
2023-09-06,10.700000000000001
2023-09-07,8.033333333333333
2023-09-08,8.133333333333333
2023-09-09,9.4
2023-09-10,10.0
2023-09-11,10.966666666666667
2023-09-12,8.05
2023-09-13,9.833333333333334
2023-09-14,13.633333333333333
2023-09-15,18.533333333333335
2023-09-16,13.733333333333334
2023-09-17,8.333333333333334
2023-09-18,9.033333333333333
2023-09-19,10.233333333333333
2023-09-20,12.133333333333333
2023-09-21,13.766666666666666
2023-09-22,14.100000000000001
2023-09-23,7.35
2023-09-24,6.5
2023-09-25,11.075
2023-09-26,12.625
2023-09-27,10.2
2023-09-28,7.425
2023-09-29,9.15
2023-09-30,8.95
2023-10-01,7.375
2023-10-02,6.7
2023-10-03,10.1
2023-10-04,10.95
2023-10-05,13.766666666666666
2023-10-06,10.600000000000001
2023-10-07,9.533333333333333
2023-10-08,10.7
2023-10-09,16.775
2023-10-10,18.5
2023-10-11,9.4
2023-10-12,9.524999999999999
2023-10-13,9.6
2023-10-14,7.699999999999999
2023-10-15,6.7
2023-10-16,16.400000000000002
2023-10-17,12.633333333333333
2023-10-18,10.666666666666666
2023-10-19,13.700000000000001
2023-10-20,16.466666666666665
2023-10-21,10.233333333333334
2023-10-22,9.2
2023-10-23,10.45
2023-10-24,14.700000000000001
2023-10-25,10.200000000000001
2023-10-26,7.3999999999999995
2023-10-27,6.533333333333334
2023-10-28,8.700000000000001
2023-10-29,6.5
2023-10-30,10.833333333333334
2023-10-31,17.8
2023-11-01,13.433333333333332
2023-11-02,13.4
2023-11-03,13.766666666666666
2023-11-04,12.600000000000001
2023-11-05,25.166666666666668
2023-11-06,19.533333333333335
2023-11-07,10.866666666666667
2023-11-08,13.333333333333334
2023-11-09,11.6
2023-11-10,11.966666666666667
2023-11-11,10.966666666666667
2023-11-12,10.666666666666666
2023-11-13,9.333333333333334
2023-11-14,9.766666666666667
2023-11-15,15.333333333333334
2023-11-16,17.5
2023-11-17,20.633333333333333
2023-11-18,10.933333333333332
2023-11-19,13.9
2023-11-20,11.833333333333334
2023-11-21,18.766666666666666
2023-11-22,19.599999999999998
2023-11-23,23.26666666666667
2023-11-24,21.75
2023-11-25,14.0
2023-11-26,9.233333333333333
2023-11-27,11.266666666666666
2023-11-28,9.200000000000001
2023-11-29,12.299999999999999
2023-11-30,13.133333333333333
2023-12-01,7.666666666666667
2023-12-02,12.1
2023-12-03,15.9
2023-12-04,19.033333333333335
2023-12-05,15.200000000000001
2023-12-06,11.266666666666666
2023-12-07,8.666666666666666
2023-12-08,8.466666666666667
2023-12-09,7.433333333333334
2023-12-10,9.200000000000001
2023-12-11,14.566666666666668
2023-12-12,12.666666666666666
2023-12-13,11.866666666666667
2023-12-14,14.833333333333334
2023-12-15,12.433333333333332
2023-12-16,9.533333333333333
2023-12-17,12.9
2023-12-18,11.9
2023-12-19,10.033333333333333
2023-12-20,8.366666666666667
2023-12-21,9.55
2023-12-22,10.7
2023-12-23,8.7
2023-12-24,9.633333333333333
2023-12-25,13.933333333333332
2023-12-26,11.133333333333333
2023-12-27,28.150000000000002
2023-12-28,20.366666666666667
2023-12-29,15.666666666666666
2023-12-30,17.7
2023-12-31,15.6
2024-01-01,18.85
2024-01-02,8.6
2024-01-03,8.925
2024-01-04,14.799999999999999
2024-01-05,11.775
2024-01-06,12.6
2024-01-07,12.5
2024-01-08,14.925
2024-01-09,15.625
2024-01-10,18.299999999999997
2024-01-11,14.475
2024-01-12,11.725
2024-01-13,13.175
2024-01-14,13.799999999999999
2024-01-15,12.15
2024-01-16,9.933333333333334
2024-01-17,9.466666666666667
2024-01-18,12.6
2024-01-19,10.266666666666667
2024-01-20,18.75
2024-01-21,23.35
2024-01-22,14.799999999999999
2024-01-23,12.066666666666668
2024-01-24,18.25
2024-01-25,17.825
2024-01-26,13.133333333333333
2024-01-27,11.95
2024-01-28,8.333333333333334
2024-01-29,9.733333333333333
2024-01-30,11.4
2024-01-31,12.425
2024-02-01,9.566666666666666
2024-02-02,9.466666666666667
2024-02-03,10.566666666666666
2024-02-04,8.45
2024-02-05,10.866666666666667
2024-02-06,16.425
2024-02-07,14.225
2024-02-08,11.125
2024-02-09,7.65
2024-02-10,8.15
2024-02-11,9.524999999999999
2024-02-12,13.725
2024-02-13,12.725
2024-02-14,16.725
2024-02-15,16.225
2024-02-16,14.325
2024-02-17,14.5
2024-02-18,11.775
2024-02-19,11.575
2024-02-20,10.5
2024-02-21,19.125
2024-02-22,21.525
2024-02-23,17.5
2024-02-24,19.55
2024-02-25,17.225
2024-02-26,17.599999999999998
2024-02-27,21.8
2024-02-28,18.8
2024-02-29,7.4
2024-03-01,22.075
2024-03-02,24.15
2024-03-03,31.75
2024-03-04,13.55
2024-03-05,8.875
2024-03-06,11.2
2024-03-07,14.25
2024-03-08,16.46666666666667
2024-03-09,12.933333333333332
2024-03-10,10.4
2024-03-11,9.15
2024-03-12,8.1
2024-03-13,9.2
2024-03-14,7.9
2024-03-15,8.075
2024-03-16,10.175
2024-03-17,8.65
2024-03-18,11.649999999999999
2024-03-19,10.575
2024-03-20,8.925
2024-03-21,10.633333333333333
2024-03-22,14.933333333333332
2024-03-23,15.25
2024-03-24,17.5
2024-03-25,16.175
2024-03-26,15.75
2024-03-27,14.25
2024-03-28,13.475
2024-03-29,14.849999999999998
2024-03-30,19.425
2024-03-31,16.65
2024-04-01,12.725
2024-04-02,11.4
2024-04-03,10.35
2024-04-04,11.2
2024-04-05,9.775
2024-04-06,11.733333333333334
2024-04-07,26.133333333333336
2024-04-08,26.650000000000002
2024-04-09,27.466666666666665
2024-04-10,17.75
2024-04-11,19.6
2024-04-12,18.175
2024-04-13,16.025
2024-04-14,18.775
2024-04-15,20.825
2024-04-16,25.950000000000003
2024-04-17,19.325
2024-04-18,21.55
2024-04-19,23.075000000000003
2024-04-20,23.9
2024-04-21,28.425
2024-04-22,23.55
2024-04-23,17.925
2024-04-24,17.2
2024-04-25,9.35
2024-04-26,10.275
2024-04-27,14.175
2024-04-28,9.525
2024-04-29,8.7
2024-04-30,11.475
2024-05-01,12.525
2024-05-02,10.6
2024-05-03,10.925
2024-05-04,8.675
2024-05-05,10.9
2024-05-06,8.766666666666667
2024-05-07,12.633333333333335
2024-05-08,11.833333333333334
2024-05-09,15.799999999999999
2024-05-10,10.066666666666666
2024-05-11,8.0
2024-05-12,9.5
2024-05-13,10.233333333333333
2024-05-14,8.675
2024-05-15,11.7
2024-05-16,10.125
2024-05-17,10.175
2024-05-18,12.566666666666665
2024-05-19,11.9
2024-05-20,11.766666666666666
2024-05-21,9.4
2024-05-22,9.833333333333334
2024-05-23,8.466666666666667
2024-05-24,8.333333333333334
2024-05-25,13.924999999999999
2024-05-26,15.950000000000001
2024-05-27,14.05
2024-05-28,15.575
2024-05-29,14.075
2024-05-30,15.0
2024-05-31,17.625
2024-06-01,16.225
2024-06-02,12.6
2024-06-03,13.975
2024-06-04,11.075
2024-06-05,8.925
2024-06-06,8.5
2024-06-07,7.733333333333334
2024-06-08,7.3
2024-06-09,9.6
2024-06-10,9.525
2024-06-11,9.333333333333334
2024-06-12,10.725
2024-06-13,10.95
2024-06-14,10.35
2024-06-15,9.425
