Date,PM25_weighted_value(ug m-3)
2019-01-18,10.4
2019-01-19,13.8
2019-01-20,27.5
2019-01-21,19.7
2019-01-22,15.5
2019-01-23,13.75
2019-01-24,14.199999999999998
2019-01-25,16.0
2019-01-26,6.1
2019-01-27,4.3
2019-01-28,6.033333333333334
2019-01-29,7.233333333333333
2019-01-30,9.2
2019-01-31,21.4
2019-02-01,13.1
2019-02-02,12.1
2019-02-03,9.2
2019-02-04,7.6
2019-02-05,11.3
2019-02-06,7.3
2019-02-07,5.2
2019-02-08,5.3
2019-02-09,6.2
2019-02-10,3.2
2019-02-11,6.2
2019-02-12,8.9
2019-02-13,13.4
2019-02-14,22.4
2019-02-15,31.0
2019-02-16,24.3
2019-02-17,20.2
2019-02-18,8.9
2019-02-19,7.2
2019-02-20,9.6
2019-02-21,13.9
2019-02-22,28.0
2019-02-23,32.2
2019-02-24,39.2
2019-02-25,40.1
2019-02-26,44.3
2019-02-27,45.4
2019-02-28,23.4
2019-03-01,20.4
2019-03-02,8.1
2019-03-03,3.8
2019-03-04,3.1
2019-03-05,4.6
2019-03-06,7.3
2019-03-07,3.1
2019-03-08,5.1
2019-03-09,7.6
2019-03-10,2.9
2019-03-11,4.4
2019-03-12,4.6
2019-03-13,5.4
2019-03-14,5.6
2019-03-15,3.5
2019-03-16,4.8
2019-03-17,3.0
2019-03-18,5.7
2019-03-19,11.4
2019-03-20,8.2
2019-03-21,10.1
2019-03-22,11.9
2019-03-23,12.6
2019-03-24,10.3
2019-03-25,7.1
2019-03-26,13.2
2019-03-27,10.1
2019-03-28,16.8
2019-03-29,29.0
2019-03-30,44.0
2019-03-31,20.7
2019-04-01,10.1
2019-04-02,17.2
2019-04-03,10.9
2019-04-04,6.4
2019-04-05,12.0
2019-04-06,14.7
2019-04-07,41.3
2019-04-08,39.6
2019-04-09,30.4
2019-04-10,10.3
2019-04-11,10.0
2019-04-12,12.4
2019-04-13,11.5
2019-04-14,17.5
2019-04-15,32.4
2019-04-16,45.0
2019-04-17,48.7
2019-04-18,46.5
2019-04-19,29.3
2019-04-20,27.7
2019-04-21,31.0
2019-04-22,48.5
2019-04-23,28.8
2019-04-24,22.0
2019-04-25,4.9
2019-04-26,6.6
2019-04-27,4.8
2019-04-28,6.7
2019-04-29,15.2
2019-04-30,20.3
2019-05-01,16.0
2019-05-02,8.3
2019-05-03,9.7
2019-05-04,5.0
2019-05-05,8.1
2019-05-06,6.0
2019-05-07,10.3
2019-05-08,8.1
2019-05-09,9.0
2019-05-10,8.9
2019-05-11,12.5
2019-05-12,5.9
2019-05-13,6.3
2019-05-14,7.7
2019-05-15,16.2
2019-05-16,11.6
2019-05-17,12.2
2019-05-18,17.7
2019-05-19,18.7
2019-05-20,14.1
2019-05-21,6.8
2019-05-22,7.1
2019-05-23,6.8
2019-05-24,8.1
2019-05-25,6.0
2019-05-26,5.3
2019-05-27,5.7
2019-05-28,3.6
2019-05-29,6.6
2019-05-30,6.5
2019-05-31,4.6
2019-06-01,7.2
2019-06-02,7.5
2019-06-03,5.7
2019-06-04,8.4
2019-06-05,5.7
2019-06-06,5.1
2019-06-07,8.0
2019-06-08,4.1
2019-06-09,4.3
2019-06-10,6.3
2019-06-11,6.4
2019-06-12,6.9
2019-06-13,6.5
2019-06-14,5.2
2019-06-15,5.2
2019-06-16,5.2
2019-06-17,5.3
2019-06-18,9.8
2019-06-19,11.6
2019-06-20,5.8
2019-06-21,4.6
2019-06-22,6.2
2019-06-23,18.7
2019-06-24,20.6
2019-06-25,18.2
2019-06-26,10.1
2019-06-27,7.1
2019-06-28,9.8
2019-06-29,16.6
2019-06-30,7.0
2019-07-01,4.3
2019-07-02,6.7
2019-07-03,8.4
2019-07-04,7.3
2019-07-05,9.8
2019-07-06,7.4
2019-07-07,6.7
2019-07-08,7.0
2019-07-09,8.4
2019-07-10,10.5
2019-07-11,7.8
2019-07-12,6.4
2019-07-13,8.1
2019-07-14,6.1
2019-07-15,6.7
2019-07-16,5.933333333333334
2019-07-17,5.0
2019-07-18,6.3
2019-07-19,5.8
2019-07-20,3.9
2019-07-21,4.3
2019-07-22,7.1
2019-07-23,11.8
2019-07-24,5.666666666666667
2019-07-25,5.866666666666666
2019-07-26,9.8
2019-07-27,4.9
2019-07-28,3.5
2019-07-29,5.2
2019-07-30,6.7
2019-07-31,4.6
2019-08-01,7.2
2019-08-02,9.5
2019-08-03,7.3
2019-08-04,8.7
2019-08-05,6.0
2019-08-06,5.1
2019-08-07,4.1
2019-08-08,4.5
2019-08-09,5.9
2019-08-10,8.4
2019-08-11,5.3
2019-08-12,5.6
2019-08-13,3.9
2019-08-14,4.8
2019-08-15,4.3
2019-08-16,5.4
2019-08-17,4.5
2019-08-18,4.1
2019-08-19,4.6
2019-08-20,5.7
2019-08-21,7.3
2019-08-22,6.8
2019-08-23,9.0
2019-08-24,24.5
2019-08-25,32.5
2019-08-26,23.5
2019-08-27,24.1
2019-08-28,5.4
2019-08-29,3.5
2019-08-30,5.6
2019-08-31,5.4
2019-09-01,2.4
2019-09-02,4.4
2019-09-03,3.7
2019-09-04,2.8
2019-09-05,4.1
2019-09-06,5.8
2019-09-07,4.1
2019-09-08,4.7
2019-09-09,7.9
2019-09-10,9.4
2019-09-11,3.5
2019-09-12,4.7
2019-09-13,5.5
2019-09-14,8.0
2019-09-15,8.8
2019-09-16,9.8
2019-09-17,6.0
2019-09-18,7.4
2019-09-19,8.6
2019-09-20,12.3
2019-09-21,13.8
2019-09-22,9.5
2019-09-23,3.7
2019-09-24,4.7
2019-09-25,3.5
2019-09-26,5.2
2019-09-27,6.3
2019-09-28,4.0
2019-09-29,2.8
2019-09-30,4.4
2019-10-01,5.1
2019-10-02,4.6
2019-10-03,10.5
2019-10-04,8.8
2019-10-05,10.5
2019-10-06,6.9
2019-10-07,4.9
2019-10-08,6.9
2019-10-09,3.7
2019-10-10,5.5
2019-10-11,4.4
2019-10-12,4.3
2019-10-13,5.8
2019-10-14,7.6
2019-10-15,4.5
2019-10-16,5.5
2019-10-17,5.1
2019-10-18,5.7
2019-10-19,5.6
2019-10-20,9.1
2019-10-21,4.5
2019-10-22,10.0
2019-10-23,21.1
2019-10-24,19.0
2019-10-25,5.0
2019-10-26,5.7
2019-10-27,6.5
2019-10-28,10.1
2019-10-29,5.5
2019-10-30,12.5
2019-10-31,27.8
2019-11-01,11.3
2019-11-02,4.9
2019-11-03,7.0
2019-11-04,7.2
2019-11-05,10.7
2019-11-06,16.6
2019-11-07,4.3
2019-11-08,10.4
2019-11-09,11.0
2019-11-10,10.5
2019-11-11,5.9
2019-11-12,4.2
2019-11-13,5.8
2019-11-14,5.6
2019-11-15,11.0
2019-11-16,14.6
2019-11-17,23.7
2019-11-18,5.4
2019-11-19,19.1
2019-11-20,9.7
2019-11-21,25.4
2019-11-22,7.5
2019-11-23,14.8
2019-11-24,15.8
2019-11-25,5.7
2019-11-26,4.4
2019-11-27,5.2
2019-11-28,7.7
2019-11-29,8.5
2019-11-30,19.0
2019-12-01,6.5
2019-12-02,16.3
2019-12-03,15.6
2019-12-04,23.3
2019-12-05,20.5
2019-12-06,3.7
2019-12-07,5.4
2019-12-08,4.9
2019-12-09,5.2
2019-12-10,6.6
2019-12-11,5.2
2019-12-12,5.4
2019-12-13,6.2
2019-12-14,7.5
2019-12-15,5.6
2019-12-16,7.6
2019-12-17,10.6
2019-12-18,8.9
2019-12-19,9.6
2019-12-20,5.3
2019-12-21,4.9
2019-12-22,5.7
2019-12-23,7.4
2019-12-24,6.8
2019-12-25,6.7
2019-12-26,7.2
2019-12-27,14.5
2019-12-28,16.5
2019-12-29,17.4
2019-12-30,20.2
2019-12-31,23.0
2020-01-01,34.3
2020-01-02,8.4
2020-01-03,4.9
2020-01-04,6.9
2020-01-05,4.0
2020-01-06,7.4
2020-01-07,7.5
2020-01-08,10.5
2020-01-09,4.3
2020-01-10,7.1
2020-01-11,5.9
2020-01-12,2.8
2020-01-13,10.733333333333334
2020-01-14,11.133333333333333
2020-01-15,7.65
2020-01-16,5.35
2020-01-17,7.699999999999999
2020-01-18,7.9
2020-01-19,10.3
2020-01-20,25.5
2020-01-21,29.3
2020-01-22,15.5
2020-01-23,13.75
2020-01-24,16.2
2020-01-25,21.3
2020-01-26,14.4
2020-01-27,4.5
2020-01-28,2.8
2020-01-29,6.9
2020-01-30,5.2
2020-01-31,2.9
2020-02-01,5.7
2020-02-02,8.0
2020-02-03,6.7
2020-02-04,5.2
2020-02-05,15.4
2020-02-06,21.0
2020-02-07,24.8
2020-02-08,7.9
2020-02-09,5.8
2020-02-10,4.4
2020-02-11,4.5
2020-02-12,4.7
2020-02-13,5.3
2020-02-14,9.2
2020-02-15,3.9
2020-02-16,2.8
2020-02-17,5.3
2020-02-18,7.675000000000001
2020-02-19,8.075
2020-02-20,3.5
2020-02-21,6.8
2020-02-22,7.4
2020-02-23,2.3
2020-02-24,2.7
2020-02-25,3.1
2020-02-26,4.4
2020-02-27,4.8
2020-02-28,5.5
2020-02-29,7.2
2020-03-01,5.2
2020-03-02,4.8
2020-03-03,6.3
2020-03-04,7.1
2020-03-05,8.1
2020-03-06,10.3
2020-03-07,11.0
2020-03-08,5.0
2020-03-09,4.5
2020-03-10,1.6
2020-03-11,2.8
2020-03-12,5.5
2020-03-13,6.6
2020-03-14,4.8
2020-03-15,4.5
2020-03-16,7.3
2020-03-17,5.3
2020-03-18,5.8
2020-03-19,8.7
2020-03-20,6.0
2020-03-21,6.8
2020-03-22,10.8
2020-03-23,12.0
2020-03-24,13.1
2020-03-25,22.5
2020-03-26,27.6
2020-03-27,27.8
2020-03-28,13.2
2020-03-29,5.5
2020-03-30,5.5
2020-03-31,7.7
2020-04-01,8.2
2020-04-02,5.7
2020-04-03,8.0
2020-04-04,11.6
2020-04-05,10.0
2020-04-06,6.3
2020-04-07,14.5
2020-04-08,35.3
2020-04-09,42.6
2020-04-10,30.1
2020-04-11,22.6
2020-04-12,19.0
2020-04-13,7.8
2020-04-14,7.3
2020-04-15,17.8
2020-04-16,35.3
2020-04-17,9.7
2020-04-18,13.3
2020-04-19,11.0
2020-04-20,10.0
2020-04-21,10.4
2020-04-22,14.5
2020-04-23,20.2
2020-04-24,20.4
2020-04-25,11.7
2020-04-26,12.5
2020-04-27,16.3
2020-04-28,6.0
2020-04-29,7.2
2020-04-30,4.3
2020-05-01,5.0
2020-05-02,6.2
2020-05-03,9.0
2020-05-04,11.0
2020-05-05,7.8
2020-05-06,13.4
2020-05-07,17.0
2020-05-08,17.2
2020-05-09,28.6
2020-05-10,17.6
2020-05-11,9.5
2020-05-12,8.5
2020-05-13,8.7
2020-05-14,8.6
2020-05-15,11.3
2020-05-16,9.9
2020-05-17,10.6
2020-05-18,9.4
2020-05-19,8.0
2020-05-20,8.7
2020-05-21,11.3
2020-05-22,13.7
2020-05-23,12.2
2020-05-24,12.2
2020-05-25,12.0
2020-05-26,10.7
2020-05-27,12.0
2020-05-28,8.3
2020-05-29,7.0
2020-05-30,9.0
2020-05-31,8.0
2020-06-01,8.4
2020-06-02,8.4
2020-06-03,10.3
2020-06-04,4.9
2020-06-05,4.6
2020-06-06,5.1
2020-06-07,6.1
2020-06-08,7.9
2020-06-09,8.2
2020-06-10,9.0
2020-06-11,12.1
2020-06-12,16.4
2020-06-13,6.5
2020-06-14,8.5
2020-06-15,5.5
2020-06-16,5.8
2020-06-17,6.8
2020-06-18,4.4
2020-06-19,5.0
2020-06-20,4.3
2020-06-21,4.9
2020-06-22,6.9
2020-06-23,8.7
2020-06-24,13.1
2020-06-25,14.2
2020-06-26,11.9
2020-06-27,5.5
2020-06-28,4.7
2020-06-29,5.0
2020-06-30,3.6
2020-07-01,3.7
2020-07-02,4.8
2020-07-03,5.1
2020-07-04,3.8
2020-07-05,4.2
2020-07-06,6.0
2020-07-07,6.5
2020-07-08,4.5
2020-07-09,4.8
2020-07-10,5.1
2020-07-11,6.525
2020-07-12,7.5
2020-07-13,8.200000000000001
2020-07-14,6.8
2020-07-15,6.7
2020-07-16,5.933333333333334
2020-07-17,5.0
2020-07-18,6.1000000000000005
2020-07-19,8.033333333333333
2020-07-20,7.766666666666667
2020-07-21,8.75
2020-07-22,6.425
2020-07-23,6.8500000000000005
2020-07-24,5.666666666666667
2020-07-25,5.866666666666666
2020-07-26,9.875
2020-07-27,5.7250000000000005
2020-07-28,5.0
2020-07-29,6.3
2020-07-30,8.9
2020-07-31,16.8
2020-08-01,8.4
2020-08-02,6.8
2020-08-03,5.866666666666667
2020-08-04,6.133333333333333
2020-08-05,3.8
2020-08-06,5.2
2020-08-07,12.3
2020-08-08,14.8
2020-08-09,17.5
2020-08-10,18.3
2020-08-11,26.5
2020-08-12,33.6
2020-08-13,19.2
2020-08-14,11.4
2020-08-15,8.9
2020-08-16,11.1
2020-08-17,4.8
2020-08-18,1.2
2020-08-19,2.2
2020-08-20,6.1
2020-08-21,6.3
2020-08-22,6.6
2020-08-23,5.433333333333334
2020-08-24,10.166666666666666
2020-08-25,14.133333333333333
2020-08-26,3.6
2020-08-27,4.6
2020-08-28,2.5
2020-08-29,4.0
2020-08-30,4.9
2020-08-31,7.0
2020-09-01,6.633333333333333
2020-09-02,6.9
2020-09-03,4.1
2020-09-04,6.2
2020-09-05,7.1
2020-09-06,6.3
2020-09-07,5.8
2020-09-08,2.7
2020-09-09,4.7
2020-09-10,7.4
2020-09-11,8.0
2020-09-12,6.5
2020-09-13,4.4
2020-09-14,5.933333333333334
2020-09-15,6.933333333333334
2020-09-16,5.966666666666668
2020-09-17,5.266666666666667
2020-09-18,6.550000000000001
2020-09-19,7.55
2020-09-20,9.55
2020-09-21,7.9
2020-09-22,6.95
2020-09-23,3.7
2020-09-24,5.1000000000000005
2020-09-25,6.133333333333333
2020-09-26,5.8999999999999995
2020-09-27,7.1000000000000005
2020-09-28,4.366666666666667
2020-09-29,5.866666666666666
2020-09-30,6.6000000000000005
2020-10-01,2.7
2020-10-02,4.8
2020-10-03,5.6
2020-10-04,2.9
2020-10-05,4.8
2020-10-06,3.0
2020-10-07,4.5
2020-10-08,3.9
2020-10-09,6.5
2020-10-10,4.5
2020-10-11,4.8
2020-10-12,6.0
2020-10-13,5.5
2020-10-14,6.0
2020-10-15,4.8
2020-10-16,6.5
2020-10-17,6.2
2020-10-18,10.8
2020-10-19,9.7
2020-10-20,9.0
2020-10-21,4.5
2020-10-22,4.5
2020-10-23,5.0
2020-10-24,3.5
2020-10-25,4.2
2020-10-26,6.5
2020-10-27,4.6
2020-10-28,6.0
2020-10-29,4.9
2020-10-30,2.6
2020-10-31,6.0
2020-11-01,4.9
2020-11-02,4.9
2020-11-03,5.5
2020-11-04,12.5
2020-11-05,41.0
2020-11-06,42.3
2020-11-07,30.1
2020-11-08,29.8
2020-11-09,8.9
2020-11-10,7.4
2020-11-11,6.0
2020-11-12,5.8
2020-11-13,5.3
2020-11-14,7.4
2020-11-15,3.4
2020-11-16,5.5
2020-11-17,5.0
2020-11-18,6.5
2020-11-19,6.5
2020-11-20,6.9
2020-11-21,4.9
2020-11-22,6.2
2020-11-23,11.4
2020-11-24,5.5
2020-11-25,10.2
2020-11-26,15.4
2020-11-27,23.1
2020-11-28,36.3
2020-11-29,26.8
2020-11-30,12.9
2020-12-01,6.5
2020-12-02,14.2
2020-12-03,6.3
2020-12-04,8.5
2020-12-05,8.5
2020-12-06,14.2
2020-12-07,17.2
2020-12-08,19.7
2020-12-09,9.9
2020-12-10,9.5
2020-12-11,7.1
2020-12-12,9.1
2020-12-13,4.7
2020-12-14,6.3
2020-12-15,6.4
2020-12-16,5.6
2020-12-17,4.8
2020-12-18,4.2
2020-12-19,6.9
2020-12-20,4.1
2020-12-21,1.6
2020-12-22,6.8
2020-12-23,3.2
2020-12-24,3.8
2020-12-25,6.8
2020-12-26,3.3
2020-12-27,4.8
2020-12-28,11.1
2020-12-29,13.6
2020-12-30,10.9
2020-12-31,11.6
2021-01-01,19.7
2021-01-02,7.6
2021-01-03,8.3
2021-01-04,5.0
2021-01-05,5.7
2021-01-06,6.3
2021-01-07,17.5
2021-01-08,23.3
2021-01-09,17.7
2021-01-10,17.0
2021-01-11,12.35
2021-01-12,8.4
2021-01-13,10.733333333333334
2021-01-14,11.133333333333333
2021-01-15,14.3
2021-01-16,6.6
2021-01-17,7.2
2021-01-18,5.7
2021-01-19,3.4
2021-01-20,5.3
2021-01-21,19.7
2021-01-22,7.5
2021-01-23,8.9
2021-01-24,10.2
2021-01-25,10.2
2021-01-26,8.5
2021-01-27,8.3
2021-01-28,5.2
2021-01-29,5.7
2021-01-30,7.4
2021-01-31,9.8
2021-02-01,16.1
2021-02-02,10.6
2021-02-03,8.7
2021-02-04,8.3
2021-02-05,6.7
2021-02-06,10.8
2021-02-07,8.3
2021-02-08,7.3
2021-02-09,6.7
2021-02-10,7.5
2021-02-11,14.6
2021-02-12,14.2
2021-02-13,12.6
2021-02-14,12.5
2021-02-15,9.2
2021-02-16,8.3
2021-02-17,6.7
2021-02-18,5.7
2021-02-19,7.2
2021-02-20,15.5
2021-02-21,12.7
2021-02-22,19.0
2021-02-23,9.4
2021-02-24,8.0
2021-02-25,7.9
2021-02-26,11.6
2021-02-27,17.4
2021-02-28,18.4
2021-03-01,27.8
2021-03-02,39.2
2021-03-03,45.2
2021-03-04,15.1
2021-03-05,5.8
2021-03-06,6.7
2021-03-07,16.1
2021-03-08,28.3
2021-03-09,14.7
2021-03-10,11.1
2021-03-11,6.8
2021-03-12,4.9
2021-03-13,4.6
2021-03-14,5.8
2021-03-15,8.9
2021-03-16,8.8
2021-03-17,11.8
2021-03-18,12.3
2021-03-19,5.4
2021-03-20,9.5
2021-03-21,10.0
2021-03-22,15.0
2021-03-23,16.9
2021-03-24,17.4
2021-03-25,7.0
2021-03-26,5.9
2021-03-27,6.7
2021-03-28,8.9
2021-03-29,10.1
2021-03-30,16.1
2021-03-31,27.5
2021-04-01,20.8
2021-04-02,7.4
2021-04-03,9.2
2021-04-04,12.9
2021-04-05,7.3
2021-04-06,4.5
2021-04-07,7.3
2021-04-08,6.7
2021-04-09,6.8
2021-04-10,8.5
2021-04-11,5.9
2021-04-12,9.1
2021-04-13,12.6
2021-04-14,12.4
2021-04-15,7.8
2021-04-16,9.4
2021-04-17,7.3
2021-04-18,9.0
2021-04-19,19.8
2021-04-20,34.1
2021-04-21,36.0
2021-04-22,8.5
2021-04-23,9.3
2021-04-24,11.9
2021-04-25,7.4
2021-04-26,7.1
2021-04-27,15.4
2021-04-28,17.7
2021-04-29,8.5
2021-04-30,11.0
2021-05-01,11.4
2021-05-02,13.7
2021-05-03,6.8
2021-05-04,4.5
2021-05-05,4.5
2021-05-06,6.0
2021-05-07,5.7
2021-05-08,5.8
2021-05-09,3.8
2021-05-10,4.6
2021-05-11,5.4
2021-05-12,5.7
2021-05-13,8.8
2021-05-14,9.0
2021-05-15,9.575
2021-05-16,8.85
2021-05-17,9.325
2021-05-18,10.45
2021-05-19,10.64
2021-05-20,10.48
2021-05-21,10.440000000000001
2021-05-22,9.559999999999999
2021-05-23,8.879999999999999
2021-05-24,10.120000000000001
2021-05-25,10.42
2021-05-26,12.58
2021-05-27,10.34
2021-05-28,10.78
2021-05-29,8.3
