Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
CT2,O3,29/04/2019 00:00,,ug m-3,P
CT2,O3,30/04/2019 00:00,,ug m-3,P
CT2,O3,01/05/2019 00:00,,ug m-3,P
CT2,O3,02/05/2019 00:00,,ug m-3,P
CT2,O3,03/05/2019 00:00,,ug m-3,P
CT2,O3,04/05/2019 00:00,,ug m-3,P
CT2,O3,05/05/2019 00:00,,ug m-3,P
CT2,O3,06/05/2019 00:00,,ug m-3,P
CT2,O3,07/05/2019 00:00,,ug m-3,P
CT2,O3,08/05/2019 00:00,,ug m-3,P
CT2,O3,09/05/2019 00:00,,ug m-3,P
CT2,O3,10/05/2019 00:00,,ug m-3,P
CT2,O3,11/05/2019 00:00,,ug m-3,P
CT2,O3,12/05/2019 00:00,,ug m-3,P
CT2,O3,13/05/2019 00:00,,ug m-3,P
CT2,O3,14/05/2019 00:00,,ug m-3,P
CT2,O3,15/05/2019 00:00,,ug m-3,P
CT2,O3,16/05/2019 00:00,,ug m-3,P
CT2,O3,17/05/2019 00:00,,ug m-3,P
CT2,O3,18/05/2019 00:00,,ug m-3,P
CT2,O3,19/05/2019 00:00,,ug m-3,P
CT2,O3,20/05/2019 00:00,,ug m-3,P
CT2,O3,21/05/2019 00:00,,ug m-3,P
CT2,O3,22/05/2019 00:00,,ug m-3,P
CT2,O3,23/05/2019 00:00,,ug m-3,P
CT2,O3,24/05/2019 00:00,,ug m-3,P
CT2,O3,25/05/2019 00:00,,ug m-3,P
CT2,O3,26/05/2019 00:00,,ug m-3,P
CT2,O3,27/05/2019 00:00,,ug m-3,P
CT2,O3,28/05/2019 00:00,,ug m-3,P
