TravelDate,DayOFWeek,Station,EntryTapCount,ExitTapCount,Borough,LINES,NETWORK,Zone,x,y
20220512,Thursday,Mansion House,8402,9975,City of London,"District, Circle",London Underground,1.0,-0.092495313,51.51130597
20220512,Thursday,Monument,14462,15455,City of London,"District, Circle",London Underground,1.0,-0.084502291,51.51020898
20220512,Thursday,Moorgate,26059,28973,City of London,"Metropolitan, Northern, Circle, Hammersmith & City",London Underground,1.0,-0.087700241,51.5178533
20220513,Friday,Aldgate,7970,9594,City of London,"Metropolitan, Circle",London Underground,1.0,-0.0742363,51.51398203
20220513,Friday,Bank,28872,30642,City of London,"Waterloo & City, Northern, Central",London Underground,1.0,-0.08729695,51.51291511
20220513,Friday,Barbican,7862,8266,City of London,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.097189673,51.51969921
20220513,Friday,Blackfriars,12890,12252,City of London,"District, Circle",London Underground,1.0,-0.102020251,51.51111447
20220513,Friday,Chancery Lane,12031,13738,City of London,Central,London Underground,1.0,-0.109960547,51.5177395
20220513,Friday,Liverpool Street,65719,69675,City of London,"Metropolitan, Central, Circle, Hammersmith & City",London Underground,1.0,-0.081601363,51.5168424
20220513,Friday,Liverpool Street,65719,69675,City of London,,London Overground,1.0,-0.080013644,51.51752768
20220513,Friday,Liverpool Street,65719,69675,City of London,,TfL Rail,1.0,-0.081601363,51.5168424
20220513,Friday,Mansion House,5462,5735,City of London,"District, Circle",London Underground,1.0,-0.092495313,51.51130597
20220513,Friday,Monument,10378,11041,City of London,"District, Circle",London Underground,1.0,-0.084502291,51.51020898
20220513,Friday,Moorgate,15957,18654,City of London,"Metropolitan, Northern, Circle, Hammersmith & City",London Underground,1.0,-0.087700241,51.5178533
20220514,Saturday,Aldgate,6419,8264,City of London,"Metropolitan, Circle",London Underground,1.0,-0.0742363,51.51398203
20220514,Saturday,Bank,12045,13061,City of London,"Waterloo & City, Northern, Central",London Underground,1.0,-0.08729695,51.51291511
20220514,Saturday,Barbican,5568,6060,City of London,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.097189673,51.51969921
20220514,Saturday,Blackfriars,10063,9553,City of London,"District, Circle",London Underground,1.0,-0.102020251,51.51111447
20220514,Saturday,Chancery Lane,3522,3979,City of London,Central,London Underground,1.0,-0.109960547,51.5177395
20220514,Saturday,Liverpool Street,57472,61879,City of London,"Metropolitan, Central, Circle, Hammersmith & City",London Underground,1.0,-0.081601363,51.5168424
20220514,Saturday,Liverpool Street,57472,61879,City of London,,London Overground,1.0,-0.080013644,51.51752768
20220514,Saturday,Liverpool Street,57472,61879,City of London,,TfL Rail,1.0,-0.081601363,51.5168424
20220514,Saturday,Mansion House,3626,3538,City of London,"District, Circle",London Underground,1.0,-0.092495313,51.51130597
20220514,Saturday,Monument,8635,8934,City of London,"District, Circle",London Underground,1.0,-0.084502291,51.51020898
20220514,Saturday,Moorgate,7058,7918,City of London,"Metropolitan, Northern, Circle, Hammersmith & City",London Underground,1.0,-0.087700241,51.5178533
20220515,Sunday,Aldgate,4360,5297,City of London,"Metropolitan, Circle",London Underground,1.0,-0.0742363,51.51398203
20220515,Sunday,Bank,6688,6803,City of London,"Waterloo & City, Northern, Central",London Underground,1.0,-0.08729695,51.51291511
20220515,Sunday,Barbican,4409,4694,City of London,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.097189673,51.51969921
20220515,Sunday,Blackfriars,7744,6120,City of London,"District, Circle",London Underground,1.0,-0.102020251,51.51111447
20220515,Sunday,Chancery Lane,2658,2822,City of London,Central,London Underground,1.0,-0.109960547,51.5177395
20220515,Sunday,Liverpool Street,38885,41594,City of London,"Metropolitan, Central, Circle, Hammersmith & City",London Underground,1.0,-0.081601363,51.5168424
20220515,Sunday,Liverpool Street,38885,41594,City of London,,London Overground,1.0,-0.080013644,51.51752768
20220515,Sunday,Liverpool Street,38885,41594,City of London,,TfL Rail,1.0,-0.081601363,51.5168424
20220515,Sunday,Mansion House,2234,2143,City of London,"District, Circle",London Underground,1.0,-0.092495313,51.51130597
20220515,Sunday,Monument,5757,5625,City of London,"District, Circle",London Underground,1.0,-0.084502291,51.51020898
20220515,Sunday,Moorgate,4403,4364,City of London,"Metropolitan, Northern, Circle, Hammersmith & City",London Underground,1.0,-0.087700241,51.5178533
20220516,Monday,Aldgate,7945,8885,City of London,"Metropolitan, Circle",London Underground,1.0,-0.0742363,51.51398203
20220516,Monday,Bank,34258,35837,City of London,"Waterloo & City, Northern, Central",London Underground,1.0,-0.08729695,51.51291511
20220516,Monday,Barbican,7854,8644,City of London,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.097189673,51.51969921
20220516,Monday,Blackfriars,12435,11525,City of London,"District, Circle",London Underground,1.0,-0.102020251,51.51111447
20220516,Monday,Chancery Lane,12804,14185,City of London,Central,London Underground,1.0,-0.109960547,51.5177395
20220516,Monday,Liverpool Street,56787,61341,City of London,"Metropolitan, Central, Circle, Hammersmith & City",London Underground,1.0,-0.081601363,51.5168424
20220516,Monday,Liverpool Street,56787,61341,City of London,,London Overground,1.0,-0.080013644,51.51752768
20220516,Monday,Liverpool Street,56787,61341,City of London,,TfL Rail,1.0,-0.081601363,51.5168424
20220516,Monday,Mansion House,5563,5804,City of London,"District, Circle",London Underground,1.0,-0.092495313,51.51130597
20220516,Monday,Monument,11188,12038,City of London,"District, Circle",London Underground,1.0,-0.084502291,51.51020898
20220516,Monday,Moorgate,19889,21426,City of London,"Metropolitan, Northern, Circle, Hammersmith & City",London Underground,1.0,-0.087700241,51.5178533
20220517,Tuesday,Aldgate,9844,12251,City of London,"Metropolitan, Circle",London Underground,1.0,-0.0742363,51.51398203
20220517,Tuesday,Bank,50225,50847,City of London,"Waterloo & City, Northern, Central",London Underground,1.0,-0.08729695,51.51291511
20220517,Tuesday,Barbican,9677,10979,City of London,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.097189673,51.51969921
20220517,Tuesday,Blackfriars,15175,15578,City of London,"District, Circle",London Underground,1.0,-0.102020251,51.51111447
20220517,Tuesday,Chancery Lane,18441,18953,City of London,Central,London Underground,1.0,-0.109960547,51.5177395
20220517,Tuesday,Liverpool Street,71735,73982,City of London,"Metropolitan, Central, Circle, Hammersmith & City",London Underground,1.0,-0.081601363,51.5168424
20220517,Tuesday,Liverpool Street,71735,73982,City of London,,London Overground,1.0,-0.080013644,51.51752768
20220517,Tuesday,Liverpool Street,71735,73982,City of London,,TfL Rail,1.0,-0.081601363,51.5168424
20220517,Tuesday,Mansion House,7448,8100,City of London,"District, Circle",London Underground,1.0,-0.092495313,51.51130597
20220517,Tuesday,Monument,14382,15644,City of London,"District, Circle",London Underground,1.0,-0.084502291,51.51020898
20220517,Tuesday,Moorgate,27670,30053,City of London,"Metropolitan, Northern, Circle, Hammersmith & City",London Underground,1.0,-0.087700241,51.5178533
20220518,Wednesday,Aldgate,10092,11793,City of London,"Metropolitan, Circle",London Underground,1.0,-0.0742363,51.51398203
20220518,Wednesday,Bank,49259,51035,City of London,"Waterloo & City, Northern, Central",London Underground,1.0,-0.08729695,51.51291511
20220518,Wednesday,Barbican,9446,9924,City of London,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.097189673,51.51969921
20220518,Wednesday,Blackfriars,15665,15413,City of London,"District, Circle",London Underground,1.0,-0.102020251,51.51111447
20220518,Wednesday,Chancery Lane,17083,19276,City of London,Central,London Underground,1.0,-0.109960547,51.5177395
20220518,Wednesday,Liverpool Street,75339,77988,City of London,"Metropolitan, Central, Circle, Hammersmith & City",London Underground,1.0,-0.081601363,51.5168424
20220518,Wednesday,Liverpool Street,75339,77988,City of London,,London Overground,1.0,-0.080013644,51.51752768
20220518,Wednesday,Liverpool Street,75339,77988,City of London,,TfL Rail,1.0,-0.081601363,51.5168424
20220518,Wednesday,Mansion House,7454,7747,City of London,"District, Circle",London Underground,1.0,-0.092495313,51.51130597
20220518,Wednesday,Monument,14284,15801,City of London,"District, Circle",London Underground,1.0,-0.084502291,51.51020898
20220518,Wednesday,Moorgate,27533,29774,City of London,"Metropolitan, Northern, Circle, Hammersmith & City",London Underground,1.0,-0.087700241,51.5178533
20220519,Thursday,Aldgate,10501,12085,City of London,"Metropolitan, Circle",London Underground,1.0,-0.0742363,51.51398203
20220519,Thursday,Bank,51174,52690,City of London,"Waterloo & City, Northern, Central",London Underground,1.0,-0.08729695,51.51291511
20220519,Thursday,Barbican,9522,10488,City of London,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.097189673,51.51969921
20220519,Thursday,Blackfriars,17448,16365,City of London,"District, Circle",London Underground,1.0,-0.102020251,51.51111447
20220519,Thursday,Chancery Lane,17452,20189,City of London,Central,London Underground,1.0,-0.109960547,51.5177395
20220519,Thursday,Liverpool Street,80244,83291,City of London,"Metropolitan, Central, Circle, Hammersmith & City",London Underground,1.0,-0.081601363,51.5168424
20220519,Thursday,Liverpool Street,80244,83291,City of London,,London Overground,1.0,-0.080013644,51.51752768
20220519,Thursday,Liverpool Street,80244,83291,City of London,,TfL Rail,1.0,-0.081601363,51.5168424
20220519,Thursday,Mansion House,7828,8407,City of London,"District, Circle",London Underground,1.0,-0.092495313,51.51130597
20220519,Thursday,Monument,14954,16392,City of London,"District, Circle",London Underground,1.0,-0.084502291,51.51020898
20220519,Thursday,Moorgate,28882,31279,City of London,"Metropolitan, Northern, Circle, Hammersmith & City",London Underground,1.0,-0.087700241,51.5178533
20220520,Friday,Aldgate,7731,9375,City of London,"Metropolitan, Circle",London Underground,1.0,-0.0742363,51.51398203
20220520,Friday,Bank,30741,32553,City of London,"Waterloo & City, Northern, Central",London Underground,1.0,-0.08729695,51.51291511
20220520,Friday,Barbican,7589,8096,City of London,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.097189673,51.51969921
20220520,Friday,Blackfriars,12010,11886,City of London,"District, Circle",London Underground,1.0,-0.102020251,51.51111447
20220520,Friday,Chancery Lane,12295,13711,City of London,Central,London Underground,1.0,-0.109960547,51.5177395
20220520,Friday,Liverpool Street,65936,69584,City of London,"Metropolitan, Central, Circle, Hammersmith & City",London Underground,1.0,-0.081601363,51.5168424
20220520,Friday,Liverpool Street,65936,69584,City of London,,London Overground,1.0,-0.080013644,51.51752768
20220520,Friday,Liverpool Street,65936,69584,City of London,,TfL Rail,1.0,-0.081601363,51.5168424
20220520,Friday,Mansion House,4915,5070,City of London,"District, Circle",London Underground,1.0,-0.092495313,51.51130597
20220520,Friday,Monument,10419,11452,City of London,"District, Circle",London Underground,1.0,-0.084502291,51.51020898
20220520,Friday,Moorgate,17785,19418,City of London,"Metropolitan, Northern, Circle, Hammersmith & City",London Underground,1.0,-0.087700241,51.5178533
20220521,Saturday,Aldgate,12704,13313,City of London,"Metropolitan, Circle",London Underground,1.0,-0.0742363,51.51398203
20220521,Saturday,Bank,13504,14877,City of London,"Waterloo & City, Northern, Central",London Underground,1.0,-0.08729695,51.51291511
20220521,Saturday,Barbican,4181,4522,City of London,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.097189673,51.51969921
20220521,Saturday,Blackfriars,11428,11318,City of London,"District, Circle",London Underground,1.0,-0.102020251,51.51111447
20220521,Saturday,Chancery Lane,5527,5825,City of London,Central,London Underground,1.0,-0.109960547,51.5177395
20220521,Saturday,Liverpool Street,57208,61623,City of London,"Metropolitan, Central, Circle, Hammersmith & City",London Underground,1.0,-0.081601363,51.5168424
20220521,Saturday,Liverpool Street,57208,61623,City of London,,London Overground,1.0,-0.080013644,51.51752768
20220521,Saturday,Liverpool Street,57208,61623,City of London,,TfL Rail,1.0,-0.081601363,51.5168424
20220521,Saturday,Mansion House,2957,2820,City of London,"District, Circle",London Underground,1.0,-0.092495313,51.51130597
20220521,Saturday,Monument,8181,8697,City of London,"District, Circle",London Underground,1.0,-0.084502291,51.51020898
20220521,Saturday,Moorgate,8984,10023,City of London,"Metropolitan, Northern, Circle, Hammersmith & City",London Underground,1.0,-0.087700241,51.5178533
20220522,Sunday,Aldgate,9967,9566,City of London,"Metropolitan, Circle",London Underground,1.0,-0.0742363,51.51398203
20220522,Sunday,Bank,8718,8932,City of London,"Waterloo & City, Northern, Central",London Underground,1.0,-0.08729695,51.51291511
20220522,Sunday,Barbican,3229,3340,City of London,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.097189673,51.51969921
20220522,Sunday,Blackfriars,8267,10051,City of London,"District, Circle",London Underground,1.0,-0.102020251,51.51111447
20220522,Sunday,Chancery Lane,2642,2703,City of London,Central,London Underground,1.0,-0.109960547,51.5177395
20220522,Sunday,Liverpool Street,41303,43844,City of London,"Metropolitan, Central, Circle, Hammersmith & City",London Underground,1.0,-0.081601363,51.5168424
20220522,Sunday,Liverpool Street,41303,43844,City of London,,London Overground,1.0,-0.080013644,51.51752768
20220522,Sunday,Liverpool Street,41303,43844,City of London,,TfL Rail,1.0,-0.081601363,51.5168424
20220522,Sunday,Mansion House,2184,1963,City of London,"District, Circle",London Underground,1.0,-0.092495313,51.51130597
20220522,Sunday,Monument,5918,6126,City of London,"District, Circle",London Underground,1.0,-0.084502291,51.51020898
20220522,Sunday,Moorgate,5910,6207,City of London,"Metropolitan, Northern, Circle, Hammersmith & City",London Underground,1.0,-0.087700241,51.5178533
20220523,Monday,Aldgate,8374,9482,City of London,"Metropolitan, Circle",London Underground,1.0,-0.0742363,51.51398203
20220523,Monday,Bank,34124,35770,City of London,"Waterloo & City, Northern, Central",London Underground,1.0,-0.08729695,51.51291511
20220523,Monday,Barbican,7464,7949,City of London,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.097189673,51.51969921
20220523,Monday,Blackfriars,12892,12321,City of London,"District, Circle",London Underground,1.0,-0.102020251,51.51111447
20220523,Monday,Chancery Lane,12829,13832,City of London,Central,London Underground,1.0,-0.109960547,51.5177395
20220523,Monday,Liverpool Street,58262,62110,City of London,"Metropolitan, Central, Circle, Hammersmith & City",London Underground,1.0,-0.081601363,51.5168424
20220523,Monday,Liverpool Street,58262,62110,City of London,,London Overground,1.0,-0.080013644,51.51752768
20220523,Monday,Liverpool Street,58262,62110,City of London,,TfL Rail,1.0,-0.081601363,51.5168424
20220523,Monday,Mansion House,5514,5797,City of London,"District, Circle",London Underground,1.0,-0.092495313,51.51130597
20220523,Monday,Monument,10792,11599,City of London,"District, Circle",London Underground,1.0,-0.084502291,51.51020898
20220523,Monday,Moorgate,20889,22438,City of London,"Metropolitan, Northern, Circle, Hammersmith & City",London Underground,1.0,-0.087700241,51.5178533
20220524,Tuesday,Aldgate,12181,14152,City of London,"Metropolitan, Circle",London Underground,1.0,-0.0742363,51.51398203
20220524,Tuesday,Bank,50042,50945,City of London,"Waterloo & City, Northern, Central",London Underground,1.0,-0.08729695,51.51291511
20220524,Tuesday,Barbican,9183,9912,City of London,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.097189673,51.51969921
20220524,Tuesday,Blackfriars,14934,14997,City of London,"District, Circle",London Underground,1.0,-0.102020251,51.51111447
20220524,Tuesday,Chancery Lane,16318,18436,City of London,Central,London Underground,1.0,-0.109960547,51.5177395
20220524,Tuesday,Liverpool Street,93619,96823,City of London,"Metropolitan, Central, Circle, Hammersmith & City",London Underground,1.0,-0.081601363,51.5168424
20220524,Tuesday,Liverpool Street,93619,96823,City of London,,London Overground,1.0,-0.080013644,51.51752768
20220524,Tuesday,Liverpool Street,93619,96823,City of London,,TfL Rail,1.0,-0.081601363,51.5168424
20220524,Tuesday,Mansion House,6645,8192,City of London,"District, Circle",London Underground,1.0,-0.092495313,51.51130597
20220524,Tuesday,Monument,13940,14838,City of London,"District, Circle",London Underground,1.0,-0.084502291,51.51020898
20220524,Tuesday,Moorgate,30207,33809,City of London,"Metropolitan, Northern, Circle, Hammersmith & City",London Underground,1.0,-0.087700241,51.5178533
20220525,Wednesday,Aldgate,10614,11829,City of London,"Metropolitan, Circle",London Underground,1.0,-0.0742363,51.51398203
20220525,Wednesday,Bank,48867,49567,City of London,"Waterloo & City, Northern, Central",London Underground,1.0,-0.08729695,51.51291511
20220525,Wednesday,Barbican,9274,9884,City of London,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.097189673,51.51969921
20220525,Wednesday,Blackfriars,16578,15656,City of London,"District, Circle",London Underground,1.0,-0.102020251,51.51111447
20220525,Wednesday,Chancery Lane,16358,18289,City of London,Central,London Underground,1.0,-0.109960547,51.5177395
20220525,Wednesday,Liverpool Street,92763,96427,City of London,"Metropolitan, Central, Circle, Hammersmith & City",London Underground,1.0,-0.081601363,51.5168424
20220525,Wednesday,Liverpool Street,92763,96427,City of London,,London Overground,1.0,-0.080013644,51.51752768
20220525,Wednesday,Liverpool Street,92763,96427,City of London,,TfL Rail,1.0,-0.081601363,51.5168424
20220525,Wednesday,Mansion House,7392,7676,City of London,"District, Circle",London Underground,1.0,-0.092495313,51.51130597
20220525,Wednesday,Monument,15552,16412,City of London,"District, Circle",London Underground,1.0,-0.084502291,51.51020898
20220525,Wednesday,Moorgate,29721,32959,City of London,"Metropolitan, Northern, Circle, Hammersmith & City",London Underground,1.0,-0.087700241,51.5178533
20220526,Thursday,Aldgate,10736,12482,City of London,"Metropolitan, Circle",London Underground,1.0,-0.0742363,51.51398203
20220526,Thursday,Bank,50641,52716,City of London,"Waterloo & City, Northern, Central",London Underground,1.0,-0.08729695,51.51291511
20220526,Thursday,Barbican,8775,9754,City of London,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.097189673,51.51969921
20220526,Thursday,Blackfriars,17420,16329,City of London,"District, Circle",London Underground,1.0,-0.102020251,51.51111447
20220526,Thursday,Chancery Lane,16844,19330,City of London,Central,London Underground,1.0,-0.109960547,51.5177395
20220526,Thursday,Liverpool Street,98745,100790,City of London,"Metropolitan, Central, Circle, Hammersmith & City",London Underground,1.0,-0.081601363,51.5168424
20220526,Thursday,Liverpool Street,98745,100790,City of London,,London Overground,1.0,-0.080013644,51.51752768
20220526,Thursday,Liverpool Street,98745,100790,City of London,,TfL Rail,1.0,-0.081601363,51.5168424
20220526,Thursday,Mansion House,7663,8337,City of London,"District, Circle",London Underground,1.0,-0.092495313,51.51130597
20220526,Thursday,Monument,15446,17447,City of London,"District, Circle",London Underground,1.0,-0.084502291,51.51020898
20220526,Thursday,Moorgate,30878,35269,City of London,"Metropolitan, Northern, Circle, Hammersmith & City",London Underground,1.0,-0.087700241,51.5178533
20220527,Friday,Aldgate,7634,9860,City of London,"Metropolitan, Circle",London Underground,1.0,-0.0742363,51.51398203
20220527,Friday,Bank,29617,31639,City of London,"Waterloo & City, Northern, Central",London Underground,1.0,-0.08729695,51.51291511
20220527,Friday,Barbican,6547,7325,City of London,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.097189673,51.51969921
20220527,Friday,Blackfriars,13282,12836,City of London,"District, Circle",London Underground,1.0,-0.102020251,51.51111447
20220527,Friday,Chancery Lane,11123,12119,City of London,Central,London Underground,1.0,-0.109960547,51.5177395
20220527,Friday,Liverpool Street,80680,83325,City of London,"Metropolitan, Central, Circle, Hammersmith & City",London Underground,1.0,-0.081601363,51.5168424
20220527,Friday,Liverpool Street,80680,83325,City of London,,London Overground,1.0,-0.080013644,51.51752768
20220527,Friday,Liverpool Street,80680,83325,City of London,,TfL Rail,1.0,-0.081601363,51.5168424
20220527,Friday,Mansion House,5518,5615,City of London,"District, Circle",London Underground,1.0,-0.092495313,51.51130597
20220527,Friday,Monument,10871,11897,City of London,"District, Circle",London Underground,1.0,-0.084502291,51.51020898
20220527,Friday,Moorgate,20081,23010,City of London,"Metropolitan, Northern, Circle, Hammersmith & City",London Underground,1.0,-0.087700241,51.5178533
20220528,Saturday,Aldgate,5507,7210,City of London,"Metropolitan, Circle",London Underground,1.0,-0.0742363,51.51398203
20220528,Saturday,Bank,11922,13261,City of London,"Waterloo & City, Northern, Central",London Underground,1.0,-0.08729695,51.51291511
20220528,Saturday,Barbican,4284,4578,City of London,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.097189673,51.51969921
20220528,Saturday,Blackfriars,9543,8565,City of London,"District, Circle",London Underground,1.0,-0.102020251,51.51111447
20220528,Saturday,Chancery Lane,4520,4930,City of London,Central,London Underground,1.0,-0.109960547,51.5177395
20220528,Saturday,Liverpool Street,76166,78588,City of London,"Metropolitan, Central, Circle, Hammersmith & City",London Underground,1.0,-0.081601363,51.5168424
20220528,Saturday,Liverpool Street,76166,78588,City of London,,London Overground,1.0,-0.080013644,51.51752768
20220528,Saturday,Liverpool Street,76166,78588,City of London,,TfL Rail,1.0,-0.081601363,51.5168424
20220528,Saturday,Mansion House,3336,3390,City of London,"District, Circle",London Underground,1.0,-0.092495313,51.51130597
20220528,Saturday,Monument,8176,8826,City of London,"District, Circle",London Underground,1.0,-0.084502291,51.51020898
20220528,Saturday,Moorgate,10262,12608,City of London,"Metropolitan, Northern, Circle, Hammersmith & City",London Underground,1.0,-0.087700241,51.5178533
20220529,Sunday,Aldgate,6167,7563,City of London,"Metropolitan, Circle",London Underground,1.0,-0.0742363,51.51398203
20220529,Sunday,Bank,9548,9640,City of London,"Waterloo & City, Northern, Central",London Underground,1.0,-0.08729695,51.51291511
20220529,Sunday,Barbican,3816,3969,City of London,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.097189673,51.51969921
20220529,Sunday,Blackfriars,7192,5593,City of London,"District, Circle",London Underground,1.0,-0.102020251,51.51111447
20220529,Sunday,Chancery Lane,3384,3083,City of London,Central,London Underground,1.0,-0.109960547,51.5177395
20220529,Sunday,Liverpool Street,45765,46908,City of London,"Metropolitan, Central, Circle, Hammersmith & City",London Underground,1.0,-0.081601363,51.5168424
20220529,Sunday,Liverpool Street,45765,46908,City of London,,London Overground,1.0,-0.080013644,51.51752768
20220529,Sunday,Liverpool Street,45765,46908,City of London,,TfL Rail,1.0,-0.081601363,51.5168424
20220529,Sunday,Mansion House,3327,2622,City of London,"District, Circle",London Underground,1.0,-0.092495313,51.51130597
20220529,Sunday,Monument,7792,7369,City of London,"District, Circle",London Underground,1.0,-0.084502291,51.51020898
20220529,Sunday,Moorgate,7349,7952,City of London,"Metropolitan, Northern, Circle, Hammersmith & City",London Underground,1.0,-0.087700241,51.5178533
20220530,Monday,Aldgate,10707,13510,City of London,"Metropolitan, Circle",London Underground,1.0,-0.0742363,51.51398203
20220530,Monday,Bank,32428,34001,City of London,"Waterloo & City, Northern, Central",London Underground,1.0,-0.08729695,51.51291511
20220530,Monday,Barbican,6457,6439,City of London,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.097189673,51.51969921
20220530,Monday,Blackfriars,11284,9791,City of London,"District, Circle",London Underground,1.0,-0.102020251,51.51111447
20220530,Monday,Chancery Lane,11851,12577,City of London,Central,London Underground,1.0,-0.109960547,51.5177395
20220530,Monday,Liverpool Street,71790,76811,City of London,"Metropolitan, Central, Circle, Hammersmith & City",London Underground,1.0,-0.081601363,51.5168424
20220530,Monday,Liverpool Street,71790,76811,City of London,,London Overground,1.0,-0.080013644,51.51752768
20220530,Monday,Liverpool Street,71790,76811,City of London,,TfL Rail,1.0,-0.081601363,51.5168424
20220530,Monday,Mansion House,4816,4348,City of London,"District, Circle",London Underground,1.0,-0.092495313,51.51130597
20220530,Monday,Monument,10471,10104,City of London,"District, Circle",London Underground,1.0,-0.084502291,51.51020898
20220530,Monday,Moorgate,20215,21773,City of London,"Metropolitan, Northern, Circle, Hammersmith & City",London Underground,1.0,-0.087700241,51.5178533
20220531,Tuesday,Aldgate,11695,14310,City of London,"Metropolitan, Circle",London Underground,1.0,-0.0742363,51.51398203
20220531,Tuesday,Bank,39697,42853,City of London,"Waterloo & City, Northern, Central",London Underground,1.0,-0.08729695,51.51291511
20220531,Tuesday,Barbican,8103,7905,City of London,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.097189673,51.51969921
20220531,Tuesday,Blackfriars,13573,11997,City of London,"District, Circle",London Underground,1.0,-0.102020251,51.51111447
20220531,Tuesday,Chancery Lane,8900,15443,City of London,Central,London Underground,1.0,-0.109960547,51.5177395
20220531,Tuesday,Liverpool Street,85425,92427,City of London,"Metropolitan, Central, Circle, Hammersmith & City",London Underground,1.0,-0.081601363,51.5168424
20220531,Tuesday,Liverpool Street,85425,92427,City of London,,London Overground,1.0,-0.080013644,51.51752768
20220531,Tuesday,Liverpool Street,85425,92427,City of London,,TfL Rail,1.0,-0.081601363,51.5168424
20220531,Tuesday,Mansion House,7003,5625,City of London,"District, Circle",London Underground,1.0,-0.092495313,51.51130597
20220531,Tuesday,Monument,13362,13423,City of London,"District, Circle",London Underground,1.0,-0.084502291,51.51020898
20220531,Tuesday,Moorgate,26457,28036,City of London,"Metropolitan, Northern, Circle, Hammersmith & City",London Underground,1.0,-0.087700241,51.5178533
20220601,Wednesday,Aldgate,9711,10951,City of London,"Metropolitan, Circle",London Underground,1.0,-0.0742363,51.51398203
20220601,Wednesday,Bank,36157,37933,City of London,"Waterloo & City, Northern, Central",London Underground,1.0,-0.08729695,51.51291511
20220601,Wednesday,Barbican,7699,7908,City of London,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.097189673,51.51969921
20220601,Wednesday,Blackfriars,12870,12052,City of London,"District, Circle",London Underground,1.0,-0.102020251,51.51111447
20220601,Wednesday,Chancery Lane,12849,14642,City of London,Central,London Underground,1.0,-0.109960547,51.5177395
20220601,Wednesday,Liverpool Street,86784,90025,City of London,"Metropolitan, Central, Circle, Hammersmith & City",London Underground,1.0,-0.081601363,51.5168424
20220601,Wednesday,Liverpool Street,86784,90025,City of London,,London Overground,1.0,-0.080013644,51.51752768
20220601,Wednesday,Liverpool Street,86784,90025,City of London,,TfL Rail,1.0,-0.081601363,51.5168424
20220601,Wednesday,Mansion House,5756,6140,City of London,"District, Circle",London Underground,1.0,-0.092495313,51.51130597
20220601,Wednesday,Monument,12520,13845,City of London,"District, Circle",London Underground,1.0,-0.084502291,51.51020898
20220601,Wednesday,Moorgate,22664,26023,City of London,"Metropolitan, Northern, Circle, Hammersmith & City",London Underground,1.0,-0.087700241,51.5178533
20220602,Thursday,Aldgate,5006,6432,City of London,"Metropolitan, Circle",London Underground,1.0,-0.0742363,51.51398203
20220602,Thursday,Bank,8984,9445,City of London,"Waterloo & City, Northern, Central",London Underground,1.0,-0.08729695,51.51291511
20220602,Thursday,Barbican,4160,4238,City of London,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.097189673,51.51969921
20220602,Thursday,Blackfriars,10447,8748,City of London,"District, Circle",London Underground,1.0,-0.102020251,51.51111447
20220602,Thursday,Chancery Lane,2498,2433,City of London,Central,London Underground,1.0,-0.109960547,51.5177395
20220602,Thursday,Liverpool Street,61844,66443,City of London,"Metropolitan, Central, Circle, Hammersmith & City",London Underground,1.0,-0.081601363,51.5168424
20220602,Thursday,Liverpool Street,61844,66443,City of London,,London Overground,1.0,-0.080013644,51.51752768
20220602,Thursday,Liverpool Street,61844,66443,City of London,,TfL Rail,1.0,-0.081601363,51.5168424
20220602,Thursday,Mansion House,3729,3299,City of London,"District, Circle",London Underground,1.0,-0.092495313,51.51130597
20220602,Thursday,Monument,8504,9253,City of London,"District, Circle",London Underground,1.0,-0.084502291,51.51020898
20220602,Thursday,Moorgate,8761,10558,City of London,"Metropolitan, Northern, Circle, Hammersmith & City",London Underground,1.0,-0.087700241,51.5178533
20220603,Friday,Aldgate,5154,6876,City of London,"Metropolitan, Circle",London Underground,1.0,-0.0742363,51.51398203
20220603,Friday,Bank,9855,10045,City of London,"Waterloo & City, Northern, Central",London Underground,1.0,-0.08729695,51.51291511
