TravelDate,DayOFWeek,Station,EntryTapCount,ExitTapCount,Borough
20220122,Saturday,Bank,9586,10115,City of London
20220122,Saturday,Barbican,3988,4442,City of London
20220122,Saturday,Blackfriars,6698,6587,City of London
20220122,Saturday,Chancery Lane,4591,5045,City of London
20220122,Saturday,Liverpool Street,43747,46807,City of London
20220122,Saturday,Mansion House,2144,2484,City of London
20220122,Saturday,Monument,6677,8016,City of London
20220122,Saturday,Moorgate,6256,8435,City of London
20220123,Sunday,Aldgate,2758,3485,City of London
20220123,Sunday,Bank,5729,5631,City of London
20220123,Sunday,Barbican,2681,2947,City of London
20220123,Sunday,Blackfriars,2881,2465,City of London
20220123,Sunday,Chancery Lane,2340,2126,City of London
20220123,Sunday,Liverpool Street,26877,28091,City of London
20220123,Sunday,Mansion House,1459,1390,City of London
20220123,Sunday,Monument,4511,5142,City of London
20220123,Sunday,Moorgate,4181,5294,City of London
20220124,Monday,Aldgate,5423,6698,City of London
20220124,Monday,Bank,18124,19502,City of London
20220124,Monday,Barbican,6018,6225,City of London
20220124,Monday,Blackfriars,8225,8123,City of London
20220124,Monday,Chancery Lane,9642,10349,City of London
20220124,Monday,Liverpool Street,39304,41700,City of London
20220124,Monday,Mansion House,3681,3771,City of London
20220124,Monday,Monument,6554,6951,City of London
20220124,Monday,Moorgate,12039,13618,City of London
20220125,Tuesday,Aldgate,6093,7016,City of London
20220125,Tuesday,Bank,23148,24562,City of London
20220125,Tuesday,Barbican,6819,7189,City of London
20220125,Tuesday,Blackfriars,10074,9691,City of London
20220125,Tuesday,Chancery Lane,11557,12161,City of London
20220125,Tuesday,Liverpool Street,45223,47739,City of London
20220125,Tuesday,Mansion House,4697,4916,City of London
20220125,Tuesday,Monument,8066,8507,City of London
20220125,Tuesday,Moorgate,14554,16678,City of London
20220126,Wednesday,Aldgate,6580,7613,City of London
20220126,Wednesday,Bank,23795,25510,City of London
20220126,Wednesday,Barbican,7036,7434,City of London
20220126,Wednesday,Blackfriars,10920,10335,City of London
20220126,Wednesday,Chancery Lane,11955,12586,City of London
20220126,Wednesday,Liverpool Street,48161,51220,City of London
20220126,Wednesday,Mansion House,5141,5332,City of London
20220126,Wednesday,Monument,8733,9075,City of London
20220126,Wednesday,Moorgate,15140,16990,City of London
20220127,Thursday,Aldgate,6963,8320,City of London
20220127,Thursday,Bank,24970,27624,City of London
20220127,Thursday,Barbican,7791,8339,City of London
20220127,Thursday,Blackfriars,11452,11068,City of London
20220127,Thursday,Chancery Lane,12144,13531,City of London
20220127,Thursday,Liverpool Street,51477,55232,City of London
20220127,Thursday,Mansion House,5188,5678,City of London
20220127,Thursday,Monument,9682,9903,City of London
20220127,Thursday,Moorgate,16572,19135,City of London
20220128,Friday,Aldgate,6073,7962,City of London
20220128,Friday,Bank,18896,21000,City of London
20220128,Friday,Barbican,6958,7234,City of London
20220128,Friday,Blackfriars,9580,9477,City of London
20220128,Friday,Chancery Lane,9768,11120,City of London
20220128,Friday,Liverpool Street,50709,54547,City of London
20220128,Friday,Mansion House,3658,4123,City of London
20220128,Friday,Monument,7765,8817,City of London
20220128,Friday,Moorgate,12241,14808,City of London
20220129,Saturday,Aldgate,4592,7111,City of London
20220129,Saturday,Bank,9770,10646,City of London
20220129,Saturday,Barbican,4033,4396,City of London
20220129,Saturday,Blackfriars,10247,9906,City of London
20220129,Saturday,Chancery Lane,4760,5434,City of London
20220129,Saturday,Liverpool Street,46408,49732,City of London
20220129,Saturday,Mansion House,2206,2339,City of London
20220129,Saturday,Monument,6789,7606,City of London
20220129,Saturday,Moorgate,6272,9010,City of London
20220130,Sunday,Aldgate,3210,4094,City of London
20220130,Sunday,Bank,5750,5829,City of London
20220130,Sunday,Barbican,2658,2888,City of London
20220130,Sunday,Blackfriars,5905,6185,City of London
20220130,Sunday,Chancery Lane,1875,2271,City of London
20220130,Sunday,Liverpool Street,28367,29757,City of London
20220130,Sunday,Mansion House,1403,1253,City of London
20220130,Sunday,Monument,4571,4732,City of London
20220130,Sunday,Moorgate,4065,5219,City of London
20220131,Monday,Aldgate,5845,6904,City of London
20220131,Monday,Bank,22252,23064,City of London
20220131,Monday,Barbican,7173,7708,City of London
20220131,Monday,Blackfriars,10004,9513,City of London
20220131,Monday,Chancery Lane,10674,11277,City of London
20220131,Monday,Liverpool Street,44474,46689,City of London
20220131,Monday,Mansion House,4139,4516,City of London
20220131,Monday,Monument,7772,7836,City of London
20220131,Monday,Moorgate,13610,15448,City of London
20220201,Tuesday,Aldgate,7199,8711,City of London
20220201,Tuesday,Bank,29314,31070,City of London
20220201,Tuesday,Barbican,8368,8873,City of London
20220201,Tuesday,Blackfriars,11926,11295,City of London
20220201,Tuesday,Chancery Lane,12838,14065,City of London
20220201,Tuesday,Liverpool Street,52346,55446,City of London
20220201,Tuesday,Mansion House,5576,5720,City of London
20220201,Tuesday,Monument,9515,9693,City of London
20220201,Tuesday,Moorgate,17590,20094,City of London
20220202,Wednesday,Aldgate,7589,9223,City of London
20220202,Wednesday,Bank,30861,33014,City of London
20220202,Wednesday,Barbican,8464,9074,City of London
20220202,Wednesday,Blackfriars,12251,11516,City of London
20220202,Wednesday,Chancery Lane,12960,14639,City of London
20220202,Wednesday,Liverpool Street,55141,59018,City of London
20220202,Wednesday,Mansion House,5776,5995,City of London
20220202,Wednesday,Monument,9945,9721,City of London
20220202,Wednesday,Moorgate,18135,20518,City of London
20220203,Thursday,Aldgate,8057,9530,City of London
20220203,Thursday,Bank,33024,35350,City of London
20220203,Thursday,Barbican,9343,9923,City of London
20220203,Thursday,Blackfriars,13114,12829,City of London
20220203,Thursday,Chancery Lane,14032,15704,City of London
20220203,Thursday,Liverpool Street,60694,64436,City of London
20220203,Thursday,Mansion House,6071,6734,City of London
20220203,Thursday,Monument,10818,11044,City of London
20220203,Thursday,Moorgate,19883,22625,City of London
20220204,Friday,Aldgate,6482,8384,City of London
20220204,Friday,Bank,21596,24296,City of London
20220204,Friday,Barbican,7713,8142,City of London
20220204,Friday,Blackfriars,10740,10354,City of London
20220204,Friday,Chancery Lane,10619,11794,City of London
20220204,Friday,Liverpool Street,56759,58875,City of London
20220204,Friday,Mansion House,4104,4630,City of London
20220204,Friday,Monument,8658,9398,City of London
20220204,Friday,Moorgate,13577,15813,City of London
20220205,Saturday,Aldgate,3568,3821,City of London
20220205,Saturday,Bank,3586,5108,City of London
20220205,Saturday,Barbican,3904,4196,City of London
20220205,Saturday,Blackfriars,8677,7696,City of London
20220205,Saturday,Chancery Lane,4999,5186,City of London
20220205,Saturday,Liverpool Street,53012,57567,City of London
20220205,Saturday,Mansion House,2768,2893,City of London
20220205,Saturday,Monument,8467,9742,City of London
20220205,Saturday,Moorgate,7177,9795,City of London
20220206,Sunday,Aldgate,2204,1965,City of London
20220206,Sunday,Bank,1737,2510,City of London
20220206,Sunday,Barbican,2826,2926,City of London
20220206,Sunday,Blackfriars,4684,3803,City of London
20220206,Sunday,Chancery Lane,1377,1608,City of London
20220206,Sunday,Liverpool Street,28871,31172,City of London
20220206,Sunday,Mansion House,1715,1551,City of London
20220206,Sunday,Monument,5512,5505,City of London
20220206,Sunday,Moorgate,4304,5021,City of London
20220207,Monday,Aldgate,6363,7812,City of London
20220207,Monday,Bank,23996,25122,City of London
20220207,Monday,Barbican,7921,8299,City of London
20220207,Monday,Blackfriars,10425,10086,City of London
20220207,Monday,Chancery Lane,11008,11760,City of London
20220207,Monday,Liverpool Street,46922,49948,City of London
20220207,Monday,Mansion House,4672,5123,City of London
20220207,Monday,Monument,7699,7778,City of London
20220207,Monday,Moorgate,14975,16729,City of London
20220208,Tuesday,Aldgate,8029,9741,City of London
20220208,Tuesday,Bank,33913,34593,City of London
20220208,Tuesday,Barbican,8713,8958,City of London
20220208,Tuesday,Blackfriars,12934,12276,City of London
20220208,Tuesday,Chancery Lane,14244,15291,City of London
20220208,Tuesday,Liverpool Street,56994,60364,City of London
20220208,Tuesday,Mansion House,6032,6485,City of London
20220208,Tuesday,Monument,10461,10796,City of London
20220208,Tuesday,Moorgate,19445,21672,City of London
20220209,Wednesday,Aldgate,8232,9062,City of London
20220209,Wednesday,Bank,34804,35565,City of London
20220209,Wednesday,Barbican,8905,9297,City of London
20220209,Wednesday,Blackfriars,13362,12870,City of London
20220209,Wednesday,Chancery Lane,14209,15510,City of London
20220209,Wednesday,Liverpool Street,61042,65946,City of London
20220209,Wednesday,Mansion House,6492,6865,City of London
20220209,Wednesday,Monument,10967,11309,City of London
20220209,Wednesday,Moorgate,19809,22876,City of London
20220210,Thursday,Aldgate,8990,9802,City of London
20220210,Thursday,Bank,37461,39903,City of London
20220210,Thursday,Barbican,9667,9709,City of London
20220210,Thursday,Blackfriars,14674,14167,City of London
20220210,Thursday,Chancery Lane,15591,17048,City of London
20220210,Thursday,Liverpool Street,66340,69530,City of London
20220210,Thursday,Mansion House,6711,7231,City of London
20220210,Thursday,Monument,12334,12171,City of London
20220210,Thursday,Moorgate,21185,23995,City of London
20220211,Friday,Aldgate,6919,8338,City of London
20220211,Friday,Bank,23746,25804,City of London
20220211,Friday,Barbican,7769,8081,City of London
20220211,Friday,Blackfriars,11112,10548,City of London
20220211,Friday,Chancery Lane,11287,12593,City of London
20220211,Friday,Liverpool Street,58372,62337,City of London
20220211,Friday,Mansion House,4420,4642,City of London
20220211,Friday,Monument,8828,9771,City of London
20220211,Friday,Moorgate,13910,16610,City of London
20220212,Saturday,Aldgate,3,2,City of London
20220212,Saturday,Bank,13034,14520,City of London
20220212,Saturday,Barbican,0,1,City of London
20220212,Saturday,Blackfriars,9911,8383,City of London
20220212,Saturday,Chancery Lane,5081,6073,City of London
20220212,Saturday,Liverpool Street,44640,45757,City of London
20220212,Saturday,Mansion House,3076,3343,City of London
20220212,Saturday,Monument,7972,8880,City of London
20220212,Saturday,Moorgate,5587,10893,City of London
20220213,Sunday,Bank,7972,7564,City of London
20220213,Sunday,Barbican,0,1,City of London
20220213,Sunday,Blackfriars,7270,6036,City of London
20220213,Sunday,Chancery Lane,3273,3421,City of London
20220213,Sunday,Liverpool Street,31470,29091,City of London
20220213,Sunday,Mansion House,2158,2042,City of London
20220213,Sunday,Monument,5527,5636,City of London
20220213,Sunday,Moorgate,3678,6401,City of London
20220214,Monday,Aldgate,6814,8141,City of London
20220214,Monday,Bank,26462,27020,City of London
20220214,Monday,Barbican,7639,8121,City of London
20220214,Monday,Blackfriars,11775,10985,City of London
20220214,Monday,Chancery Lane,11293,11961,City of London
20220214,Monday,Liverpool Street,53640,57191,City of London
20220214,Monday,Mansion House,4938,5187,City of London
20220214,Monday,Monument,10084,9787,City of London
20220214,Monday,Moorgate,14042,15874,City of London
20220215,Tuesday,Aldgate,8390,9799,City of London
20220215,Tuesday,Bank,33725,35468,City of London
20220215,Tuesday,Barbican,9302,9629,City of London
20220215,Tuesday,Blackfriars,13931,13590,City of London
20220215,Tuesday,Chancery Lane,13980,14920,City of London
20220215,Tuesday,Liverpool Street,60195,64049,City of London
20220215,Tuesday,Mansion House,6076,6361,City of London
20220215,Tuesday,Monument,11453,11730,City of London
20220215,Tuesday,Moorgate,18827,20846,City of London
20220216,Wednesday,Aldgate,8539,10640,City of London
20220216,Wednesday,Bank,35600,37652,City of London
20220216,Wednesday,Barbican,8692,8952,City of London
20220216,Wednesday,Blackfriars,15109,13327,City of London
20220216,Wednesday,Chancery Lane,14865,15468,City of London
20220216,Wednesday,Liverpool Street,64560,67900,City of London
20220216,Wednesday,Mansion House,6376,6627,City of London
20220216,Wednesday,Monument,12048,12259,City of London
20220216,Wednesday,Moorgate,18925,22037,City of London
20220217,Thursday,Aldgate,8770,10929,City of London
20220217,Thursday,Bank,36898,39591,City of London
20220217,Thursday,Barbican,9268,9712,City of London
20220217,Thursday,Blackfriars,14360,14312,City of London
20220217,Thursday,Chancery Lane,15087,16515,City of London
20220217,Thursday,Liverpool Street,69117,73714,City of London
20220217,Thursday,Mansion House,6690,7295,City of London
20220217,Thursday,Monument,13395,13204,City of London
20220217,Thursday,Moorgate,19496,22846,City of London
20220218,Friday,Aldgate,4159,6353,City of London
20220218,Friday,Bank,19793,18974,City of London
20220218,Friday,Barbican,4235,5419,City of London
20220218,Friday,Blackfriars,7810,6627,City of London
20220218,Friday,Chancery Lane,8690,9262,City of London
20220218,Friday,Liverpool Street,41596,38540,City of London
20220218,Friday,Mansion House,3096,3353,City of London
20220218,Friday,Monument,7479,7366,City of London
20220218,Friday,Moorgate,8465,11108,City of London
20220219,Saturday,Aldgate,4881,6301,City of London
20220219,Saturday,Bank,10317,11731,City of London
20220219,Saturday,Barbican,3821,4245,City of London
20220219,Saturday,Blackfriars,6951,6552,City of London
20220219,Saturday,Chancery Lane,4864,5301,City of London
20220219,Saturday,Liverpool Street,37941,42435,City of London
20220219,Saturday,Mansion House,2589,2997,City of London
20220219,Saturday,Monument,6995,7672,City of London
20220219,Saturday,Moorgate,5948,8213,City of London
20220220,Sunday,Aldgate,3156,3969,City of London
20220220,Sunday,Bank,5966,6340,City of London
20220220,Sunday,Barbican,2917,3034,City of London
20220220,Sunday,Blackfriars,5184,4720,City of London
20220220,Sunday,Chancery Lane,2361,2468,City of London
20220220,Sunday,Liverpool Street,23106,23051,City of London
20220220,Sunday,Mansion House,1812,1801,City of London
20220220,Sunday,Monument,5272,5259,City of London
20220220,Sunday,Moorgate,3442,4123,City of London
20220221,Monday,Aldgate,6488,8261,City of London
20220221,Monday,Bank,22574,23647,City of London
20220221,Monday,Barbican,7363,7593,City of London
20220221,Monday,Blackfriars,10497,10482,City of London
20220221,Monday,Chancery Lane,11320,12461,City of London
20220221,Monday,Liverpool Street,46358,49518,City of London
20220221,Monday,Mansion House,5070,5537,City of London
20220221,Monday,Monument,9246,9439,City of London
20220221,Monday,Moorgate,14018,15692,City of London
20220222,Tuesday,Aldgate,8837,10894,City of London
20220222,Tuesday,Bank,38111,39716,City of London
20220222,Tuesday,Barbican,9251,9619,City of London
20220222,Tuesday,Blackfriars,14320,13845,City of London
20220222,Tuesday,Chancery Lane,15331,16663,City of London
20220222,Tuesday,Liverpool Street,63494,66460,City of London
20220222,Tuesday,Mansion House,7295,7543,City of London
20220222,Tuesday,Monument,13003,12801,City of London
20220222,Tuesday,Moorgate,20831,23663,City of London
20220223,Wednesday,Aldgate,9811,11393,City of London
20220223,Wednesday,Bank,39678,41901,City of London
20220223,Wednesday,Barbican,9715,10321,City of London
20220223,Wednesday,Blackfriars,14825,14249,City of London
20220223,Wednesday,Chancery Lane,15446,17253,City of London
20220223,Wednesday,Liverpool Street,68109,71268,City of London
20220223,Wednesday,Mansion House,7233,7893,City of London
20220223,Wednesday,Monument,13514,13593,City of London
20220223,Wednesday,Moorgate,21690,24056,City of London
20220224,Thursday,Aldgate,9972,11944,City of London
20220224,Thursday,Bank,42150,45717,City of London
20220224,Thursday,Barbican,10759,11468,City of London
20220224,Thursday,Blackfriars,16022,15965,City of London
20220224,Thursday,Chancery Lane,16779,18458,City of London
20220224,Thursday,Liverpool Street,74358,77483,City of London
20220224,Thursday,Mansion House,7670,8614,City of London
20220224,Thursday,Monument,13230,13811,City of London
20220224,Thursday,Moorgate,23189,26261,City of London
20220225,Friday,Aldgate,7869,10234,City of London
20220225,Friday,Bank,29049,31340,City of London
20220225,Friday,Barbican,8734,9371,City of London
20220225,Friday,Blackfriars,12465,12176,City of London
20220225,Friday,Chancery Lane,12039,13411,City of London
20220225,Friday,Liverpool Street,64775,68974,City of London
20220225,Friday,Mansion House,5482,5665,City of London
20220225,Friday,Monument,10992,11537,City of London
20220225,Friday,Moorgate,15456,18323,City of London
20220226,Saturday,Aldgate,5941,8319,City of London
20220226,Saturday,Bank,11465,13201,City of London
20220226,Saturday,Barbican,4868,5136,City of London
20220226,Saturday,Blackfriars,8449,7657,City of London
20220226,Saturday,Chancery Lane,5541,6060,City of London
20220226,Saturday,Liverpool Street,56141,59402,City of London
20220226,Saturday,Mansion House,3181,3172,City of London
20220226,Saturday,Monument,8699,9466,City of London
20220226,Saturday,Moorgate,7051,10258,City of London
20220227,Sunday,Aldgate,4453,5191,City of London
20220227,Sunday,Bank,6865,7146,City of London
20220227,Sunday,Barbican,2973,3048,City of London
20220227,Sunday,Blackfriars,5004,4234,City of London
20220227,Sunday,Chancery Lane,2738,2745,City of London
20220227,Sunday,Liverpool Street,33616,33358,City of London
20220227,Sunday,Mansion House,2071,1749,City of London
20220227,Sunday,Monument,5615,5266,City of London
20220227,Sunday,Moorgate,4244,5178,City of London
20220228,Monday,Aldgate,7531,8860,City of London
20220228,Monday,Bank,29342,30648,City of London
20220228,Monday,Barbican,7445,7805,City of London
20220228,Monday,Blackfriars,11632,11294,City of London
20220228,Monday,Chancery Lane,12329,13370,City of London
20220228,Monday,Liverpool Street,53048,57549,City of London
20220228,Monday,Mansion House,5498,5848,City of London
20220228,Monday,Monument,9350,9464,City of London
20220228,Monday,Moorgate,16075,17865,City of London
20220301,Tuesday,Aldgate,0,18,City of London
20220301,Tuesday,Barbican,0,1,City of London
20220301,Tuesday,Chancery Lane,0,2,City of London
20220301,Tuesday,Liverpool Street,4038,8911,City of London
20220301,Tuesday,Monument,2,1,City of London
20220301,Tuesday,Moorgate,40,26,City of London
20220302,Wednesday,Aldgate,7604,9679,City of London
20220302,Wednesday,Bank,38020,34885,City of London
20220302,Wednesday,Barbican,7462,6759,City of London
20220302,Wednesday,Blackfriars,10848,9428,City of London
20220302,Wednesday,Chancery Lane,15112,15272,City of London
20220302,Wednesday,Liverpool Street,60549,61828,City of London
20220302,Wednesday,Mansion House,5556,4745,City of London
20220302,Wednesday,Monument,9934,9274,City of London
20220302,Wednesday,Moorgate,18739,20133,City of London
20220303,Thursday,Aldgate,2,1,City of London
20220303,Thursday,Liverpool Street,2616,5599,City of London
20220303,Thursday,Monument,1,0,City of London
20220303,Thursday,Moorgate,3,1,City of London
20220304,Friday,Aldgate,6712,8571,City of London
20220304,Friday,Bank,27169,26926,City of London
20220304,Friday,Barbican,7594,7196,City of London
20220304,Friday,Blackfriars,9825,8704,City of London
20220304,Friday,Chancery Lane,12076,12489,City of London
20220304,Friday,Liverpool Street,58507,61543,City of London
20220304,Friday,Mansion House,4539,3945,City of London
20220304,Friday,Monument,8741,8701,City of London
20220304,Friday,Moorgate,14012,15135,City of London
20220305,Saturday,Aldgate,5658,8859,City of London
20220305,Saturday,Bank,9439,10085,City of London
20220305,Saturday,Barbican,5319,6161,City of London
20220305,Saturday,Blackfriars,8802,8139,City of London
