TravelDate,DayOFWeek,Station,EntryTapCount,ExitTapCount,Borough,LINES,NETWORK,Zone,x,y
20210202,Tuesday,Marylebone,1605,1987,Westminster,Bakerloo,London Underground,1.0,-0.162637346,51.52165079
20210202,Tuesday,Oxford Circus,10472,11544,Westminster,"Central, Bakerloo, Victoria",London Underground,1.0,-0.140025246,51.51481046
20210202,Tuesday,Paddington,8328,8793,Westminster,"Hammersmith & City, District, Circle, Bakerloo",London Underground,1.0,-0.173789485,51.51499491
20210202,Tuesday,Paddington,8328,8793,Westminster,"Hammersmith & City, District, Circle, Bakerloo",London Underground,1.0,-0.174388339,51.51605291
20210202,Tuesday,Piccadilly Circus,2708,2556,Westminster,"Bakerloo, Piccadilly",London Underground,1.0,-0.132081484,51.50955061
20210202,Tuesday,Pimlico,2536,2607,Westminster,Victoria,London Underground,1.0,-0.132103672,51.48856954
20210202,Tuesday,Queensway,1651,2030,Westminster,Central,London Underground,1.0,-0.185538472,51.50974305
20210202,Tuesday,Royal Oak,888,843,Westminster,"Hammersmith & City, Circle",London Underground,2.0,-0.186186162,51.51854003
20210202,Tuesday,St James's Park,2371,2573,Westminster,,,,,
20210202,Tuesday,Temple,869,865,Westminster,"District, Circle",London Underground,1.0,-0.112643564,51.5104742
20210202,Tuesday,Victoria,16134,17473,Westminster,"District, Circle, Victoria",London Underground,1.0,-0.141485017,51.49588954
20210202,Tuesday,Warwick Avenue,1052,1047,Westminster,Bakerloo,London Underground,2.0,-0.182005998,51.52269118
20210202,Tuesday,Westbourne Park,1565,1594,Westminster,"Hammersmith & City, Circle",London Underground,2.0,-0.199554267,51.52041239
20210202,Tuesday,Westminster,4689,5136,Westminster,"District, Circle, Jubilee",London Underground,1.0,-0.124052209,51.50045311
20210203,Wednesday,Baker Street,5398,6047,Westminster,"Metropolitan, Bakerloo, Circle, Jubilee, Hammersmith & City",London Underground,1.0,-0.155454387,51.52249387
20210203,Wednesday,Bayswater,834,862,Westminster,"District, Circle",London Underground,1.0,-0.186322701,51.51181507
20210203,Wednesday,Bond Street,7226,7808,Westminster,"Central, Jubilee",London Underground,1.0,-0.148076884,51.51387033
20210203,Wednesday,Charing Cross,2382,2625,Westminster,"Bakerloo, Northern",London Underground,1.0,-0.125777173,51.50686754
20210203,Wednesday,Covent Garden,751,838,Westminster,Piccadilly,London Underground,1.0,-0.122759938,51.51263471
20210203,Wednesday,Embankment,3208,3157,Westminster,"District, Bakerloo, Northern, Circle",London Underground,1.0,-0.120562428,51.50694137
20210203,Wednesday,Great Portland Street,1932,2023,Westminster,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.142685711,51.52333822
20210203,Wednesday,Green Park,6566,7362,Westminster,"Piccadilly, Victoria, Jubilee",London Underground,1.0,-0.140937126,51.50635747
20210203,Wednesday,Hyde Park Corner,1451,1592,Westminster,Piccadilly,London Underground,1.0,-0.152546395,51.50224103
20210203,Wednesday,Lancaster Gate,983,1024,Westminster,Central,London Underground,1.0,-0.173843886,51.51117805
20210203,Wednesday,Leicester Square,2563,2642,Westminster,"Piccadilly, Northern",London Underground,1.0,-0.126725567,51.51089472
20210203,Wednesday,Maida Vale,945,967,Westminster,Bakerloo,London Underground,2.0,-0.184228557,51.52922219
20210203,Wednesday,Marble Arch,2543,2812,Westminster,Central,London Underground,1.0,-0.155755638,51.51309055
20210203,Wednesday,Marylebone,1599,1866,Westminster,Bakerloo,London Underground,1.0,-0.162637346,51.52165079
20210203,Wednesday,Oxford Circus,10800,11428,Westminster,"Central, Bakerloo, Victoria",London Underground,1.0,-0.140025246,51.51481046
20210203,Wednesday,Paddington,8185,8713,Westminster,"Hammersmith & City, District, Circle, Bakerloo",London Underground,1.0,-0.173789485,51.51499491
20210203,Wednesday,Paddington,8185,8713,Westminster,"Hammersmith & City, District, Circle, Bakerloo",London Underground,1.0,-0.174388339,51.51605291
20210203,Wednesday,Piccadilly Circus,2634,2518,Westminster,"Bakerloo, Piccadilly",London Underground,1.0,-0.132081484,51.50955061
20210203,Wednesday,Pimlico,2584,2946,Westminster,Victoria,London Underground,1.0,-0.132103672,51.48856954
20210203,Wednesday,Queensway,1638,1708,Westminster,Central,London Underground,1.0,-0.185538472,51.50974305
20210203,Wednesday,Royal Oak,850,903,Westminster,"Hammersmith & City, Circle",London Underground,2.0,-0.186186162,51.51854003
20210203,Wednesday,St James's Park,2428,2653,Westminster,,,,,
20210203,Wednesday,Temple,885,1016,Westminster,"District, Circle",London Underground,1.0,-0.112643564,51.5104742
20210203,Wednesday,Victoria,15740,18633,Westminster,"District, Circle, Victoria",London Underground,1.0,-0.141485017,51.49588954
20210203,Wednesday,Warwick Avenue,1042,1151,Westminster,Bakerloo,London Underground,2.0,-0.182005998,51.52269118
20210203,Wednesday,Westbourne Park,1604,1614,Westminster,"Hammersmith & City, Circle",London Underground,2.0,-0.199554267,51.52041239
20210203,Wednesday,Westminster,4884,5393,Westminster,"District, Circle, Jubilee",London Underground,1.0,-0.124052209,51.50045311
20210204,Thursday,Baker Street,5342,5492,Westminster,"Metropolitan, Bakerloo, Circle, Jubilee, Hammersmith & City",London Underground,1.0,-0.155454387,51.52249387
20210204,Thursday,Bayswater,771,831,Westminster,"District, Circle",London Underground,1.0,-0.186322701,51.51181507
20210204,Thursday,Bond Street,7253,8006,Westminster,"Central, Jubilee",London Underground,1.0,-0.148076884,51.51387033
20210204,Thursday,Charing Cross,2401,2607,Westminster,"Bakerloo, Northern",London Underground,1.0,-0.125777173,51.50686754
20210204,Thursday,Covent Garden,738,796,Westminster,Piccadilly,London Underground,1.0,-0.122759938,51.51263471
20210204,Thursday,Embankment,3150,3136,Westminster,"District, Bakerloo, Northern, Circle",London Underground,1.0,-0.120562428,51.50694137
20210204,Thursday,Great Portland Street,1956,1927,Westminster,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.142685711,51.52333822
20210204,Thursday,Green Park,6269,7099,Westminster,"Piccadilly, Victoria, Jubilee",London Underground,1.0,-0.140937126,51.50635747
20210204,Thursday,Hyde Park Corner,1379,1412,Westminster,Piccadilly,London Underground,1.0,-0.152546395,51.50224103
20210204,Thursday,Lancaster Gate,1063,1148,Westminster,Central,London Underground,1.0,-0.173843886,51.51117805
20210204,Thursday,Leicester Square,2490,2636,Westminster,"Piccadilly, Northern",London Underground,1.0,-0.126725567,51.51089472
20210204,Thursday,Maida Vale,972,1017,Westminster,Bakerloo,London Underground,2.0,-0.184228557,51.52922219
20210204,Thursday,Marble Arch,2605,2810,Westminster,Central,London Underground,1.0,-0.155755638,51.51309055
20210204,Thursday,Marylebone,1641,1899,Westminster,Bakerloo,London Underground,1.0,-0.162637346,51.52165079
20210204,Thursday,Oxford Circus,10674,11181,Westminster,"Central, Bakerloo, Victoria",London Underground,1.0,-0.140025246,51.51481046
20210204,Thursday,Paddington,8391,9306,Westminster,"Hammersmith & City, District, Circle, Bakerloo",London Underground,1.0,-0.173789485,51.51499491
20210204,Thursday,Paddington,8391,9306,Westminster,"Hammersmith & City, District, Circle, Bakerloo",London Underground,1.0,-0.174388339,51.51605291
20210204,Thursday,Piccadilly Circus,2606,2598,Westminster,"Bakerloo, Piccadilly",London Underground,1.0,-0.132081484,51.50955061
20210204,Thursday,Pimlico,2598,2644,Westminster,Victoria,London Underground,1.0,-0.132103672,51.48856954
20210204,Thursday,Queensway,1620,1783,Westminster,Central,London Underground,1.0,-0.185538472,51.50974305
20210204,Thursday,Royal Oak,909,971,Westminster,"Hammersmith & City, Circle",London Underground,2.0,-0.186186162,51.51854003
20210204,Thursday,St James's Park,2431,2379,Westminster,,,,,
20210204,Thursday,Temple,973,884,Westminster,"District, Circle",London Underground,1.0,-0.112643564,51.5104742
20210204,Thursday,Victoria,16297,18240,Westminster,"District, Circle, Victoria",London Underground,1.0,-0.141485017,51.49588954
20210204,Thursday,Warwick Avenue,1062,1262,Westminster,Bakerloo,London Underground,2.0,-0.182005998,51.52269118
20210204,Thursday,Westbourne Park,1558,1610,Westminster,"Hammersmith & City, Circle",London Underground,2.0,-0.199554267,51.52041239
20210204,Thursday,Westminster,4718,4767,Westminster,"District, Circle, Jubilee",London Underground,1.0,-0.124052209,51.50045311
20210205,Friday,Baker Street,5958,6658,Westminster,"Metropolitan, Bakerloo, Circle, Jubilee, Hammersmith & City",London Underground,1.0,-0.155454387,51.52249387
20210205,Friday,Bayswater,899,1027,Westminster,"District, Circle",London Underground,1.0,-0.186322701,51.51181507
20210205,Friday,Bond Street,7574,8037,Westminster,"Central, Jubilee",London Underground,1.0,-0.148076884,51.51387033
20210205,Friday,Charing Cross,2582,2624,Westminster,"Bakerloo, Northern",London Underground,1.0,-0.125777173,51.50686754
20210205,Friday,Covent Garden,779,914,Westminster,Piccadilly,London Underground,1.0,-0.122759938,51.51263471
20210205,Friday,Embankment,3217,3207,Westminster,"District, Bakerloo, Northern, Circle",London Underground,1.0,-0.120562428,51.50694137
20210205,Friday,Great Portland Street,1977,1911,Westminster,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.142685711,51.52333822
20210205,Friday,Green Park,6791,7464,Westminster,"Piccadilly, Victoria, Jubilee",London Underground,1.0,-0.140937126,51.50635747
20210205,Friday,Hyde Park Corner,1455,1540,Westminster,Piccadilly,London Underground,1.0,-0.152546395,51.50224103
20210205,Friday,Lancaster Gate,1257,1420,Westminster,Central,London Underground,1.0,-0.173843886,51.51117805
20210205,Friday,Leicester Square,3135,3089,Westminster,"Piccadilly, Northern",London Underground,1.0,-0.126725567,51.51089472
20210205,Friday,Maida Vale,1040,1105,Westminster,Bakerloo,London Underground,2.0,-0.184228557,51.52922219
20210205,Friday,Marble Arch,2770,3055,Westminster,Central,London Underground,1.0,-0.155755638,51.51309055
20210205,Friday,Marylebone,1774,2164,Westminster,Bakerloo,London Underground,1.0,-0.162637346,51.52165079
20210205,Friday,Oxford Circus,11720,11624,Westminster,"Central, Bakerloo, Victoria",London Underground,1.0,-0.140025246,51.51481046
20210205,Friday,Paddington,8589,9314,Westminster,"Hammersmith & City, District, Circle, Bakerloo",London Underground,1.0,-0.173789485,51.51499491
20210205,Friday,Paddington,8589,9314,Westminster,"Hammersmith & City, District, Circle, Bakerloo",London Underground,1.0,-0.174388339,51.51605291
20210205,Friday,Piccadilly Circus,2970,2917,Westminster,"Bakerloo, Piccadilly",London Underground,1.0,-0.132081484,51.50955061
20210205,Friday,Pimlico,2697,2669,Westminster,Victoria,London Underground,1.0,-0.132103672,51.48856954
20210205,Friday,Queensway,1807,2010,Westminster,Central,London Underground,1.0,-0.185538472,51.50974305
20210205,Friday,Royal Oak,999,1017,Westminster,"Hammersmith & City, Circle",London Underground,2.0,-0.186186162,51.51854003
20210205,Friday,St James's Park,2348,2385,Westminster,,,,,
20210205,Friday,Temple,898,850,Westminster,"District, Circle",London Underground,1.0,-0.112643564,51.5104742
20210205,Friday,Victoria,16771,18365,Westminster,"District, Circle, Victoria",London Underground,1.0,-0.141485017,51.49588954
20210205,Friday,Warwick Avenue,1136,1255,Westminster,Bakerloo,London Underground,2.0,-0.182005998,51.52269118
20210205,Friday,Westbourne Park,1818,1790,Westminster,"Hammersmith & City, Circle",London Underground,2.0,-0.199554267,51.52041239
20210205,Friday,Westminster,4931,4869,Westminster,"District, Circle, Jubilee",London Underground,1.0,-0.124052209,51.50045311
20210206,Saturday,Baker Street,3394,3511,Westminster,"Metropolitan, Bakerloo, Circle, Jubilee, Hammersmith & City",London Underground,1.0,-0.155454387,51.52249387
20210206,Saturday,Bayswater,692,672,Westminster,"District, Circle",London Underground,1.0,-0.186322701,51.51181507
20210206,Saturday,Bond Street,3654,3902,Westminster,"Central, Jubilee",London Underground,1.0,-0.148076884,51.51387033
20210206,Saturday,Charing Cross,1280,1406,Westminster,"Bakerloo, Northern",London Underground,1.0,-0.125777173,51.50686754
20210206,Saturday,Covent Garden,529,661,Westminster,Piccadilly,London Underground,1.0,-0.122759938,51.51263471
20210206,Saturday,Embankment,1576,1663,Westminster,"District, Bakerloo, Northern, Circle",London Underground,1.0,-0.120562428,51.50694137
20210206,Saturday,Great Portland Street,739,622,Westminster,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.142685711,51.52333822
20210206,Saturday,Green Park,3432,4043,Westminster,"Piccadilly, Victoria, Jubilee",London Underground,1.0,-0.140937126,51.50635747
20210206,Saturday,Hyde Park Corner,867,891,Westminster,Piccadilly,London Underground,1.0,-0.152546395,51.50224103
20210206,Saturday,Lancaster Gate,840,1032,Westminster,Central,London Underground,1.0,-0.173843886,51.51117805
20210206,Saturday,Leicester Square,2644,2355,Westminster,"Piccadilly, Northern",London Underground,1.0,-0.126725567,51.51089472
20210206,Saturday,Maida Vale,743,783,Westminster,Bakerloo,London Underground,2.0,-0.184228557,51.52922219
20210206,Saturday,Marble Arch,1706,1851,Westminster,Central,London Underground,1.0,-0.155755638,51.51309055
20210206,Saturday,Marylebone,1641,1815,Westminster,Bakerloo,London Underground,1.0,-0.162637346,51.52165079
20210206,Saturday,Oxford Circus,5242,5814,Westminster,"Central, Bakerloo, Victoria",London Underground,1.0,-0.140025246,51.51481046
20210206,Saturday,Paddington,5629,5851,Westminster,"Hammersmith & City, District, Circle, Bakerloo",London Underground,1.0,-0.173789485,51.51499491
20210206,Saturday,Paddington,5629,5851,Westminster,"Hammersmith & City, District, Circle, Bakerloo",London Underground,1.0,-0.174388339,51.51605291
20210206,Saturday,Piccadilly Circus,2069,1700,Westminster,"Bakerloo, Piccadilly",London Underground,1.0,-0.132081484,51.50955061
20210206,Saturday,Pimlico,1666,1628,Westminster,Victoria,London Underground,1.0,-0.132103672,51.48856954
20210206,Saturday,Queensway,1341,1396,Westminster,Central,London Underground,1.0,-0.185538472,51.50974305
20210206,Saturday,Royal Oak,582,548,Westminster,"Hammersmith & City, Circle",London Underground,2.0,-0.186186162,51.51854003
20210206,Saturday,St James's Park,785,956,Westminster,,,,,
20210206,Saturday,Temple,320,249,Westminster,"District, Circle",London Underground,1.0,-0.112643564,51.5104742
20210206,Saturday,Victoria,8941,10049,Westminster,"District, Circle, Victoria",London Underground,1.0,-0.141485017,51.49588954
20210206,Saturday,Warwick Avenue,708,859,Westminster,Bakerloo,London Underground,2.0,-0.182005998,51.52269118
20210206,Saturday,Westbourne Park,1019,1024,Westminster,"Hammersmith & City, Circle",London Underground,2.0,-0.199554267,51.52041239
20210206,Saturday,Westminster,2312,2316,Westminster,"District, Circle, Jubilee",London Underground,1.0,-0.124052209,51.50045311
20210207,Sunday,Baker Street,2095,2238,Westminster,"Metropolitan, Bakerloo, Circle, Jubilee, Hammersmith & City",London Underground,1.0,-0.155454387,51.52249387
20210207,Sunday,Bayswater,410,510,Westminster,"District, Circle",London Underground,1.0,-0.186322701,51.51181507
20210207,Sunday,Bond Street,1962,2047,Westminster,"Central, Jubilee",London Underground,1.0,-0.148076884,51.51387033
20210207,Sunday,Charing Cross,819,900,Westminster,"Bakerloo, Northern",London Underground,1.0,-0.125777173,51.50686754
20210207,Sunday,Covent Garden,321,417,Westminster,Piccadilly,London Underground,1.0,-0.122759938,51.51263471
20210207,Sunday,Embankment,838,901,Westminster,"District, Bakerloo, Northern, Circle",London Underground,1.0,-0.120562428,51.50694137
20210207,Sunday,Great Portland Street,323,310,Westminster,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.142685711,51.52333822
20210207,Sunday,Green Park,2002,2324,Westminster,"Piccadilly, Victoria, Jubilee",London Underground,1.0,-0.140937126,51.50635747
20210207,Sunday,Hyde Park Corner,458,524,Westminster,Piccadilly,London Underground,1.0,-0.152546395,51.50224103
20210207,Sunday,Lancaster Gate,590,559,Westminster,Central,London Underground,1.0,-0.173843886,51.51117805
20210207,Sunday,Leicester Square,1728,1824,Westminster,"Piccadilly, Northern",London Underground,1.0,-0.126725567,51.51089472
20210207,Sunday,Maida Vale,511,503,Westminster,Bakerloo,London Underground,2.0,-0.184228557,51.52922219
20210207,Sunday,Marble Arch,1019,1123,Westminster,Central,London Underground,1.0,-0.155755638,51.51309055
20210207,Sunday,Marylebone,1147,1185,Westminster,Bakerloo,London Underground,1.0,-0.162637346,51.52165079
20210207,Sunday,Oxford Circus,2552,2751,Westminster,"Central, Bakerloo, Victoria",London Underground,1.0,-0.140025246,51.51481046
20210207,Sunday,Paddington,3760,3743,Westminster,"Hammersmith & City, District, Circle, Bakerloo",London Underground,1.0,-0.173789485,51.51499491
20210207,Sunday,Paddington,3760,3743,Westminster,"Hammersmith & City, District, Circle, Bakerloo",London Underground,1.0,-0.174388339,51.51605291
20210207,Sunday,Piccadilly Circus,1307,1275,Westminster,"Bakerloo, Piccadilly",London Underground,1.0,-0.132081484,51.50955061
20210207,Sunday,Pimlico,1723,2043,Westminster,Victoria,London Underground,1.0,-0.132103672,51.48856954
20210207,Sunday,Queensway,927,800,Westminster,Central,London Underground,1.0,-0.185538472,51.50974305
20210207,Sunday,Royal Oak,264,274,Westminster,"Hammersmith & City, Circle",London Underground,2.0,-0.186186162,51.51854003
20210207,Sunday,St James's Park,413,439,Westminster,,,,,
20210207,Sunday,Temple,109,141,Westminster,"District, Circle",London Underground,1.0,-0.112643564,51.5104742
20210207,Sunday,Victoria,6164,6948,Westminster,"District, Circle, Victoria",London Underground,1.0,-0.141485017,51.49588954
20210207,Sunday,Warwick Avenue,435,474,Westminster,Bakerloo,London Underground,2.0,-0.182005998,51.52269118
20210207,Sunday,Westbourne Park,551,605,Westminster,"Hammersmith & City, Circle",London Underground,2.0,-0.199554267,51.52041239
20210207,Sunday,Westminster,1476,1389,Westminster,"District, Circle, Jubilee",London Underground,1.0,-0.124052209,51.50045311
20210208,Monday,Baker Street,5368,5787,Westminster,"Metropolitan, Bakerloo, Circle, Jubilee, Hammersmith & City",London Underground,1.0,-0.155454387,51.52249387
20210208,Monday,Bayswater,815,738,Westminster,"District, Circle",London Underground,1.0,-0.186322701,51.51181507
20210208,Monday,Bond Street,8123,7531,Westminster,"Central, Jubilee",London Underground,1.0,-0.148076884,51.51387033
20210208,Monday,Charing Cross,2191,2428,Westminster,"Bakerloo, Northern",London Underground,1.0,-0.125777173,51.50686754
20210208,Monday,Covent Garden,739,840,Westminster,Piccadilly,London Underground,1.0,-0.122759938,51.51263471
20210208,Monday,Embankment,2988,3265,Westminster,"District, Bakerloo, Northern, Circle",London Underground,1.0,-0.120562428,51.50694137
20210208,Monday,Great Portland Street,1964,1969,Westminster,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.142685711,51.52333822
20210208,Monday,Green Park,6648,7316,Westminster,"Piccadilly, Victoria, Jubilee",London Underground,1.0,-0.140937126,51.50635747
20210208,Monday,Hyde Park Corner,1444,1456,Westminster,Piccadilly,London Underground,1.0,-0.152546395,51.50224103
20210208,Monday,Lancaster Gate,1073,1288,Westminster,Central,London Underground,1.0,-0.173843886,51.51117805
20210208,Monday,Leicester Square,2600,2567,Westminster,"Piccadilly, Northern",London Underground,1.0,-0.126725567,51.51089472
20210208,Monday,Maida Vale,957,929,Westminster,Bakerloo,London Underground,2.0,-0.184228557,51.52922219
20210208,Monday,Marble Arch,2519,2574,Westminster,Central,London Underground,1.0,-0.155755638,51.51309055
20210208,Monday,Marylebone,1807,1908,Westminster,Bakerloo,London Underground,1.0,-0.162637346,51.52165079
20210208,Monday,Oxford Circus,9255,14542,Westminster,"Central, Bakerloo, Victoria",London Underground,1.0,-0.140025246,51.51481046
20210208,Monday,Paddington,8562,9175,Westminster,"Hammersmith & City, District, Circle, Bakerloo",London Underground,1.0,-0.173789485,51.51499491
20210208,Monday,Paddington,8562,9175,Westminster,"Hammersmith & City, District, Circle, Bakerloo",London Underground,1.0,-0.174388339,51.51605291
20210208,Monday,Piccadilly Circus,2963,2762,Westminster,"Bakerloo, Piccadilly",London Underground,1.0,-0.132081484,51.50955061
20210208,Monday,Pimlico,2503,2665,Westminster,Victoria,London Underground,1.0,-0.132103672,51.48856954
20210208,Monday,Queensway,1662,1775,Westminster,Central,London Underground,1.0,-0.185538472,51.50974305
20210208,Monday,Royal Oak,931,1214,Westminster,"Hammersmith & City, Circle",London Underground,2.0,-0.186186162,51.51854003
20210208,Monday,St James's Park,2549,2610,Westminster,,,,,
20210208,Monday,Temple,902,999,Westminster,"District, Circle",London Underground,1.0,-0.112643564,51.5104742
20210208,Monday,Victoria,15040,16617,Westminster,"District, Circle, Victoria",London Underground,1.0,-0.141485017,51.49588954
20210208,Monday,Warwick Avenue,1063,1050,Westminster,Bakerloo,London Underground,2.0,-0.182005998,51.52269118
20210208,Monday,Westbourne Park,1653,2664,Westminster,"Hammersmith & City, Circle",London Underground,2.0,-0.199554267,51.52041239
20210208,Monday,Westminster,4866,5575,Westminster,"District, Circle, Jubilee",London Underground,1.0,-0.124052209,51.50045311
20210209,Tuesday,Baker Street,5380,5698,Westminster,"Metropolitan, Bakerloo, Circle, Jubilee, Hammersmith & City",London Underground,1.0,-0.155454387,51.52249387
20210209,Tuesday,Bayswater,732,833,Westminster,"District, Circle",London Underground,1.0,-0.186322701,51.51181507
20210209,Tuesday,Bond Street,7326,7498,Westminster,"Central, Jubilee",London Underground,1.0,-0.148076884,51.51387033
20210209,Tuesday,Charing Cross,2333,2571,Westminster,"Bakerloo, Northern",London Underground,1.0,-0.125777173,51.50686754
20210209,Tuesday,Covent Garden,793,930,Westminster,Piccadilly,London Underground,1.0,-0.122759938,51.51263471
20210209,Tuesday,Embankment,3096,3025,Westminster,"District, Bakerloo, Northern, Circle",London Underground,1.0,-0.120562428,51.50694137
20210209,Tuesday,Great Portland Street,1967,1907,Westminster,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.142685711,51.52333822
20210209,Tuesday,Green Park,6587,7275,Westminster,"Piccadilly, Victoria, Jubilee",London Underground,1.0,-0.140937126,51.50635747
20210209,Tuesday,Hyde Park Corner,1463,1438,Westminster,Piccadilly,London Underground,1.0,-0.152546395,51.50224103
20210209,Tuesday,Lancaster Gate,1093,1117,Westminster,Central,London Underground,1.0,-0.173843886,51.51117805
20210209,Tuesday,Leicester Square,3021,3059,Westminster,"Piccadilly, Northern",London Underground,1.0,-0.126725567,51.51089472
20210209,Tuesday,Maida Vale,919,955,Westminster,Bakerloo,London Underground,2.0,-0.184228557,51.52922219
20210209,Tuesday,Marble Arch,2579,2729,Westminster,Central,London Underground,1.0,-0.155755638,51.51309055
20210209,Tuesday,Marylebone,1817,2156,Westminster,Bakerloo,London Underground,1.0,-0.162637346,51.52165079
20210209,Tuesday,Oxford Circus,10662,11852,Westminster,"Central, Bakerloo, Victoria",London Underground,1.0,-0.140025246,51.51481046
20210209,Tuesday,Paddington,8475,9322,Westminster,"Hammersmith & City, District, Circle, Bakerloo",London Underground,1.0,-0.173789485,51.51499491
20210209,Tuesday,Paddington,8475,9322,Westminster,"Hammersmith & City, District, Circle, Bakerloo",London Underground,1.0,-0.174388339,51.51605291
20210209,Tuesday,Piccadilly Circus,2459,2393,Westminster,"Bakerloo, Piccadilly",London Underground,1.0,-0.132081484,51.50955061
20210209,Tuesday,Pimlico,2610,2765,Westminster,Victoria,London Underground,1.0,-0.132103672,51.48856954
20210209,Tuesday,Queensway,1627,1682,Westminster,Central,London Underground,1.0,-0.185538472,51.50974305
20210209,Tuesday,Royal Oak,879,993,Westminster,"Hammersmith & City, Circle",London Underground,2.0,-0.186186162,51.51854003
20210209,Tuesday,St James's Park,2468,2592,Westminster,,,,,
20210209,Tuesday,Temple,950,1000,Westminster,"District, Circle",London Underground,1.0,-0.112643564,51.5104742
20210209,Tuesday,Victoria,15669,17442,Westminster,"District, Circle, Victoria",London Underground,1.0,-0.141485017,51.49588954
20210209,Tuesday,Warwick Avenue,1041,1141,Westminster,Bakerloo,London Underground,2.0,-0.182005998,51.52269118
20210209,Tuesday,Westbourne Park,1524,1574,Westminster,"Hammersmith & City, Circle",London Underground,2.0,-0.199554267,51.52041239
20210209,Tuesday,Westminster,5081,5414,Westminster,"District, Circle, Jubilee",London Underground,1.0,-0.124052209,51.50045311
20210210,Wednesday,Baker Street,5813,6019,Westminster,"Metropolitan, Bakerloo, Circle, Jubilee, Hammersmith & City",London Underground,1.0,-0.155454387,51.52249387
20210210,Wednesday,Bayswater,850,764,Westminster,"District, Circle",London Underground,1.0,-0.186322701,51.51181507
20210210,Wednesday,Bond Street,7706,8167,Westminster,"Central, Jubilee",London Underground,1.0,-0.148076884,51.51387033
20210210,Wednesday,Charing Cross,2508,2889,Westminster,"Bakerloo, Northern",London Underground,1.0,-0.125777173,51.50686754
20210210,Wednesday,Covent Garden,819,987,Westminster,Piccadilly,London Underground,1.0,-0.122759938,51.51263471
20210210,Wednesday,Embankment,3283,3354,Westminster,"District, Bakerloo, Northern, Circle",London Underground,1.0,-0.120562428,51.50694137
20210210,Wednesday,Great Portland Street,1998,2168,Westminster,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.142685711,51.52333822
20210210,Wednesday,Green Park,6905,7652,Westminster,"Piccadilly, Victoria, Jubilee",London Underground,1.0,-0.140937126,51.50635747
20210210,Wednesday,Hyde Park Corner,1527,1544,Westminster,Piccadilly,London Underground,1.0,-0.152546395,51.50224103
20210210,Wednesday,Lancaster Gate,1214,1206,Westminster,Central,London Underground,1.0,-0.173843886,51.51117805
20210210,Wednesday,Leicester Square,3396,3411,Westminster,"Piccadilly, Northern",London Underground,1.0,-0.126725567,51.51089472
20210210,Wednesday,Maida Vale,1018,1074,Westminster,Bakerloo,London Underground,2.0,-0.184228557,51.52922219
20210210,Wednesday,Marble Arch,2679,2908,Westminster,Central,London Underground,1.0,-0.155755638,51.51309055
20210210,Wednesday,Marylebone,1834,1912,Westminster,Bakerloo,London Underground,1.0,-0.162637346,51.52165079
20210210,Wednesday,Oxford Circus,11331,12035,Westminster,"Central, Bakerloo, Victoria",London Underground,1.0,-0.140025246,51.51481046
20210210,Wednesday,Paddington,8701,9735,Westminster,"Hammersmith & City, District, Circle, Bakerloo",London Underground,1.0,-0.173789485,51.51499491
20210210,Wednesday,Paddington,8701,9735,Westminster,"Hammersmith & City, District, Circle, Bakerloo",London Underground,1.0,-0.174388339,51.51605291
20210210,Wednesday,Piccadilly Circus,3078,2928,Westminster,"Bakerloo, Piccadilly",London Underground,1.0,-0.132081484,51.50955061
20210210,Wednesday,Pimlico,2687,2711,Westminster,Victoria,London Underground,1.0,-0.132103672,51.48856954
20210210,Wednesday,Queensway,1709,1756,Westminster,Central,London Underground,1.0,-0.185538472,51.50974305
20210210,Wednesday,Royal Oak,958,1037,Westminster,"Hammersmith & City, Circle",London Underground,2.0,-0.186186162,51.51854003
20210210,Wednesday,St James's Park,2473,2577,Westminster,,,,,
20210210,Wednesday,Temple,940,961,Westminster,"District, Circle",London Underground,1.0,-0.112643564,51.5104742
20210210,Wednesday,Victoria,16751,18724,Westminster,"District, Circle, Victoria",London Underground,1.0,-0.141485017,51.49588954
20210210,Wednesday,Warwick Avenue,1141,1298,Westminster,Bakerloo,London Underground,2.0,-0.182005998,51.52269118
20210210,Wednesday,Westbourne Park,1625,1709,Westminster,"Hammersmith & City, Circle",London Underground,2.0,-0.199554267,51.52041239
20210210,Wednesday,Westminster,5126,5473,Westminster,"District, Circle, Jubilee",London Underground,1.0,-0.124052209,51.50045311
20210211,Thursday,Baker Street,5591,5851,Westminster,"Metropolitan, Bakerloo, Circle, Jubilee, Hammersmith & City",London Underground,1.0,-0.155454387,51.52249387
20210211,Thursday,Bayswater,785,800,Westminster,"District, Circle",London Underground,1.0,-0.186322701,51.51181507
20210211,Thursday,Bond Street,8010,8274,Westminster,"Central, Jubilee",London Underground,1.0,-0.148076884,51.51387033
20210211,Thursday,Charing Cross,2488,2917,Westminster,"Bakerloo, Northern",London Underground,1.0,-0.125777173,51.50686754
