TravelDate,DayOfWeek,Station,EntryTapCount,ExitTapCount,Borough
20230107,Saturday,Barbican,3153,3176,City of London
20230107,Saturday,Blackfriars,0,1,City of London
20230107,Saturday,Cannon Street,1,0,City of London
20230107,Saturday,Chancery Lane,4807,5091,City of London
20230107,Saturday,Liverpool Street,38723,39024,City of London
20230107,Saturday,Monument,9,11,City of London
20230107,Saturday,Moorgate,7687,8723,City of London
20230108,Sunday,Aldgate,8623,7845,City of London
20230108,Sunday,Bank,10997,11083,City of London
20230108,Sunday,Barbican,2055,2161,City of London
20230108,Sunday,Blackfriars,0,23,City of London
20230108,Sunday,Chancery Lane,2585,2509,City of London
20230108,Sunday,Liverpool Street,31040,31403,City of London
20230108,Sunday,Monument,2,2,City of London
20230108,Sunday,Moorgate,5114,6030,City of London
20230109,Monday,Aldgate,8777,9963,City of London
20230109,Monday,Bank,37555,38779,City of London
20230109,Monday,Barbican,6895,7196,City of London
20230109,Monday,Blackfriars,12188,11839,City of London
20230109,Monday,Cannon Street,5913,5388,City of London
20230109,Monday,Chancery Lane,12445,13315,City of London
20230109,Monday,Liverpool Street,66351,67180,City of London
20230109,Monday,Mansion House,5445,5939,City of London
20230109,Monday,Monument,11403,12351,City of London
20230109,Monday,Moorgate,29300,32121,City of London
20230110,Tuesday,Aldgate,10978,11949,City of London
20230110,Tuesday,Bank,52231,54270,City of London
20230110,Tuesday,Barbican,8605,9112,City of London
20230110,Tuesday,Blackfriars,17013,16451,City of London
20230110,Tuesday,Cannon Street,7944,7145,City of London
20230110,Tuesday,Chancery Lane,16082,18156,City of London
20230110,Tuesday,Liverpool Street,85235,87705,City of London
20230110,Tuesday,Mansion House,7752,8492,City of London
20230110,Tuesday,Monument,15548,17294,City of London
20230110,Tuesday,Moorgate,40260,43708,City of London
20230111,Wednesday,Aldgate,11227,12371,City of London
20230111,Wednesday,Bank,53529,54323,City of London
20230111,Wednesday,Barbican,9134,9373,City of London
20230111,Wednesday,Blackfriars,16250,16649,City of London
20230111,Wednesday,Cannon Street,7933,7115,City of London
20230111,Wednesday,Chancery Lane,16764,17815,City of London
20230111,Wednesday,Liverpool Street,88916,88370,City of London
20230111,Wednesday,Mansion House,7674,8200,City of London
20230111,Wednesday,Monument,16163,17162,City of London
20230111,Wednesday,Moorgate,39683,42469,City of London
20230112,Thursday,Aldgate,12016,13391,City of London
20230112,Thursday,Bank,60946,61522,City of London
20230112,Thursday,Barbican,12131,12057,City of London
20230112,Thursday,Blackfriars,18515,18374,City of London
20230112,Thursday,Cannon Street,9342,8074,City of London
20230112,Thursday,Chancery Lane,18756,22232,City of London
20230112,Thursday,Liverpool Street,90593,87785,City of London
20230112,Thursday,Mansion House,8549,9050,City of London
20230112,Thursday,Monument,17311,19560,City of London
20230112,Thursday,Moorgate,37211,39333,City of London
20230113,Friday,Aldgate,8286,10150,City of London
20230113,Friday,Bank,33301,34636,City of London
20230113,Friday,Barbican,7227,7559,City of London
20230113,Friday,Blackfriars,12078,11689,City of London
20230113,Friday,Cannon Street,5321,4604,City of London
20230113,Friday,Chancery Lane,11570,11965,City of London
20230113,Friday,Liverpool Street,69176,67311,City of London
20230113,Friday,Mansion House,5270,5595,City of London
20230113,Friday,Monument,11379,12486,City of London
20230113,Friday,Moorgate,24418,27165,City of London
20230114,Saturday,Aldgate,3540,5830,City of London
20230114,Saturday,Bank,14839,15962,City of London
20230114,Saturday,Barbican,2494,2132,City of London
20230114,Saturday,Blackfriars,9366,8363,City of London
20230114,Saturday,Cannon Street,1944,1604,City of London
20230114,Saturday,Chancery Lane,5138,5432,City of London
20230114,Saturday,Liverpool Street,57507,56415,City of London
20230114,Saturday,Mansion House,2351,2147,City of London
20230114,Saturday,Monument,6872,7058,City of London
20230114,Saturday,Moorgate,11316,14849,City of London
20230115,Sunday,Aldgate,4131,5328,City of London
20230115,Sunday,Bank,8434,7989,City of London
20230115,Sunday,Barbican,2641,2806,City of London
20230115,Sunday,Blackfriars,8051,8527,City of London
20230115,Sunday,Cannon Street,1406,1033,City of London
20230115,Sunday,Chancery Lane,2484,2333,City of London
20230115,Sunday,Liverpool Street,41425,42138,City of London
20230115,Sunday,Mansion House,2017,1766,City of London
20230115,Sunday,Monument,5651,5963,City of London
20230115,Sunday,Moorgate,7120,8438,City of London
20230116,Monday,Aldgate,9068,10081,City of London
20230116,Monday,Bank,39113,39990,City of London
20230116,Monday,Barbican,7925,8377,City of London
20230116,Monday,Blackfriars,14431,13326,City of London
20230116,Monday,Cannon Street,6169,5600,City of London
20230116,Monday,Chancery Lane,13438,14242,City of London
20230116,Monday,Liverpool Street,65600,66645,City of London
20230116,Monday,Mansion House,5987,6401,City of London
20230116,Monday,Monument,12572,13524,City of London
20230116,Monday,Moorgate,31303,34424,City of London
20230117,Tuesday,Aldgate,14296,13408,City of London
20230117,Tuesday,Bank,55368,56548,City of London
20230117,Tuesday,Barbican,9691,9899,City of London
20230117,Tuesday,Blackfriars,17182,16752,City of London
20230117,Tuesday,Cannon Street,8062,7574,City of London
20230117,Tuesday,Chancery Lane,16850,18222,City of London
20230117,Tuesday,Liverpool Street,84274,85278,City of London
20230117,Tuesday,Mansion House,7956,8574,City of London
20230117,Tuesday,Monument,16574,18279,City of London
20230117,Tuesday,Moorgate,41782,45190,City of London
20230118,Wednesday,Aldgate,13338,14286,City of London
20230118,Wednesday,Bank,55097,55948,City of London
20230118,Wednesday,Barbican,8712,8182,City of London
20230118,Wednesday,Blackfriars,17248,16827,City of London
20230118,Wednesday,Cannon Street,8198,7311,City of London
20230118,Wednesday,Chancery Lane,16870,18863,City of London
20230118,Wednesday,Liverpool Street,87585,86150,City of London
20230118,Wednesday,Mansion House,7998,8618,City of London
20230118,Wednesday,Monument,16275,18106,City of London
20230118,Wednesday,Moorgate,41703,46211,City of London
20230119,Thursday,Aldgate,11456,13698,City of London
20230119,Thursday,Bank,59539,60032,City of London
20230119,Thursday,Barbican,7708,4561,City of London
20230119,Thursday,Blackfriars,17810,17608,City of London
20230119,Thursday,Cannon Street,8584,7572,City of London
20230119,Thursday,Chancery Lane,18076,19289,City of London
20230119,Thursday,Liverpool Street,98656,95683,City of London
20230119,Thursday,Mansion House,8519,9288,City of London
20230119,Thursday,Monument,17790,19614,City of London
20230119,Thursday,Moorgate,42756,49033,City of London
20230120,Friday,Aldgate,8994,10695,City of London
20230120,Friday,Bank,34777,34856,City of London
20230120,Friday,Barbican,7072,7395,City of London
20230120,Friday,Blackfriars,12278,11818,City of London
20230120,Friday,Cannon Street,5340,4672,City of London
20230120,Friday,Chancery Lane,12023,12783,City of London
20230120,Friday,Liverpool Street,76567,75842,City of London
20230120,Friday,Mansion House,5181,5539,City of London
20230120,Friday,Monument,11280,12692,City of London
20230120,Friday,Moorgate,25614,28643,City of London
20230121,Saturday,Aldgate,5668,6683,City of London
20230121,Saturday,Bank,14494,14487,City of London
20230121,Saturday,Barbican,4576,4702,City of London
20230121,Saturday,Blackfriars,12551,12300,City of London
20230121,Saturday,Cannon Street,2654,2208,City of London
20230121,Saturday,Chancery Lane,5263,5079,City of London
20230121,Saturday,Liverpool Street,58259,58677,City of London
20230121,Saturday,Mansion House,3254,3020,City of London
20230121,Saturday,Monument,8558,9674,City of London
20230121,Saturday,Moorgate,11259,13754,City of London
20230122,Sunday,Aldgate,7692,6312,City of London
20230122,Sunday,Bank,8746,7875,City of London
20230122,Sunday,Barbican,2773,2810,City of London
20230122,Sunday,Blackfriars,7935,8721,City of London
20230122,Sunday,Cannon Street,1349,1110,City of London
20230122,Sunday,Chancery Lane,2595,2504,City of London
20230122,Sunday,Liverpool Street,37282,38114,City of London
20230122,Sunday,Mansion House,2005,1984,City of London
20230122,Sunday,Monument,5834,6494,City of London
20230122,Sunday,Moorgate,6870,8089,City of London
20230123,Monday,Aldgate,5631,8451,City of London
20230123,Monday,Bank,47904,43758,City of London
20230123,Monday,Barbican,4191,7092,City of London
20230123,Monday,Blackfriars,7884,10381,City of London
20230123,Monday,Cannon Street,3562,4297,City of London
20230123,Monday,Chancery Lane,14369,14537,City of London
20230123,Monday,Liverpool Street,75008,73885,City of London
20230123,Monday,Mansion House,2479,5443,City of London
20230123,Monday,Monument,10869,13230,City of London
20230123,Monday,Moorgate,30453,34388,City of London
20230124,Tuesday,Aldgate,12074,13506,City of London
20230124,Tuesday,Bank,55996,56973,City of London
20230124,Tuesday,Barbican,8663,8986,City of London
20230124,Tuesday,Blackfriars,16845,15829,City of London
20230124,Tuesday,Cannon Street,8057,6833,City of London
20230124,Tuesday,Chancery Lane,17209,18990,City of London
20230124,Tuesday,Liverpool Street,90062,89079,City of London
20230124,Tuesday,Mansion House,7658,8201,City of London
20230124,Tuesday,Monument,16111,16704,City of London
20230124,Tuesday,Moorgate,40904,44570,City of London
20230125,Wednesday,Aldgate,11816,12937,City of London
20230125,Wednesday,Bank,58566,57838,City of London
20230125,Wednesday,Barbican,9666,10075,City of London
20230125,Wednesday,Blackfriars,17665,17211,City of London
20230125,Wednesday,Cannon Street,8702,7511,City of London
20230125,Wednesday,Chancery Lane,18070,19317,City of London
20230125,Wednesday,Liverpool Street,95052,93833,City of London
20230125,Wednesday,Mansion House,8195,8744,City of London
20230125,Wednesday,Monument,17063,18841,City of London
20230125,Wednesday,Moorgate,41455,45083,City of London
20230126,Thursday,Aldgate,12462,13935,City of London
20230126,Thursday,Bank,60901,60535,City of London
20230126,Thursday,Barbican,9603,10111,City of London
20230126,Thursday,Blackfriars,18583,18177,City of London
20230126,Thursday,Cannon Street,8752,7869,City of London
20230126,Thursday,Chancery Lane,18438,19918,City of London
20230126,Thursday,Liverpool Street,101723,101242,City of London
20230126,Thursday,Mansion House,8789,9485,City of London
20230126,Thursday,Monument,17972,19990,City of London
20230126,Thursday,Moorgate,42702,48049,City of London
20230127,Friday,Aldgate,13494,12270,City of London
20230127,Friday,Bank,35426,35995,City of London
20230127,Friday,Barbican,7344,7399,City of London
20230127,Friday,Blackfriars,13171,12430,City of London
20230127,Friday,Cannon Street,5785,4791,City of London
20230127,Friday,Chancery Lane,10717,12371,City of London
20230127,Friday,Liverpool Street,80855,80008,City of London
20230127,Friday,Mansion House,5761,5870,City of London
20230127,Friday,Monument,12215,14013,City of London
20230127,Friday,Moorgate,25341,28748,City of London
20230128,Saturday,Aldgate,1041,1176,City of London
20230128,Saturday,Bank,16007,15281,City of London
20230128,Saturday,Barbican,3534,3820,City of London
20230128,Saturday,Blackfriars,14298,13853,City of London
20230128,Saturday,Cannon Street,2909,2501,City of London
20230128,Saturday,Chancery Lane,5338,5221,City of London
20230128,Saturday,Liverpool Street,66269,66451,City of London
20230128,Saturday,Mansion House,3273,3270,City of London
20230128,Saturday,Monument,10209,11648,City of London
20230128,Saturday,Moorgate,11512,14089,City of London
20230129,Sunday,Aldgate,2313,2092,City of London
20230129,Sunday,Bank,8346,8647,City of London
20230129,Sunday,Barbican,2730,2744,City of London
20230129,Sunday,Blackfriars,8241,9233,City of London
20230129,Sunday,Cannon Street,1315,1094,City of London
20230129,Sunday,Chancery Lane,2299,2057,City of London
20230129,Sunday,Liverpool Street,37632,38832,City of London
20230129,Sunday,Mansion House,2196,2076,City of London
20230129,Sunday,Monument,6196,6697,City of London
20230129,Sunday,Moorgate,7266,8455,City of London
20230130,Monday,Aldgate,9005,10413,City of London
20230130,Monday,Bank,40263,41103,City of London
20230130,Monday,Barbican,7625,7938,City of London
20230130,Monday,Blackfriars,13850,13387,City of London
20230130,Monday,Cannon Street,6371,5555,City of London
20230130,Monday,Chancery Lane,12933,13840,City of London
20230130,Monday,Liverpool Street,70817,73482,City of London
20230130,Monday,Mansion House,5977,6399,City of London
20230130,Monday,Monument,12689,13826,City of London
20230130,Monday,Moorgate,30652,33533,City of London
20230131,Tuesday,Aldgate,11734,13104,City of London
20230131,Tuesday,Bank,55951,56683,City of London
20230131,Tuesday,Barbican,9328,9564,City of London
20230131,Tuesday,Blackfriars,17294,16931,City of London
20230131,Tuesday,Cannon Street,8269,7389,City of London
20230131,Tuesday,Chancery Lane,17354,18723,City of London
20230131,Tuesday,Liverpool Street,92582,92736,City of London
20230131,Tuesday,Mansion House,8223,8774,City of London
20230131,Tuesday,Monument,16787,18086,City of London
20230131,Tuesday,Moorgate,41339,45089,City of London
20230201,Wednesday,Aldgate,7351,8349,City of London
20230201,Wednesday,Bank,37677,37404,City of London
20230201,Wednesday,Barbican,6763,6855,City of London
20230201,Wednesday,Blackfriars,10077,10263,City of London
20230201,Wednesday,Cannon Street,4384,4278,City of London
20230201,Wednesday,Chancery Lane,12734,13668,City of London
20230201,Wednesday,Liverpool Street,59550,60661,City of London
20230201,Wednesday,Mansion House,5875,6394,City of London
20230201,Wednesday,Monument,12570,14383,City of London
20230201,Wednesday,Moorgate,24963,27992,City of London
20230202,Thursday,Aldgate,10549,11677,City of London
20230202,Thursday,Bank,52183,54160,City of London
20230202,Thursday,Barbican,9011,9636,City of London
20230202,Thursday,Blackfriars,15923,16596,City of London
20230202,Thursday,Cannon Street,7671,7004,City of London
20230202,Thursday,Chancery Lane,16173,17838,City of London
20230202,Thursday,Liverpool Street,90569,91028,City of London
20230202,Thursday,Mansion House,7786,8789,City of London
20230202,Thursday,Monument,16165,17967,City of London
20230202,Thursday,Moorgate,37719,42611,City of London
20230203,Friday,Aldgate,6841,8348,City of London
20230203,Friday,Bank,29197,29621,City of London
20230203,Friday,Barbican,6660,6784,City of London
20230203,Friday,Blackfriars,8225,8443,City of London
20230203,Friday,Cannon Street,3036,3046,City of London
20230203,Friday,Chancery Lane,10537,11604,City of London
20230203,Friday,Liverpool Street,60479,60222,City of London
20230203,Friday,Mansion House,4683,4953,City of London
20230203,Friday,Monument,10535,12357,City of London
20230203,Friday,Moorgate,19179,22275,City of London
20230204,Saturday,Aldgate,4763,5137,City of London
20230204,Saturday,Bank,16585,17335,City of London
20230204,Saturday,Barbican,4675,4684,City of London
20230204,Saturday,Blackfriars,9988,9549,City of London
20230204,Saturday,Cannon Street,3503,3010,City of London
20230204,Saturday,Chancery Lane,6980,7215,City of London
20230204,Saturday,Liverpool Street,53805,53086,City of London
20230204,Saturday,Mansion House,3364,3473,City of London
20230204,Saturday,Monument,9534,11307,City of London
20230204,Saturday,Moorgate,10253,12093,City of London
20230205,Sunday,Aldgate,3430,3111,City of London
20230205,Sunday,Bank,10605,10057,City of London
20230205,Sunday,Barbican,3334,3415,City of London
20230205,Sunday,Blackfriars,6773,5829,City of London
20230205,Sunday,Cannon Street,1979,1582,City of London
20230205,Sunday,Chancery Lane,3422,3429,City of London
20230205,Sunday,Liverpool Street,31451,31425,City of London
20230205,Sunday,Mansion House,2684,2408,City of London
20230205,Sunday,Monument,7212,8090,City of London
20230205,Sunday,Moorgate,7156,7478,City of London
20230206,Monday,Aldgate,9140,10876,City of London
20230206,Monday,Bank,39923,41034,City of London
20230206,Monday,Barbican,7928,8254,City of London
20230206,Monday,Blackfriars,13981,13558,City of London
20230206,Monday,Cannon Street,6152,5597,City of London
20230206,Monday,Chancery Lane,13038,14116,City of London
20230206,Monday,Liverpool Street,71973,73812,City of London
20230206,Monday,Mansion House,6200,6630,City of London
20230206,Monday,Monument,12533,13473,City of London
20230206,Monday,Moorgate,31111,33716,City of London
20230207,Tuesday,Aldgate,11190,12564,City of London
20230207,Tuesday,Bank,56299,56644,City of London
20230207,Tuesday,Barbican,9094,9696,City of London
20230207,Tuesday,Blackfriars,17403,17041,City of London
20230207,Tuesday,Cannon Street,8090,7396,City of London
20230207,Tuesday,Chancery Lane,17213,19024,City of London
20230207,Tuesday,Liverpool Street,92285,93090,City of London
20230207,Tuesday,Mansion House,8138,8858,City of London
20230207,Tuesday,Monument,17095,18644,City of London
20230207,Tuesday,Moorgate,41342,45413,City of London
20230208,Wednesday,Aldgate,11764,13272,City of London
20230208,Wednesday,Bank,55612,56366,City of London
20230208,Wednesday,Barbican,9379,9536,City of London
20230208,Wednesday,Blackfriars,16463,17198,City of London
20230208,Wednesday,Cannon Street,8423,7403,City of London
20230208,Wednesday,Chancery Lane,17559,18838,City of London
20230208,Wednesday,Liverpool Street,94915,95685,City of London
20230208,Wednesday,Mansion House,7951,8876,City of London
20230208,Wednesday,Monument,16812,18621,City of London
20230208,Wednesday,Moorgate,41009,45693,City of London
20230209,Thursday,Aldgate,12074,13621,City of London
20230209,Thursday,Bank,59353,57291,City of London
20230209,Thursday,Barbican,9652,10112,City of London
20230209,Thursday,Blackfriars,18314,17769,City of London
20230209,Thursday,Cannon Street,8562,7619,City of London
20230209,Thursday,Chancery Lane,17588,18642,City of London
20230209,Thursday,Liverpool Street,101840,102470,City of London
20230209,Thursday,Mansion House,8282,9262,City of London
20230209,Thursday,Monument,17989,19341,City of London
20230209,Thursday,Moorgate,42383,47686,City of London
20230210,Friday,Aldgate,8668,10672,City of London
20230210,Friday,Bank,35914,35971,City of London
20230210,Friday,Barbican,7339,7619,City of London
20230210,Friday,Blackfriars,12656,12564,City of London
20230210,Friday,Cannon Street,5441,5088,City of London
20230210,Friday,Chancery Lane,11671,12667,City of London
20230210,Friday,Liverpool Street,78763,78701,City of London
20230210,Friday,Mansion House,5256,5837,City of London
20230210,Friday,Monument,12125,13854,City of London
20230210,Friday,Moorgate,25214,28588,City of London
20230211,Saturday,Aldgate,5973,7023,City of London
20230211,Saturday,Bank,15622,15591,City of London
20230211,Saturday,Barbican,3832,4125,City of London
20230211,Saturday,Blackfriars,9862,9146,City of London
20230211,Saturday,Cannon Street,3048,2523,City of London
20230211,Saturday,Chancery Lane,5296,5711,City of London
20230211,Saturday,Liverpool Street,61070,60865,City of London
20230211,Saturday,Mansion House,3175,3173,City of London
20230211,Saturday,Monument,9017,10168,City of London
20230211,Saturday,Moorgate,11202,13734,City of London
20230212,Sunday,Aldgate,4556,5250,City of London
20230212,Sunday,Bank,9084,9200,City of London
20230212,Sunday,Barbican,3099,2976,City of London
20230212,Sunday,Blackfriars,6172,5904,City of London
20230212,Sunday,Cannon Street,5846,5674,City of London
20230212,Sunday,Chancery Lane,338,292,City of London
20230212,Sunday,Liverpool Street,40225,39011,City of London
20230212,Sunday,Mansion House,2531,2404,City of London
20230212,Sunday,Monument,6713,7083,City of London
20230212,Sunday,Moorgate,7297,8383,City of London
20230213,Monday,Aldgate,8747,10052,City of London
20230213,Monday,Bank,37343,37642,City of London
20230213,Monday,Barbican,7260,7534,City of London
20230213,Monday,Blackfriars,14495,13618,City of London
20230213,Monday,Cannon Street,5925,5274,City of London
20230213,Monday,Chancery Lane,12314,12970,City of London
20230213,Monday,Liverpool Street,75005,75854,City of London
20230213,Monday,Mansion House,6089,6398,City of London
20230213,Monday,Monument,13767,15342,City of London
20230213,Monday,Moorgate,28613,31519,City of London
20230214,Tuesday,Aldgate,10885,12390,City of London
20230214,Tuesday,Bank,49874,51899,City of London
20230214,Tuesday,Barbican,8486,8848,City of London
20230214,Tuesday,Blackfriars,17588,16402,City of London
20230214,Tuesday,Cannon Street,8139,7079,City of London
20230214,Tuesday,Chancery Lane,14975,17725,City of London
20230214,Tuesday,Liverpool Street,92834,90844,City of London
20230214,Tuesday,Mansion House,8051,8240,City of London
20230214,Tuesday,Monument,17199,18796,City of London
20230214,Tuesday,Moorgate,36581,38853,City of London
20230215,Wednesday,Aldgate,11187,13198,City of London
20230215,Wednesday,Bank,50898,51272,City of London
20230215,Wednesday,Barbican,8739,8916,City of London
20230215,Wednesday,Blackfriars,17347,16620,City of London
20230215,Wednesday,Cannon Street,7515,6607,City of London
20230215,Wednesday,Chancery Lane,15528,17066,City of London
20230215,Wednesday,Liverpool Street,93925,95944,City of London
20230215,Wednesday,Mansion House,7510,8069,City of London
20230215,Wednesday,Monument,17024,18848,City of London
20230215,Wednesday,Moorgate,37837,41068,City of London
20230216,Thursday,Aldgate,11308,13123,City of London
20230216,Thursday,Bank,53631,54420,City of London
20230216,Thursday,Barbican,8851,9354,City of London
20230216,Thursday,Blackfriars,17825,17759,City of London
20230216,Thursday,Cannon Street,7838,6807,City of London
20230216,Thursday,Chancery Lane,16221,17572,City of London
20230216,Thursday,Liverpool Street,99866,101507,City of London
20230216,Thursday,Mansion House,7982,8439,City of London
20230216,Thursday,Monument,17926,19608,City of London
20230216,Thursday,Moorgate,37822,42889,City of London
20230217,Friday,Aldgate,8306,10055,City of London
20230217,Friday,Bank,33376,34099,City of London
20230217,Friday,Barbican,6768,6978,City of London
20230217,Friday,Blackfriars,13302,13105,City of London
20230217,Friday,Cannon Street,5224,4612,City of London
20230217,Friday,Chancery Lane,11262,11869,City of London
20230217,Friday,Liverpool Street,81034,83517,City of London
20230217,Friday,Mansion House,5275,5480,City of London
20230217,Friday,Monument,12976,14966,City of London
20230217,Friday,Moorgate,23727,27500,City of London
20230218,Saturday,Aldgate,6293,8025,City of London
20230218,Saturday,Bank,17868,17837,City of London
20230218,Saturday,Barbican,4344,4530,City of London
20230218,Saturday,Blackfriars,15614,17202,City of London
20230218,Saturday,Cannon Street,3976,3315,City of London
20230218,Saturday,Chancery Lane,5433,5307,City of London
20230218,Saturday,Liverpool Street,67166,67635,City of London
20230218,Saturday,Mansion House,3552,3774,City of London
20230218,Saturday,Monument,15563,17396,City of London
20230218,Saturday,Moorgate,10444,12785,City of London
20230219,Sunday,Aldgate,7343,6434,City of London
20230219,Sunday,Bank,10176,10392,City of London
20230219,Sunday,Barbican,3223,3193,City of London
20230219,Sunday,Blackfriars,10264,12432,City of London
20230219,Sunday,Cannon Street,1248,1231,City of London
20230219,Sunday,Chancery Lane,2829,2639,City of London
20230219,Sunday,Liverpool Street,49502,51374,City of London
20230219,Sunday,Mansion House,2692,2399,City of London
20230219,Sunday,Monument,10286,11618,City of London
20230219,Sunday,Moorgate,6924,8011,City of London
20230220,Monday,Aldgate,9099,10177,City of London
20230220,Monday,Bank,39963,40655,City of London
20230220,Monday,Barbican,7519,7830,City of London
20230220,Monday,Blackfriars,14215,13809,City of London
20230220,Monday,Cannon Street,6201,5523,City of London
20230220,Monday,Chancery Lane,12470,13782,City of London
20230220,Monday,Liverpool Street,72020,72315,City of London
20230220,Monday,Mansion House,6402,6752,City of London
20230220,Monday,Monument,13493,14407,City of London
20230220,Monday,Moorgate,30099,32497,City of London
20230221,Tuesday,Aldgate,11502,12461,City of London
20230221,Tuesday,Bank,57045,57319,City of London
20230221,Tuesday,Barbican,9595,9786,City of London
20230221,Tuesday,Blackfriars,18362,17667,City of London
20230221,Tuesday,Cannon Street,8160,7356,City of London
20230221,Tuesday,Chancery Lane,16814,18025,City of London
20230221,Tuesday,Liverpool Street,92391,92664,City of London
20230221,Tuesday,Mansion House,8494,9058,City of London
20230221,Tuesday,Monument,17766,18617,City of London
20230221,Tuesday,Moorgate,41734,45038,City of London
20230222,Wednesday,Aldgate,11806,13668,City of London
20230222,Wednesday,Bank,57529,59197,City of London
20230222,Wednesday,Barbican,9207,9622,City of London
20230222,Wednesday,Blackfriars,19045,18104,City of London
20230222,Wednesday,Cannon Street,8508,7497,City of London
20230222,Wednesday,Chancery Lane,17056,19201,City of London
20230222,Wednesday,Liverpool Street,95878,96026,City of London
20230222,Wednesday,Mansion House,8505,9126,City of London
20230222,Wednesday,Monument,18244,19580,City of London
20230222,Wednesday,Moorgate,40923,45327,City of London
20230223,Thursday,Aldgate,12276,11740,City of London
20230223,Thursday,Bank,61553,60201,City of London
20230223,Thursday,Barbican,9742,9792,City of London
20230223,Thursday,Blackfriars,19816,19094,City of London
20230223,Thursday,Cannon Street,8529,7895,City of London
20230223,Thursday,Chancery Lane,18287,20008,City of London
20230223,Thursday,Liverpool Street,102878,104563,City of London
20230223,Thursday,Mansion House,9128,9894,City of London
20230223,Thursday,Monument,19385,21006,City of London
20230223,Thursday,Moorgate,42779,48295,City of London
20230224,Friday,Aldgate,9051,10975,City of London
20230224,Friday,Bank,35999,36155,City of London
20230224,Friday,Barbican,7726,8011,City of London
20230224,Friday,Blackfriars,13856,14228,City of London
20230224,Friday,Cannon Street,5601,5162,City of London
20230224,Friday,Chancery Lane,12157,13099,City of London
20230224,Friday,Liverpool Street,80868,81647,City of London
20230224,Friday,Mansion House,5803,5823,City of London
20230224,Friday,Monument,13111,14607,City of London
20230224,Friday,Moorgate,25654,29083,City of London
20230225,Saturday,Aldgate,6247,7373,City of London
20230225,Saturday,Bank,16578,17092,City of London
20230225,Saturday,Barbican,4230,4711,City of London
20230225,Saturday,Blackfriars,8665,7726,City of London
20230225,Saturday,Cannon Street,2706,2023,City of London
20230225,Saturday,Chancery Lane,5532,5336,City of London
20230225,Saturday,Liverpool Street,60831,62045,City of London
20230225,Saturday,Mansion House,3364,3141,City of London
