TravelDate,DayOfWeek,Station,EntryTapCount,ExitTapCount,Borough,LINES,NETWORK,Zone,x,y
2024-01-08,Monday,Monument,8932,8199,City of London,"District, Circle",London Underground,1.0,-0.084502291,51.51020898
2024-01-08,Monday,Moorgate,25936,27272,City of London,"Metropolitan, Northern, Circle, Hammersmith & City",London Underground,1.0,-0.087700241,51.5178533
2024-01-09,Tuesday,Aldgate,10708,11722,City of London,"Metropolitan, Circle",London Underground,1.0,-0.0742363,51.51398203
2024-01-09,Tuesday,Bank,53343,56050,City of London,"Waterloo & City, Northern, Central",London Underground,1.0,-0.08729695,51.51291511
2024-01-09,Tuesday,Barbican,8018,8435,City of London,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.097189673,51.51969921
2024-01-09,Tuesday,Blackfriars,16502,15785,City of London,"District, Circle",London Underground,1.0,-0.102020251,51.51111447
2024-01-09,Tuesday,Cannon Street,8233,6931,City of London,"District, Circle",London Underground,1.0,-0.088801035,51.51096254
2024-01-09,Tuesday,Chancery Lane,13524,14469,City of London,Central,London Underground,1.0,-0.109960547,51.5177395
2024-01-09,Tuesday,Liverpool Street,80408,80300,City of London,"Metropolitan, Central, Circle, Hammersmith & City",London Underground,1.0,-0.081601363,51.5168424
2024-01-09,Tuesday,Liverpool Street,80408,80300,City of London,,London Overground,1.0,-0.080013644,51.51752768
2024-01-09,Tuesday,Liverpool Street,80408,80300,City of London,,TfL Rail,1.0,-0.081601363,51.5168424
2024-01-09,Tuesday,Mansion House,7205,7693,City of London,"District, Circle",London Underground,1.0,-0.092495313,51.51130597
2024-01-09,Tuesday,Monument,13248,12753,City of London,"District, Circle",London Underground,1.0,-0.084502291,51.51020898
2024-01-09,Tuesday,Moorgate,42489,45209,City of London,"Metropolitan, Northern, Circle, Hammersmith & City",London Underground,1.0,-0.087700241,51.5178533
2024-01-10,Wednesday,Aldgate,11045,12373,City of London,"Metropolitan, Circle",London Underground,1.0,-0.0742363,51.51398203
2024-01-10,Wednesday,Bank,54414,57150,City of London,"Waterloo & City, Northern, Central",London Underground,1.0,-0.08729695,51.51291511
2024-01-10,Wednesday,Barbican,8213,8700,City of London,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.097189673,51.51969921
2024-01-10,Wednesday,Blackfriars,17018,16269,City of London,"District, Circle",London Underground,1.0,-0.102020251,51.51111447
2024-01-10,Wednesday,Cannon Street,8126,7322,City of London,"District, Circle",London Underground,1.0,-0.088801035,51.51096254
2024-01-10,Wednesday,Chancery Lane,13933,14654,City of London,Central,London Underground,1.0,-0.109960547,51.5177395
2024-01-10,Wednesday,Liverpool Street,83857,84018,City of London,"Metropolitan, Central, Circle, Hammersmith & City",London Underground,1.0,-0.081601363,51.5168424
2024-01-10,Wednesday,Liverpool Street,83857,84018,City of London,,London Overground,1.0,-0.080013644,51.51752768
2024-01-10,Wednesday,Liverpool Street,83857,84018,City of London,,TfL Rail,1.0,-0.081601363,51.5168424
2024-01-10,Wednesday,Mansion House,7566,8227,City of London,"District, Circle",London Underground,1.0,-0.092495313,51.51130597
2024-01-10,Wednesday,Monument,14248,13407,City of London,"District, Circle",London Underground,1.0,-0.084502291,51.51020898
2024-01-10,Wednesday,Moorgate,42862,46007,City of London,"Metropolitan, Northern, Circle, Hammersmith & City",London Underground,1.0,-0.087700241,51.5178533
2024-01-11,Thursday,Aldgate,11842,12897,City of London,"Metropolitan, Circle",London Underground,1.0,-0.0742363,51.51398203
2024-01-11,Thursday,Bank,58717,60128,City of London,"Waterloo & City, Northern, Central",London Underground,1.0,-0.08729695,51.51291511
2024-01-11,Thursday,Barbican,9577,10023,City of London,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.097189673,51.51969921
2024-01-11,Thursday,Blackfriars,18211,17583,City of London,"District, Circle",London Underground,1.0,-0.102020251,51.51111447
2024-01-11,Thursday,Cannon Street,8142,7436,City of London,"District, Circle",London Underground,1.0,-0.088801035,51.51096254
2024-01-11,Thursday,Chancery Lane,14687,15578,City of London,Central,London Underground,1.0,-0.109960547,51.5177395
2024-01-11,Thursday,Liverpool Street,90405,90910,City of London,"Metropolitan, Central, Circle, Hammersmith & City",London Underground,1.0,-0.081601363,51.5168424
2024-01-11,Thursday,Liverpool Street,90405,90910,City of London,,London Overground,1.0,-0.080013644,51.51752768
2024-01-11,Thursday,Liverpool Street,90405,90910,City of London,,TfL Rail,1.0,-0.081601363,51.5168424
2024-01-11,Thursday,Mansion House,8243,9034,City of London,"District, Circle",London Underground,1.0,-0.092495313,51.51130597
2024-01-11,Thursday,Monument,15017,14380,City of London,"District, Circle",London Underground,1.0,-0.084502291,51.51020898
2024-01-11,Thursday,Moorgate,45148,49127,City of London,"Metropolitan, Northern, Circle, Hammersmith & City",London Underground,1.0,-0.087700241,51.5178533
2024-01-12,Friday,Aldgate,8366,9903,City of London,"Metropolitan, Circle",London Underground,1.0,-0.0742363,51.51398203
2024-01-12,Friday,Bank,35120,36934,City of London,"Waterloo & City, Northern, Central",London Underground,1.0,-0.08729695,51.51291511
2024-01-12,Friday,Barbican,7063,7327,City of London,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.097189673,51.51969921
2024-01-12,Friday,Blackfriars,12673,12364,City of London,"District, Circle",London Underground,1.0,-0.102020251,51.51111447
2024-01-12,Friday,Cannon Street,5515,4908,City of London,"District, Circle",London Underground,1.0,-0.088801035,51.51096254
2024-01-12,Friday,Chancery Lane,10349,10759,City of London,Central,London Underground,1.0,-0.109960547,51.5177395
2024-01-12,Friday,Liverpool Street,70693,70531,City of London,"Metropolitan, Central, Circle, Hammersmith & City",London Underground,1.0,-0.081601363,51.5168424
2024-01-12,Friday,Liverpool Street,70693,70531,City of London,,London Overground,1.0,-0.080013644,51.51752768
2024-01-12,Friday,Liverpool Street,70693,70531,City of London,,TfL Rail,1.0,-0.081601363,51.5168424
2024-01-12,Friday,Mansion House,4966,5775,City of London,"District, Circle",London Underground,1.0,-0.092495313,51.51130597
2024-01-12,Friday,Monument,10378,9863,City of London,"District, Circle",London Underground,1.0,-0.084502291,51.51020898
2024-01-12,Friday,Moorgate,28007,30969,City of London,"Metropolitan, Northern, Circle, Hammersmith & City",London Underground,1.0,-0.087700241,51.5178533
2024-01-13,Saturday,Aldgate,5476,6382,City of London,"Metropolitan, Circle",London Underground,1.0,-0.0742363,51.51398203
2024-01-13,Saturday,Bank,14613,33755,City of London,"Waterloo & City, Northern, Central",London Underground,1.0,-0.08729695,51.51291511
2024-01-13,Saturday,Barbican,4321,4887,City of London,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.097189673,51.51969921
2024-01-13,Saturday,Blackfriars,14608,13576,City of London,"District, Circle",London Underground,1.0,-0.102020251,51.51111447
2024-01-13,Saturday,Cannon Street,5160,4738,City of London,"District, Circle",London Underground,1.0,-0.088801035,51.51096254
2024-01-13,Saturday,Chancery Lane,4728,4607,City of London,Central,London Underground,1.0,-0.109960547,51.5177395
2024-01-13,Saturday,Liverpool Street,67981,68970,City of London,"Metropolitan, Central, Circle, Hammersmith & City",London Underground,1.0,-0.081601363,51.5168424
2024-01-13,Saturday,Liverpool Street,67981,68970,City of London,,London Overground,1.0,-0.080013644,51.51752768
2024-01-13,Saturday,Liverpool Street,67981,68970,City of London,,TfL Rail,1.0,-0.081601363,51.5168424
2024-01-13,Saturday,Mansion House,2793,5059,City of London,"District, Circle",London Underground,1.0,-0.092495313,51.51130597
2024-01-13,Saturday,Monument,10356,11043,City of London,"District, Circle",London Underground,1.0,-0.084502291,51.51020898
2024-01-13,Saturday,Moorgate,12407,17434,City of London,"Metropolitan, Northern, Circle, Hammersmith & City",London Underground,1.0,-0.087700241,51.5178533
2024-01-14,Sunday,Aldgate,3789,4060,City of London,"Metropolitan, Circle",London Underground,1.0,-0.0742363,51.51398203
2024-01-14,Sunday,Bank,8308,10380,City of London,"Waterloo & City, Northern, Central",London Underground,1.0,-0.08729695,51.51291511
2024-01-14,Sunday,Barbican,3083,3280,City of London,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.097189673,51.51969921
2024-01-14,Sunday,Blackfriars,8683,7995,City of London,"District, Circle",London Underground,1.0,-0.102020251,51.51111447
2024-01-14,Sunday,Cannon Street,1733,1657,City of London,"District, Circle",London Underground,1.0,-0.088801035,51.51096254
2024-01-14,Sunday,Chancery Lane,2386,2275,City of London,Central,London Underground,1.0,-0.109960547,51.5177395
2024-01-14,Sunday,Liverpool Street,41802,44248,City of London,"Metropolitan, Central, Circle, Hammersmith & City",London Underground,1.0,-0.081601363,51.5168424
2024-01-14,Sunday,Liverpool Street,41802,44248,City of London,,London Overground,1.0,-0.080013644,51.51752768
2024-01-14,Sunday,Liverpool Street,41802,44248,City of London,,TfL Rail,1.0,-0.081601363,51.5168424
2024-01-14,Sunday,Mansion House,2019,2181,City of London,"District, Circle",London Underground,1.0,-0.092495313,51.51130597
2024-01-14,Sunday,Monument,6613,5870,City of London,"District, Circle",London Underground,1.0,-0.084502291,51.51020898
2024-01-14,Sunday,Moorgate,8356,9657,City of London,"Metropolitan, Northern, Circle, Hammersmith & City",London Underground,1.0,-0.087700241,51.5178533
2024-01-15,Monday,Aldgate,9960,11149,City of London,"Metropolitan, Circle",London Underground,1.0,-0.0742363,51.51398203
2024-01-15,Monday,Bank,45331,47505,City of London,"Waterloo & City, Northern, Central",London Underground,1.0,-0.08729695,51.51291511
2024-01-15,Monday,Barbican,7814,8126,City of London,"Metropolitan, Circle, Hammersmith & City",London Underground,1.0,-0.097189673,51.51969921
2024-01-15,Monday,Blackfriars,15437,15302,City of London,"District, Circle",London Underground,1.0,-0.102020251,51.51111447
2024-01-15,Monday,Cannon Street,6859,6084,City of London,"District, Circle",London Underground,1.0,-0.088801035,51.51096254
2024-01-15,Monday,Chancery Lane,12624,13145,City of London,Central,London Underground,1.0,-0.109960547,51.5177395
2024-01-15,Monday,Liverpool Street,74278,75615,City of London,"Metropolitan, Central, Circle, Hammersmith & City",London Underground,1.0,-0.081601363,51.5168424
2024-01-15,Monday,Liverpool Street,74278,75615,City of London,,London Overground,1.0,-0.080013644,51.51752768
2024-01-15,Monday,Liverpool Street,74278,75615,City of London,,TfL Rail,1.0,-0.081601363,51.5168424
2024-01-15,Monday,Mansion House,6704,7246,City of London,"District, Circle",London Underground,1.0,-0.092495313,51.51130597
2024-01-15,Monday,Monument,12692,11970,City of London,"District, Circle",London Underground,1.0,-0.084502291,51.51020898
2024-01-15,Monday,Moorgate,36196,39120,City of London,"Metropolitan, Northern, Circle, Hammersmith & City",London Underground,1.0,-0.087700241,51.5178533
