count_date,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles,road_type
2018/6/19,101.94,48.63,387.56,45.24,137.04,15.51,2.73,3.73,0.56,0.58,0.21,23.32,767.0600000000001,Major
2018/6/20,101.77,48.56,387.23,45.18,136.92,15.5,2.73,3.73,0.56,0.58,0.21,23.31,766.2799999999999,Major
2018/6/21,101.59,48.5,386.89,45.12,136.8,15.49,2.73,3.73,0.56,0.58,0.21,23.3,765.4900000000001,Major
2018/6/22,101.41,48.43,386.55,45.07,136.68,15.47,2.72,3.73,0.56,0.58,0.21,23.27,764.6800000000002,Major
2018/6/23,101.24,48.36,386.21,45.01,136.56,15.46,2.72,3.73,0.56,0.58,0.21,23.26,763.89,Major
2018/6/24,101.06,48.3,385.88,44.95,136.44,15.44,2.72,3.73,0.56,0.58,0.21,23.24,763.1100000000002,Major
2018/6/25,100.89,48.23,385.55,44.89,136.32,15.43,2.72,3.72,0.56,0.58,0.22,23.23,762.3300000000002,Major
2018/6/26,100.72,48.17,385.21,44.84,136.2,15.41,2.71,3.72,0.55,0.58,0.22,23.19,761.53,Major
2018/6/27,100.54,48.1,384.88,44.78,136.08,15.4,2.71,3.72,0.55,0.58,0.22,23.18,760.74,Major
2018/6/28,100.37,48.03,384.55,44.72,135.96,15.39,2.71,3.72,0.55,0.58,0.22,23.17,759.9700000000001,Major
2018/6/29,100.19,47.97,384.22,44.66,135.84,15.37,2.71,3.72,0.55,0.57,0.22,23.14,759.1700000000001,Major
2018/6/30,100.02,47.9,383.89,44.61,135.73,15.36,2.7,3.72,0.55,0.57,0.22,23.12,758.4000000000001,Major
2018/7/1,99.85,47.84,383.56,44.55,135.61,15.34,2.7,3.72,0.55,0.57,0.22,23.1,757.6200000000001,Major
2018/7/2,99.68,47.77,383.23,44.49,135.49,15.33,2.7,3.72,0.55,0.57,0.23,23.1,756.8500000000003,Major
2018/7/3,99.51,47.71,382.9,44.43,135.37,15.32,2.7,3.72,0.55,0.57,0.23,23.09,756.0900000000001,Major
2018/7/4,99.33,47.64,382.57,44.38,135.26,15.3,2.69,3.72,0.55,0.57,0.23,23.06,755.3,Major
2018/7/5,99.16,47.58,382.25,44.32,135.14,15.29,2.69,3.72,0.55,0.57,0.23,23.05,754.5400000000001,Major
2018/7/6,98.99,47.52,381.92,44.26,135.02,15.28,2.69,3.72,0.55,0.57,0.23,23.04,753.7800000000001,Major
2018/7/7,98.82,47.45,381.6,44.21,134.9,15.26,2.69,3.72,0.54,0.57,0.23,23.01,753.0000000000001,Major
2018/7/8,98.65,47.39,381.27,44.15,134.79,15.25,2.68,3.72,0.54,0.57,0.23,22.99,752.2299999999999,Major
2018/7/9,98.48,47.32,380.95,44.09,134.67,15.23,2.68,3.72,0.54,0.56,0.23,22.96,751.4399999999999,Major
2018/7/10,98.31,47.26,380.63,44.04,134.56,15.22,2.68,3.72,0.54,0.56,0.24,22.96,750.7199999999999,Major
2018/7/11,98.15,47.2,380.3,43.98,134.44,15.21,2.68,3.72,0.54,0.56,0.24,22.95,749.9600000000002,Major
2018/7/12,97.98,47.13,379.98,43.92,134.33,15.19,2.67,3.72,0.54,0.56,0.24,22.92,749.18,Major
2018/7/13,97.81,47.07,379.66,43.87,134.21,15.18,2.67,3.72,0.54,0.56,0.24,22.91,748.4399999999998,Major
2018/7/14,97.64,47.01,379.34,43.81,134.1,15.17,2.67,3.71,0.54,0.56,0.24,22.89,747.6799999999998,Major
2018/7/15,97.48,46.95,379.03,43.76,133.98,15.16,2.67,3.71,0.54,0.56,0.24,22.88,746.9499999999999,Major
2018/7/16,97.31,46.88,378.71,43.7,133.87,15.14,2.66,3.71,0.54,0.56,0.24,22.85,746.18,Major
2018/7/17,97.14,46.82,378.39,43.64,133.75,15.13,2.66,3.71,0.54,0.56,0.25,22.85,745.43,Major
2018/7/18,96.98,46.76,378.07,43.59,133.64,15.12,2.66,3.71,0.53,0.56,0.25,22.83,744.6899999999999,Major
2018/7/19,96.81,46.7,377.76,43.53,133.52,15.1,2.66,3.71,0.53,0.55,0.25,22.8,743.9299999999998,Major
2018/7/20,96.65,46.63,377.44,43.48,133.41,15.09,2.65,3.71,0.53,0.55,0.25,22.78,743.18,Major
2018/7/21,96.48,46.57,377.13,43.42,133.3,15.08,2.65,3.71,0.53,0.55,0.25,22.77,742.44,Major
2018/7/22,96.32,46.51,376.82,43.37,133.18,15.06,2.65,3.71,0.53,0.55,0.25,22.75,741.7099999999999,Major
2018/7/23,96.15,46.45,376.51,43.31,133.07,15.05,2.65,3.71,0.53,0.55,0.25,22.74,740.9699999999999,Major
2018/7/24,95.99,46.39,376.19,43.26,132.96,15.04,2.64,3.71,0.53,0.55,0.25,22.72,740.2399999999999,Major
2018/7/25,95.83,46.33,375.88,43.2,132.85,15.03,2.64,3.71,0.53,0.55,0.26,22.72,739.52,Major
2018/7/26,95.66,46.27,375.57,43.15,132.74,15.01,2.64,3.71,0.53,0.55,0.26,22.7,738.78,Major
2018/7/27,95.5,46.21,375.27,43.09,132.62,15,2.64,3.71,0.53,0.55,0.26,22.69,738.06,Major
2018/7/28,95.34,46.15,374.96,43.04,132.51,14.99,2.63,3.71,0.53,0.55,0.26,22.67,737.3299999999999,Major
2018/7/29,95.18,46.09,374.65,42.98,132.4,14.98,2.63,3.71,0.53,0.54,0.26,22.65,736.5999999999999,Major
2018/7/30,95.01,46.02,374.34,42.93,132.29,14.96,2.63,3.71,0.52,0.54,0.26,22.62,735.8399999999999,Major
2018/7/31,94.85,45.96,374.04,42.87,132.18,14.95,2.63,3.71,0.52,0.54,0.26,22.61,735.1200000000001,Major
2018/8/1,94.69,45.9,373.73,42.82,132.07,14.94,2.62,3.71,0.52,0.54,0.26,22.59,734.4000000000001,Major
2018/8/2,94.53,45.84,373.43,42.77,131.96,14.93,2.62,3.71,0.52,0.54,0.27,22.59,733.6999999999999,Major
2018/8/3,94.37,45.79,373.12,42.71,131.85,14.91,2.62,3.71,0.52,0.54,0.27,22.57,732.98,Major
2018/8/4,94.21,45.73,372.82,42.66,131.74,14.9,2.62,3.7,0.52,0.54,0.27,22.55,732.2599999999999,Major
2018/8/5,94.05,45.67,372.52,42.6,131.63,14.89,2.62,3.7,0.52,0.54,0.27,22.54,731.55,Major
2018/8/6,93.9,45.61,372.22,42.55,131.52,14.88,2.61,3.7,0.52,0.54,0.27,22.52,730.8399999999999,Major
2018/8/7,93.74,45.55,371.92,42.5,131.41,14.87,2.61,3.7,0.52,0.54,0.27,22.51,730.14,Major
2018/8/8,93.58,45.49,371.62,42.44,131.3,14.85,2.61,3.7,0.52,0.54,0.27,22.49,729.4100000000001,Major
2018/8/9,93.42,45.43,371.32,42.39,131.19,14.84,2.61,3.7,0.52,0.53,0.27,22.47,728.69,Major
2018/8/10,93.26,45.37,371.02,42.33,131.09,14.83,2.6,3.7,0.52,0.53,0.28,22.46,727.9900000000001,Major
2018/8/11,93.11,45.31,370.72,42.28,130.98,14.82,2.6,3.7,0.51,0.53,0.28,22.44,727.2800000000002,Major
2018/8/12,92.95,45.26,370.43,42.23,130.87,14.81,2.6,3.7,0.51,0.53,0.28,22.43,726.5999999999999,Major
2018/8/13,92.79,45.2,370.13,42.17,130.76,14.79,2.6,3.7,0.51,0.53,0.28,22.41,725.8699999999999,Major
2018/8/14,92.64,45.14,369.84,42.12,130.66,14.78,2.59,3.7,0.51,0.53,0.28,22.39,725.1899999999999,Major
2018/8/15,92.48,45.08,369.54,42.07,130.55,14.77,2.59,3.7,0.51,0.53,0.28,22.38,724.48,Major
2018/8/16,92.33,45.02,369.25,42.01,130.44,14.76,2.59,3.7,0.51,0.53,0.28,22.37,723.79,Major
2018/8/17,92.17,44.97,368.96,41.96,130.34,14.75,2.59,3.7,0.51,0.53,0.28,22.36,723.11,Major
2018/8/18,92.02,44.91,368.66,41.91,130.23,14.74,2.58,3.7,0.51,0.53,0.29,22.35,722.4200000000001,Major
2018/8/19,91.87,44.85,368.37,41.86,130.12,14.72,2.58,3.7,0.51,0.53,0.29,22.33,721.7300000000001,Major
2018/8/20,91.71,44.8,368.08,41.8,130.02,14.71,2.58,3.7,0.51,0.52,0.29,22.31,721.03,Major
2018/8/21,91.56,44.74,367.79,41.75,129.91,14.7,2.58,3.7,0.51,0.52,0.29,22.3,720.35,Major
2018/8/22,91.41,44.68,367.5,41.7,129.81,14.69,2.58,3.7,0.51,0.52,0.29,22.29,719.6700000000002,Major
2018/8/23,91.25,44.63,367.22,41.65,129.7,14.68,2.57,3.7,0.51,0.52,0.29,22.27,718.99,Major
2018/8/24,91.1,44.57,366.93,41.59,129.6,14.67,2.57,3.7,0.5,0.52,0.29,22.25,718.2900000000001,Major
2018/8/25,90.95,44.51,366.64,41.54,129.49,14.66,2.57,3.7,0.5,0.52,0.29,22.24,717.61,Major
2018/8/26,90.8,44.46,366.36,41.49,129.39,14.65,2.57,3.69,0.5,0.52,0.3,22.23,716.95,Major
2018/8/27,90.65,44.4,366.07,41.44,129.28,14.64,2.56,3.69,0.5,0.52,0.3,22.21,716.2599999999999,Major
2018/8/28,90.5,44.35,365.79,41.39,129.18,14.62,2.56,3.69,0.5,0.52,0.3,22.19,715.6,Major
2018/8/29,90.35,44.29,365.5,41.33,129.08,14.61,2.56,3.69,0.5,0.52,0.3,22.18,714.91,Major
2018/8/30,90.2,44.23,365.22,41.28,128.97,14.6,2.56,3.69,0.5,0.52,0.3,22.17,714.24,Major
2018/8/31,90.05,44.18,364.94,41.23,128.87,14.59,2.56,3.69,0.5,0.51,0.3,22.15,713.5699999999999,Major
2018/9/1,89.9,44.12,364.66,41.18,128.77,14.58,2.55,3.69,0.5,0.51,0.3,22.13,712.9,Major
2018/9/2,89.75,44.07,364.38,41.13,128.66,14.57,2.55,3.69,0.5,0.51,0.3,22.12,712.24,Major
2018/9/3,89.6,44.01,364.1,41.08,128.56,14.56,2.55,3.69,0.5,0.51,0.3,22.11,711.57,Major
2018/9/4,89.45,43.96,363.82,41.02,128.46,14.55,2.55,3.69,0.5,0.51,0.31,22.11,710.92,Major
2018/9/5,89.31,43.91,363.54,40.97,128.36,14.54,2.54,3.69,0.5,0.51,0.31,22.09,710.26,Major
2018/9/6,89.16,43.85,363.26,40.92,128.26,14.53,2.54,3.69,0.49,0.51,0.31,22.07,709.5899999999999,Major
2018/9/7,89.01,43.8,362.99,40.87,128.15,14.52,2.54,3.69,0.49,0.51,0.31,22.06,708.9399999999998,Major
2018/9/8,88.87,43.74,362.71,40.82,128.05,14.51,2.54,3.69,0.49,0.51,0.31,22.05,708.28,Major
2018/9/9,88.72,43.69,362.44,40.77,127.95,14.5,2.53,3.69,0.49,0.51,0.31,22.03,707.63,Major
2018/9/10,88.57,43.64,362.16,40.72,127.85,14.49,2.53,3.69,0.49,0.51,0.31,22.02,706.98,Major
2018/9/11,88.43,43.58,361.89,40.67,127.75,14.47,2.53,3.69,0.49,0.5,0.31,21.99,706.31,Major
2018/9/12,88.28,43.53,361.62,40.62,127.65,14.46,2.53,3.69,0.49,0.5,0.32,21.99,705.6800000000001,Major
2018/9/13,88.14,43.48,361.34,40.57,127.55,14.45,2.53,3.69,0.49,0.5,0.32,21.98,705.0400000000001,Major
2018/9/14,87.99,43.42,361.07,40.52,127.45,14.44,2.52,3.69,0.49,0.5,0.32,21.96,704.3700000000002,Major
2018/9/15,87.85,43.37,360.8,40.47,127.35,14.43,2.52,3.69,0.49,0.5,0.32,21.95,703.7400000000001,Major
2018/9/16,87.71,43.32,360.53,40.42,127.25,14.42,2.52,3.69,0.49,0.5,0.32,21.94,703.11,Major
2018/9/17,87.56,43.26,360.26,40.37,127.15,14.41,2.52,3.68,0.49,0.5,0.32,21.92,702.4399999999998,Major
2018/9/18,87.42,43.21,360,40.32,127.05,14.4,2.51,3.68,0.49,0.5,0.32,21.9,701.81,Major
2018/9/19,87.28,43.16,359.73,40.27,126.95,14.39,2.51,3.68,0.49,0.5,0.32,21.89,701.1800000000001,Major
2018/9/20,87.14,43.11,359.46,40.22,126.86,14.38,2.51,3.68,0.48,0.5,0.32,21.87,700.54,Major
2018/9/21,86.99,43.06,359.2,40.17,126.76,14.37,2.51,3.68,0.48,0.5,0.33,21.87,699.92,Major
2018/9/22,86.85,43,358.93,40.12,126.66,14.36,2.51,3.68,0.48,0.5,0.33,21.86,699.28,Major
2018/9/23,86.71,42.95,358.67,40.07,126.56,14.35,2.5,3.68,0.48,0.49,0.33,21.83,698.6400000000001,Major
2018/9/24,86.57,42.9,358.4,40.02,126.47,14.34,2.5,3.68,0.48,0.49,0.33,21.82,698.0100000000001,Major
2018/9/25,86.43,42.85,358.14,39.97,126.37,14.34,2.5,3.68,0.48,0.49,0.33,21.82,697.4000000000001,Major
2018/9/26,86.29,42.8,357.88,39.92,126.27,14.33,2.5,3.68,0.48,0.49,0.33,21.81,696.78,Major
2018/9/27,86.15,42.75,357.62,39.87,126.17,14.32,2.5,3.68,0.48,0.49,0.33,21.8,696.16,Major
2018/9/28,86.01,42.7,357.36,39.82,126.08,14.31,2.49,3.68,0.48,0.49,0.33,21.78,695.5300000000001,Major
2018/9/29,85.87,42.65,357.1,39.77,125.98,14.3,2.49,3.68,0.48,0.49,0.33,21.77,694.91,Major
2018/9/30,85.73,42.6,356.84,39.72,125.89,14.29,2.49,3.68,0.48,0.49,0.34,21.77,694.31,Major
2018/10/1,85.6,42.54,356.58,39.67,125.79,14.28,2.49,3.68,0.48,0.49,0.34,21.76,693.6899999999999,Major
2018/10/2,85.46,42.49,356.32,39.62,125.69,14.27,2.48,3.68,0.48,0.49,0.34,21.74,693.05,Major
2018/10/3,85.32,42.44,356.06,39.58,125.6,14.26,2.48,3.68,0.48,0.49,0.34,21.73,692.45,Major
2018/10/4,85.18,42.39,355.81,39.53,125.5,14.25,2.48,3.68,0.48,0.49,0.34,21.72,691.84,Major
2018/10/5,85.05,42.34,355.55,39.48,125.41,14.24,2.48,3.68,0.48,0.48,0.34,21.7,691.23,Major
2018/10/6,84.91,42.3,355.3,39.43,125.31,14.23,2.48,3.68,0.47,0.48,0.34,21.68,690.6200000000001,Major
2018/10/7,84.77,42.25,355.04,39.38,125.22,14.22,2.47,3.68,0.47,0.48,0.34,21.66,689.9900000000001,Major
2018/10/8,84.64,42.2,354.79,39.33,125.13,14.21,2.47,3.68,0.47,0.48,0.34,21.65,689.4000000000001,Major
2018/10/9,84.5,42.15,354.54,39.29,125.03,14.2,2.47,3.68,0.47,0.48,0.35,21.65,688.8100000000001,Major
2018/10/10,84.37,42.1,354.29,39.24,124.94,14.2,2.47,3.68,0.47,0.48,0.35,21.65,688.2300000000001,Major
2018/10/11,84.23,42.05,354.04,39.19,124.84,14.19,2.47,3.67,0.47,0.48,0.35,21.63,687.6100000000001,Major
2018/10/12,84.1,42,353.79,39.14,124.75,14.18,2.46,3.67,0.47,0.48,0.35,21.61,687,Major
2018/10/13,83.96,41.95,353.54,39.09,124.66,14.17,2.46,3.67,0.47,0.48,0.35,21.6,686.4000000000001,Major
2018/10/14,83.83,41.9,353.29,39.05,124.57,14.16,2.46,3.67,0.47,0.48,0.35,21.59,685.8199999999999,Major
2018/10/15,83.7,41.85,353.04,39,124.47,14.15,2.46,3.67,0.47,0.48,0.35,21.58,685.2200000000001,Major
2018/10/16,83.57,41.81,352.79,38.95,124.38,14.14,2.45,3.67,0.47,0.48,0.35,21.56,684.6300000000001,Major
2018/10/17,83.43,41.76,352.55,38.9,124.29,14.13,2.45,3.67,0.47,0.48,0.35,21.55,684.04,Major
2018/10/18,83.3,41.71,352.3,38.86,124.2,14.13,2.45,3.67,0.47,0.47,0.36,21.55,683.47,Major
2018/10/19,83.17,41.66,352.05,38.81,124.1,14.12,2.45,3.67,0.47,0.47,0.36,21.54,682.8600000000001,Major
2018/10/20,83.04,41.62,351.81,38.76,124.01,14.11,2.45,3.67,0.47,0.47,0.36,21.53,682.2900000000001,Major
2018/10/21,82.91,41.57,351.57,38.71,123.92,14.1,2.44,3.67,0.47,0.47,0.36,21.51,681.7,Major
2018/10/22,82.78,41.52,351.32,38.67,123.83,14.09,2.44,3.67,0.46,0.47,0.36,21.49,681.1100000000001,Major
2018/10/23,82.64,41.47,351.08,38.62,123.74,14.08,2.44,3.67,0.46,0.47,0.36,21.48,680.5200000000001,Major
2018/10/24,82.51,41.43,350.84,38.57,123.65,14.08,2.44,3.67,0.46,0.47,0.36,21.48,679.9600000000002,Major
2018/10/25,82.39,41.38,350.6,38.53,123.56,14.07,2.44,3.67,0.46,0.47,0.36,21.47,679.4000000000002,Major
2018/10/26,82.26,41.33,350.36,38.48,123.47,14.06,2.43,3.67,0.46,0.47,0.36,21.45,678.8100000000001,Major
2018/10/27,82.13,41.29,350.12,38.43,123.38,14.05,2.43,3.67,0.46,0.47,0.37,21.45,678.2499999999999,Major
2018/10/28,82,41.24,349.88,38.39,123.29,14.04,2.43,3.67,0.46,0.47,0.37,21.44,677.6699999999998,Major
2018/10/29,81.87,41.19,349.65,38.34,123.2,14.03,2.43,3.67,0.46,0.47,0.37,21.43,677.0999999999999,Major
2018/10/30,81.74,41.15,349.41,38.29,123.11,14.03,2.43,3.67,0.46,0.46,0.37,21.42,676.53,Major
2018/10/31,81.61,41.1,349.17,38.25,123.02,14.02,2.42,3.67,0.46,0.46,0.37,21.4,675.9499999999999,Major
2018/11/1,81.49,41.06,348.94,38.2,122.93,14.01,2.42,3.67,0.46,0.46,0.37,21.39,675.4,Major
2018/11/2,81.36,41.01,348.7,38.15,122.85,14,2.42,3.67,0.46,0.46,0.37,21.38,674.8299999999999,Major
2018/11/3,81.23,40.97,348.47,38.11,122.76,13.99,2.42,3.67,0.46,0.46,0.37,21.37,674.2800000000001,Major
2018/11/4,81.11,40.92,348.23,38.06,122.67,13.99,2.42,3.67,0.46,0.46,0.37,21.37,673.72,Major
2018/11/5,80.98,40.87,348,38.02,122.58,13.98,2.41,3.66,0.46,0.46,0.37,21.34,673.1400000000001,Major
2018/11/6,80.86,40.83,347.77,37.97,122.5,13.97,2.41,3.66,0.46,0.46,0.38,21.34,672.61,Major
2018/11/7,80.73,40.78,347.54,37.93,122.41,13.96,2.41,3.66,0.46,0.46,0.38,21.33,672.0500000000001,Major
2018/11/8,80.61,40.74,347.31,37.88,122.32,13.96,2.41,3.66,0.46,0.46,0.38,21.33,671.51,Major
2018/11/9,80.48,40.7,347.08,37.83,122.23,13.95,2.41,3.66,0.45,0.46,0.38,21.31,670.9399999999999,Major
2018/11/10,80.36,40.65,346.85,37.79,122.15,13.94,2.4,3.66,0.45,0.46,0.38,21.29,670.3900000000001,Major
2018/11/11,80.23,40.61,346.62,37.74,122.06,13.93,2.4,3.66,0.45,0.46,0.38,21.28,669.8299999999999,Major
2018/11/12,80.11,40.56,346.4,37.7,121.97,13.93,2.4,3.66,0.45,0.46,0.38,21.28,669.3,Major
2018/11/13,79.99,40.52,346.17,37.65,121.89,13.92,2.4,3.66,0.45,0.45,0.38,21.26,668.75,Major
2018/11/14,79.86,40.47,345.94,37.61,121.8,13.91,2.4,3.66,0.45,0.45,0.38,21.25,668.1899999999999,Major
2018/11/15,79.74,40.43,345.72,37.56,121.72,13.9,2.39,3.66,0.45,0.45,0.39,21.24,667.66,Major
2018/11/16,79.62,40.39,345.49,37.52,121.63,13.9,2.39,3.66,0.45,0.45,0.39,21.24,667.13,Major
2018/11/17,79.5,40.34,345.27,37.47,121.55,13.89,2.39,3.66,0.45,0.45,0.39,21.23,666.59,Major
2018/11/18,79.38,40.3,345.05,37.43,121.46,13.88,2.39,3.66,0.45,0.45,0.39,21.22,666.0600000000001,Major
2018/11/19,79.25,40.26,344.82,37.38,121.38,13.88,2.39,3.66,0.45,0.45,0.39,21.22,665.52,Major
2018/11/20,79.13,40.21,344.6,37.34,121.29,13.87,2.38,3.66,0.45,0.45,0.39,21.2,664.9700000000001,Major
2018/11/21,79.01,40.17,344.38,37.29,121.21,13.86,2.38,3.66,0.45,0.45,0.39,21.19,664.4400000000002,Major
2018/11/22,78.89,40.13,344.16,37.25,121.13,13.85,2.38,3.66,0.45,0.45,0.39,21.18,663.9200000000001,Major
2018/11/23,78.77,40.09,343.94,37.21,121.04,13.85,2.38,3.66,0.45,0.45,0.39,21.18,663.4,Major
