count_point_id,direction_of_travel,year,count_date,hour,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
6075,N,2022,2022-06-14,11,6,London,96,Islington,A1,Major,A503 Camden Road,A503 Seven Sisters/Parkhurst Road,530600,185870,51.556604,-0.11753943,0.2,0.12,53,50,446,28,208,45,2,3,1,0,2,53,785
6075,N,2022,2022-06-14,12,6,London,96,Islington,A1,Major,A503 Camden Road,A503 Seven Sisters/Parkhurst Road,530600,185870,51.556604,-0.11753943,0.2,0.12,61,69,494,35,190,52,2,2,1,0,1,58,846
6075,N,2022,2022-06-14,13,6,London,96,Islington,A1,Major,A503 Camden Road,A503 Seven Sisters/Parkhurst Road,530600,185870,51.556604,-0.11753943,0.2,0.12,82,74,519,33,159,30,1,2,2,3,1,39,824
6075,N,2022,2022-06-14,14,6,London,96,Islington,A1,Major,A503 Camden Road,A503 Seven Sisters/Parkhurst Road,530600,185870,51.556604,-0.11753943,0.2,0.12,76,57,512,36,200,27,3,3,0,0,1,34,839
6075,N,2022,2022-06-14,15,6,London,96,Islington,A1,Major,A503 Camden Road,A503 Seven Sisters/Parkhurst Road,530600,185870,51.556604,-0.11753943,0.2,0.12,89,61,521,38,194,24,5,1,2,3,0,35,849
6075,N,2022,2022-06-14,16,6,London,96,Islington,A1,Major,A503 Camden Road,A503 Seven Sisters/Parkhurst Road,530600,185870,51.556604,-0.11753943,0.2,0.12,120,98,533,33,163,19,3,0,3,4,0,29,856
6075,N,2022,2022-06-14,17,6,London,96,Islington,A1,Major,A503 Camden Road,A503 Seven Sisters/Parkhurst Road,530600,185870,51.556604,-0.11753943,0.2,0.12,243,98,597,33,147,14,0,1,1,0,0,16,891
6075,N,2022,2022-06-14,18,6,London,96,Islington,A1,Major,A503 Camden Road,A503 Seven Sisters/Parkhurst Road,530600,185870,51.556604,-0.11753943,0.2,0.12,297,125,620,34,86,11,1,0,2,2,2,18,883
6075,S,2022,2022-06-14,7,6,London,96,Islington,A1,Major,A503 Camden Road,A503 Seven Sisters/Parkhurst Road,530600,185870,51.556604,-0.11753943,0.2,0.12,227,75,462,33,262,50,3,5,6,2,1,67,899
6075,S,2022,2022-06-14,8,6,London,96,Islington,A1,Major,A503 Camden Road,A503 Seven Sisters/Parkhurst Road,530600,185870,51.556604,-0.11753943,0.2,0.12,389,89,444,38,235,46,4,4,2,1,4,61,867
