date,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
2018-05-09,456.81,-498.0,-956.35,-79.92,-1046.33,-261.78,-27.88,-217.74,-25.13,-26.03,-12.71,-571.27,-3151.86
2018-05-10,473.25,-530.32,-1040.99,-88.35,-1117.65,-278.2,-29.72,-230.9,-26.65,-27.6,-13.49,-606.54,-3383.85
2018-05-11,489.28,-561.82,-1123.67,-96.56,-1187.27,-294.21,-31.51,-243.72,-28.12,-29.12,-14.24,-640.94,-3610.26
2018-05-12,504.88,-592.53,-1204.4,-104.57,-1255.19,-309.82,-33.26,-256.23,-29.56,-30.61,-14.98,-674.46,-3831.15
2018-05-13,520.06,-622.44,-1283.2,-112.36,-1321.43,-325.02,-34.97,-268.41,-30.97,-32.05,-15.7,-707.12,-4046.55
2018-05-14,534.83,-651.56,-1360.08,-119.94,-1386.01,-339.83,-36.63,-280.27,-32.33,-33.46,-16.4,-738.93,-4256.52
2018-05-15,549.19,-679.9,-1435.06,-127.32,-1448.93,-354.24,-38.24,-291.82,-33.66,-34.84,-17.08,-769.88,-4461.1
2018-05-16,563.14,-707.47,-1508.15,-134.5,-1510.21,-368.25,-39.82,-303.05,-34.96,-36.17,-17.75,-800.0,-4660.32
2018-05-17,576.69,-734.27,-1579.37,-141.47,-1569.87,-381.88,-41.35,-313.97,-36.22,-37.47,-18.39,-829.27,-4854.24
2018-05-18,589.84,-760.3,-1648.73,-148.24,-1627.91,-395.12,-42.84,-324.58,-37.44,-38.73,-19.02,-857.73,-5042.91
2018-05-19,602.59,-785.59,-1716.25,-154.81,-1684.35,-407.98,-44.28,-334.88,-38.63,-39.96,-19.63,-885.36,-5226.36
2018-05-20,614.94,-810.12,-1781.94,-161.18,-1739.21,-420.45,-45.69,-344.88,-39.78,-41.15,-20.22,-912.18,-5404.63
2018-05-21,626.91,-833.92,-1845.82,-167.36,-1792.5,-432.56,-47.05,-354.58,-40.9,-42.31,-20.8,-938.19,-5577.79
2018-05-22,638.49,-856.98,-1907.9,-173.35,-1844.23,-444.29,-48.38,-363.98,-41.99,-43.43,-21.35,-963.41,-5745.86
2018-05-23,649.69,-879.31,-1968.2,-179.14,-1894.41,-455.65,-49.66,-373.09,-43.04,-44.51,-21.89,-987.84,-5908.9
2018-05-24,660.5,-900.93,-2026.73,-184.74,-1943.06,-466.64,-50.9,-381.9,-44.05,-45.56,-22.42,-1011.48,-6066.94
2018-05-25,670.95,-921.83,-2083.51,-190.16,-1990.19,-477.28,-52.1,-390.43,-45.04,-46.58,-22.92,-1034.35,-6220.04
2018-05-26,681.01,-942.02,-2138.55,-195.39,-2035.82,-487.55,-53.26,-398.67,-45.99,-47.56,-23.41,-1056.44,-6368.23
2018-05-27,690.71,-961.51,-2191.87,-200.44,-2079.96,-497.47,-54.39,-406.62,-46.91,-48.51,-23.88,-1077.78,-6511.57
2018-05-28,700.05,-980.32,-2243.49,-205.3,-2122.62,-507.04,-55.47,-414.29,-47.79,-49.43,-24.34,-1098.36,-6650.09
2018-05-29,709.02,-998.43,-2293.41,-209.99,-2163.82,-516.26,-56.52,-421.68,-48.65,-50.31,-24.78,-1118.2,-6783.85
2018-05-30,717.63,-1015.86,-2341.65,-214.5,-2203.57,-525.14,-57.53,-428.8,-49.47,-51.16,-25.2,-1137.3,-6912.88
2018-05-31,725.89,-1032.62,-2388.24,-218.83,-2241.88,-533.67,-58.5,-435.64,-50.26,-51.98,-25.61,-1155.66,-7037.23
2018-06-01,733.79,-1048.72,-2433.17,-222.98,-2278.76,-541.87,-59.43,-442.22,-51.02,-52.76,-26.0,-1173.3,-7156.94
2018-06-02,741.35,-1064.16,-2476.48,-226.97,-2314.24,-549.73,-60.33,-448.52,-51.75,-53.52,-26.38,-1190.22,-7272.07
2018-06-03,748.56,-1078.94,-2518.17,-230.78,-2348.32,-557.26,-61.19,-454.56,-52.45,-54.24,-26.74,-1206.43,-7382.64
2018-06-04,755.43,-1093.08,-2558.25,-234.43,-2381.02,-564.46,-62.01,-460.34,-53.12,-54.93,-27.08,-1221.94,-7488.72
2018-06-05,761.96,-1106.58,-2596.75,-237.9,-2412.35,-571.34,-62.8,-465.86,-53.76,-55.59,-27.41,-1236.76,-7590.34
2018-06-06,768.15,-1119.44,-2633.68,-241.22,-2442.33,-577.9,-63.55,-471.12,-54.37,-56.22,-27.73,-1250.88,-7687.55
2018-06-07,774.02,-1131.68,-2669.05,-244.37,-2470.96,-584.14,-64.27,-476.12,-54.95,-56.83,-28.03,-1264.33,-7780.39
2018-06-08,779.56,-1143.31,-2702.88,-247.36,-2498.27,-590.06,-64.95,-480.88,-55.5,-57.4,-28.31,-1277.1,-7868.91
2018-06-09,784.77,-1154.32,-2735.19,-250.19,-2524.26,-595.68,-65.6,-485.39,-56.02,-57.94,-28.58,-1289.2,-7953.15
2018-06-10,789.66,-1164.72,-2765.98,-252.86,-2548.95,-600.98,-66.21,-489.65,-56.51,-58.45,-28.84,-1300.64,-8033.15
2018-06-11,794.24,-1174.53,-2795.27,-255.38,-2572.35,-605.99,-66.79,-493.66,-56.98,-58.93,-29.08,-1311.44,-8108.97
2018-06-12,798.5,-1183.74,-2823.09,-257.74,-2594.48,-610.69,-67.34,-497.44,-57.42,-59.39,-29.31,-1321.59,-8180.64
2018-06-13,802.45,-1192.37,-2849.44,-259.96,-2615.34,-615.1,-67.85,-500.98,-57.83,-59.82,-29.52,-1331.1,-8248.21
2018-06-14,806.1,-1200.43,-2874.34,-262.02,-2634.96,-619.21,-68.34,-504.28,-58.22,-60.22,-29.72,-1339.98,-8311.73
2018-06-15,809.44,-1207.91,-2897.8,-263.94,-2653.35,-623.04,-68.78,-507.35,-58.57,-60.59,-29.91,-1348.24,-8371.23
2018-06-16,812.48,-1214.83,-2919.84,-265.71,-2670.52,-626.57,-69.2,-510.19,-58.9,-60.93,-30.08,-1355.88,-8426.77
2018-06-17,815.22,-1221.18,-2940.47,-267.33,-2686.48,-629.83,-69.59,-512.8,-59.21,-61.25,-30.24,-1362.92,-8478.38
2018-06-18,817.68,-1226.99,-2959.71,-268.82,-2701.24,-632.8,-69.94,-515.19,-59.49,-61.54,-30.39,-1369.35,-8526.12
2018-06-19,819.84,-1232.26,-2977.58,-270.16,-2714.83,-635.5,-70.27,-517.36,-59.74,-61.81,-30.52,-1375.2,-8570.03
2018-06-20,821.71,-1236.98,-2994.09,-271.37,-2727.26,-637.92,-70.56,-519.31,-59.97,-62.04,-30.64,-1380.45,-8610.15
2018-06-21,823.31,-1241.18,-3009.25,-272.44,-2738.53,-640.08,-70.83,-521.04,-60.18,-62.26,-30.75,-1385.13,-8646.52
2018-06-22,824.62,-1244.85,-3023.08,-273.37,-2748.66,-641.97,-71.06,-522.56,-60.36,-62.45,-30.85,-1389.24,-8679.2
2018-06-23,825.66,-1248.01,-3035.59,-274.17,-2757.66,-643.59,-71.27,-523.87,-60.51,-62.61,-30.93,-1392.78,-8708.22
2018-06-24,826.43,-1250.65,-3046.81,-274.85,-2765.56,-644.96,-71.45,-524.97,-60.64,-62.75,-31.0,-1395.76,-8733.63
2018-06-25,826.92,-1252.8,-3056.73,-275.39,-2772.36,-646.07,-71.59,-525.87,-60.75,-62.86,-31.06,-1398.2,-8755.47
2018-06-26,827.16,-1254.44,-3065.39,-275.81,-2778.07,-646.93,-71.71,-526.56,-60.83,-62.95,-31.1,-1400.09,-8773.8
2018-06-27,827.13,-1255.6,-3072.79,-276.1,-2782.71,-647.54,-71.81,-527.05,-60.9,-63.02,-31.14,-1401.45,-8788.65
2018-06-28,826.84,-1256.27,-3078.95,-276.27,-2786.3,-647.9,-71.87,-527.35,-60.93,-63.06,-31.16,-1402.28,-8800.07
2018-06-29,826.29,-1256.46,-3083.89,-276.31,-2788.84,-648.03,-71.91,-527.45,-60.95,-63.08,-31.18,-1402.59,-8808.1
2018-06-30,825.5,-1256.19,-3087.62,-276.24,-2790.35,-647.91,-71.92,-527.36,-60.94,-63.08,-31.18,-1402.39,-8812.78
2018-07-01,824.46,-1255.45,-3090.15,-276.05,-2790.84,-647.56,-71.91,-527.09,-60.92,-63.05,-31.17,-1401.68,-8814.18
2018-07-02,823.17,-1254.26,-3091.5,-275.75,-2790.33,-646.98,-71.87,-526.62,-60.87,-63.0,-31.14,-1400.48,-8812.31
2018-07-03,821.64,-1252.62,-3091.68,-275.33,-2788.83,-646.16,-71.8,-525.97,-60.8,-62.93,-31.11,-1398.78,-8807.24
2018-07-04,819.88,-1250.53,-3090.72,-274.8,-2786.36,-645.13,-71.71,-525.15,-60.71,-62.84,-31.07,-1396.6,-8799.01
2018-07-05,817.88,-1248.01,-3088.62,-274.16,-2782.92,-643.87,-71.59,-524.14,-60.6,-62.73,-31.02,-1393.94,-8787.65
2018-07-06,815.65,-1245.06,-3085.39,-273.42,-2778.53,-642.39,-71.45,-522.96,-60.46,-62.6,-30.95,-1390.82,-8773.22
2018-07-07,813.19,-1241.69,-3081.07,-272.56,-2773.21,-640.7,-71.29,-521.6,-60.31,-62.44,-30.88,-1387.23,-8755.76
2018-07-08,810.51,-1237.91,-3075.65,-271.61,-2766.97,-638.8,-71.1,-520.08,-60.14,-62.27,-30.79,-1383.19,-8735.32
2018-07-09,807.6,-1233.71,-3069.16,-270.55,-2759.81,-636.69,-70.89,-518.39,-59.95,-62.08,-30.7,-1378.7,-8711.93
2018-07-10,804.49,-1229.11,-3061.61,-269.39,-2751.77,-634.38,-70.65,-516.54,-59.74,-61.86,-30.6,-1373.77,-8685.65
2018-07-11,801.15,-1224.12,-3053.02,-268.13,-2742.84,-631.86,-70.39,-514.52,-59.52,-61.63,-30.48,-1368.41,-8656.51
2018-07-12,797.61,-1218.74,-3043.39,-266.78,-2733.04,-629.15,-70.11,-512.34,-59.27,-61.38,-30.36,-1362.62,-8624.57
2018-07-13,793.86,-1212.98,-3032.75,-265.33,-2722.39,-626.24,-69.81,-510.01,-59.01,-61.11,-30.23,-1356.41,-8589.86
2018-07-14,789.91,-1206.84,-3021.11,-263.79,-2710.9,-623.14,-69.49,-507.53,-58.72,-60.82,-30.09,-1349.8,-8552.44
2018-07-15,785.76,-1200.34,-3008.49,-262.16,-2698.58,-619.86,-69.14,-504.89,-58.42,-60.52,-29.94,-1342.78,-8512.34
2018-07-16,781.42,-1193.47,-2994.89,-260.44,-2685.45,-616.39,-68.78,-502.11,-58.11,-60.19,-29.78,-1335.36,-8469.62
2018-07-17,776.88,-1186.25,-2980.35,-258.63,-2671.52,-612.74,-68.39,-499.18,-57.78,-59.85,-29.62,-1327.56,-8424.31
2018-07-18,772.15,-1178.69,-2964.86,-256.74,-2656.8,-608.92,-67.99,-496.11,-57.43,-59.49,-29.44,-1319.37,-8376.45
2018-07-19,767.23,-1170.78,-2948.45,-254.76,-2641.31,-604.92,-67.56,-492.9,-57.06,-59.12,-29.26,-1310.82,-8326.11
2018-07-20,762.14,-1162.53,-2931.12,-252.71,-2625.06,-600.75,-67.12,-489.55,-56.68,-58.73,-29.06,-1301.89,-8273.31
2018-07-21,756.86,-1153.96,-2912.91,-250.57,-2608.06,-596.41,-66.66,-486.07,-56.28,-58.32,-28.86,-1292.6,-8218.11
2018-07-22,751.41,-1145.07,-2893.81,-248.36,-2590.33,-591.91,-66.18,-482.46,-55.87,-57.9,-28.66,-1282.97,-8160.54
2018-07-23,745.79,-1135.87,-2873.85,-246.07,-2571.89,-587.25,-65.68,-478.71,-55.44,-57.46,-28.44,-1272.98,-8100.66
2018-07-24,740.0,-1126.36,-2853.04,-243.71,-2552.73,-582.43,-65.16,-474.85,-55.0,-57.0,-28.22,-1262.66,-8038.51
2018-07-25,734.05,-1116.55,-2831.4,-241.27,-2532.89,-577.47,-64.62,-470.85,-54.55,-56.54,-27.99,-1252.01,-7974.12
2018-07-26,727.93,-1106.44,-2808.94,-238.77,-2512.37,-572.35,-64.07,-466.74,-54.08,-56.05,-27.75,-1241.04,-7907.56
2018-07-27,721.66,-1096.05,-2785.67,-236.2,-2491.18,-567.08,-63.5,-462.51,-53.59,-55.56,-27.51,-1229.75,-7838.85
2018-07-28,715.23,-1085.38,-2761.62,-233.56,-2469.34,-561.68,-62.92,-458.17,-53.1,-55.05,-27.25,-1218.15,-7768.06
2018-07-29,708.65,-1074.44,-2736.79,-230.86,-2446.87,-556.13,-62.31,-453.71,-52.59,-54.52,-27.0,-1206.25,-7695.21
2018-07-30,701.92,-1063.23,-2711.2,-228.1,-2423.77,-550.45,-61.7,-449.14,-52.06,-53.98,-26.73,-1194.06,-7620.36
2018-07-31,695.05,-1051.76,-2684.87,-225.27,-2400.06,-544.63,-61.06,-444.47,-51.53,-53.43,-26.46,-1181.58,-7543.54
2018-08-01,688.04,-1040.03,-2657.81,-222.39,-2375.76,-538.69,-60.42,-439.69,-50.98,-52.87,-26.18,-1168.83,-7464.81
2018-08-02,680.89,-1028.06,-2630.03,-219.45,-2350.87,-532.62,-59.76,-434.81,-50.42,-52.29,-25.9,-1155.8,-7384.21
2018-08-03,673.61,-1015.86,-2601.56,-216.46,-2325.41,-526.43,-59.08,-429.83,-49.85,-51.71,-25.61,-1142.5,-7301.78
2018-08-04,666.2,-1003.42,-2572.4,-213.41,-2299.39,-520.12,-58.39,-424.75,-49.27,-51.11,-25.31,-1128.95,-7217.58
2018-08-05,658.66,-990.75,-2542.58,-210.31,-2272.83,-513.69,-57.69,-419.58,-48.68,-50.5,-25.01,-1115.15,-7131.63
2018-08-06,650.99,-977.87,-2512.1,-207.17,-2245.75,-507.15,-56.97,-414.32,-48.08,-49.88,-24.71,-1101.11,-7043.99
2018-08-07,643.21,-964.77,-2480.98,-203.98,-2218.14,-500.51,-56.24,-408.98,-47.47,-49.24,-24.4,-1086.83,-6954.7
2018-08-08,635.31,-951.47,-2449.24,-200.74,-2190.04,-493.76,-55.5,-403.54,-46.84,-48.6,-24.08,-1072.32,-6863.81
2018-08-09,627.3,-937.97,-2416.89,-197.46,-2161.45,-486.9,-54.75,-398.03,-46.21,-47.95,-23.76,-1057.59,-6771.36
2018-08-10,619.18,-924.27,-2383.95,-194.14,-2132.38,-479.95,-53.98,-392.43,-45.57,-47.29,-23.43,-1042.65,-6677.39
2018-08-11,610.95,-910.4,-2350.43,-190.77,-2102.85,-472.91,-53.21,-386.76,-44.92,-46.61,-23.1,-1027.51,-6581.96
2018-08-12,602.63,-896.34,-2316.34,-187.38,-2072.87,-465.77,-52.42,-381.02,-44.26,-45.93,-22.76,-1012.16,-6485.09
2018-08-13,594.2,-882.11,-2281.71,-183.94,-2042.46,-458.55,-51.62,-375.2,-43.59,-45.24,-22.42,-996.63,-6386.85
2018-08-14,585.67,-867.72,-2246.55,-180.47,-2011.63,-451.24,-50.82,-369.31,-42.91,-44.55,-22.08,-980.9,-6287.27
2018-08-15,577.06,-853.17,-2210.86,-176.97,-1980.39,-443.85,-50.0,-363.36,-42.23,-43.84,-21.73,-965.01,-6186.4
2018-08-16,568.35,-838.47,-2174.67,-173.44,-1948.76,-436.38,-49.17,-357.34,-41.54,-43.13,-21.38,-948.94,-6084.29
2018-08-17,559.56,-823.63,-2138.0,-169.89,-1916.74,-428.84,-48.34,-351.27,-40.84,-42.41,-21.02,-932.71,-5980.97
2018-08-18,550.69,-808.65,-2100.85,-166.3,-1884.36,-421.23,-47.49,-345.13,-40.14,-41.68,-20.66,-916.33,-5876.49
2018-08-19,541.74,-793.53,-2063.25,-162.69,-1851.63,-413.55,-46.64,-338.94,-39.43,-40.94,-20.3,-899.79,-5770.9
2018-08-20,532.72,-778.3,-2025.2,-159.06,-1818.56,-405.8,-45.78,-332.7,-38.71,-40.2,-19.93,-883.12,-5664.24
2018-08-21,523.62,-762.94,-1986.72,-155.41,-1785.16,-398.0,-44.91,-326.41,-37.98,-39.45,-19.56,-866.32,-5556.55
2018-08-22,514.46,-747.48,-1947.83,-151.74,-1751.45,-390.14,-44.04,-320.07,-37.26,-38.7,-19.19,-849.38,-5447.89
2018-08-23,505.23,-731.91,-1908.54,-148.06,-1717.44,-382.22,-43.15,-313.69,-36.52,-37.94,-18.81,-832.34,-5338.29
2018-08-24,495.95,-716.24,-1868.87,-144.36,-1683.15,-374.26,-42.27,-307.26,-35.78,-37.17,-18.43,-815.18,-5227.8
2018-08-25,486.6,-700.49,-1828.84,-140.65,-1648.58,-366.24,-41.37,-300.8,-35.04,-36.41,-18.05,-797.91,-5116.46
2018-08-26,477.2,-684.65,-1788.45,-136.92,-1613.76,-358.19,-40.47,-294.3,-34.29,-35.63,-17.67,-780.55,-5004.32
2018-08-27,467.75,-668.73,-1747.72,-133.19,-1578.69,-350.09,-39.57,-287.77,-33.54,-34.85,-17.29,-763.1,-4891.43
2018-08-28,458.25,-652.75,-1706.67,-129.45,-1543.39,-341.96,-38.66,-281.2,-32.78,-34.07,-16.9,-745.57,-4777.82
2018-08-29,448.71,-636.7,-1665.31,-125.7,-1507.87,-333.8,-37.74,-274.61,-32.02,-33.28,-16.51,-727.96,-4663.55
2018-08-30,439.13,-620.6,-1623.66,-121.96,-1472.15,-325.6,-36.82,-267.99,-31.26,-32.49,-16.12,-710.29,-4548.65
2018-08-31,429.51,-604.44,-1581.74,-118.21,-1436.24,-317.38,-35.9,-261.35,-30.5,-31.7,-15.73,-692.56,-4433.18
2018-09-01,419.86,-588.25,-1539.55,-114.46,-1400.15,-309.14,-34.97,-254.69,-29.73,-30.91,-15.33,-674.77,-4317.17
2018-09-02,410.18,-572.01,-1497.11,-110.71,-1363.89,-300.88,-34.04,-248.02,-28.96,-30.11,-14.94,-656.94,-4200.67
2018-09-03,400.48,-555.75,-1454.44,-106.97,-1327.49,-292.6,-33.11,-241.33,-28.19,-29.31,-14.54,-639.07,-4083.72
2018-09-04,390.75,-539.47,-1411.55,-103.23,-1290.95,-284.31,-32.18,-234.63,-27.42,-28.51,-14.14,-621.17,-3966.38
2018-09-05,381.0,-523.17,-1368.47,-99.5,-1254.29,-276.01,-31.24,-227.92,-26.64,-27.7,-13.75,-603.25,-3848.68
2018-09-06,371.24,-506.86,-1325.19,-95.79,-1217.52,-267.7,-30.3,-221.2,-25.87,-26.9,-13.35,-585.31,-3730.67
2018-09-07,361.46,-490.55,-1281.74,-92.08,-1180.66,-259.39,-29.36,-214.48,-25.09,-26.09,-12.95,-567.36,-3612.39
2018-09-08,351.67,-474.24,-1238.14,-88.39,-1143.71,-251.08,-28.42,-207.76,-24.32,-25.29,-12.55,-549.41,-3493.89
2018-09-09,341.88,-457.95,-1194.39,-84.71,-1106.69,-242.78,-27.48,-201.04,-23.54,-24.48,-12.15,-531.47,-3375.22
2018-09-10,332.09,-441.68,-1150.52,-81.05,-1069.62,-234.49,-26.54,-194.32,-22.76,-23.68,-11.75,-513.54,-3256.41
2018-09-11,322.3,-425.43,-1106.54,-77.41,-1032.51,-226.21,-25.59,-187.62,-21.99,-22.87,-11.35,-495.63,-3137.51
2018-09-12,312.51,-409.21,-1062.45,-73.8,-995.36,-217.94,-24.65,-180.92,-21.22,-22.07,-10.95,-477.75,-3018.57
2018-09-13,302.73,-393.03,-1018.29,-70.2,-958.21,-209.69,-23.71,-174.24,-20.44,-21.26,-10.55,-459.9,-2899.63
2018-09-14,292.97,-376.89,-974.06,-66.63,-921.05,-201.46,-22.78,-167.57,-19.67,-20.46,-10.16,-442.1,-2780.74
2018-09-15,283.22,-360.81,-929.78,-63.09,-883.91,-193.26,-21.84,-160.92,-18.9,-19.66,-9.76,-424.34,-2661.93
2018-09-16,273.48,-344.79,-885.46,-59.58,-846.79,-185.08,-20.9,-154.29,-18.14,-18.86,-9.36,-406.65,-2543.26
2018-09-17,263.78,-328.83,-841.12,-56.1,-809.71,-176.94,-19.97,-147.69,-17.37,-18.07,-8.97,-389.01,-2424.78
2018-09-18,254.09,-312.94,-796.78,-52.65,-772.69,-168.84,-19.04,-141.11,-16.61,-17.28,-8.58,-371.45,-2306.51
2018-09-19,244.44,-297.14,-752.44,-49.23,-735.73,-160.77,-18.11,-134.57,-15.85,-16.49,-8.18,-353.97,-2188.51
2018-09-20,234.81,-281.42,-708.13,-45.85,-698.86,-152.74,-17.19,-128.05,-15.1,-15.7,-7.79,-336.57,-2070.83
2018-09-21,225.23,-265.79,-663.85,-42.52,-662.07,-144.76,-16.27,-121.57,-14.35,-14.92,-7.4,-319.27,-1953.5
2018-09-22,215.68,-250.27,-619.63,-39.22,-625.4,-136.83,-15.36,-115.12,-13.6,-14.14,-7.02,-302.07,-1836.58
2018-09-23,206.18,-234.84,-575.48,-35.96,-588.84,-128.96,-14.44,-108.72,-12.86,-13.36,-6.63,-284.97,-1720.1
2018-09-24,196.72,-219.54,-531.41,-32.75,-552.42,-121.13,-13.54,-102.36,-12.12,-12.59,-6.25,-267.99,-1604.11
2018-09-25,187.32,-204.35,-487.44,-29.58,-516.15,-113.37,-12.64,-96.05,-11.39,-11.83,-5.87,-251.14,-1488.66
2018-09-26,177.96,-189.29,-443.58,-26.46,-480.04,-105.67,-11.74,-89.78,-10.66,-11.07,-5.49,-234.41,-1373.79
2018-09-27,168.67,-174.36,-399.86,-23.4,-444.11,-98.04,-10.86,-83.56,-9.94,-10.31,-5.12,-217.83,-1259.55
2018-09-28,159.43,-159.57,-356.27,-20.38,-408.36,-90.48,-9.97,-77.4,-9.22,-9.56,-4.74,-201.38,-1145.97
2018-09-29,150.26,-144.93,-312.85,-17.42,-372.82,-82.99,-9.1,-71.3,-8.51,-8.82,-4.37,-185.09,-1033.11
2018-09-30,141.16,-130.45,-269.6,-14.51,-337.49,-75.57,-8.23,-65.25,-7.81,-8.08,-4.01,-168.96,-921.01
2018-10-01,132.12,-116.12,-226.54,-11.66,-302.39,-68.24,-7.37,-59.27,-7.11,-7.35,-3.65,-152.99,-809.71
2018-10-02,123.16,-101.97,-183.68,-8.87,-267.54,-60.99,-6.52,-53.35,-6.42,-6.63,-3.29,-137.2,-699.26
2018-10-03,114.28,-87.98,-141.05,-6.15,-232.94,-53.83,-5.67,-47.5,-5.74,-5.92,-2.93,-121.59,-589.71
2018-10-04,105.48,-74.18,-98.65,-3.48,-198.61,-46.75,-4.83,-41.72,-5.07,-5.21,-2.58,-106.17,-481.09
2018-10-05,96.77,-60.56,-56.49,-0.88,-164.57,-39.78,-4.01,-36.01,-4.4,-4.51,-2.23,-90.94,-373.45
2018-10-06,88.14,-47.14,-14.6,1.65,-130.82,-32.89,-3.19,-30.38,-3.75,-3.82,-1.89,-75.92,-266.83
2018-10-07,79.6,-33.92,27.01,4.12,-97.38,-26.11,-2.38,-24.83,-3.1,-3.14,-1.55,-61.11,-161.29
2018-10-08,71.16,-20.91,68.32,6.51,-64.27,-19.43,-1.58,-19.36,-2.46,-2.47,-1.21,-46.51,-56.87
2018-10-09,62.82,-8.12,109.33,8.83,-31.5,-12.86,-0.8,-13.97,-1.83,-1.81,-0.88,-32.14,46.4
2018-10-10,54.58,4.46,150.01,11.07,0.93,-6.41,-0.02,-8.67,-1.21,-1.15,-0.55,-18.01,148.46
2018-10-11,46.44,16.81,190.35,13.24,32.99,-0.06,0.75,-3.45,-0.6,-0.51,-0.23,-4.11,249.27
2018-10-12,38.42,28.92,230.33,15.33,64.67,6.17,1.5,1.67,0.0,0.13,0.08,9.54,348.79
2018-10-13,30.5,40.79,269.95,17.34,95.95,12.27,2.24,6.69,0.59,0.75,0.39,22.94,446.97
2018-10-14,22.71,52.41,309.18,19.27,126.84,18.25,2.97,11.62,1.17,1.36,0.7,36.07,543.77
2018-10-15,15.03,63.77,348.01,21.11,157.3,24.11,3.69,16.45,1.73,1.96,1.0,48.94,639.14
2018-10-16,7.47,74.87,386.43,22.87,187.33,29.83,4.39,21.17,2.29,2.55,1.29,61.53,733.04
2018-10-17,0.04,85.71,424.42,24.54,216.92,35.42,5.08,25.79,2.83,3.13,1.58,73.83,825.42
2018-10-18,-7.26,96.27,461.96,26.12,246.04,40.87,5.76,30.3,3.36,3.69,1.87,85.85,916.25
2018-10-19,-14.43,106.55,499.06,27.61,274.71,46.18,6.42,34.71,3.88,4.24,2.14,97.58,1005.52
2018-10-20,-21.47,116.57,535.72,29.02,302.93,51.36,7.07,39.0,4.39,4.78,2.41,109.02,1093.26
2018-10-21,-28.39,126.32,571.93,30.33,330.69,56.4,7.71,43.2,4.89,5.31,2.68,120.18,1179.46
2018-10-22,-35.18,135.8,607.71,31.57,358.01,61.31,8.33,47.28,5.37,5.83,2.94,131.06,1264.14
2018-10-23,-41.84,145.02,643.04,32.71,384.87,66.08,8.94,51.26,5.84,6.33,3.19,141.66,1347.3
2018-10-24,-48.38,153.97,677.94,33.78,411.29,70.73,9.54,55.14,6.3,6.83,3.44,151.98,1428.96
2018-10-25,-54.8,162.67,712.4,34.76,437.27,75.25,10.12,58.92,6.75,7.31,3.68,162.03,1509.13
2018-10-26,-61.09,171.11,746.42,35.66,462.81,79.63,10.69,62.6,7.19,7.78,3.92,171.81,1587.81
2018-10-27,-67.26,179.3,780.0,36.48,487.91,83.89,11.25,66.18,7.62,8.24,4.15,181.32,1665.02
2018-10-28,-73.31,187.24,813.15,37.22,512.58,88.03,11.8,69.65,8.03,8.68,4.38,190.57,1740.76
2018-10-29,-79.23,194.93,845.87,37.88,536.81,92.04,12.33,73.03,8.44,9.12,4.6,199.55,1815.04
