date,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
2018-04-16,14.29,7.0,37.88,0.17,9.75,0.33,0.0,0.0,0.17,-0.0,0.0,0.5,55.29
2018-04-17,67.52,20.2,90.26,13.68,33.84,4.88,0.56,0.47,0.23,0.12,0.06,6.32,164.3
2018-04-18,99.38,27.64,119.74,21.03,46.93,7.29,0.86,0.69,0.24,0.17,0.09,9.34,224.68
2018-04-19,113.42,30.33,130.62,23.42,51.12,8.0,0.96,0.71,0.21,0.17,0.08,10.12,245.62
2018-04-20,113.16,29.3,127.22,22.01,48.57,7.41,0.9,0.58,0.15,0.13,0.06,9.24,236.33
2018-04-21,102.16,25.54,113.82,17.98,41.4,5.95,0.75,0.37,0.08,0.07,0.03,7.25,205.99
2018-04-22,83.95,20.07,94.74,12.53,31.74,4.04,0.54,0.13,0.01,0.01,-0.01,4.72,163.8
2018-04-23,62.08,13.91,74.29,6.82,21.71,2.09,0.33,-0.09,-0.04,-0.04,-0.04,2.21,118.94
2018-04-24,40.07,8.07,56.77,2.04,13.46,0.52,0.17,-0.22,-0.07,-0.07,-0.05,0.28,80.62
2018-04-25,21.48,3.55,46.49,-0.62,9.11,-0.25,0.11,-0.21,-0.06,-0.06,-0.04,-0.51,58.02
2018-04-26,9.83,1.37,47.75,-0.0,10.79,0.21,0.21,-0.0,-0.0,-0.0,-0.0,0.42,60.33
2018-04-27,7.56,2.2,63.18,4.53,19.69,2.11,0.48,0.43,0.12,0.12,0.08,3.35,92.96
2018-04-28,12.59,5.31,88.72,11.32,33.2,4.95,0.86,0.98,0.27,0.28,0.17,7.51,146.06
2018-04-29,21.73,9.6,118.6,18.16,47.79,8.02,1.26,1.49,0.43,0.42,0.25,11.86,206.02
2018-04-30,31.81,13.99,147.09,22.83,59.91,10.6,1.58,1.83,0.55,0.5,0.3,15.37,259.2
2018-05-01,39.63,17.41,168.44,23.13,66.02,12.0,1.73,1.87,0.61,0.49,0.29,16.98,291.98
2018-05-02,42.0,18.78,176.89,16.84,62.56,11.51,1.61,1.44,0.58,0.33,0.2,15.66,290.74
2018-05-03,35.75,17.0,166.71,1.75,46.0,8.42,1.12,0.42,0.42,0.0,0.0,10.38,241.83
2018-05-04,19.84,11.79,137.23,-21.86,16.24,2.63,0.28,-1.19,0.13,-0.51,-0.31,1.03,144.43
2018-05-05,1.92,6.0,108.21,-43.71,-13.01,-3.51,-0.56,-2.76,-0.19,-1.0,-0.6,-8.64,48.86
2018-05-06,-8.21,3.3,104.49,-51.04,-24.59,-7.07,-0.95,-3.52,-0.4,-1.24,-0.75,-13.92,18.23
2018-05-07,-0.74,7.32,150.9,-31.09,-1.35,-5.09,-0.43,-2.68,-0.37,-0.99,-0.59,-10.14,115.64
2018-05-08,34.13,21.71,272.29,28.92,73.88,5.37,1.46,0.54,0.04,0.0,-0.0,7.42,404.21
2018-05-09,73.92,36.25,399.04,89.79,156.25,17.92,3.54,4.29,0.58,1.17,0.71,28.21,709.54
2018-05-10,27.94,18.02,316.29,4.27,90.25,8.46,1.52,1.67,0.33,0.4,0.29,12.67,441.5
2018-05-11,-14.81,28.81,476.62,-79.36,118.28,10.25,0.96,1.56,0.69,0.19,0.29,13.94,558.29
2018-05-12,-30.56,72.51,890.74,-118.64,263.62,27.3,2.75,5.26,1.76,0.99,0.94,39.01,1147.24
2018-05-13,-27.08,130.37,1400.76,-122.53,460.49,51.42,5.76,10.84,3.11,2.29,1.91,75.33,1944.42
2018-05-14,-12.12,183.62,1848.77,-99.96,643.08,74.38,8.85,16.32,4.32,3.62,2.86,110.35,2685.87
2018-05-15,6.54,213.49,2076.87,-59.87,745.6,87.97,10.89,19.77,4.96,4.48,3.46,131.54,3107.63
2018-05-16,21.16,201.22,1927.17,-11.21,702.24,83.99,10.75,19.23,4.61,4.4,3.38,126.35,2945.77
2018-05-17,23.96,128.04,1241.75,37.08,447.21,54.21,7.29,12.75,2.83,2.87,2.29,82.25,1936.33
2018-05-18,22.54,11.58,181.46,75.5,39.79,5.54,1.33,1.71,0.04,0.25,0.42,9.29,317.62
2018-05-19,64.32,-27.3,-190.52,94.81,-104.83,-12.01,-0.77,-2.93,-1.0,-0.78,-0.39,-17.87,-245.72
2018-05-20,125.55,-0.86,17.32,95.38,-24.2,-2.84,0.44,-1.73,-0.51,-0.37,-0.24,-5.24,82.39
2018-05-21,160.87,36.27,323.87,80.12,99.69,11.29,2.21,1.0,0.33,0.37,0.17,15.37,555.33
2018-05-22,137.64,41.88,358.57,53.12,125.29,13.59,2.4,1.88,0.6,0.61,0.26,19.33,598.19
2018-05-23,74.03,23.36,192.97,23.1,72.84,7.19,1.35,1.16,0.38,0.38,0.12,10.57,322.84
2018-05-24,0.92,0.5,9.13,0.0,3.0,0.21,0.0,-0.0,0.0,0.0,-0.0,0.21,12.83
2018-05-25,-56.37,-10.64,-46.19,-8.43,-34.84,-0.82,-0.86,-0.64,-0.27,-0.3,0.1,-2.79,-102.88
2018-05-26,-94.72,-8.97,32.54,-3.02,-36.39,4.28,-1.16,-0.66,-0.38,-0.48,0.4,2.0,-13.85
2018-05-27,-116.58,2.86,215.49,13.24,-8.66,14.09,-0.98,-0.19,-0.37,-0.56,0.87,12.85,235.77
2018-05-28,-124.41,22.18,472.86,37.37,41.35,27.2,-0.43,0.67,-0.27,-0.55,1.44,28.07,601.82
2018-05-29,-120.64,46.36,774.82,66.38,106.65,42.2,0.41,1.81,-0.08,-0.48,2.07,45.92,1040.13
2018-05-30,-107.72,72.74,1091.59,97.29,180.24,57.67,1.44,3.1,0.15,-0.35,2.69,64.7,1506.55
2018-05-31,-88.11,98.66,1393.34,127.1,255.11,72.21,2.56,4.43,0.41,-0.19,3.26,82.69,1956.91
2018-06-01,-64.25,121.47,1650.26,152.85,324.28,84.4,3.68,5.7,0.67,0.0,3.73,98.18,2347.04
2018-06-02,-38.58,138.52,1832.55,171.53,380.74,92.83,4.72,6.77,0.9,0.19,4.03,109.45,2632.79
2018-06-03,-13.56,147.16,1910.39,180.17,417.49,96.08,5.57,7.55,1.09,0.37,4.12,114.78,2770.0
2018-06-04,8.36,144.73,1853.98,175.78,427.53,92.75,6.14,7.92,1.2,0.52,3.95,112.47,2714.49
2018-06-05,24.75,128.58,1633.5,155.38,403.88,81.42,6.33,7.75,1.21,0.62,3.46,100.79,2422.12
2018-06-06,33.55,98.21,1245.07,118.36,343.62,61.93,6.08,6.99,1.11,0.67,2.64,79.42,1884.68
2018-06-07,34.34,61.68,788.52,73.75,260.33,39.16,5.37,5.73,0.91,0.65,1.7,53.52,1237.79
2018-06-08,27.08,29.21,389.58,32.92,171.67,19.25,4.21,4.12,0.67,0.54,0.87,29.67,653.04
2018-06-09,13.46,8.9,145.15,5.53,93.64,6.92,2.68,2.38,0.4,0.36,0.35,13.09,266.32
2018-06-10,1.97,0.42,36.6,-5.74,35.67,1.29,1.19,0.88,0.17,0.16,0.09,3.78,70.72
2018-06-11,2.79,1.29,16.46,0.04,5.5,0.08,0.21,0.08,0.0,0.0,0.0,0.38,23.67
2018-06-12,22.53,8.99,43.09,22.08,7.55,1.26,0.08,0.29,-0.06,-0.05,-0.01,1.51,83.22
2018-06-13,53.34,20.68,98.34,52.64,32.82,3.84,0.59,1.24,-0.03,-0.02,0.04,5.65,210.13
2018-06-14,83.8,33.45,169.9,82.21,68.97,7.09,1.4,2.52,0.05,0.06,0.13,11.27,365.8
2018-06-15,102.46,44.37,245.46,101.33,103.67,10.29,2.17,3.75,0.17,0.17,0.25,16.79,511.62
2018-06-16,101.09,51.05,312.92,103.05,126.66,12.78,2.61,4.58,0.28,0.26,0.37,20.89,614.56
2018-06-17,84.25,53.07,360.97,90.59,136.04,14.24,2.71,4.93,0.38,0.33,0.48,23.07,663.74
2018-06-18,59.7,50.5,378.51,69.72,132.03,14.4,2.52,4.79,0.43,0.37,0.54,23.05,653.81
2018-06-19,35.21,43.45,354.43,46.22,114.79,13.02,2.09,4.15,0.43,0.36,0.53,20.57,579.46
2018-06-20,18.54,32.0,277.63,25.83,84.54,9.83,1.46,3.0,0.33,0.29,0.42,15.33,435.33
2018-06-21,12.94,16.87,150.27,12.17,44.07,5.01,0.71,1.43,0.16,0.17,0.21,7.68,231.06
2018-06-22,3.58,1.33,27.63,0.13,6.63,0.33,0.04,0.0,0.0,0.0,0.0,0.37,36.08
2018-06-23,-22.37,-11.02,-35.28,-15.19,-14.93,-2.39,-0.36,-0.78,-0.05,-0.17,-0.11,-3.87,-80.28
2018-06-24,-51.84,-17.87,-37.58,-29.07,-19.54,-3.04,-0.45,-0.96,-0.01,-0.31,-0.13,-4.9,-108.96
2018-06-25,-65.27,-17.21,8.09,-34.45,-9.13,-1.89,-0.24,-0.72,0.09,-0.36,-0.09,-3.22,-55.93
2018-06-26,-43.09,-7.03,89.05,-24.25,14.37,0.77,0.27,-0.24,0.19,-0.27,-0.03,0.69,72.83
2018-06-27,34.25,14.67,192.67,8.62,49.04,4.67,1.08,0.29,0.25,0.0,0.04,6.33,271.33
2018-06-28,158.79,44.33,294.33,60.08,87.42,8.92,2.04,0.71,0.25,0.42,0.08,12.42,498.58
2018-06-29,239.07,62.01,338.63,92.41,106.65,11.04,2.55,0.93,0.22,0.69,0.1,15.52,615.23
2018-06-30,262.58,65.61,325.99,100.78,105.74,10.94,2.58,0.97,0.18,0.77,0.1,15.53,613.65
2018-07-01,243.46,58.89,273.76,91.38,90.54,9.27,2.25,0.88,0.14,0.71,0.09,13.33,527.89
2018-07-02,195.83,45.6,199.3,70.41,66.88,6.71,1.7,0.7,0.09,0.56,0.07,9.83,392.03
2018-07-03,133.83,29.51,119.99,44.06,40.62,3.91,1.07,0.49,0.05,0.36,0.04,5.92,240.11
2018-07-04,71.58,14.38,53.19,18.53,17.6,1.52,0.5,0.28,0.02,0.15,0.02,2.5,106.19
2018-07-05,23.21,3.96,16.25,0.0,3.67,0.21,0.12,0.13,0.0,0.0,-0.0,0.46,24.33
2018-07-06,-0.85,0.99,21.17,-7.07,2.96,0.42,0.03,0.05,0.0,-0.07,-0.01,0.43,18.49
2018-07-07,-4.98,4.13,58.46,-5.15,12.77,1.79,0.17,0.05,0.02,-0.08,-0.01,1.94,72.16
2018-07-08,2.74,11.01,113.26,1.54,28.68,3.74,0.43,0.08,0.05,-0.05,-0.0,4.24,158.74
2018-07-09,14.25,19.25,170.71,8.79,46.29,5.67,0.71,0.12,0.08,-0.0,-0.0,6.58,251.62
2018-07-10,22.84,26.89,218.5,13.12,61.93,7.11,0.93,0.16,0.11,0.04,0.0,8.35,328.79
2018-07-11,27.32,33.57,254.56,13.96,74.94,7.98,1.07,0.17,0.14,0.08,0.0,9.45,386.48
2018-07-12,27.88,39.31,279.41,11.48,85.44,8.31,1.15,0.17,0.17,0.1,0.0,9.9,425.54
2018-07-13,24.72,44.16,293.53,5.83,93.52,8.13,1.15,0.15,0.19,0.11,0.0,9.74,446.79
2018-07-14,18.0,48.15,297.41,-2.8,99.3,7.45,1.09,0.12,0.21,0.12,-0.0,8.99,451.05
2018-07-15,7.94,51.31,291.57,-14.27,102.86,6.31,0.97,0.08,0.23,0.12,-0.01,7.7,439.17
2018-07-16,-5.29,53.68,276.48,-28.4,104.32,4.74,0.79,0.02,0.24,0.11,-0.01,5.88,411.96
2018-07-17,-21.5,55.29,252.66,-45.04,103.77,2.74,0.55,-0.05,0.26,0.09,-0.02,3.57,370.25
2018-07-18,-40.5,56.19,220.59,-64.01,101.32,0.36,0.26,-0.14,0.27,0.07,-0.03,0.79,314.89
2018-07-19,-62.1,56.39,180.78,-85.15,97.08,-2.38,-0.07,-0.23,0.28,0.04,-0.04,-2.41,246.69
2018-07-20,-86.12,55.94,133.71,-108.3,91.14,-5.47,-0.45,-0.33,0.29,-0.0,-0.06,-6.02,166.48
2018-07-21,-112.36,54.88,79.89,-133.29,83.62,-8.86,-0.88,-0.44,0.29,-0.04,-0.07,-10.0,75.09
2018-07-22,-140.64,53.23,19.81,-159.96,74.6,-12.54,-1.34,-0.56,0.3,-0.09,-0.08,-14.32,-26.64
2018-07-23,-170.76,51.04,-46.02,-188.15,64.2,-16.48,-1.84,-0.69,0.3,-0.14,-0.1,-18.96,-137.89
2018-07-24,-202.55,48.33,-117.13,-217.69,52.52,-20.66,-2.37,-0.83,0.3,-0.2,-0.12,-23.87,-257.84
2018-07-25,-235.81,45.15,-193.0,-248.41,39.66,-25.05,-2.93,-0.97,0.3,-0.26,-0.13,-29.04,-385.64
2018-07-26,-270.36,41.52,-273.14,-280.15,25.72,-29.63,-3.51,-1.12,0.3,-0.32,-0.15,-34.43,-520.48
2018-07-27,-306.0,37.49,-357.06,-312.75,10.81,-34.36,-4.11,-1.27,0.3,-0.39,-0.17,-40.0,-661.51
2018-07-28,-342.54,33.08,-444.25,-346.04,-4.97,-39.23,-4.74,-1.42,0.29,-0.46,-0.19,-45.74,-807.93
2018-07-29,-379.81,28.34,-534.23,-379.86,-21.52,-44.2,-5.38,-1.58,0.29,-0.54,-0.21,-51.61,-958.88
2018-07-30,-417.61,23.29,-626.49,-414.05,-38.73,-49.26,-6.03,-1.74,0.28,-0.61,-0.22,-57.58,-1113.56
2018-07-31,-455.76,17.98,-720.53,-448.43,-56.51,-54.38,-6.68,-1.9,0.27,-0.69,-0.24,-63.62,-1271.11
2018-08-01,-494.05,12.43,-815.88,-482.85,-74.74,-59.53,-7.35,-2.06,0.26,-0.76,-0.26,-69.7,-1430.73
2018-08-02,-532.32,6.69,-912.01,-517.13,-93.33,-64.69,-8.01,-2.22,0.25,-0.84,-0.28,-75.79,-1591.58
2018-08-03,-570.36,0.78,-1008.44,-551.12,-112.17,-69.83,-8.68,-2.38,0.24,-0.92,-0.3,-81.87,-1752.82
2018-08-04,-608.0,-5.25,-1104.68,-584.66,-131.16,-74.92,-9.34,-2.54,0.23,-1.0,-0.32,-87.89,-1913.63
2018-08-05,-645.03,-11.38,-1200.22,-617.57,-150.19,-79.94,-9.99,-2.7,0.22,-1.08,-0.34,-93.83,-2073.19
2018-08-06,-681.28,-17.57,-1294.57,-649.69,-169.17,-84.87,-10.63,-2.85,0.21,-1.15,-0.36,-99.66,-2230.66
2018-08-07,-716.56,-23.78,-1387.23,-680.86,-188.0,-89.68,-11.25,-3.0,0.19,-1.23,-0.37,-105.34,-2385.21
2018-08-08,-750.68,-29.98,-1477.71,-710.91,-206.55,-94.35,-11.86,-3.14,0.18,-1.3,-0.39,-110.86,-2536.01
2018-08-09,-783.44,-36.13,-1565.51,-739.68,-224.75,-98.84,-12.44,-3.28,0.17,-1.37,-0.41,-116.18,-2682.24
2018-08-10,-814.67,-42.2,-1650.13,-767.01,-242.47,-103.14,-13.0,-3.41,0.15,-1.44,-0.42,-121.26,-2823.06
2018-08-11,-844.16,-48.15,-1731.07,-792.72,-259.62,-107.21,-13.54,-3.54,0.14,-1.51,-0.44,-126.09,-2957.66
2018-08-12,-871.75,-53.95,-1807.85,-816.66,-276.1,-111.04,-14.04,-3.65,0.12,-1.57,-0.45,-130.62,-3085.19
2018-08-13,-897.23,-59.57,-1879.95,-838.67,-291.8,-114.59,-14.5,-3.76,0.11,-1.63,-0.46,-134.83,-3204.82
2018-08-14,-920.42,-64.96,-1946.89,-858.57,-306.62,-117.85,-14.93,-3.86,0.1,-1.68,-0.47,-138.69,-3315.74
2018-08-15,-941.13,-70.1,-2008.18,-876.2,-320.46,-120.78,-15.31,-3.94,0.08,-1.73,-0.48,-142.17,-3417.11
2018-08-16,-959.17,-74.95,-2063.3,-891.4,-333.22,-123.36,-15.65,-4.02,0.07,-1.78,-0.49,-145.24,-3508.1
2018-08-17,-974.35,-79.47,-2111.77,-904.0,-344.78,-125.57,-15.95,-4.08,0.05,-1.81,-0.5,-147.86,-3587.88
2018-08-18,-986.49,-83.63,-2153.09,-913.84,-355.05,-127.37,-16.19,-4.14,0.04,-1.85,-0.5,-150.01,-3655.62
2018-08-19,-995.4,-87.39,-2186.77,-920.75,-363.93,-128.76,-16.37,-4.17,0.03,-1.87,-0.51,-151.66,-3710.5
2018-08-20,-1000.89,-90.73,-2212.3,-924.58,-371.3,-129.69,-16.5,-4.2,0.01,-1.89,-0.51,-152.77,-3751.68
2018-08-21,-1002.77,-93.6,-2229.19,-925.15,-377.08,-130.14,-16.57,-4.21,0.0,-1.9,-0.51,-153.33,-3778.34
2018-08-22,-1000.85,-95.96,-2236.94,-922.3,-381.15,-130.09,-16.57,-4.2,-0.01,-1.91,-0.51,-153.29,-3789.65
2018-08-23,-994.95,-97.8,-2235.06,-915.87,-383.42,-129.52,-16.5,-4.17,-0.02,-1.91,-0.51,-152.62,-3784.77
2018-08-24,-984.87,-99.06,-2223.05,-905.69,-383.78,-128.39,-16.36,-4.13,-0.03,-1.89,-0.5,-151.31,-3762.89
2018-08-25,-970.43,-99.71,-2200.42,-891.6,-382.12,-126.68,-16.14,-4.07,-0.04,-1.87,-0.49,-149.31,-3723.16
2018-08-26,-951.45,-99.73,-2166.66,-873.43,-378.35,-124.37,-15.85,-3.99,-0.05,-1.84,-0.48,-146.59,-3664.76
2018-08-27,-927.72,-99.07,-2121.28,-851.02,-372.36,-121.43,-15.48,-3.9,-0.05,-1.8,-0.47,-143.13,-3586.87
2018-08-28,-899.07,-97.7,-2063.78,-824.21,-364.05,-117.84,-15.02,-3.78,-0.06,-1.75,-0.46,-138.9,-3488.64
2018-08-29,-865.3,-95.58,-1993.68,-792.82,-353.31,-113.56,-14.47,-3.64,-0.06,-1.69,-0.44,-133.87,-3369.26
2018-08-30,-826.23,-92.69,-1910.46,-756.7,-340.05,-108.58,-13.83,-3.47,-0.07,-1.62,-0.42,-128.0,-3227.9
2018-08-31,-781.67,-88.98,-1813.64,-715.68,-324.15,-102.87,-13.1,-3.29,-0.07,-1.54,-0.4,-121.26,-3063.72
2018-09-01,-731.43,-84.42,-1702.71,-669.6,-305.53,-96.4,-12.26,-3.08,-0.07,-1.45,-0.37,-113.64,-2875.89
2018-09-02,-675.32,-78.98,-1577.19,-618.29,-284.06,-89.15,-11.33,-2.85,-0.07,-1.34,-0.34,-105.08,-2663.6
2018-09-03,-613.16,-72.61,-1436.57,-561.59,-259.66,-81.1,-10.29,-2.59,-0.07,-1.22,-0.31,-95.57,-2426.0
2018-09-04,-544.76,-65.29,-1280.36,-499.33,-232.21,-72.21,-9.14,-2.3,-0.06,-1.09,-0.28,-85.08,-2162.27
2018-09-05,-469.92,-56.98,-1108.05,-431.35,-201.62,-62.46,-7.88,-1.99,-0.06,-0.94,-0.24,-73.57,-1871.58
2018-09-06,-388.46,-47.65,-919.17,-357.48,-167.78,-51.83,-6.51,-1.65,-0.05,-0.78,-0.2,-61.02,-1553.1
2018-09-07,-300.2,-37.26,-713.2,-277.57,-130.59,-40.29,-5.01,-1.28,-0.04,-0.61,-0.15,-47.39,-1206.0
2018-09-08,-204.93,-25.77,-489.65,-191.44,-89.94,-27.81,-3.4,-0.88,-0.03,-0.42,-0.11,-32.66,-829.46
2018-09-09,-102.49,-13.16,-248.03,-98.93,-45.74,-14.38,-1.66,-0.46,-0.02,-0.22,-0.06,-16.79,-422.64
2018-09-10,7.33,0.62,12.17,0.12,2.12,0.04,0.21,-0.0,0.0,-0.0,-0.0,0.25,15.29
2018-09-11,108.45,14.43,255.6,89.11,48.71,13.45,1.94,0.45,0.02,0.2,0.05,16.11,423.95
2018-09-12,119.75,22.42,303.58,84.33,68.87,15.75,2.21,0.71,0.04,0.21,0.04,18.96,498.17
2018-09-13,28.58,19.17,112.29,0.08,46.92,4.63,0.87,0.71,0.08,0.04,0.04,6.37,184.83
2018-09-14,49.0,9.29,115.17,117.67,22.13,5.04,1.67,1.04,0.17,0.25,0.33,8.5,272.75
2018-09-15,76.71,8.51,166.23,170.1,27.52,8.31,2.61,2.22,0.23,0.34,0.42,14.13,386.51
2018-09-16,79.13,15.85,200.07,119.34,55.36,10.5,3.07,3.88,0.25,0.25,0.26,18.21,408.82
2018-09-17,69.67,25.21,222.75,32.58,88.38,11.83,3.25,5.42,0.25,0.08,0.0,20.83,389.75
2018-09-18,59.51,31.67,239.79,-34.88,112.63,12.55,3.31,6.36,0.23,-0.05,-0.24,22.16,371.37
2018-09-19,50.9,34.89,254.49,-75.37,127.37,12.83,3.31,6.72,0.21,-0.12,-0.42,22.52,363.91
2018-09-20,43.83,35.68,269.61,-93.11,135.14,12.86,3.28,6.62,0.18,-0.14,-0.54,22.27,369.59
2018-09-21,38.3,34.83,287.92,-92.33,138.49,12.84,3.26,6.19,0.17,-0.11,-0.59,21.76,390.68
2018-09-22,34.33,33.16,312.16,-77.26,139.97,12.94,3.26,5.56,0.18,-0.01,-0.56,21.37,429.4
2018-09-23,31.9,31.47,345.1,-52.13,142.13,13.36,3.32,4.86,0.21,0.15,-0.45,21.45,488.02
2018-09-24,31.04,30.58,389.48,-21.17,147.51,14.29,3.47,4.22,0.29,0.37,-0.26,22.38,568.78
2018-09-25,31.73,31.27,448.08,11.41,158.66,15.89,3.74,3.76,0.41,0.65,0.04,24.5,673.91
2018-09-26,33.98,34.37,523.64,41.36,178.12,18.38,4.16,3.62,0.59,1.0,0.44,28.18,805.67
2018-09-27,37.79,40.67,618.92,64.46,208.46,21.92,4.75,3.92,0.83,1.42,0.96,33.79,966.29
2018-09-28,42.95,49.9,726.18,77.24,247.74,26.26,5.48,4.67,1.13,1.87,1.55,40.96,1142.02
2018-09-29,48.31,57.5,795.71,79.24,276.17,29.37,6.02,5.42,1.37,2.2,2.04,46.42,1255.03
2018-09-30,52.51,57.8,767.29,70.75,269.48,28.78,5.96,5.59,1.41,2.23,2.2,46.17,1211.5
2018-10-01,54.21,45.17,580.71,52.08,203.42,22.0,4.92,4.62,1.12,1.75,1.79,36.21,917.58
2018-10-02,50.7,21.59,251.97,26.66,82.66,9.61,2.8,2.38,0.5,0.77,0.8,16.86,399.73
2018-10-03,34.0,19.67,101.92,10.46,27.71,4.38,0.83,0.5,-0.0,0.0,0.0,5.71,165.46
2018-10-04,2.0,59.75,345.25,13.92,119.5,14.75,-0.0,0.25,-0.0,-0.0,0.0,15.0,553.42
2018-10-05,-24.41,96.11,586.33,18.44,209.63,24.56,-0.56,0.13,0.08,0.11,0.11,24.44,934.96
2018-10-06,-40.68,117.53,723.65,19.31,260.11,29.77,-1.09,-0.24,0.12,0.15,0.13,28.83,1149.43
2018-10-07,-48.17,126.35,774.83,17.41,277.71,31.18,-1.57,-0.78,0.12,0.12,0.09,29.16,1225.46
2018-10-08,-48.23,124.96,757.48,13.66,269.18,29.62,-1.97,-1.4,0.1,0.05,-0.0,26.4,1191.68
2018-10-09,-42.22,115.72,689.22,8.94,241.28,25.92,-2.26,-2.01,0.06,-0.04,-0.12,21.55,1076.72
2018-10-10,-31.49,101.0,587.68,4.17,200.77,20.89,-2.41,-2.53,0.01,-0.13,-0.24,15.59,909.2
2018-10-11,-17.38,83.15,470.47,0.24,154.41,15.36,-2.39,-2.87,-0.03,-0.22,-0.34,9.5,717.77
2018-10-12,-1.26,64.56,355.2,-1.94,108.95,10.14,-2.17,-2.93,-0.07,-0.28,-0.41,4.28,531.05
2018-10-13,15.52,47.59,259.5,-1.48,71.16,6.07,-1.73,-2.64,-0.08,-0.29,-0.42,0.91,377.67
2018-10-14,31.62,34.6,200.98,2.53,47.78,3.96,-1.02,-1.91,-0.07,-0.24,-0.36,0.37,286.26
2018-10-15,45.67,27.96,197.26,10.99,45.59,4.64,-0.02,-0.64,-0.01,-0.11,-0.2,3.66,285.45
2018-10-16,56.33,30.04,265.96,24.79,71.33,8.92,1.29,1.25,0.08,0.13,0.08,11.75,403.88
2018-10-17,62.61,41.73,411.97,43.83,126.95,17.0,2.89,3.73,0.23,0.45,0.48,24.78,649.27
2018-10-18,65.0,58.0,589.28,63.94,195.09,26.59,4.49,6.32,0.38,0.8,0.91,39.49,945.8
2018-10-19,64.33,72.33,739.17,79.92,253.58,34.75,5.75,8.42,0.5,1.08,1.25,51.75,1196.75
2018-10-20,61.41,79.56,815.13,87.71,284.84,39.17,6.4,9.54,0.55,1.22,1.43,58.31,1325.55
2018-10-21,56.76,79.78,819.68,87.78,289.59,39.96,6.47,9.76,0.54,1.22,1.44,59.39,1336.22
2018-10-22,50.87,74.45,767.56,81.71,273.15,37.82,6.09,9.23,0.48,1.12,1.34,56.07,1252.93
2018-10-23,44.21,65.0,673.51,71.07,240.83,33.48,5.36,8.16,0.38,0.95,1.14,49.46,1099.87
2018-10-24,37.26,52.88,552.28,57.46,197.95,27.64,4.4,6.71,0.27,0.72,0.89,40.64,901.21
2018-10-25,30.48,39.53,418.62,42.46,149.82,21.03,3.33,5.07,0.16,0.49,0.61,30.7,681.12
2018-10-26,24.37,26.39,287.27,27.64,101.75,14.35,2.26,3.43,0.06,0.27,0.35,20.72,463.77
2018-10-27,19.39,14.9,172.99,14.6,59.06,8.31,1.31,1.95,-0.01,0.1,0.14,11.8,273.35
2018-10-28,16.03,6.49,90.51,4.91,27.07,3.64,0.59,0.83,-0.03,-0.0,0.01,5.03,134.02
2018-10-29,14.75,2.62,54.58,0.17,11.08,1.04,0.21,0.25,-0.0,-0.0,-0.0,1.5,69.96
2018-10-30,15.83,4.22,74.79,1.39,14.6,0.99,0.25,0.32,0.1,0.13,0.12,1.92,96.92
2018-10-31,18.74,10.21,140.03,7.36,33.82,3.01,0.63,0.92,0.26,0.35,0.36,5.54,196.95
2018-11-01,22.74,19.0,234.04,16.3,63.13,6.35,1.23,1.87,0.46,0.64,0.67,11.21,343.67
2018-11-02,27.08,29.0,340.54,26.46,96.92,10.29,1.92,2.96,0.67,0.96,1.0,17.79,510.71
2018-11-03,31.17,38.89,446.0,36.34,130.51,14.23,2.6,4.05,0.87,1.27,1.33,24.35,676.09
2018-11-04,34.87,48.42,547.74,45.67,162.97,18.04,3.26,5.1,1.07,1.57,1.65,30.69,835.48
2018-11-05,38.19,57.58,645.8,54.44,194.32,21.73,3.89,6.11,1.26,1.86,1.96,36.82,988.96
2018-11-06,41.15,66.38,740.23,62.68,224.58,25.29,4.5,7.09,1.45,2.14,2.26,42.74,1136.61
2018-11-07,43.74,74.83,831.08,70.38,253.75,28.73,5.08,8.03,1.63,2.41,2.55,48.45,1278.49
2018-11-08,45.98,82.93,918.39,77.56,281.86,32.06,5.64,8.94,1.81,2.67,2.83,53.95,1414.69
2018-11-09,47.87,90.69,1002.22,84.22,308.9,35.26,6.17,9.82,1.98,2.92,3.1,59.25,1545.28
2018-11-10,49.42,98.11,1082.59,90.38,334.91,38.34,6.68,10.66,2.14,3.16,3.36,64.35,1670.33
2018-11-11,50.63,105.19,1159.58,96.04,359.88,41.31,7.16,11.46,2.3,3.4,3.62,69.25,1789.93
2018-11-12,51.52,111.94,1233.21,101.2,383.84,44.17,7.63,12.24,2.45,3.62,3.86,73.96,1904.14
2018-11-13,52.08,118.37,1303.53,105.89,406.79,46.91,8.06,12.98,2.59,3.83,4.09,78.47,2013.05
2018-11-14,52.33,124.47,1370.59,110.1,428.76,49.54,8.48,13.69,2.73,4.04,4.31,82.79,2116.72
2018-11-15,52.26,130.26,1434.45,113.85,449.74,52.06,8.87,14.37,2.87,4.23,4.53,86.93,2215.23
2018-11-16,51.9,135.74,1495.13,117.15,469.77,54.47,9.24,15.01,3.0,4.42,4.73,90.88,2308.67
2018-11-17,51.24,140.91,1552.7,120.0,488.85,56.78,9.59,15.63,3.12,4.6,4.93,94.65,2397.09
