date,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
2019-08-01,21.21,19.72,287.54,29.41,86.6,7.82,0.21,0.78,-0.36,-0.1,-0.26,8.09,431.37
2019-08-02,20.53,19.97,301.06,28.91,90.65,8.08,0.19,0.78,-0.36,-0.1,-0.26,8.34,448.93
2019-08-03,19.79,20.19,314.47,28.33,94.65,8.33,0.18,0.77,-0.35,-0.1,-0.26,8.57,466.21
2019-08-04,18.99,20.37,327.69,27.67,98.57,8.57,0.16,0.77,-0.34,-0.1,-0.25,8.8,483.11
2019-08-05,18.14,20.52,340.66,26.94,102.41,8.8,0.15,0.76,-0.34,-0.1,-0.25,9.02,499.56
2019-08-06,17.25,20.64,353.3,26.15,106.14,9.01,0.13,0.75,-0.33,-0.1,-0.25,9.22,515.45
2019-08-07,16.33,20.73,365.54,25.3,109.74,9.21,0.12,0.74,-0.32,-0.09,-0.25,9.41,530.72
2019-08-08,15.38,20.79,377.32,24.39,113.19,9.4,0.1,0.73,-0.31,-0.09,-0.24,9.58,545.26
2019-08-09,14.41,20.81,388.55,23.43,116.46,9.57,0.09,0.71,-0.3,-0.09,-0.24,9.74,559.0
2019-08-10,13.43,20.8,399.16,22.44,119.55,9.72,0.07,0.7,-0.29,-0.09,-0.23,9.88,571.84
2019-08-11,12.45,20.76,409.1,21.4,122.42,9.85,0.06,0.68,-0.28,-0.08,-0.22,10.01,583.69
2019-08-12,11.47,20.69,418.27,20.34,125.06,9.96,0.05,0.66,-0.27,-0.08,-0.22,10.11,594.48
2019-08-13,10.5,20.59,426.62,19.25,127.45,10.05,0.04,0.65,-0.25,-0.08,-0.21,10.2,604.11
2019-08-14,9.55,20.46,434.06,18.14,129.57,10.12,0.03,0.63,-0.24,-0.07,-0.2,10.27,612.49
2019-08-15,8.62,20.29,440.54,17.01,131.39,10.17,0.02,0.61,-0.23,-0.07,-0.2,10.31,619.54
2019-08-16,7.73,20.09,445.97,15.88,132.91,10.19,0.01,0.59,-0.21,-0.07,-0.19,10.33,625.18
2019-08-17,6.88,19.86,450.29,14.74,134.08,10.19,0.01,0.57,-0.2,-0.06,-0.18,10.33,629.3
2019-08-18,6.07,19.6,453.42,13.61,134.91,10.16,-0.0,0.55,-0.18,-0.06,-0.17,10.3,631.83
2019-08-19,5.32,19.31,455.29,12.48,135.36,10.1,-0.0,0.53,-0.17,-0.05,-0.16,10.24,632.68
2019-08-20,4.64,18.99,455.84,11.37,135.41,10.02,-0.01,0.5,-0.16,-0.05,-0.15,10.16,631.77
2019-08-21,4.02,18.64,454.98,10.28,135.05,9.9,-0.01,0.48,-0.14,-0.05,-0.14,10.05,628.99
2019-08-22,3.48,18.26,452.65,9.21,134.25,9.76,-0.01,0.46,-0.13,-0.04,-0.13,9.91,624.28
2019-08-23,3.03,17.84,448.77,8.18,133.0,9.58,-0.01,0.44,-0.12,-0.04,-0.12,9.74,617.53
2019-08-24,2.66,17.4,443.28,7.18,131.28,9.37,-0.0,0.41,-0.1,-0.03,-0.11,9.53,608.66
2019-08-25,2.4,16.92,436.1,6.22,129.05,9.12,0.0,0.39,-0.09,-0.03,-0.1,9.3,597.59
2019-08-26,2.25,16.42,427.16,5.31,126.31,8.84,0.01,0.37,-0.08,-0.03,-0.09,9.03,584.23
2019-08-27,2.2,15.88,416.39,4.45,123.04,8.53,0.02,0.35,-0.07,-0.02,-0.08,8.72,568.49
2019-08-28,2.29,15.32,403.72,3.66,119.21,8.17,0.03,0.32,-0.06,-0.02,-0.07,8.38,550.28
2019-08-29,2.5,14.72,389.07,2.92,114.79,7.78,0.05,0.3,-0.05,-0.02,-0.06,8.01,529.52
2019-08-30,2.84,14.09,372.38,2.26,109.79,7.35,0.06,0.28,-0.04,-0.01,-0.05,7.59,506.11
2019-08-31,3.33,13.44,353.57,1.68,104.16,6.88,0.08,0.26,-0.03,-0.01,-0.04,7.14,479.98
2019-09-01,3.98,12.75,332.57,1.17,97.89,6.37,0.1,0.24,-0.02,-0.01,-0.03,6.65,451.03
2019-09-02,4.78,12.03,309.31,0.76,90.97,5.81,0.12,0.22,-0.01,-0.01,-0.02,6.11,419.18
2019-09-03,5.74,11.29,283.72,0.43,83.37,5.21,0.15,0.2,-0.01,-0.0,-0.02,5.54,384.34
2019-09-04,6.89,10.51,255.72,0.21,75.06,4.57,0.18,0.18,-0.0,-0.0,-0.01,4.91,346.42
2019-09-05,8.21,9.71,225.25,0.08,66.04,3.88,0.21,0.17,0.0,-0.0,-0.0,4.25,305.33
2019-09-06,9.73,8.88,192.64,0.06,56.4,3.14,0.24,0.15,0.0,0.0,0.01,3.55,261.52
2019-09-07,11.51,8.04,159.84,0.11,46.73,2.4,0.28,0.13,0.0,0.0,0.01,2.83,217.55
2019-09-08,13.62,7.23,129.21,0.17,37.73,1.69,0.32,0.11,0.0,0.0,0.01,2.14,176.48
2019-09-09,16.12,6.46,103.13,0.21,30.13,1.04,0.38,0.08,0.0,-0.0,0.0,1.5,141.42
2019-09-10,19.06,5.76,83.43,0.19,24.46,0.49,0.43,0.05,-0.0,-0.0,-0.02,0.95,114.79
2019-09-11,22.33,5.14,70.0,0.11,20.7,0.04,0.5,0.01,-0.01,-0.01,-0.05,0.49,96.43
2019-09-12,25.76,4.62,62.19,-0.01,18.64,-0.31,0.57,-0.03,-0.01,-0.01,-0.08,0.12,85.56
2019-09-13,29.23,4.22,59.35,-0.15,18.09,-0.56,0.64,-0.08,-0.02,-0.02,-0.12,-0.15,81.36
2019-09-14,32.58,3.94,60.86,-0.31,18.85,-0.72,0.72,-0.12,-0.02,-0.02,-0.15,-0.32,83.03
2019-09-15,35.67,3.81,66.06,-0.45,20.73,-0.78,0.79,-0.15,-0.03,-0.03,-0.19,-0.39,89.76
2019-09-16,38.35,3.84,74.33,-0.58,23.54,-0.75,0.85,-0.18,-0.03,-0.03,-0.22,-0.36,100.77
2019-09-17,40.47,4.05,85.02,-0.67,27.07,-0.63,0.91,-0.19,-0.04,-0.04,-0.24,-0.23,115.23
2019-09-18,41.89,4.44,97.49,-0.7,31.14,-0.43,0.96,-0.19,-0.04,-0.04,-0.25,0.0,132.36
2019-09-19,42.47,5.03,111.1,-0.67,35.54,-0.14,0.99,-0.18,-0.04,-0.04,-0.26,0.35,151.35
2019-09-20,42.05,5.85,125.21,-0.56,40.09,0.24,1.02,-0.14,-0.04,-0.04,-0.24,0.8,171.39
2019-09-21,40.49,6.89,139.19,-0.34,44.58,0.7,1.02,-0.08,-0.03,-0.03,-0.21,1.35,191.68
2019-09-22,37.64,8.19,152.4,-0.02,48.83,1.23,1.01,-0.0,-0.02,-0.03,-0.17,2.03,211.42
2019-09-23,33.36,9.75,164.18,0.44,52.63,1.85,0.97,0.11,-0.01,-0.01,-0.1,2.81,229.81
2019-09-24,27.5,11.58,173.92,1.04,55.79,2.54,0.92,0.25,-0.0,0.0,-0.0,3.71,246.04
2019-09-25,20.19,13.53,180.51,1.76,57.9,3.26,0.83,0.41,0.02,0.02,0.11,4.65,258.35
2019-09-26,12.64,14.71,181.08,2.38,57.63,3.75,0.72,0.55,0.03,0.03,0.21,5.29,261.09
2019-09-27,6.33,14.04,172.29,2.67,53.46,3.71,0.58,0.58,0.04,0.04,0.25,5.21,247.67
2019-09-28,2.45,10.88,151.08,2.4,44.29,2.95,0.41,0.48,0.04,0.04,0.2,4.12,212.77
2019-09-29,0.88,6.24,115.39,1.54,30.83,1.68,0.22,0.27,0.03,0.02,0.1,2.32,156.32
2019-09-30,1.21,1.54,63.42,0.08,14.25,0.25,0.0,-0.0,0.0,0.0,-0.0,0.25,79.54
2019-10-01,2.87,-1.95,-1.03,-1.78,-3.31,-1.01,-0.22,-0.27,-0.03,-0.03,-0.06,-1.62,-9.69
2019-10-02,4.68,-3.63,-51.7,-3.14,-15.73,-1.73,-0.36,-0.44,-0.06,-0.04,-0.07,-2.7,-76.89
2019-10-03,5.32,-3.03,-56.76,-2.91,-15.9,-1.52,-0.3,-0.38,-0.05,-0.04,-0.05,-2.35,-80.94
2019-10-04,3.46,0.29,15.67,-0.0,3.29,-0.0,0.04,0.0,-0.0,-0.0,0.0,0.04,19.29
2019-10-05,-0.89,6.06,171.21,5.75,42.56,2.8,0.68,0.71,0.1,0.08,0.06,4.44,230.02
2019-10-06,-2.34,11.1,310.72,10.74,77.06,5.2,1.21,1.3,0.19,0.14,0.1,8.14,417.75
2019-10-07,5.79,11.5,308.83,10.46,75.54,5.08,1.12,1.17,0.17,0.12,0.08,7.75,414.08
2019-10-08,26.38,5.46,105.92,2.77,23.29,1.48,0.19,0.06,0.0,0.0,0.0,1.73,139.17
2019-10-09,49.56,-1.92,-139.58,-6.48,-39.66,-2.84,-0.93,-1.24,-0.2,-0.15,-0.09,-5.45,-193.07
2019-10-10,72.61,-9.19,-382.81,-15.64,-101.99,-7.1,-2.03,-2.53,-0.39,-0.29,-0.19,-12.52,-522.15
2019-10-11,95.53,-16.35,-623.81,-24.71,-163.72,-11.29,-3.11,-3.8,-0.59,-0.44,-0.27,-19.49,-848.07
2019-10-12,118.31,-23.41,-862.56,-33.69,-224.83,-15.41,-4.18,-5.05,-0.78,-0.58,-0.35,-26.36,-1170.85
2019-10-13,140.95,-30.36,-1099.08,-42.59,-285.34,-19.47,-5.24,-6.28,-0.97,-0.73,-0.43,-33.12,-1490.49
2019-10-14,163.46,-37.21,-1333.37,-51.39,-345.25,-23.47,-6.29,-7.5,-1.16,-0.87,-0.5,-39.78,-1807.02
2019-10-15,185.83,-43.96,-1565.45,-60.12,-404.56,-27.41,-7.32,-8.69,-1.35,-1.01,-0.57,-46.34,-2120.43
2019-10-16,208.07,-50.6,-1795.32,-68.75,-463.26,-31.28,-8.33,-9.87,-1.53,-1.14,-0.64,-52.8,-2430.74
2019-10-17,230.18,-57.14,-2022.98,-77.3,-521.37,-35.09,-9.34,-11.04,-1.72,-1.28,-0.7,-59.16,-2737.96
2019-10-18,252.15,-63.58,-2248.46,-85.76,-578.89,-38.84,-10.33,-12.18,-1.9,-1.42,-0.75,-65.42,-3042.1
2019-10-19,273.99,-69.91,-2471.74,-94.14,-635.81,-42.52,-11.31,-13.31,-2.08,-1.55,-0.81,-71.58,-3343.18
2019-10-20,295.69,-76.15,-2692.85,-102.43,-692.14,-46.14,-12.27,-14.42,-2.26,-1.68,-0.86,-77.64,-3641.2
2019-10-21,317.26,-82.28,-2911.78,-110.63,-747.88,-49.7,-13.22,-15.52,-2.44,-1.81,-0.9,-83.6,-3936.17
2019-10-22,338.7,-88.31,-3128.55,-118.75,-803.03,-53.2,-14.16,-16.59,-2.62,-1.94,-0.94,-89.46,-4228.1
2019-10-23,360.01,-94.24,-3343.16,-126.79,-857.6,-56.64,-15.08,-17.65,-2.8,-2.07,-0.98,-95.22,-4517.02
2019-10-24,381.18,-100.07,-3555.63,-134.74,-911.59,-60.02,-15.99,-18.7,-2.97,-2.2,-1.01,-100.88,-4802.91
2019-10-25,402.22,-105.8,-3765.95,-142.61,-965.0,-63.33,-16.89,-19.72,-3.14,-2.32,-1.04,-106.45,-5085.81
2019-10-26,423.13,-111.43,-3974.14,-150.39,-1017.83,-66.59,-17.78,-20.73,-3.31,-2.45,-1.06,-111.92,-5365.71
2019-10-27,443.91,-116.97,-4180.2,-158.1,-1070.08,-69.78,-18.65,-21.73,-3.48,-2.57,-1.08,-117.3,-5642.63
2019-10-28,464.56,-122.4,-4384.14,-165.71,-1121.76,-72.92,-19.51,-22.7,-3.65,-2.69,-1.1,-122.57,-5916.58
2019-10-29,485.07,-127.74,-4585.97,-173.25,-1172.86,-76.0,-20.36,-23.66,-3.82,-2.81,-1.11,-127.76,-6187.57
2019-10-30,505.46,-132.98,-4785.69,-180.7,-1223.4,-79.01,-21.19,-24.61,-3.98,-2.93,-1.12,-132.84,-6455.61
2019-10-31,525.71,-138.12,-4983.32,-188.07,-1273.37,-81.97,-22.01,-25.54,-4.14,-3.05,-1.12,-137.84,-6720.72
2019-11-01,545.84,-143.17,-5178.86,-195.36,-1322.77,-84.87,-22.82,-26.45,-4.31,-3.17,-1.12,-142.73,-6982.89
2019-11-02,565.83,-148.12,-5372.32,-202.57,-1371.61,-87.71,-23.61,-27.34,-4.47,-3.28,-1.12,-147.54,-7242.15
2019-11-03,585.7,-152.98,-5563.7,-209.69,-1419.89,-90.49,-24.4,-28.22,-4.63,-3.4,-1.11,-152.25,-7498.51
2019-11-04,605.43,-157.74,-5753.01,-216.74,-1467.61,-93.22,-25.17,-29.08,-4.78,-3.51,-1.1,-156.87,-7751.96
2019-11-05,625.04,-162.4,-5940.27,-223.7,-1514.77,-95.88,-25.93,-29.93,-4.94,-3.62,-1.09,-161.39,-8002.54
2019-11-06,644.52,-166.97,-6125.48,-230.59,-1561.38,-98.49,-26.67,-30.76,-5.09,-3.73,-1.07,-165.82,-8250.24
2019-11-07,663.87,-171.45,-6308.64,-237.39,-1607.43,-101.05,-27.41,-31.58,-5.25,-3.84,-1.05,-170.16,-8495.08
2019-11-08,683.09,-175.84,-6489.76,-244.11,-1652.94,-103.54,-28.13,-32.38,-5.4,-3.95,-1.02,-174.41,-8737.07
2019-11-09,702.19,-180.13,-6668.86,-250.76,-1697.89,-105.98,-28.84,-33.16,-5.55,-4.05,-0.99,-178.57,-8976.21
2019-11-10,721.15,-184.33,-6845.93,-257.32,-1742.3,-108.36,-29.53,-33.93,-5.7,-4.16,-0.96,-182.64,-9212.53
2019-11-11,739.99,-188.44,-7020.99,-263.81,-1786.17,-110.69,-30.22,-34.68,-5.84,-4.26,-0.93,-186.62,-9446.03
2019-11-12,758.7,-192.45,-7194.05,-270.22,-1829.49,-112.96,-30.89,-35.42,-5.99,-4.37,-0.89,-190.51,-9676.71
2019-11-13,777.29,-196.38,-7365.1,-276.55,-1872.27,-115.18,-31.55,-36.14,-6.13,-4.47,-0.84,-194.31,-9904.61
2019-11-14,795.75,-200.21,-7534.16,-282.8,-1914.51,-117.34,-32.2,-36.85,-6.28,-4.57,-0.8,-198.02,-10129.71
2019-11-15,814.08,-203.96,-7701.24,-288.97,-1956.22,-119.44,-32.84,-37.54,-6.42,-4.67,-0.75,-201.64,-10352.04
2019-11-16,832.29,-207.61,-7866.34,-295.07,-1997.4,-121.49,-33.46,-38.21,-6.56,-4.76,-0.69,-205.18,-10571.6
2019-11-17,850.37,-211.18,-8029.48,-301.09,-2038.04,-123.49,-34.08,-38.87,-6.7,-4.86,-0.63,-208.63,-10788.41
2019-11-18,868.33,-214.65,-8190.65,-307.03,-2078.15,-125.43,-34.68,-39.52,-6.83,-4.96,-0.57,-211.99,-11002.47
2019-11-19,886.16,-218.04,-8349.87,-312.9,-2117.74,-127.32,-35.27,-40.15,-6.97,-5.05,-0.51,-215.26,-11213.81
2019-11-20,903.86,-221.34,-8507.14,-318.69,-2156.8,-129.15,-35.85,-40.77,-7.1,-5.14,-0.44,-218.45,-11422.42
2019-11-21,921.44,-224.55,-8662.47,-324.41,-2195.33,-130.93,-36.41,-41.37,-7.24,-5.23,-0.37,-221.55,-11628.31
2019-11-22,938.9,-227.68,-8815.87,-330.05,-2233.35,-132.66,-36.97,-41.95,-7.37,-5.32,-0.3,-224.57,-11831.51
2019-11-23,956.24,-230.71,-8967.35,-335.61,-2270.85,-134.34,-37.51,-42.52,-7.5,-5.41,-0.22,-227.5,-12032.02
2019-11-24,973.44,-233.67,-9116.91,-341.1,-2307.83,-135.96,-38.05,-43.08,-7.63,-5.5,-0.14,-230.35,-12229.85
2019-11-25,990.53,-236.53,-9264.56,-346.51,-2344.29,-137.53,-38.57,-43.62,-7.75,-5.59,-0.05,-233.12,-12425.02
2019-11-26,1007.49,-239.31,-9410.31,-351.85,-2380.25,-139.05,-39.08,-44.15,-7.88,-5.67,0.04,-235.8,-12617.52
2019-11-27,1024.34,-242.01,-9554.17,-357.12,-2415.69,-140.52,-39.57,-44.67,-8.01,-5.76,0.13,-238.39,-12807.38
2019-11-28,1041.05,-244.62,-9696.14,-362.31,-2450.62,-141.94,-40.06,-45.17,-8.13,-5.84,0.22,-240.91,-12994.6
2019-11-29,1057.65,-247.15,-9836.23,-367.43,-2485.05,-143.3,-40.54,-45.65,-8.25,-5.92,0.32,-243.34,-13179.2
2019-11-30,1074.12,-249.59,-9974.45,-372.48,-2518.97,-144.61,-41.0,-46.12,-8.37,-6.0,0.42,-245.69,-13361.19
2019-12-01,1090.47,-251.95,-10110.8,-377.45,-2552.4,-145.88,-41.46,-46.58,-8.49,-6.08,0.52,-247.96,-13540.57
2019-12-02,1106.7,-254.23,-10245.3,-382.35,-2585.32,-147.09,-41.9,-47.02,-8.61,-6.16,0.63,-250.15,-13717.36
2019-12-03,1122.81,-256.43,-10377.96,-387.18,-2617.74,-148.26,-42.33,-47.45,-8.72,-6.24,0.74,-252.26,-13891.57
2019-12-04,1138.8,-258.54,-10508.76,-391.94,-2649.67,-149.37,-42.75,-47.87,-8.84,-6.32,0.85,-254.29,-14063.21
2019-12-05,1154.67,-260.57,-10637.74,-396.62,-2681.11,-150.43,-43.16,-48.27,-8.95,-6.39,0.97,-256.24,-14232.28
2019-12-06,1170.42,-262.52,-10764.89,-401.24,-2712.05,-151.45,-43.56,-48.66,-9.07,-6.46,1.09,-258.11,-14398.81
2019-12-07,1186.04,-264.4,-10890.22,-405.78,-2742.5,-152.41,-43.95,-49.03,-9.18,-6.54,1.21,-259.9,-14562.8
2019-12-08,1201.55,-266.19,-11013.74,-410.25,-2772.47,-153.33,-44.33,-49.39,-9.29,-6.61,1.34,-261.61,-14724.27
2019-12-09,1216.94,-267.9,-11135.46,-414.66,-2801.95,-154.2,-44.7,-49.74,-9.4,-6.68,1.47,-263.25,-14883.21
2019-12-10,1232.21,-269.53,-11255.38,-418.99,-2830.95,-155.02,-45.06,-50.07,-9.5,-6.75,1.6,-264.81,-15039.66
2019-12-11,1247.36,-271.08,-11373.51,-423.25,-2859.47,-155.79,-45.4,-50.39,-9.61,-6.82,1.73,-266.29,-15193.6
2019-12-12,1262.39,-272.56,-11489.86,-427.44,-2887.51,-156.52,-45.74,-50.7,-9.71,-6.88,1.87,-267.69,-15345.06
2019-12-13,1277.3,-273.96,-11604.44,-431.57,-2915.07,-157.2,-46.07,-50.99,-9.82,-6.95,2.01,-269.02,-15494.05
2019-12-14,1292.1,-275.28,-11717.25,-435.62,-2942.16,-157.83,-46.38,-51.27,-9.92,-7.02,2.15,-270.27,-15640.58
2019-12-15,1306.77,-276.52,-11828.3,-439.61,-2968.78,-158.41,-46.69,-51.54,-10.02,-7.08,2.3,-271.45,-15784.65
2019-12-16,1321.33,-277.69,-11937.6,-443.53,-2994.92,-158.95,-46.98,-51.79,-10.12,-7.14,2.44,-272.55,-15926.29
2019-12-17,1335.78,-278.78,-12045.16,-447.38,-3020.6,-159.45,-47.27,-52.04,-10.22,-7.2,2.6,-273.58,-16065.49
2019-12-18,1350.1,-279.79,-12150.98,-451.16,-3045.81,-159.89,-47.54,-52.26,-10.32,-7.26,2.75,-274.53,-16202.28
2019-12-19,1364.31,-280.73,-12255.07,-454.88,-3070.56,-160.29,-47.81,-52.48,-10.41,-7.32,2.91,-275.41,-16336.65
2019-12-20,1378.4,-281.6,-12357.44,-458.52,-3094.85,-160.65,-48.06,-52.68,-10.51,-7.38,3.07,-276.22,-16468.63
2019-12-21,1392.38,-282.39,-12458.1,-462.11,-3118.67,-160.96,-48.31,-52.88,-10.6,-7.44,3.23,-276.95,-16598.22
2019-12-22,1406.24,-283.1,-12557.06,-465.62,-3142.04,-161.22,-48.55,-53.05,-10.69,-7.5,3.39,-277.62,-16725.44
2019-12-23,1419.98,-283.75,-12654.31,-469.07,-3164.96,-161.44,-48.77,-53.22,-10.78,-7.55,3.56,-278.21,-16850.29
2019-12-24,1433.61,-284.32,-12749.87,-472.45,-3187.42,-161.62,-48.99,-53.37,-10.87,-7.61,3.73,-278.73,-16972.79
2019-12-25,1447.13,-284.81,-12843.75,-475.77,-3209.43,-161.75,-49.19,-53.51,-10.96,-7.66,3.91,-279.17,-17092.94
2019-12-26,1460.53,-285.24,-12935.96,-479.02,-3230.99,-161.84,-49.39,-53.64,-11.05,-7.71,4.08,-279.55,-17210.76
2019-12-27,1473.81,-285.59,-13026.49,-482.21,-3252.1,-161.89,-49.58,-53.76,-11.13,-7.76,4.26,-279.86,-17326.26
2019-12-28,1486.98,-285.88,-13115.37,-485.33,-3272.77,-161.89,-49.75,-53.86,-11.22,-7.81,4.44,-280.1,-17439.44
2019-12-29,1500.04,-286.09,-13202.59,-488.39,-3293.0,-161.85,-49.92,-53.96,-11.3,-7.86,4.62,-280.27,-17550.33
2019-12-30,1512.98,-286.23,-13288.16,-491.39,-3312.78,-161.76,-50.08,-54.04,-11.38,-7.91,4.81,-280.37,-17658.92
2019-12-31,1525.81,-286.3,-13372.1,-494.32,-3332.13,-161.64,-50.23,-54.11,-11.47,-7.96,5.0,-280.4,-17765.24
2020-01-01,1538.53,-286.3,-13454.4,-497.18,-3351.04,-161.47,-50.37,-54.16,-11.55,-8.0,5.19,-280.36,-17869.29
2020-01-02,1551.13,-286.24,-13535.09,-499.99,-3369.51,-161.26,-50.5,-54.21,-11.62,-8.05,5.38,-280.26,-17971.09
2020-01-03,1563.62,-286.1,-13614.15,-502.73,-3387.56,-161.01,-50.62,-54.24,-11.7,-8.09,5.58,-280.09,-18070.63
2020-01-04,1576.0,-285.9,-13691.61,-505.41,-3405.17,-160.72,-50.73,-54.26,-11.78,-8.14,5.78,-279.85,-18167.94
2020-01-05,1588.27,-285.63,-13767.47,-508.03,-3422.36,-160.39,-50.83,-54.27,-11.85,-8.18,5.98,-279.55,-18263.03
2020-01-06,1600.42,-285.29,-13841.73,-510.58,-3439.12,-160.01,-50.93,-54.27,-11.93,-8.22,6.18,-279.18,-18355.9
2020-01-07,1612.47,-284.88,-13914.41,-513.07,-3455.46,-159.6,-51.01,-54.26,-12.0,-8.26,6.38,-278.75,-18446.57
2020-01-08,1624.4,-284.41,-13985.51,-515.51,-3471.37,-159.14,-51.09,-54.24,-12.07,-8.3,6.59,-278.25,-18535.05
2020-01-09,1636.22,-283.87,-14055.04,-517.88,-3486.87,-158.65,-51.16,-54.2,-12.14,-8.34,6.8,-277.68,-18621.35
2020-01-10,1647.93,-283.27,-14123.01,-520.19,-3501.95,-158.11,-51.21,-54.16,-12.21,-8.37,7.01,-277.06,-18705.47
2020-01-11,1659.53,-282.6,-14189.42,-522.44,-3516.61,-157.54,-51.26,-54.1,-12.28,-8.41,7.23,-276.36,-18787.44
2020-01-12,1671.03,-281.87,-14254.28,-524.63,-3530.86,-156.93,-51.3,-54.03,-12.35,-8.45,7.44,-275.61,-18867.26
2020-01-13,1682.41,-281.07,-14317.6,-526.76,-3544.7,-156.28,-51.34,-53.95,-12.41,-8.48,7.66,-274.79,-18944.93
2020-01-14,1693.68,-280.21,-14379.39,-528.83,-3558.13,-155.59,-51.36,-53.86,-12.48,-8.51,7.88,-273.92,-19020.49
2020-01-15,1704.84,-279.29,-14439.66,-530.84,-3571.16,-154.86,-51.37,-53.76,-12.54,-8.55,8.11,-272.97,-19093.92
2020-01-16,1715.9,-278.3,-14498.4,-532.8,-3583.78,-154.09,-51.38,-53.65,-12.6,-8.58,8.33,-271.97,-19165.25
2020-01-17,1726.84,-277.25,-14555.64,-534.69,-3596.0,-153.29,-51.38,-53.53,-12.66,-8.61,8.56,-270.91,-19234.48
2020-01-18,1737.68,-276.14,-14611.37,-536.53,-3607.81,-152.45,-51.37,-53.39,-12.72,-8.64,8.79,-269.79,-19301.63
2020-01-19,1748.41,-274.97,-14665.6,-538.3,-3619.23,-151.57,-51.35,-53.25,-12.78,-8.67,9.02,-268.6,-19366.71
2020-01-20,1759.03,-273.74,-14718.35,-540.02,-3630.25,-150.66,-51.32,-53.1,-12.84,-8.69,9.25,-267.36,-19429.72
2020-01-21,1769.54,-272.44,-14769.62,-541.69,-3640.88,-149.71,-51.29,-52.93,-12.9,-8.72,9.49,-266.06,-19490.69
2020-01-22,1779.95,-271.09,-14819.41,-543.29,-3651.12,-148.72,-51.24,-52.76,-12.95,-8.75,9.73,-264.69,-19549.61
2020-01-23,1790.25,-269.67,-14867.74,-544.84,-3660.97,-147.69,-51.19,-52.58,-13.01,-8.77,9.97,-263.27,-19606.5
2020-01-24,1800.44,-268.2,-14914.61,-546.34,-3670.43,-146.63,-51.13,-52.38,-13.06,-8.8,10.21,-261.8,-19661.37
2020-01-25,1810.52,-266.67,-14960.03,-547.77,-3679.5,-145.54,-51.06,-52.18,-13.12,-8.82,10.45,-260.26,-19714.24
2020-01-26,1820.5,-265.08,-15004.01,-549.15,-3688.19,-144.41,-50.99,-51.96,-13.17,-8.84,10.7,-258.67,-19765.1
2020-01-27,1830.38,-263.43,-15046.55,-550.48,-3696.5,-143.24,-50.9,-51.74,-13.22,-8.86,10.94,-257.02,-19813.98
2020-01-28,1840.15,-261.72,-15087.67,-551.75,-3704.43,-142.04,-50.81,-51.5,-13.27,-8.88,11.19,-255.32,-19860.89
2020-01-29,1849.81,-259.96,-15127.36,-552.96,-3711.99,-140.81,-50.71,-51.26,-13.32,-8.9,11.44,-253.56,-19905.82
2020-01-30,1859.37,-258.14,-15165.64,-554.13,-3719.17,-139.54,-50.6,-51.01,-13.36,-8.92,11.7,-251.74,-19948.81
2020-01-31,1868.82,-256.26,-15202.52,-555.23,-3725.97,-138.24,-50.49,-50.74,-13.41,-8.94,11.95,-249.87,-19989.85
2020-02-01,1878.17,-254.33,-15237.99,-556.28,-3732.41,-136.9,-50.37,-50.47,-13.45,-8.96,12.21,-247.94,-20028.96
2020-02-02,1887.42,-252.34,-15272.08,-557.28,-3738.47,-135.53,-50.24,-50.19,-13.5,-8.97,12.46,-245.96,-20066.14
2020-02-03,1896.56,-250.3,-15304.78,-558.23,-3744.18,-134.13,-50.1,-49.9,-13.54,-8.99,12.72,-243.93,-20101.42
2020-02-04,1905.6,-248.2,-15336.11,-559.12,-3749.51,-132.69,-49.95,-49.59,-13.58,-9.0,12.99,-241.84,-20134.79
2020-02-05,1914.53,-246.05,-15366.07,-559.96,-3754.49,-131.23,-49.8,-49.28,-13.62,-9.02,13.25,-239.71,-20166.27
2020-02-06,1923.36,-243.85,-15394.67,-560.75,-3759.1,-129.73,-49.64,-48.96,-13.66,-9.03,13.51,-237.51,-20195.88
2020-02-07,1932.09,-241.59,-15421.92,-561.48,-3763.36,-128.2,-49.47,-48.64,-13.7,-9.04,13.78,-235.27,-20223.62
2020-02-08,1940.71,-239.28,-15447.83,-562.16,-3767.26,-126.63,-49.3,-48.3,-13.74,-9.06,14.05,-232.98,-20249.5
2020-02-09,1949.24,-236.92,-15472.39,-562.8,-3770.8,-125.04,-49.12,-47.95,-13.78,-9.07,14.32,-230.63,-20273.53
2020-02-10,1957.66,-234.5,-15495.62,-563.38,-3774.0,-123.41,-48.93,-47.6,-13.81,-9.08,14.59,-228.24,-20295.73
2020-02-11,1965.98,-232.04,-15517.54,-563.9,-3776.84,-121.75,-48.73,-47.23,-13.85,-9.08,14.86,-225.79,-20316.11
2020-02-12,1974.2,-229.52,-15538.13,-564.38,-3779.34,-120.07,-48.53,-46.86,-13.88,-9.09,15.14,-223.29,-20334.67
2020-02-13,1982.32,-226.95,-15557.42,-564.81,-3781.49,-118.35,-48.32,-46.48,-13.92,-9.1,15.41,-220.75,-20351.43
2020-02-14,1990.33,-224.33,-15575.41,-565.19,-3783.3,-116.6,-48.1,-46.09,-13.95,-9.11,15.69,-218.16,-20366.39
