count_point_id,direction_of_travel,year,count_date,hour,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
6751,S,2010,2010-04-22,7,6,London,174,"City of London",A201,Major,A3211,"St Bride St",531650,181040,51.51295693,-0.10420671,0.30,0.19,90,64,407,24,222,41,9,5,7,2,1,65,782
6751,S,2010,2010-04-22,8,6,London,174,"City of London",A201,Major,A3211,"St Bride St",531650,181040,51.51295693,-0.10420671,0.30,0.19,224,115,578,29,202,57,3,6,3,0,2,71,995
6751,S,2010,2010-04-22,9,6,London,174,"City of London",A201,Major,A3211,"St Bride St",531650,181040,51.51295693,-0.10420671,0.30,0.19,175,120,586,32,209,48,7,7,3,1,3,69,1016
6751,S,2010,2010-04-22,10,6,London,174,"City of London",A201,Major,A3211,"St Bride St",531650,181040,51.51295693,-0.10420671,0.30,0.19,68,84,504,37,221,62,4,5,1,1,1,74,920
6751,S,2010,2010-04-22,11,6,London,174,"City of London",A201,Major,A3211,"St Bride St",531650,181040,51.51295693,-0.10420671,0.30,0.19,46,79,501,32,237,43,3,7,3,0,2,58,907
6751,S,2010,2010-04-22,12,6,London,174,"City of London",A201,Major,A3211,"St Bride St",531650,181040,51.51295693,-0.10420671,0.30,0.19,65,84,565,30,260,50,6,4,3,0,2,65,1004
6751,S,2010,2010-04-22,13,6,London,174,"City of London",A201,Major,A3211,"St Bride St",531650,181040,51.51295693,-0.10420671,0.30,0.19,80,96,584,28,201,43,2,9,3,3,4,64,973
6751,S,2010,2010-04-22,14,6,London,174,"City of London",A201,Major,A3211,"St Bride St",531650,181040,51.51295693,-0.10420671,0.30,0.19,69,114,593,31,229,44,1,7,5,0,2,59,1026
6751,S,2010,2010-04-22,15,6,London,174,"City of London",A201,Major,A3211,"St Bride St",531650,181040,51.51295693,-0.10420671,0.30,0.19,66,109,585,28,255,36,1,5,7,2,0,51,1028
6751,S,2010,2010-04-22,16,6,London,174,"City of London",A201,Major,A3211,"St Bride St",531650,181040,51.51295693,-0.10420671,0.30,0.19,161,176,697,25,225,34,0,2,0,1,1,38,1161
6751,S,2010,2010-04-22,17,6,London,174,"City of London",A201,Major,A3211,"St Bride St",531650,181040,51.51295693,-0.10420671,0.30,0.19,386,306,814,26,176,15,2,1,4,0,1,23,1345
6751,S,2010,2010-04-22,18,6,London,174,"City of London",A201,Major,A3211,"St Bride St",531650,181040,51.51295693,-0.10420671,0.30,0.19,428,304,969,30,123,6,0,0,0,2,0,8,1434
6751,S,2012,2012-03-22,7,6,London,174,"City of London",A201,Major,A3211,"St Bride St",531650,181040,51.51295693,-0.10420671,0.30,0.19,153,49,403,29,138,42,2,14,4,3,8,73,692
6751,S,2012,2012-03-22,8,6,London,174,"City of London",A201,Major,A3211,"St Bride St",531650,181040,51.51295693,-0.10420671,0.30,0.19,397,98,547,32,151,53,5,8,3,1,4,74,902
6751,S,2012,2012-03-22,9,6,London,174,"City of London",A201,Major,A3211,"St Bride St",531650,181040,51.51295693,-0.10420671,0.30,0.19,349,128,687,41,245,79,9,17,0,0,1,106,1207
