Site,ReadingDateTime,Value
London N. Kensington (RBKC North Kensington),27/08/2018,6.4937499999999995
London N. Kensington (RBKC North Kensington),28/08/2018,7.1187499999999995
London N. Kensington (RBKC North Kensington),29/08/2018,10.0875
London N. Kensington (RBKC North Kensington),30/08/2018,9.619791666666666
London N. Kensington (RBKC North Kensington),31/08/2018,12.379166666666668
London N. Kensington (RBKC North Kensington),01/09/2018,12.410416666666668
London N. Kensington (RBKC North Kensington),02/09/2018,15.604166666666666
London N. Kensington (RBKC North Kensington),03/09/2018,18.525000000000002
London N. Kensington (RBKC North Kensington),04/09/2018,18.673958333333335
London N. Kensington (RBKC North Kensington),05/09/2018,20.164583333333333
London N. Kensington (RBKC North Kensington),06/09/2018,13.0875
London N. Kensington (RBKC North Kensington),07/09/2018,7.451086956521739
London N. Kensington (RBKC North Kensington),08/09/2018,6.621875
London N. Kensington (RBKC North Kensington),09/09/2018,6.295833333333333
London N. Kensington (RBKC North Kensington),10/09/2018,9.659374999999999
London N. Kensington (RBKC North Kensington),11/09/2018,8.941666666666666
London N. Kensington (RBKC North Kensington),12/09/2018,6.322916666666667
London N. Kensington (RBKC North Kensington),13/09/2018,12.303125
London N. Kensington (RBKC North Kensington),14/09/2018,7.273958333333333
London N. Kensington (RBKC North Kensington),15/09/2018,9.393749999999999
London N. Kensington (RBKC North Kensington),16/09/2018,8.357291666666667
London N. Kensington (RBKC North Kensington),17/09/2018,9.494791666666666
London N. Kensington (RBKC North Kensington),18/09/2018,13.582291666666668
London N. Kensington (RBKC North Kensington),19/09/2018,14.669791666666667
London N. Kensington (RBKC North Kensington),20/09/2018,13.560416666666667
London N. Kensington (RBKC North Kensington),21/09/2018,6.960416666666667
London N. Kensington (RBKC North Kensington),22/09/2018,8.125
London N. Kensington (RBKC North Kensington),23/09/2018,5.246875
London N. Kensington (RBKC North Kensington),24/09/2018,8.789583333333333
London N. Kensington (RBKC North Kensington),25/09/2018,12.269791666666668
London N. Kensington (RBKC North Kensington),26/09/2018,11.46875
London N. Kensington (RBKC North Kensington),27/09/2018,13.042708333333332
London N. Kensington (RBKC North Kensington),28/09/2018,9.727083333333333
London N. Kensington (RBKC North Kensington),29/09/2018,14.185416666666667
London N. Kensington (RBKC North Kensington),30/09/2018,11.484375
London N. Kensington (RBKC North Kensington),01/10/2018,8.947916666666666
London N. Kensington (RBKC North Kensington),02/10/2018,8.114583333333334
London N. Kensington (RBKC North Kensington),03/10/2018,9.928125
London N. Kensington (RBKC North Kensington),04/10/2018,12.451041666666667
London N. Kensington (RBKC North Kensington),05/10/2018,20.884375000000002
London N. Kensington (RBKC North Kensington),06/10/2018,10.288541666666665
London N. Kensington (RBKC North Kensington),07/10/2018,7.66875
London N. Kensington (RBKC North Kensington),08/10/2018,7.936458333333333
London N. Kensington (RBKC North Kensington),09/10/2018,11.046875
London N. Kensington (RBKC North Kensington),10/10/2018,37.63645833333333
London N. Kensington (RBKC North Kensington),11/10/2018,11.360416666666666
London N. Kensington (RBKC North Kensington),12/10/2018,9.707291666666666
London N. Kensington (RBKC North Kensington),13/10/2018,9.288541666666667
London N. Kensington (RBKC North Kensington),14/10/2018,3.2604166666666665
London N. Kensington (RBKC North Kensington),15/10/2018,8.727083333333333
London N. Kensington (RBKC North Kensington),16/10/2018,15.852083333333333
London N. Kensington (RBKC North Kensington),17/10/2018,10.348958333333334
London N. Kensington (RBKC North Kensington),18/10/2018,11.135416666666666
London N. Kensington (RBKC North Kensington),19/10/2018,15.336458333333333
London N. Kensington (RBKC North Kensington),20/10/2018,23.922916666666666
London N. Kensington (RBKC North Kensington),21/10/2018,15.629875
London N. Kensington (RBKC North Kensington),22/10/2018,13.507291666666667
London N. Kensington (RBKC North Kensington),23/10/2018,13.475
London N. Kensington (RBKC North Kensington),24/10/2018,14.082291666666668
London N. Kensington (RBKC North Kensington),25/10/2018,14.325000000000001
London N. Kensington (RBKC North Kensington),26/10/2018,6.471875
London N. Kensington (RBKC North Kensington),27/10/2018,4.3125
London N. Kensington (RBKC North Kensington),28/10/2018,4.523958333333334
London N. Kensington (RBKC North Kensington),29/10/2018,5.3687499999999995
London N. Kensington (RBKC North Kensington),30/10/2018,10.476041666666667
London N. Kensington (RBKC North Kensington),31/10/2018,14.933333333333332
London N. Kensington (RBKC North Kensington),01/11/2018,12.369791666666666
London N. Kensington (RBKC North Kensington),02/11/2018,15.291666666666666
London N. Kensington (RBKC North Kensington),03/11/2018,12.713541666666666
London N. Kensington (RBKC North Kensington),04/11/2018,17.413541666666667
London N. Kensington (RBKC North Kensington),05/11/2018,41.856249999999996
London N. Kensington (RBKC North Kensington),06/11/2018,18.721875
London N. Kensington (RBKC North Kensington),07/11/2018,7.052083333333333
London N. Kensington (RBKC North Kensington),08/11/2018,12.089583333333332
London N. Kensington (RBKC North Kensington),09/11/2018,11.786458333333334
