Date,NO2_mean,NO2_max,NO2_min
2023-11-12,26.055,29.62,21.72
2023-12-05,14.753333333333332,18.13,12.42
2023-12-06,27.6975,33.71,13.84
2023-12-07,15.415,25.37,10.03
2023-12-08,18.235,27.55,11.74
2023-12-09,8.879166666666666,15.96,5.75
2023-12-10,8.945416666666667,18.25,3.54
2023-12-11,16.41208333333333,33.65,2.52
2023-12-12,24.212083333333336,34.13,17.83
2023-12-13,15.424166666666666,18.89,12.99
2023-12-14,22.026111111111113,31.79,12.19
2023-12-15,36.31458333333333,41.58,24.59
2023-12-16,11.562083333333334,19.93,6.73
2023-12-17,8.830416666666666,10.79,6.04
2023-12-18,9.805833333333334,14.22,4.92
2023-12-19,14.595416666666667,20.07,10.17
2023-12-20,13.1175,19.29,9.08
2023-12-21,6.748333333333334,10.0,4.3
2023-12-22,10.418333333333333,18.11,3.99
2023-12-23,6.454999999999999,8.71,3.94
2023-12-24,3.654583333333333,4.85,1.85
2023-12-25,4.156666666666667,7.73,2.19
2023-12-26,12.51,20.98,4.4
2023-12-27,7.4191666666666665,16.55,4.21
2023-12-28,5.670833333333333,9.59,2.38
2023-12-29,8.071666666666667,14.38,3.68
2023-12-30,6.985,9.56,4.72
2023-12-31,6.94625,10.75,3.05
2024-01-01,6.7375,10.45,4.55
2024-01-02,10.4275,22.43,3.52
2024-01-03,11.665416666666667,18.75,4.4
2024-01-04,11.485833333333334,18.14,5.51
2024-01-05,12.195833333333333,16.76,4.01
2024-01-06,14.507916666666667,17.17,11.08
2024-01-07,9.040000000000001,13.65,6.06
2024-01-08,11.605416666666665,15.74,8.02
2024-01-09,13.1425,16.64,8.98
2024-01-10,18.545416666666668,29.02,11.2
2024-01-11,22.147499999999997,29.9,13.55
2024-01-12,9.1425,12.98,6.09
2024-01-13,12.10125,15.47,8.31
2024-01-14,18.986250000000002,27.66,12.42
2024-01-15,21.71666666666667,30.86,14.33
2024-01-16,28.316666666666666,33.05,22.84
2024-01-17,31.368333333333336,39.76,24.47
2024-01-18,33.550000000000004,45.45,19.51
2024-01-19,37.645,45.69,21.7
2024-01-20,14.500416666666666,27.1,9.03
2024-01-21,8.78,17.88,3.19
