count_point_id,direction_of_travel,year,count_date,hour,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
6094,S,2003,2003-04-03,15,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,18,33,278,13,135,22,3,4,1,0,0,30,489
6094,S,2003,2003-04-03,16,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,37,63,300,12,169,13,0,0,2,0,0,15,559
6094,S,2003,2003-04-03,17,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,54,128,395,7,134,2,1,3,0,0,0,6,670
6094,S,2003,2003-04-03,18,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,84,93,399,12,88,2,1,0,0,0,0,3,595
6094,N,2004,2004-04-22,7,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,53,89,360,12,269,28,1,1,2,2,1,35,765
6094,N,2004,2004-04-22,8,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,97,144,378,12,185,23,1,0,0,0,0,24,743
6094,N,2004,2004-04-22,9,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,57,87,326,14,109,14,1,1,0,2,0,18,554
6094,N,2004,2004-04-22,10,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,21,40,250,11,138,17,2,0,0,1,0,20,459
6094,N,2004,2004-04-22,11,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,19,29,231,12,105,12,0,1,0,0,2,15,392
6094,N,2004,2004-04-22,12,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,11,19,245,14,94,7,2,0,0,2,0,11,383
6094,N,2004,2004-04-22,13,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,11,44,255,9,101,18,1,1,1,0,0,21,430
6094,N,2004,2004-04-22,14,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,8,26,225,10,99,3,0,0,0,0,0,3,363
6094,N,2004,2004-04-22,15,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,12,20,284,12,82,10,2,1,0,0,0,13,411
6094,N,2004,2004-04-22,16,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,13,19,238,16,70,3,1,0,1,0,1,6,349
6094,N,2004,2004-04-22,17,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,9,21,208,9,47,0,1,0,0,1,0,2,287
6094,N,2004,2004-04-22,18,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,13,25,353,9,38,5,0,0,0,0,0,5,430
6094,S,2004,2004-04-22,7,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,12,11,68,9,20,3,0,0,0,0,0,3,111
6094,S,2004,2004-04-22,8,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,16,14,127,11,65,10,1,0,0,1,3,15,232
6094,S,2004,2004-04-22,9,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,6,5,131,15,67,4,0,0,1,1,1,7,225
6094,S,2004,2004-04-22,10,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,5,7,119,16,64,3,1,0,0,0,0,4,210
6094,S,2004,2004-04-22,11,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,12,13,132,7,58,12,1,1,0,0,0,14,224
6094,S,2004,2004-04-22,12,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,11,23,151,15,87,6,0,1,0,0,0,7,283
6094,S,2004,2004-04-22,13,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,7,27,150,7,64,5,3,1,1,0,1,11,259
6094,S,2004,2004-04-22,14,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,7,23,120,9,85,7,0,2,1,0,1,11,248
6094,S,2004,2004-04-22,15,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,5,26,189,8,99,8,2,2,0,0,0,12,334
6094,S,2004,2004-04-22,16,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,33,69,255,14,122,4,0,0,1,0,0,5,465
6094,S,2004,2004-04-22,17,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,55,70,226,11,95,5,2,0,0,0,0,7,409
6094,S,2004,2004-04-22,18,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,58,76,248,12,51,0,1,0,1,0,0,2,389
6094,N,2005,2005-04-19,7,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,21,103,394,11,261,34,18,2,4,4,0,62,831
6094,N,2005,2005-04-19,8,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,66,169,409,14,211,24,3,4,2,2,1,36,839
6094,N,2005,2005-04-19,9,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,61,109,308,18,219,20,4,1,0,1,0,26,680
6094,N,2005,2005-04-19,10,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,14,33,225,8,108,11,3,3,0,2,0,19,393
6094,N,2005,2005-04-19,11,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,10,24,168,10,82,9,4,1,0,0,0,14,298
6094,N,2005,2005-04-19,12,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,12,10,202,6,77,10,0,3,1,3,2,19,314
6094,N,2005,2005-04-19,13,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,13,17,169,8,87,11,2,0,0,0,1,14,295
6094,N,2005,2005-04-19,14,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,14,29,131,13,92,6,1,0,0,0,0,7,272
6094,N,2005,2005-04-19,15,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,8,13,85,6,51,4,2,0,0,0,0,6,161
6094,N,2005,2005-04-19,16,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,14,19,221,13,86,3,1,1,1,1,1,8,347
6094,N,2005,2005-04-19,17,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,9,25,159,7,25,2,0,0,0,0,0,2,218
6094,N,2005,2005-04-19,18,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,3,10,387,9,50,0,0,0,0,0,0,0,456
6094,S,2005,2005-04-19,7,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,4,6,59,9,27,0,4,1,0,0,0,5,106
6094,S,2005,2005-04-19,8,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,7,12,98,6,38,12,3,1,0,1,3,20,174
6094,S,2005,2005-04-19,9,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,3,4,70,9,22,12,6,2,0,0,2,22,127
6094,S,2005,2005-04-19,10,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,3,5,104,14,68,17,1,1,1,0,2,22,213
6094,S,2005,2005-04-19,11,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,8,14,112,10,94,13,0,4,0,0,0,17,247
6094,S,2005,2005-04-19,12,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,10,9,145,8,85,9,2,1,0,1,0,13,260
6094,S,2005,2005-04-19,13,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,12,13,144,12,86,14,0,4,0,0,2,20,275
6094,S,2005,2005-04-19,14,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,16,26,150,9,96,5,0,0,0,0,1,6,287
6094,S,2005,2005-04-19,15,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,11,13,162,8,92,18,3,1,0,0,0,22,297
6094,S,2005,2005-04-19,16,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,28,45,231,11,118,12,0,1,0,0,0,13,418
6094,S,2005,2005-04-19,17,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,41,63,215,10,84,0,0,0,0,0,0,0,372
6094,S,2005,2005-04-19,18,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,49,57,256,6,74,0,0,0,0,0,0,0,393
6094,N,2006,2006-10-27,7,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,31,72,262,15,158,27,4,3,0,0,1,35,542
6094,N,2006,2006-10-27,8,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,74,82,388,16,149,16,1,4,2,1,1,25,660
6094,N,2006,2006-10-27,9,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,84,70,324,10,205,21,2,2,0,1,0,26,635
6094,N,2006,2006-10-27,10,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,15,27,258,13,175,28,3,1,0,1,1,34,507
6094,N,2006,2006-10-27,11,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,18,31,222,11,106,19,2,1,0,1,0,23,393
6094,N,2006,2006-10-27,12,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,16,34,250,13,105,21,2,2,0,0,2,27,429
6094,N,2006,2006-10-27,13,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,10,23,213,16,89,14,2,0,0,0,1,17,358
6094,N,2006,2006-10-27,14,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,16,22,264,22,114,16,1,2,1,0,0,20,442
6094,N,2006,2006-10-27,15,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,14,20,289,9,95,9,1,1,0,0,1,12,425
6094,N,2006,2006-10-27,16,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,7,17,200,19,104,11,0,0,1,0,1,13,353
6094,N,2006,2006-10-27,17,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,13,15,232,10,59,4,1,0,0,0,0,5,321
6094,N,2006,2006-10-27,18,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,10,28,510,11,62,4,2,0,0,0,0,6,617
6094,S,2006,2006-10-27,7,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,6,5,63,11,29,4,1,0,0,0,0,5,113
6094,S,2006,2006-10-27,8,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,7,8,388,16,149,16,0,1,0,1,1,19,580
6094,S,2006,2006-10-27,9,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,17,16,219,13,57,19,0,1,0,0,0,20,325
6094,S,2006,2006-10-27,10,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,13,18,186,14,89,17,2,1,2,0,1,23,330
6094,S,2006,2006-10-27,11,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,10,16,110,12,103,24,4,2,0,0,0,30,271
6094,S,2006,2006-10-27,12,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,14,21,140,15,89,21,1,1,0,1,0,24,289
6094,S,2006,2006-10-27,13,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,12,25,240,14,119,11,0,2,0,0,0,13,411
6094,S,2006,2006-10-27,14,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,14,19,294,11,139,18,1,2,2,0,0,23,486
6094,S,2006,2006-10-27,15,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,12,22,293,6,105,10,2,4,0,0,0,16,442
6094,S,2006,2006-10-27,16,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,20,54,364,19,158,13,0,0,0,1,0,14,609
6094,S,2006,2006-10-27,17,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,64,72,359,9,95,8,0,0,1,0,0,9,544
6094,S,2006,2006-10-27,18,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,72,65,383,6,80,3,0,0,0,0,0,3,537
6094,N,2008,2008-07-04,7,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,89,98,241,14,227,24,2,5,4,1,1,37,617
6094,N,2008,2008-07-04,8,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,167,129,277,13,178,16,1,2,0,2,1,22,619
6094,N,2008,2008-07-04,9,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,102,64,200,15,122,24,3,1,1,1,1,31,432
6094,N,2008,2008-07-04,10,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,27,43,168,8,109,11,0,5,0,0,0,16,344
6094,N,2008,2008-07-04,11,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,17,31,185,10,106,15,2,2,1,0,0,20,352
6094,N,2008,2008-07-04,12,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,22,17,171,14,78,11,2,1,0,0,0,14,294
6094,N,2008,2008-07-04,13,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,17,15,157,7,76,24,2,2,0,3,0,31,286
6094,N,2008,2008-07-04,14,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,17,18,161,9,75,19,0,0,0,2,0,21,284
6094,N,2008,2008-07-04,15,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,15,17,193,11,63,11,0,0,0,0,0,11,295
6094,N,2008,2008-07-04,16,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,23,18,194,12,58,5,0,0,0,0,0,5,287
6094,N,2008,2008-07-04,17,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,20,21,207,9,38,4,2,1,1,0,0,8,283
6094,N,2008,2008-07-04,18,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,26,22,355,7,44,5,0,0,0,0,2,7,435
6094,S,2008,2008-07-04,7,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,8,6,64,10,28,7,1,1,0,0,1,10,118
6094,S,2008,2008-07-04,8,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,13,7,84,9,39,8,1,3,2,0,1,15,154
