count_point_id,direction_of_travel,year,count_date,hour,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
6075,E,2000,2000-09-28,7,6,London,96,Islington,A1,Major,"A503 Camden Road","A503 Seven Sisters/Parkhurst Road",530600,185870,51.55660547,-0.11753935,0.20,0.12,27,120,746,2,230,30,7,8,0,7,0,52,1150
6075,E,2000,2000-09-28,8,6,London,96,Islington,A1,Major,"A503 Camden Road","A503 Seven Sisters/Parkhurst Road",530600,185870,51.55660547,-0.11753935,0.20,0.12,35,152,893,48,301,44,10,6,0,4,0,64,1458
6075,E,2000,2000-09-28,9,6,London,96,Islington,A1,Major,"A503 Camden Road","A503 Seven Sisters/Parkhurst Road",530600,185870,51.55660547,-0.11753935,0.20,0.12,30,80,800,40,210,45,8,4,3,5,2,67,1197
6075,E,2000,2000-09-28,10,6,London,96,Islington,A1,Major,"A503 Camden Road","A503 Seven Sisters/Parkhurst Road",530600,185870,51.55660547,-0.11753935,0.20,0.12,24,48,732,28,245,59,10,7,4,3,0,83,1136
6075,E,2000,2000-09-28,11,6,London,96,Islington,A1,Major,"A503 Camden Road","A503 Seven Sisters/Parkhurst Road",530600,185870,51.55660547,-0.11753935,0.20,0.12,21,41,729,19,236,41,5,4,0,0,1,51,1076
6075,E,2000,2000-09-28,12,6,London,96,Islington,A1,Major,"A503 Camden Road","A503 Seven Sisters/Parkhurst Road",530600,185870,51.55660547,-0.11753935,0.20,0.12,15,44,746,16,206,35,3,2,3,0,3,46,1058
6075,E,2000,2000-09-28,13,6,London,96,Islington,A1,Major,"A503 Camden Road","A503 Seven Sisters/Parkhurst Road",530600,185870,51.55660547,-0.11753935,0.20,0.12,17,53,741,29,214,50,7,6,0,2,1,66,1103
6075,E,2000,2000-09-28,14,6,London,96,Islington,A1,Major,"A503 Camden Road","A503 Seven Sisters/Parkhurst Road",530600,185870,51.55660547,-0.11753935,0.20,0.12,20,34,660,19,183,33,5,4,1,1,0,44,940
6075,E,2000,2000-09-28,15,6,London,96,Islington,A1,Major,"A503 Camden Road","A503 Seven Sisters/Parkhurst Road",530600,185870,51.55660547,-0.11753935,0.20,0.12,20,49,712,20,165,28,5,1,1,0,0,35,981
6075,E,2000,2000-09-28,16,6,London,96,Islington,A1,Major,"A503 Camden Road","A503 Seven Sisters/Parkhurst Road",530600,185870,51.55660547,-0.11753935,0.20,0.12,13,48,890,24,146,24,3,0,2,1,0,30,1138
6075,E,2000,2000-09-28,17,6,London,96,Islington,A1,Major,"A503 Camden Road","A503 Seven Sisters/Parkhurst Road",530600,185870,51.55660547,-0.11753935,0.20,0.12,16,66,1009,28,135,20,2,2,1,0,0,25,1263
6075,E,2000,2000-09-28,18,6,London,96,Islington,A1,Major,"A503 Camden Road","A503 Seven Sisters/Parkhurst Road",530600,185870,51.55660547,-0.11753935,0.20,0.12,21,57,938,33,154,18,1,0,0,2,0,21,1203
6075,W,2000,2000-09-28,7,6,London,96,Islington,A1,Major,"A503 Camden Road","A503 Seven Sisters/Parkhurst Road",530600,185870,51.55660547,-0.11753935,0.20,0.12,19,37,791,30,126,44,6,3,1,4,2,60,1044
6075,W,2000,2000-09-28,8,6,London,96,Islington,A1,Major,"A503 Camden Road","A503 Seven Sisters/Parkhurst Road",530600,185870,51.55660547,-0.11753935,0.20,0.12,23,42,870,35,145,39,7,5,0,3,4,58,1150
6075,W,2000,2000-09-28,9,6,London,96,Islington,A1,Major,"A503 Camden Road","A503 Seven Sisters/Parkhurst Road",530600,185870,51.55660547,-0.11753935,0.20,0.12,25,35,728,32,141,37,6,6,0,4,4,57,993
6075,W,2000,2000-09-28,10,6,London,96,Islington,A1,Major,"A503 Camden Road","A503 Seven Sisters/Parkhurst Road",530600,185870,51.55660547,-0.11753935,0.20,0.12,10,40,730,25,195,36,4,4,2,0,2,48,1038
