Date,NO_weighted_value(ug m-3)
2021/7/1,2.6
2021/7/2,1.6
2021/7/3,1.1
2021/7/4,1.2
2021/7/5,1.2
2021/7/6,1.6
2021/7/7,1.5
2021/7/8,1.5
2021/7/9,1.9
2021/7/10,2.5
2021/7/11,1.4
2021/7/12,2.4
2021/7/13,2.8
2021/7/14,3.5
2021/7/15,4
2021/7/16,2.8
2021/7/17,1.8
2021/7/18,2.5
2021/7/19,2
2021/7/20,2.4
2021/7/21,2.4
2021/7/22,1.6
2021/7/23,1.9
2021/7/24,2.1
2021/7/25,1.5
2021/7/26,1.9
2021/7/27,1
2021/7/28,2.25
2021/7/29,2.0749999999999997
2021/7/30,2.6
2021/7/31,2.1
2021/8/1,2.5
2021/8/2,1.6
2021/8/3,1.2
2021/8/4,2.2
2021/8/5,1.1
2021/8/6,1
2021/8/7,1.1
2021/8/8,0.7
2021/8/9,1.3
2021/8/10,1.9
2021/8/11,1.2
2021/8/12,1.1
2021/8/13,1.2
2021/8/14,1
2021/8/15,0.7
2021/8/16,4.4
2021/8/17,4.3
2021/8/18,2.8
2021/8/19,1.6
2021/8/20,2.2
2021/8/21,1.3
2021/8/22,3.5
2021/8/23,2.3
2021/8/24,2
2021/8/25,2.5
2021/8/26,2.9
2021/8/27,2.9
2021/8/28,2
2021/8/29,1.8
2021/8/30,1.8
2021/8/31,3.3
2021/9/1,3
2021/9/2,2.7
2021/9/3,1.9
2021/9/4,1.6
2021/9/5,1.3
2021/9/6,4.7
2021/9/7,9.7
2021/9/8,3
2021/9/9,1.1
2021/9/10,1
2021/9/11,0.8
2021/9/12,1.4
2021/9/13,2.9
2021/9/14,6.3
2021/9/15,5.6
2021/9/16,4.8
2021/9/17,1.3
2021/9/18,2.8
2021/9/19,2.9
2021/9/20,3.6
2021/9/21,6
2021/9/22,2.5
2021/9/23,1.7
2021/9/24,1.3
2021/9/25,1.9
2021/9/26,1.4
2021/9/27,1
2021/9/28,1.3
2021/9/29,4.4
2021/9/30,1.4
2021/10/1,1.4
2021/10/2,1.5
2021/10/3,0.9
2021/10/4,1.2
2021/10/5,3.8
2021/10/6,8
2021/10/7,2.3
2021/10/8,4
2021/10/9,4.8
2021/10/10,5.4
2021/10/11,6.2
2021/10/12,3.1666666666666665
2021/10/13,3.766666666666667
2021/10/14,9.4
2021/10/15,6.266666666666667
2021/10/16,14.4
2021/10/17,0.9
2021/10/18,2.6
2021/10/19,1.1
2021/10/20,1
2021/10/21,10.1
2021/10/22,5.1
2021/10/23,1
2021/10/24,0.7
2021/10/25,1.6
2021/10/26,1.1
2021/10/27,0.8
2021/10/28,1.2
2021/10/29,1.1
2021/10/30,1.1
2021/10/31,0.8
2021/11/1,1.8
2021/11/2,18.4
2021/11/3,31.2
2021/11/4,6
2021/11/5,15.7
2021/11/6,1
2021/11/7,5.3
2021/11/8,6.4
2021/11/9,1.3
2021/11/10,2.6
2021/11/11,2
2021/11/12,1.2
2021/11/13,5.6
2021/11/14,3.3
2021/11/15,9.7
2021/11/16,16.6
2021/11/17,12.9
2021/11/18,3.9
2021/11/19,7.1
2021/11/20,11
2021/11/21,3.4
2021/11/22,11.2
2021/11/23,27.3
2021/11/24,37.1
2021/11/25,12.1
2021/11/26,9.9
2021/11/27,5.3
2021/11/28,4.4
2021/11/29,16.2
2021/11/30,3.5
2021/12/1,9.9
2021/12/2,17.2
2021/12/3,17.6
2021/12/4,17
2021/12/5,7.4
2021/12/6,11.2
2021/12/7,3.7
2021/12/8,1.7
2021/12/9,2.9
2021/12/10,18.5
2021/12/11,5
2021/12/12,0.9
2021/12/13,1.1
2021/12/14,2.2
2021/12/15,3.7
2021/12/16,4.2
2021/12/17,5.5
2021/12/18,5.5
2021/12/19,7.5
2021/12/20,3.4
2021/12/21,3.9
2021/12/22,9.9
2021/12/23,2.6
2021/12/24,4.1
2021/12/25,4.3
2021/12/26,25.3
2021/12/27,1.1
2021/12/28,8.8
2021/12/29,1.6
2021/12/30,0.8
2021/12/31,0.9
2022/1/1,0.9
2022/1/2,0.6
2022/1/3,0.7
2022/1/4,14
2022/1/5,20.3
2022/1/6,7.5
2022/1/7,5.9
2022/1/8,3.2
2022/1/9,3.4
2022/1/10,23.2
2022/1/11,5.3
2022/1/12,38.2
2022/1/13,30.6
2022/1/14,90.6
2022/1/15,14.3
2022/1/16,8.3
2022/1/17,38.9
2022/1/18,79
2022/1/19,6.6
2022/1/20,7.5
2022/1/21,24.9
2022/1/22,6.7
2022/1/23,0.9
2022/1/24,4.5
2022/1/25,9.5
2022/1/26,9.9
2022/1/27,6.1
2022/1/28,6.7
2022/1/29,3.6
2022/1/30,3.3
2022/1/31,8.1
2022/2/1,7.5
2022/2/2,7.1
2022/2/3,1.8
2022/2/4,5.9
2022/2/5,1.5
2022/2/6,4
2022/2/7,5.3
2022/2/8,1.1
2022/2/9,2.4
2022/2/10,14.3
2022/2/11,4.5
2022/2/12,1.1
2022/2/13,0.7
2022/2/14,3.9
2022/2/15,1.5
2022/2/16,1.4
2022/2/17,2.6
2022/2/18,1.3
2022/2/19,2
2022/2/20,0.8
2022/2/21,3.3
2022/2/22,2.2
2022/2/23,1.2
2022/2/24,4.8
2022/2/25,8.3
2022/2/26,4.7
2022/2/27,1.4
2022/2/28,1.3
2022/3/1,8.3
2022/3/2,10.7
2022/3/3,14.9
2022/3/4,6.1
2022/3/5,3.3
2022/3/6,2.5
2022/3/7,4.1
2022/3/8,3.5
2022/3/9,1.5
2022/3/10,2.7
2022/3/11,2.1
2022/3/12,1.1
2022/3/13,1
2022/3/14,9.66
2022/3/15,8.459999999999999
2022/3/16,9.8
2022/3/17,5.5
2022/3/18,6.5
2022/3/19,3.9
2022/3/20,1.9
2022/3/21,10.3
2022/3/22,12.5
2022/3/23,6.18
2022/3/24,5.119999999999999
2022/3/25,8.940000000000001
2022/3/26,7.2
2022/3/27,6.92
2022/3/28,5.26
2022/3/29,5.619999999999999
2022/3/30,14.440000000000001
2022/3/31,4.4
2022/4/1,4.8
2022/4/2,4
2022/4/3,7.2
2022/4/4,22.7
2022/4/5,14.9
2022/4/6,1.4
2022/4/7,13.7
2022/4/8,5.3
2022/4/9,20.8
2022/4/10,2.2
2022/4/11,5.7
2022/4/12,5.5
2022/4/13,4.3
2022/4/14,14.3
2022/4/15,13.7
2022/4/16,7.5
2022/4/17,3.3
2022/4/18,9.4
2022/4/19,4.6
2022/4/20,5.9799999999999995
2022/4/21,4.779999999999999
2022/4/22,5.5600000000000005
2022/4/23,5.68
2022/4/24,4.54
2022/4/25,3.5200000000000005
2022/4/26,2.7399999999999998
2022/4/27,5.58
2022/4/28,5.04
2022/4/29,4.22
2022/4/30,6.02
2022/5/1,8.02
2022/5/2,7.82
2022/5/3,6.26
2022/5/4,4.9399999999999995
2022/5/5,5.0200000000000005
2022/5/6,4.28
2022/5/7,3.5
2022/5/8,5
2022/5/9,3.88
2022/5/10,3.28
2022/5/11,3.34
2022/5/12,3.6
2022/5/13,4.86
2022/5/14,5.5
2022/5/15,5.84
2022/5/16,6.82
2022/5/17,2.4
2022/5/18,1.6
2022/5/19,2.4
2022/5/20,3.1
2022/5/21,2.3
2022/5/22,1.3
2022/5/23,2.9
2022/5/24,5.3
2022/5/25,1.3
2022/5/26,1.7
2022/5/27,5.7
2022/5/28,2.7
2022/5/29,1.9
2022/5/30,1.3
2022/5/31,4.7
2022/6/1,11.5
2022/6/2,2.5
2022/6/3,1.9
2022/6/4,2.2
2022/6/5,2.7
2022/6/6,8.9
2022/6/7,2
2022/6/8,3.8
2022/6/9,2.7
2022/6/10,1.2
2022/6/11,1.4
2022/6/12,2.8
2022/6/13,3.8
2022/6/14,1.3
2022/6/15,1.4
2022/6/16,2.3
2022/6/17,0.7
2022/6/18,2.7
2022/6/19,2
2022/6/20,2.9
2022/6/21,2.6
2022/6/22,2.3
2022/6/23,2.6
2022/6/24,1
2022/6/25,1
2022/6/26,0.9
2022/6/27,1.6
2022/6/28,1.2
2022/6/29,1.4
2022/6/30,1.7
2022/7/1,1.9
2022/7/2,1.4
2022/7/3,2.8
2022/7/4,4.3
2022/7/5,5.4
2022/7/6,8
2022/7/7,4.9
2022/7/8,3.8
2022/7/9,2.8
2022/7/10,1.2
2022/7/11,1
2022/7/12,1.1
2022/7/13,2.3
2022/7/14,4
2022/7/15,4.4
2022/7/16,1.9
2022/7/17,1
2022/7/18,2.3
2022/7/19,2.2
2022/7/20,1.5
2022/7/21,2.7
2022/7/22,2.1
2022/7/23,1
2022/7/24,1
2022/7/25,2.4
2022/7/26,2.5
2022/7/27,2
2022/7/28,1.7
2022/7/29,1.9
2022/7/30,1.3
2022/7/31,1.6
2022/8/1,2.1
2022/8/2,1.8
2022/8/3,3.5999999999999996
2022/8/4,3.175
2022/8/5,1.7600000000000002
2022/8/6,2.1
2022/8/7,3.5
2022/8/8,2.64
2022/8/9,3.04
2022/8/10,2.18
2022/8/11,1.8
2022/8/12,1.72
2022/8/13,2.32
2022/8/14,2.5500000000000003
2022/8/15,1.95
2022/8/16,1.9
2022/8/17,5.1
2022/8/18,2.1
2022/8/19,3.4
2022/8/20,1.4
2022/8/21,1.3
2022/8/22,1.5
2022/8/23,1.9
2022/8/24,1.6
2022/8/25,9.3
2022/8/26,3.6
2022/8/27,3.2
2022/8/28,1.9
2022/8/29,2.3
2022/8/30,3.7
2022/8/31,3.4
2022/9/1,3
2022/9/2,3.7
2022/9/3,0.9
2022/9/4,0.7
2022/9/5,1.9
2022/9/6,1.3
2022/9/7,1.5
2022/9/8,1.7
2022/9/9,3.2
2022/9/10,6.7
2022/9/11,1.7
2022/9/12,1.8
2022/9/13,5.4
2022/9/14,6.5
2022/9/15,5.7
2022/9/16,5
2022/9/17,4.4
2022/9/18,3.7
2022/9/19,1.6
2022/9/20,4.2
2022/9/21,16.2
2022/9/22,2.7
2022/9/23,4.9
2022/9/24,4.9
2022/9/25,2.6
2022/9/26,5.9
2022/9/27,5.6
2022/9/28,12
2022/9/29,10.4
2022/9/30,7.3
2022/10/1,1.4
2022/10/2,3.2
2022/10/3,27
2022/10/4,0.9
2022/10/5,0.7
2022/10/6,1.5
2022/10/7,1.1
2022/10/8,3.3
2022/10/9,2.3
2022/10/10,6.1
2022/10/11,13.3
2022/10/12,5.4
2022/10/13,7.4
2022/10/14,7.8
2022/10/15,0.9
2022/10/16,0.9
2022/10/17,1
2022/10/18,19
2022/10/19,5.6
2022/10/20,8.3
2022/10/21,4.4
2022/10/22,0.9
2022/10/23,2
2022/10/24,0.7
2022/10/25,1.3
2022/10/26,1
2022/10/27,2.5
2022/10/28,1.4
2022/10/29,3.6
2022/10/30,0.7
2022/10/31,2.5
2022/11/1,0.7
2022/11/2,1.1
2022/11/3,4.6
2022/11/4,12.5
2022/11/5,1.6
2022/11/6,0.6
2022/11/7,0.7
2022/11/8,0.7
2022/11/9,1.1
2022/11/10,1
2022/11/11,1
2022/11/12,5.4
2022/11/13,19.4
2022/11/14,29.1
2022/11/15,1.7
2022/11/16,2.5
2022/11/17,3.4
2022/11/18,9.7
2022/11/19,7.6
2022/11/20,8
2022/11/21,4.7
2022/11/22,8.4
2022/11/23,2
2022/11/24,1.4
2022/11/25,3
2022/11/26,1.3
2022/11/27,1.4
2022/11/28,8.4
2022/11/29,7.7
2022/11/30,6.8
2022/12/1,11.1
2022/12/2,10.9
2022/12/3,4.8
2022/12/4,6.3
2022/12/5,10.5
2022/12/6,9.5
2022/12/7,15.4
2022/12/8,26.6
2022/12/9,25.4
2022/12/10,16.4
2022/12/11,63.8
2022/12/12,7.1
2022/12/13,27.1
2022/12/14,13.4
2022/12/15,18.3
2022/12/16,59.5
2022/12/17,22.9
2022/12/18,3.8
2022/12/19,1
2022/12/20,1.9
2022/12/21,1.5
2022/12/22,3.5
2022/12/23,2.9
2022/12/24,1.2
2022/12/25,0.6
2022/12/26,2.1
2022/12/27,1
2022/12/28,0.6
2022/12/29,1.1
2022/12/30,1
2022/12/31,0.6
2023/1/1,1.7
2023/1/2,4.3
2023/1/3,1.6
2023/1/4,0.9
2023/1/5,0.8
2023/1/6,0.7
2023/1/7,0.4
2023/1/8,0.5
2023/1/9,4.2
2023/1/10,0.8
2023/1/11,0.8
2023/1/12,0.8
2023/1/13,2.8
2023/1/14,2.2
2023/1/15,0.7
2023/1/16,6.4
2023/1/17,32.1
2023/1/18,12.2
2023/1/19,14.9
2023/1/20,12.7
2023/1/21,18.6
2023/1/22,46.4
2023/1/23,55.1
2023/1/24,6.1
2023/1/25,13.319999999999999
2023/1/26,7.5
2023/1/27,8.7
2023/1/28,6.8
2023/1/29,1.4
2023/1/30,9.1
2023/1/31,5.7
2023/2/1,3.8
2023/2/2,2.2
2023/2/3,7
2023/2/4,7.1
2023/2/5,5.1
2023/2/6,15.2
2023/2/7,57.3
2023/2/8,62.1
2023/2/9,16.3
2023/2/10,15.5
2023/2/11,3.7
2023/2/12,1
2023/2/13,5.4
2023/2/14,45.9
2023/2/15,10.12
2023/2/16,3.9200000000000004
2023/2/17,1.3
2023/2/18,1.9
2023/2/19,4.3
2023/2/20,1.1
2023/2/21,2.9
2023/2/22,7.5
2023/2/23,5.7
2023/2/24,11.9
2023/2/25,5.7
2023/2/26,4.9
2023/2/27,7.1
2023/2/28,7.1
2023/3/1,4.6
2023/3/2,6.6
2023/3/3,6.2
2023/3/4,6.3
2023/3/5,8
2023/3/6,3.9
2023/3/7,6.1
2023/3/8,8.2
2023/3/9,11.7
2023/3/10,8.5
2023/3/11,4.8
2023/3/12,0.7
2023/3/13,0.6
2023/3/14,9.5
2023/3/15,5.6
2023/3/16,1
2023/3/17,1.5
2023/3/18,1.3
2023/3/19,5.5
2023/3/20,0.8
2023/3/21,0.7
2023/3/22,0.6
2023/3/23,0.6
2023/3/24,1.3
2023/3/25,2.4
2023/3/26,3.6
2023/3/27,4.2
2023/3/28,1.2
2023/3/29,1.4
2023/3/30,0.9
2023/3/31,4.2
2023/4/1,8
2023/4/2,3
2023/4/3,4.9
2023/4/4,6.3
2023/4/5,1.2
2023/4/6,6.7
2023/4/7,3.9
2023/4/8,4.2
2023/4/9,1.5
2023/4/10,1.2
2023/4/11,0.9
2023/4/12,1.2
2023/4/13,2.5
2023/4/14,2
2023/4/15,4
2023/4/16,2
2023/4/17,5
2023/4/18,3.3
2023/4/19,4.4
2023/4/20,3.5
2023/4/21,3.8
2023/4/22,11.6
2023/4/23,2.2
2023/4/24,4.6
2023/4/25,3.9
2023/4/26,1.8
2023/4/27,3.4
2023/4/28,6
2023/4/29,2.3
2023/4/30,0.7
2023/5/1,3.7
2023/5/2,2.4
2023/5/3,3
2023/5/4,3.7
2023/5/5,1
2023/5/6,0.9
2023/5/7,1.4
2023/5/8,0.6
2023/5/9,2.3
2023/5/10,2.7
2023/5/11,4.8
2023/5/12,4.5
2023/5/13,3.1
2023/5/14,2.1
2023/5/15,4.5
2023/5/16,5
2023/5/17,3.4
2023/5/18,2.7
2023/5/19,2.7
2023/5/20,2.2
2023/5/21,2
2023/5/22,3.4
2023/5/23,2.7
2023/5/24,2.7
2023/5/25,2.3
2023/5/26,1.9
2023/5/27,1.4
2023/5/28,1.5
2023/5/29,1.5
2023/5/30,2.1
2023/5/31,2
2023/6/1,2.1
2023/6/2,1.9
2023/6/3,1.8
2023/6/4,1.4
2023/6/5,1.9
2023/6/6,2.2
2023/6/7,1.7
2023/6/8,1.9
2023/6/9,1.5
2023/6/10,1.1
2023/6/11,0.5
2023/6/12,0.7
2023/6/13,1.2
2023/6/14,1.3
2023/6/15,1.2
2023/6/16,0.8
2023/6/17,1
2023/6/18,0.8
2023/6/19,0.7
2023/6/20,1.5
2023/6/21,0.6
2023/6/22,1.5
2023/6/23,1.2
2023/6/24,0.9
2023/6/25,0.4
2023/6/26,1.4
2023/6/27,0.7
2023/6/28,1
2023/6/29,3.2
2023/6/30,1
2023/7/1,2.7
2023/7/2,0.8
2023/7/3,0.8
2023/7/4,1.1
2023/7/5,1.8
2023/7/6,0.7
2023/7/7,3
2023/7/8,0.8
2023/7/9,0.4
2023/7/10,0.5
2023/7/11,0.5
2023/7/12,0.8
2023/7/13,0.6
2023/7/14,1.2
2023/7/15,0.6
2023/7/16,0.4
2023/7/17,0.9
2023/7/18,0.7
2023/7/19,2.1
2023/7/20,2.7
2023/7/21,1.9
2023/7/22,0.5
2023/7/23,0.5
2023/7/24,2.5
2023/7/25,3.3
2023/7/26,1.3
2023/7/27,0.9
2023/7/28,0.9
2023/7/29,0.5
2023/7/30,0.6
2023/7/31,0.9
2023/8/1,1.4
2023/8/2,2.4
2023/8/3,3.5999999999999996
2023/8/4,3.3
2023/8/5,2.4
2023/8/6,4.4
2023/8/7,1.8
2023/8/8,1.1
2023/8/9,2.5
2023/8/10,0.9
2023/8/11,0.6
2023/8/12,0.6
2023/8/13,0.5
2023/8/14,1.1
2023/8/15,1.5
2023/8/16,2
2023/8/17,1.8
2023/8/18,1.9
2023/8/19,0.7
2023/8/20,0.8
2023/8/21,1.7600000000000002
2023/8/22,2.96
2023/8/23,3.5799999999999996
2023/8/24,3.4799999999999995
2023/8/25,4.46
2023/8/26,3.3
2023/8/27,3.3600000000000003
2023/8/28,2.56
2023/8/29,4.1
2023/8/30,3.38
2023/8/31,4.58
2023/9/1,5.220000000000001
2023/9/2,3.1399999999999997
2023/9/3,3
2023/9/4,3.2
2023/9/5,4.3
2023/9/6,4.48
2023/9/7,5.64
2023/9/8,2.76
2023/9/9,3.06
2023/9/10,5.92
2023/9/11,2.2600000000000002
2023/9/12,5.34
2023/9/13,12.319999999999999
2023/9/14,7.139999999999999
2023/9/15,4.325
2023/9/16,4.85
2023/9/17,3.6500000000000004
2023/9/18,3.85
2023/9/19,5.5
2023/9/20,7.275
2023/9/21,11.149999999999999
2023/9/22,2.875
2023/9/23,3.975
2023/9/24,9.3
2023/9/25,19.325
2023/9/26,3.525
2023/9/27,4.225
2023/9/28,6.125
2023/9/29,8.975000000000001
2023/9/30,5.275
2023/10/1,4.3
2023/10/2,5.875
2023/10/3,15.524999999999999
2023/10/4,3.675
2023/10/5,6.675
2023/10/6,5.625
2023/10/7,3.6
2023/10/8,3.275
2023/10/9,3.775
2023/10/10,13.325000000000001
2023/10/11,6.125
2023/10/12,3.1666666666666665
2023/10/13,3.766666666666667
2023/10/14,9.4
2023/10/15,6.266666666666667
2023/10/16,8.125
2023/10/17,5.875
2023/10/18,8.95
2023/10/19,8.55
2023/10/20,19.45
2023/10/21,8.775
2023/10/22,9.475
2023/10/23,21.45
2023/10/24,10.05
2023/10/25,5.55
2023/10/26,3.575
2023/10/27,4.825
2023/10/28,6.525
2023/10/29,8
2023/10/30,10.575
2023/10/31,20.175
2023/11/1,8.6
2023/11/2,12.325
2023/11/3,10.674999999999999
2023/11/4,9.475
2023/11/5,26.275000000000002
2023/11/6,8.2
2023/11/7,4.2749999999999995
2023/11/8,13.175
2023/11/9,7.374999999999999
2023/11/10,4.15
2023/11/11,3.325
2023/11/12,5.2250000000000005
2023/11/13,11.75
2023/11/14,13.575
2023/11/15,10.575
2023/11/16,16.025
2023/11/17,21.325
2023/11/18,10.725
2023/11/19,18.85
2023/11/20,13.2
2023/11/21,22.1
2023/11/22,29.65
2023/11/23,27.4
2023/11/24,22.55
2023/11/25,8.35
2023/11/26,9.525
2023/11/27,17.240000000000002
2023/11/28,11.06
2023/11/29,12.14
2023/11/30,14.879999999999999
2023/12/1,8.24
2023/12/2,20.78
2023/12/3,12.674999999999999
2023/12/4,23.925
2023/12/5,13.780000000000001
2023/12/6,8.2
2023/12/7,10.52
2023/12/8,13.319999999999999
2023/12/9,15.02
2023/12/10,13.16
2023/12/11,28.160000000000004
2023/12/12,13.76
2023/12/13,20.880000000000003
2023/12/14,10.22
2023/12/15,7.159999999999999
2023/12/16,16.4
2023/12/17,10.18
2023/12/18,4.08
2023/12/19,3.18
2023/12/20,3.38
2023/12/21,2.68
2023/12/22,9.32
2023/12/23,4.119999999999999
2023/12/24,7.9399999999999995
2023/12/25,17.52
2023/12/26,8.5
2023/12/27,29.2
2023/12/28,18.28
2023/12/29,5.6
2023/12/30,13.959999999999999
2023/12/31,8.4
2024/1/1,13.200000000000001
2024/1/2,4.866666666666666
2024/1/3,8.4
2024/1/4,10.183333333333334
2024/1/5,8.883333333333333
2024/1/6,12.883333333333333
2024/1/7,10.700000000000001
2024/1/8,13.783333333333333
2024/1/9,14.100000000000001
2024/1/10,20.683333333333334
2024/1/11,13.066666666666668
2024/1/12,13.016666666666667
2024/1/13,12.133333333333333
2024/1/14,21.316666666666666
2024/1/15,9.016666666666667
2024/1/16,8.333333333333334
2024/1/17,23.46666666666667
2024/1/18,26.8
2024/1/19,10.433333333333332
2024/1/20,25.82
2024/1/21,36.82
2024/1/22,21.16
2024/1/23,20.6
2024/1/24,16.533333333333335
2024/1/25,13.319999999999999
2024/1/26,9.183333333333334
2024/1/27,6.983333333333333
2024/1/28,7.159999999999999
2024/1/29,6.74
2024/1/30,12.25
2024/1/31,17.133333333333333
2024/2/1,11.950000000000001
2024/2/2,11.950000000000001
2024/2/3,11.5
2024/2/4,10.033333333333333
2024/2/5,10.1
2024/2/6,18.983333333333334
2024/2/7,21.616666666666664
2024/2/8,13.833333333333334
2024/2/9,10.16
2024/2/10,10.383333333333333
2024/2/11,11.983333333333334
2024/2/12,6.666666666666667
2024/2/13,8.299999999999999
2024/2/14,17.166666666666668
2024/2/15,10.12
2024/2/16,3.9200000000000004
2024/2/17,7.199999999999999
2024/2/18,4.583333333333333
2024/2/19,8.916666666666666
2024/2/20,6.766666666666667
2024/2/21,5.633333333333333
2024/2/22,14.799999999999999
2024/2/23,11.916666666666666
2024/2/24,15.25
2024/2/25,22.5
2024/2/26,29.639999999999997
2024/2/27,19.080000000000002
2024/2/28,7
2024/2/29,7.3
2024/3/1,7.666666666666667
2024/3/2,11.799999999999999
2024/3/3,18.883333333333333
2024/3/4,8.083333333333334
2024/3/5,6.866666666666667
2024/3/6,6.283333333333334
2024/3/7,8.416666666666666
2024/3/8,6.716666666666666
2024/3/9,11.833333333333334
2024/3/10,5.783333333333334
2024/3/11,10.066666666666666
2024/3/12,9.266666666666667
2024/3/13,10.333333333333334
2024/3/14,9.66
2024/3/15,8.459999999999999
2024/3/16,9.566666666666666
2024/3/17,5.633333333333333
2024/3/18,6.966666666666666
2024/3/19,5.916666666666667
2024/3/20,6.166666666666667
2024/3/21,9.85
2024/3/22,7.75
2024/3/23,6.18
2024/3/24,5.119999999999999
2024/3/25,8.940000000000001
2024/3/26,7.2
2024/3/27,6.92
2024/3/28,5.26
2024/3/29,5.619999999999999
2024/3/30,14.440000000000001
2024/3/31,10.85
2024/4/1,7.45
2024/4/2,10.899999999999999
2024/4/3,6.916666666666667
2024/4/4,6.883333333333333
2024/4/5,6.616666666666667
2024/4/6,7.300000000000001
2024/4/7,10.316666666666666
2024/4/8,6.383333333333333
2024/4/9,10.216666666666667
2024/4/10,5.6499999999999995
2024/4/11,7.25
2024/4/12,7.133333333333333
2024/4/13,4.916666666666667
2024/4/14,6.583333333333333
2024/4/15,7.1499999999999995
2024/4/16,6.233333333333333
2024/4/17,4.666666666666667
2024/4/18,6.300000000000001
2024/4/19,8.65
2024/4/20,5.9799999999999995
2024/4/21,4.779999999999999
2024/4/22,5.5600000000000005
2024/4/23,5.68
2024/4/24,4.54
2024/4/25,3.5200000000000005
2024/4/26,2.7399999999999998
2024/4/27,5.58
2024/4/28,5.04
2024/4/29,4.22
2024/4/30,6.02
2024/5/1,8.02
2024/5/2,7.82
2024/5/3,6.26
2024/5/4,4.9399999999999995
2024/5/5,5.0200000000000005
2024/5/6,4.28
2024/5/7,3.5
2024/5/8,5
2024/5/9,3.88
2024/5/10,3.28
2024/5/11,3.34
2024/5/12,3.6
2024/5/13,4.86
2024/5/14,5.5
2024/5/15,5.84
2024/5/16,6.82
2024/5/17,6.266666666666667
2024/5/18,4.983333333333333
2024/5/19,5.8
2024/5/20,3.966666666666667
2024/5/21,3.3666666666666667
2024/5/22,3.216666666666667
2024/5/23,3.5999999999999996
2024/5/24,5.216666666666667
2024/5/25,3.5
2024/5/26,3.8166666666666664
2024/5/27,3.8833333333333333
2024/5/28,3.283333333333333
2024/5/29,3.0500000000000003
2024/5/30,2.5500000000000003
2024/5/31,3.25
2024/6/1,4.033333333333333
2024/6/2,2.0500000000000003
2024/6/3,2.0166666666666666
2024/6/4,5.016666666666667
2024/6/5,7.483333333333333
2024/6/6,6.866666666666667
2024/6/7,7.366666666666667
2024/6/8,3.016666666666667
2024/6/9,2.183333333333333
2024/6/10,2.6666666666666665
2024/6/11,3.016666666666667
2024/6/12,3.966666666666667
2024/6/13,2.5833333333333335
2024/6/14,1.9000000000000001
2024/6/15,2.4499999999999997
2024/6/16,1.4000000000000001
2024/6/17,1.8499999999999999
2024/6/18,2.9000000000000004
2024/6/19,2.4166666666666665
2024/6/20,2.8000000000000003
2024/6/21,4.766666666666667
2024/6/22,3.283333333333333
2024/6/23,3.0500000000000003
2024/6/24,2.8666666666666667
2024/6/25,2.35
2024/6/26,2.8499999999999996
2024/6/27,2.65
2024/6/28,3.233333333333333
2024/6/29,3.8166666666666664
2024/6/30,2.3
2024/7/1,2.4833333333333334
2024/7/2,3.1166666666666667
2024/7/3,2.8333333333333335
2024/7/4,2.9166666666666665
2024/7/5,2.9000000000000004
2024/7/6,4.233333333333333
2024/7/7,3.6666666666666665
2024/7/8,3.3000000000000003
2024/7/9,2.983333333333333
2024/7/10,3.6333333333333333
2024/7/11,3.466666666666667
2024/7/12,3
2024/7/13,3.25
2024/7/14,3.0833333333333335
2024/7/15,4.45
2024/7/16,3.25
2024/7/17,2.733333333333334
2024/7/18,2.9499999999999997
2024/7/19,3.0833333333333335
2024/7/20,2.5
2024/7/21,2.1999999999999997
2024/7/22,1.5833333333333333
2024/7/23,2.3166666666666664
2024/7/24,1.975
2024/7/25,3.425
2024/7/26,3.125
2024/7/27,2.075
2024/7/28,2.25
2024/7/29,2.0749999999999997
